village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Sandtarai,Uttar Bastar Kanker,413,447744,village,930,35.03,Solapur–Chennai Economic Corridor,554.32,Dalli Rajhara,53.83,Amagura,168.06,Visakhapatnam Port,353.91,ICD Raipur,142.91,Sunauli ICP,837.08,Dr. Babasaheb Ambedkar International Airport (NAG),221.67,MMLP Nagpur (Sindi),222.53,Vedadri Terminal,358.08,FCI FSD Durg,123.0
Porondi,Uttar Bastar Kanker,413,448449,village,930,40.02,731A,556.87,Dalli Rajhara,54.49,Amagura,161.93,Visakhapatnam Port,348.11,ICD Raipur,141.46,Sunauli ICP,836.95,Dr. Babasaheb Ambedkar International Airport (NAG),228.35,MMLP Nagpur (Sindi),229.39,Vedadri Terminal,357.55,FCI FSD Durg,123.1
Surewahi,Uttar Bastar Kanker,413,448007,village,930,41.55,Solapur–Chennai Economic Corridor,556.84,Dalli Rajhara,55.77,Amagura,160.48,Visakhapatnam Port,346.62,ICD Raipur,142.36,Sunauli ICP,838.06,Dr. Babasaheb Ambedkar International Airport (NAG),229.63,MMLP Nagpur (Sindi),230.43,Vedadri Terminal,356.36,FCI FSD Durg,124.27
Nawagabdegaon,Uttar Bastar Kanker,413,448009,village,930,43.82,Solapur–Chennai Economic Corridor,558.16,Dalli Rajhara,56.35,Amagura,157.9,Visakhapatnam Port,344.16,ICD Raipur,141.87,Sunauli ICP,838.03,Dr. Babasaheb Ambedkar International Airport (NAG),232.46,MMLP Nagpur (Sindi),233.34,Vedadri Terminal,356.19,FCI FSD Durg,124.46
Temrupani,Uttar Bastar Kanker,413,448005,village,30,43.6,731A,556.23,Dalli Rajhara,53.33,Amagura,156.71,Visakhapatnam Port,343.4,ICD Raipur,137.26,Sunauli ICP,833.89,Dr. Babasaheb Ambedkar International Airport (NAG),235.07,MMLP Nagpur (Sindi),237.0,Vedadri Terminal,360.12,FCI FSD Durg,120.68
Konechur,Uttar Bastar Kanker,413,448002,village,930,41.42,731A,554.34,Dalli Rajhara,51.46,Amagura,159.28,Visakhapatnam Port,345.97,ICD Raipur,136.32,Sunauli ICP,832.62,Dr. Babasaheb Ambedkar International Airport (NAG),232.63,MMLP Nagpur (Sindi),234.81,Vedadri Terminal,361.51,FCI FSD Durg,119.19
Parali,Uttar Bastar Kanker,413,448024,village,930,38.92,731A,550.58,Dalli Rajhara,47.68,Amagura,161.46,Visakhapatnam Port,348.35,ICD Raipur,132.56,Sunauli ICP,828.77,Dr. Babasaheb Ambedkar International Airport (NAG),231.59,MMLP Nagpur (Sindi),234.67,Vedadri Terminal,365.37,FCI FSD Durg,115.33
Pungaon,Uttar Bastar Kanker,413,448025,village,30,40.36,731A,550.66,Dalli Rajhara,47.78,Amagura,159.84,Visakhapatnam Port,346.83,ICD Raipur,131.57,Sunauli ICP,828.11,Dr. Babasaheb Ambedkar International Airport (NAG),233.71,MMLP Nagpur (Sindi),236.97,Vedadri Terminal,365.9,FCI FSD Durg,114.91
Kuhche,Uttar Bastar Kanker,413,448043,village,30,39.06,731A,557.44,Dalli Rajhara,54.79,Amagura,152.2,Visakhapatnam Port,339.11,ICD Raipur,136.1,Sunauli ICP,833.38,Dr. Babasaheb Ambedkar International Airport (NAG),240.36,MMLP Nagpur (Sindi),242.51,Vedadri Terminal,360.41,FCI FSD Durg,120.9
Kodokhasgaon,Uttar Bastar Kanker,413,448035,village,30,40.19,731A,555.58,Dalli Rajhara,52.78,Amagura,154.9,Visakhapatnam Port,341.79,ICD Raipur,135.21,Sunauli ICP,832.22,Dr. Babasaheb Ambedkar International Airport (NAG),237.73,MMLP Nagpur (Sindi),240.1,Vedadri Terminal,361.66,FCI FSD Durg,119.4
Muramer,Uttar Bastar Kanker,413,448057,village,130D,35.73,731A,563.06,Dalli Rajhara,60.77,Amagura,145.66,Visakhapatnam Port,332.52,ICD Raipur,139.91,Sunauli ICP,837.64,Dr. Babasaheb Ambedkar International Airport (NAG),246.22,MMLP Nagpur (Sindi),247.54,Vedadri Terminal,356.06,FCI FSD Durg,125.93
Pewari,Uttar Bastar Kanker,413,448046,village,30,34.28,731A,557.74,Dalli Rajhara,55.75,Amagura,148.73,Visakhapatnam Port,335.85,ICD Raipur,134.41,Sunauli ICP,832.11,Dr. Babasaheb Ambedkar International Airport (NAG),244.86,MMLP Nagpur (Sindi),247.4,Vedadri Terminal,361.59,FCI FSD Durg,120.46
Jaitanawagaon,Uttar Bastar Kanker,413,448049,village,30,35.51,731A,557.89,Dalli Rajhara,55.7,Amagura,149.4,Visakhapatnam Port,336.47,ICD Raipur,135.02,Sunauli ICP,832.64,Dr. Babasaheb Ambedkar International Airport (NAG),243.86,MMLP Nagpur (Sindi),246.26,Vedadri Terminal,361.08,FCI FSD Durg,120.78
Imlipadar,Uttar Bastar Kanker,413,448036,village,30,36.31,731A,554.57,Dalli Rajhara,52.14,Amagura,153.2,Visakhapatnam Port,340.28,ICD Raipur,132.74,Sunauli ICP,830.09,Dr. Babasaheb Ambedkar International Airport (NAG),240.54,MMLP Nagpur (Sindi),243.46,Vedadri Terminal,363.68,FCI FSD Durg,117.78
Lamkanhar,Uttar Bastar Kanker,413,448031,village,30,35.69,731A,553.79,Dalli Rajhara,51.41,Amagura,153.58,Visakhapatnam Port,340.71,ICD Raipur,131.89,Sunauli ICP,829.24,Dr. Babasaheb Ambedkar International Airport (NAG),240.46,MMLP Nagpur (Sindi),243.57,Vedadri Terminal,364.53,FCI FSD Durg,116.95
Lampuri,Uttar Bastar Kanker,413,448033,village,30,37.42,731A,552.4,Dalli Rajhara,49.75,Amagura,156.16,Visakhapatnam Port,343.24,ICD Raipur,131.59,Sunauli ICP,828.65,Dr. Babasaheb Ambedkar International Airport (NAG),237.72,MMLP Nagpur (Sindi),240.92,Vedadri Terminal,365.2,FCI FSD Durg,115.96
Pewari,Uttar Bastar Kanker,413,447544,village,30,36.41,731A,546.83,Dalli Rajhara,44.16,Amagura,160.75,Visakhapatnam Port,347.96,ICD Raipur,126.75,Sunauli ICP,823.49,Dr. Babasaheb Ambedkar International Airport (NAG),234.7,MMLP Nagpur (Sindi),239.06,Vedadri Terminal,370.43,FCI FSD Durg,110.55
Barrebeda,Uttar Bastar Kanker,413,448027,village,30,38.82,731A,549.39,Dalli Rajhara,46.57,Amagura,159.97,Visakhapatnam Port,347.05,ICD Raipur,129.88,Sunauli ICP,826.52,Dr. Babasaheb Ambedkar International Airport (NAG),234.23,MMLP Nagpur (Sindi),237.87,Vedadri Terminal,367.46,FCI FSD Durg,113.43
Kanakpur,Uttar Bastar Kanker,413,447543,village,930,37.39,731A,546.22,Dalli Rajhara,43.38,Amagura,162.66,Visakhapatnam Port,349.82,ICD Raipur,127.21,Sunauli ICP,823.62,Dr. Babasaheb Ambedkar International Airport (NAG),232.41,MMLP Nagpur (Sindi),236.71,Vedadri Terminal,370.42,FCI FSD Durg,110.39
Asulkhar,Uttar Bastar Kanker,413,447541,village,930,37.44,731A,545.6,Dalli Rajhara,42.82,Amagura,162.62,Visakhapatnam Port,349.81,ICD Raipur,126.29,Sunauli ICP,822.78,Dr. Babasaheb Ambedkar International Airport (NAG),232.85,MMLP Nagpur (Sindi),237.36,Vedadri Terminal,371.23,FCI FSD Durg,109.62
Faraskot,Uttar Bastar Kanker,413,447539,village,930,35.48,731A,543.96,Dalli Rajhara,41.11,Amagura,164.58,Visakhapatnam Port,351.78,ICD Raipur,125.32,Sunauli ICP,821.56,Dr. Babasaheb Ambedkar International Airport (NAG),231.13,MMLP Nagpur (Sindi),235.91,Vedadri Terminal,372.53,FCI FSD Durg,108.23
Pandripani,Uttar Bastar Kanker,413,447531,village,930,34.3,731A,544.15,Dalli Rajhara,41.24,Amagura,165.77,Visakhapatnam Port,352.9,ICD Raipur,126.47,Sunauli ICP,822.39,Dr. Babasaheb Ambedkar International Airport (NAG),229.35,MMLP Nagpur (Sindi),233.92,Vedadri Terminal,371.81,FCI FSD Durg,108.86
Puttarwahi,Uttar Bastar Kanker,413,447527,village,930,29.83,731A,540.08,Dalli Rajhara,37.22,Amagura,170.22,Visakhapatnam Port,357.39,ICD Raipur,123.9,Sunauli ICP,819.17,Dr. Babasaheb Ambedkar International Airport (NAG),225.68,MMLP Nagpur (Sindi),230.99,Vedadri Terminal,375.24,FCI FSD Durg,105.39
Bhanupratappur (NP),Uttar Bastar Kanker,413,802055,village,930,25.27,731A,533.1,Dalli Rajhara,30.2,Amagura,174.51,Visakhapatnam Port,361.85,ICD Raipur,116.95,Sunauli ICP,811.98,Dr. Babasaheb Ambedkar International Airport (NAG),224.35,MMLP Nagpur (Sindi),231.38,Vedadri Terminal,382.45,FCI FSD Durg,98.18
Gedgaon,Uttar Bastar Kanker,413,448125,village,30,22.04,731A,562.98,Dalli Rajhara,65.07,Amagura,135.16,Visakhapatnam Port,322.56,ICD Raipur,134.06,Petrapole ICP,830.69,Dr. Babasaheb Ambedkar International Airport (NAG),261.09,MMLP Nagpur (Sindi),263.97,Vedadri Terminal,361.99,FCI FSD Durg,124.44
Kohchur,Uttar Bastar Kanker,413,448119,village,30,22.78,731A,557.84,Dalli Rajhara,59.02,Amagura,141.38,Visakhapatnam Port,328.78,ICD Raipur,130.24,Sunauli ICP,828.36,Dr. Babasaheb Ambedkar International Airport (NAG),255.47,MMLP Nagpur (Sindi),259.04,Vedadri Terminal,365.5,FCI FSD Durg,119.44
Amabeda,Uttar Bastar Kanker,413,448118,village,30,22.1,731A,560.77,Dalli Rajhara,62.55,Amagura,137.71,Visakhapatnam Port,325.11,ICD Raipur,132.32,Sunauli ICP,830.43,Dr. Babasaheb Ambedkar International Airport (NAG),258.86,MMLP Nagpur (Sindi),262.05,Vedadri Terminal,363.58,FCI FSD Durg,122.27
Yetegaon,Uttar Bastar Kanker,413,448113,village,30,16.4,731A,558.1,Dalli Rajhara,62.11,Amagura,137.25,Visakhapatnam Port,324.64,ICD Raipur,128.3,Petrapole ICP,825.46,Dr. Babasaheb Ambedkar International Airport (NAG),261.91,MMLP Nagpur (Sindi),266.04,Vedadri Terminal,367.94,FCI FSD Durg,119.51
Belondi,Uttar Bastar Kanker,413,448107,village,30,17.85,731A,556.16,Dalli Rajhara,59.24,Amagura,140.27,Visakhapatnam Port,327.67,ICD Raipur,127.2,Sunauli ICP,825.28,Dr. Babasaheb Ambedkar International Airport (NAG),258.69,MMLP Nagpur (Sindi),262.97,Vedadri Terminal,368.75,FCI FSD Durg,117.59
Tumasnar,Uttar Bastar Kanker,413,448105,village,30,15.99,731A,555.9,Dalli Rajhara,59.82,Amagura,139.5,Visakhapatnam Port,326.88,ICD Raipur,126.39,Sunauli ICP,824.42,Dr. Babasaheb Ambedkar International Airport (NAG),260.23,MMLP Nagpur (Sindi),264.72,Vedadri Terminal,369.71,FCI FSD Durg,117.31
Pusaghati,Uttar Bastar Kanker,413,448102,village,30,10.5,731A,552.25,Dalli Rajhara,58.8,Amagura,140.45,Visakhapatnam Port,327.67,ICD Raipur,121.62,Raxaul ICP,819.07,Dr. Babasaheb Ambedkar International Airport (NAG),262.44,MMLP Nagpur (Sindi),267.99,Vedadri Terminal,374.82,FCI FSD Durg,113.69
Malajkudum,Uttar Bastar Kanker,413,447829,village,30,9.72,731A,550.07,Dalli Rajhara,57.18,Amagura,142.18,Visakhapatnam Port,329.34,ICD Raipur,119.4,Raxaul ICP,816.96,Dr. Babasaheb Ambedkar International Airport (NAG),261.78,MMLP Nagpur (Sindi),267.79,Vedadri Terminal,376.99,FCI FSD Durg,111.52
Khasgaon,Uttar Bastar Kanker,413,447628,village,30,24.56,731A,552.26,Dalli Rajhara,52.62,Amagura,147.9,Visakhapatnam Port,335.31,ICD Raipur,126.12,Sunauli ICP,824.17,Dr. Babasaheb Ambedkar International Airport (NAG),249.8,MMLP Nagpur (Sindi),254.19,Vedadri Terminal,369.57,FCI FSD Durg,114.1
Silibahar,Uttar Bastar Kanker,413,447626,village,30,30.64,731A,549.13,Dalli Rajhara,47.48,Amagura,154.94,Visakhapatnam Port,342.27,ICD Raipur,126.12,Sunauli ICP,823.65,Dr. Babasaheb Ambedkar International Airport (NAG),241.52,MMLP Nagpur (Sindi),245.92,Vedadri Terminal,370.08,FCI FSD Durg,111.8
Dhaneli,Uttar Bastar Kanker,413,447627,village,30,26.31,731A,549.95,Dalli Rajhara,49.52,Amagura,151.44,Visakhapatnam Port,338.84,ICD Raipur,125.01,Sunauli ICP,822.89,Dr. Babasaheb Ambedkar International Airport (NAG),246.17,MMLP Nagpur (Sindi),250.79,Vedadri Terminal,370.81,FCI FSD Durg,112.05
Tarandul,Uttar Bastar Kanker,413,447624,village,30,23.84,731A,547.94,Dalli Rajhara,48.23,Amagura,152.01,Visakhapatnam Port,339.43,ICD Raipur,122.43,Sunauli ICP,820.37,Dr. Babasaheb Ambedkar International Airport (NAG),246.93,MMLP Nagpur (Sindi),252.12,Vedadri Terminal,373.34,FCI FSD Durg,109.87
Padhargaon,Uttar Bastar Kanker,413,448093,village,30,21.34,731A,551.83,Dalli Rajhara,53.39,Amagura,146.44,Visakhapatnam Port,333.86,ICD Raipur,124.58,Sunauli ICP,822.7,Dr. Babasaheb Ambedkar International Airport (NAG),252.48,MMLP Nagpur (Sindi),257.23,Vedadri Terminal,371.1,FCI FSD Durg,113.45
Pusagaon,Uttar Bastar Kanker,413,448095,village,30,18.47,731A,551.89,Dalli Rajhara,54.61,Amagura,144.84,Visakhapatnam Port,332.24,ICD Raipur,123.69,Sunauli ICP,821.82,Dr. Babasaheb Ambedkar International Airport (NAG),255.06,MMLP Nagpur (Sindi),260.03,Vedadri Terminal,372.07,FCI FSD Durg,113.38
Khadkagaon,Uttar Bastar Kanker,413,448097,village,30,16.71,731A,550.31,Dalli Rajhara,53.89,Amagura,145.37,Visakhapatnam Port,332.73,ICD Raipur,121.69,Sunauli ICP,819.81,Dr. Babasaheb Ambedkar International Airport (NAG),255.72,MMLP Nagpur (Sindi),261.13,Vedadri Terminal,374.12,FCI FSD Durg,111.75
Marmakonadi,Uttar Bastar Kanker,413,448099,village,30,14.29,731A,549.88,Dalli Rajhara,54.64,Amagura,144.54,Visakhapatnam Port,331.85,ICD Raipur,120.55,Sunauli ICP,818.63,Dr. Babasaheb Ambedkar International Airport (NAG),257.63,MMLP Nagpur (Sindi),263.31,Vedadri Terminal,375.4,FCI FSD Durg,111.29
Marrapi,Uttar Bastar Kanker,413,447824,village,30,8.63,731A,546.72,Dalli Rajhara,54.6,Amagura,144.99,Visakhapatnam Port,332.06,ICD Raipur,116.07,Raxaul ICP,813.85,Dr. Babasaheb Ambedkar International Airport (NAG),260.57,MMLP Nagpur (Sindi),267.24,Vedadri Terminal,380.23,FCI FSD Durg,108.18
Lulegondi,Uttar Bastar Kanker,413,447860,village,30,2.24,731A,551.02,Dhamtari,59.58,Amagura,137.88,Visakhapatnam Port,324.65,ICD Raipur,118.34,Petrapole ICP,811.53,Dr. Babasaheb Ambedkar International Airport (NAG),269.25,MMLP Nagpur (Sindi),275.69,Vedadri Terminal,379.38,FCI FSD Durg,112.9
Kulgaon,Uttar Bastar Kanker,413,447854,village,30,0.49,731A,549.19,Dhamtari,57.53,Amagura,139.07,Visakhapatnam Port,325.69,ICD Raipur,116.28,Petrapole ICP,809.78,Dr. Babasaheb Ambedkar International Airport (NAG),269.48,MMLP Nagpur (Sindi),276.35,Vedadri Terminal,381.57,FCI FSD Durg,111.18
Amajhola,Uttar Bastar Kanker,413,447853,village,30,3.63,731A,547.67,Dhamtari,56.7,Amagura,141.63,Visakhapatnam Port,328.4,ICD Raipur,115.48,Raxaul ICP,811.8,Dr. Babasaheb Ambedkar International Airport (NAG),266.19,MMLP Nagpur (Sindi),273.13,Vedadri Terminal,381.72,FCI FSD Durg,109.43
Komalpur,Uttar Bastar Kanker,413,447859,village,30,0.16,731A,551.06,Dhamtari,59.13,Amagura,136.82,Visakhapatnam Port,323.41,ICD Raipur,117.82,Petrapole ICP,809.08,Dr. Babasaheb Ambedkar International Airport (NAG),271.55,MMLP Nagpur (Sindi),278.18,Vedadri Terminal,380.46,FCI FSD Durg,113.17
Gobardhan,Uttar Bastar Kanker,413,447861,village,30,1.8,731A,549.47,Dhamtari,57.33,Amagura,137.77,Visakhapatnam Port,324.19,ICD Raipur,115.98,Petrapole ICP,807.26,Dr. Babasaheb Ambedkar International Airport (NAG),272.04,MMLP Nagpur (Sindi),279.06,Vedadri Terminal,382.5,FCI FSD Durg,111.74
Devkongera,Uttar Bastar Kanker,413,447856,village,30,0.84,731A,546.53,Dhamtari,54.49,Amagura,140.63,Visakhapatnam Port,326.97,ICD Raipur,113.18,Petrapole ICP,806.7,Dr. Babasaheb Ambedkar International Airport (NAG),270.35,MMLP Nagpur (Sindi),277.89,Vedadri Terminal,384.99,FCI FSD Durg,108.78
Kanker (M),Uttar Bastar Kanker,413,447880,village,30,0.49,731A,543.25,Dhamtari,51.26,Amagura,143.71,Visakhapatnam Port,329.92,ICD Raipur,109.98,Raxaul ICP,805.36,Dr. Babasaheb Ambedkar International Airport (NAG),268.83,MMLP Nagpur (Sindi),276.97,Talcher Terminal,387.83,FCI FSD Durg,105.52
Patharri,Uttar Bastar Kanker,413,447849,village,30,0.68,731A,545.36,Dhamtari,53.56,Amagura,142.19,Visakhapatnam Port,328.59,ICD Raipur,112.3,Petrapole ICP,807.53,Dr. Babasaheb Ambedkar International Airport (NAG),268.7,MMLP Nagpur (Sindi),276.37,Vedadri Terminal,385.51,FCI FSD Durg,107.48
Aturgaon,Uttar Bastar Kanker,413,447855,village,30,0.58,731A,547.43,Dhamtari,55.72,Amagura,140.51,Visakhapatnam Port,327.04,ICD Raipur,114.46,Petrapole ICP,808.78,Dr. Babasaheb Ambedkar International Airport (NAG),269.08,MMLP Nagpur (Sindi),276.31,Vedadri Terminal,383.36,FCI FSD Durg,109.47
Mankeshri,Uttar Bastar Kanker,413,447848,village,30,0.12,731A,541.97,Dhamtari,50.87,Amagura,146.36,Visakhapatnam Port,332.85,ICD Raipur,109.64,Raxaul ICP,806.23,Dr. Babasaheb Ambedkar International Airport (NAG),264.72,MMLP Nagpur (Sindi),272.82,Vedadri Terminal,387.42,FCI FSD Durg,103.85
Iradah,Uttar Bastar Kanker,413,447862,village,30,6.52,731A,549.41,Dalli Rajhara,58.4,Amagura,141.35,Visakhapatnam Port,328.35,ICD Raipur,117.93,Raxaul ICP,814.84,Dr. Babasaheb Ambedkar International Airport (NAG),264.27,MMLP Nagpur (Sindi),270.64,Vedadri Terminal,378.86,FCI FSD Durg,110.98
Chiwranj,Uttar Bastar Kanker,413,447843,village,30,3.57,731A,542.52,Dhamtari,52.36,Amagura,147.24,Visakhapatnam Port,333.99,ICD Raipur,111.05,Raxaul ICP,808.42,Dr. Babasaheb Ambedkar International Airport (NAG),261.86,MMLP Nagpur (Sindi),269.61,Vedadri Terminal,385.51,FCI FSD Durg,104.14
Ghothiya,Uttar Bastar Kanker,413,447822,village,30,4.76,731A,545.23,Dhamtari,54.9,Amagura,144.71,Visakhapatnam Port,331.53,ICD Raipur,113.63,Raxaul ICP,810.7,Dr. Babasaheb Ambedkar International Airport (NAG),263.23,MMLP Nagpur (Sindi),270.47,Vedadri Terminal,383.09,FCI FSD Durg,106.86
Mandri,Uttar Bastar Kanker,413,447834,village,30,9.36,731A,541.05,Dalli Rajhara,48.52,Amagura,151.19,Visakhapatnam Port,338.24,ICD Raipur,111.4,Sunauli ICP,809.5,Dr. Babasaheb Ambedkar International Airport (NAG),255.75,MMLP Nagpur (Sindi),263.33,Vedadri Terminal,384.49,FCI FSD Durg,102.46
Mode,Uttar Bastar Kanker,413,447833,village,30,12.63,731A,541.68,Dalli Rajhara,47.18,Amagura,152.13,Visakhapatnam Port,339.32,ICD Raipur,113.02,Sunauli ICP,811.15,Dr. Babasaheb Ambedkar International Airport (NAG),253.13,MMLP Nagpur (Sindi),260.36,Vedadri Terminal,382.72,FCI FSD Durg,103.09
Salhebhat,Uttar Bastar Kanker,413,447835,village,30,10.15,731A,543.44,Dalli Rajhara,50.2,Amagura,149.27,Visakhapatnam Port,336.39,ICD Raipur,113.82,Sunauli ICP,811.9,Dr. Babasaheb Ambedkar International Airport (NAG),256.41,MMLP Nagpur (Sindi),263.5,Vedadri Terminal,382.11,FCI FSD Durg,104.85
Kirgapati,Uttar Bastar Kanker,413,447821,village,30,9.08,731A,544.41,Dalli Rajhara,51.8,Amagura,147.77,Visakhapatnam Port,334.85,ICD Raipur,114.32,Sunauli ICP,812.35,Dr. Babasaheb Ambedkar International Airport (NAG),258.09,MMLP Nagpur (Sindi),265.09,Vedadri Terminal,381.74,FCI FSD Durg,105.84
Dhantulsi,Uttar Bastar Kanker,413,447823,village,30,10.25,731A,545.48,Dalli Rajhara,52.2,Amagura,147.21,Visakhapatnam Port,334.35,ICD Raipur,115.6,Sunauli ICP,813.64,Dr. Babasaheb Ambedkar International Airport (NAG),257.82,MMLP Nagpur (Sindi),264.55,Vedadri Terminal,380.43,FCI FSD Durg,106.89
Pidhapal,Uttar Bastar Kanker,413,447820,village,30,12.8,731A,545.77,Dalli Rajhara,51.03,Amagura,148.19,Visakhapatnam Port,335.43,ICD Raipur,116.67,Sunauli ICP,814.78,Dr. Babasaheb Ambedkar International Airport (NAG),255.62,MMLP Nagpur (Sindi),262.1,Vedadri Terminal,379.18,FCI FSD Durg,107.18
Koliyari,Uttar Bastar Kanker,413,447811,village,30,16.08,731A,541.8,Dalli Rajhara,45.48,Amagura,153.7,Visakhapatnam Port,341.0,ICD Raipur,114.31,Sunauli ICP,812.4,Dr. Babasaheb Ambedkar International Airport (NAG),250.09,MMLP Nagpur (Sindi),257.04,Vedadri Terminal,381.37,FCI FSD Durg,103.31
Domaharra,Uttar Bastar Kanker,413,447812,village,30,18.55,731A,541.21,Dalli Rajhara,43.75,Amagura,155.48,Visakhapatnam Port,342.83,ICD Raipur,114.66,Sunauli ICP,812.67,Dr. Babasaheb Ambedkar International Airport (NAG),247.57,MMLP Nagpur (Sindi),254.45,Vedadri Terminal,381.05,FCI FSD Durg,102.85
Khora,Uttar Bastar Kanker,413,447550,village,30,31.28,731A,539.69,Dalli Rajhara,37.67,Amagura,164.18,Visakhapatnam Port,351.57,ICD Raipur,118.72,Sunauli ICP,815.56,Dr. Babasaheb Ambedkar International Airport (NAG),234.79,MMLP Nagpur (Sindi),240.98,Vedadri Terminal,378.31,FCI FSD Durg,102.88
Bheja,Uttar Bastar Kanker,413,447549,village,30,28.51,731A,538.76,Dalli Rajhara,37.44,Amagura,163.34,Visakhapatnam Port,350.75,ICD Raipur,116.68,Sunauli ICP,813.8,Dr. Babasaheb Ambedkar International Airport (NAG),236.88,MMLP Nagpur (Sindi),243.47,Vedadri Terminal,380.0,FCI FSD Durg,101.53
Telamma,Uttar Bastar Kanker,413,447618,village,30,26.84,731A,539.48,Dalli Rajhara,38.76,Amagura,161.55,Visakhapatnam Port,348.96,ICD Raipur,116.43,Sunauli ICP,813.81,Dr. Babasaheb Ambedkar International Airport (NAG),239.09,MMLP Nagpur (Sindi),245.7,Vedadri Terminal,379.94,FCI FSD Durg,101.95
Barbaspur,Uttar Bastar Kanker,413,447614,village,30,25.18,731A,538.35,Dalli Rajhara,38.15,Amagura,161.74,Visakhapatnam Port,349.15,ICD Raipur,114.84,Sunauli ICP,812.3,Dr. Babasaheb Ambedkar International Airport (NAG),239.82,MMLP Nagpur (Sindi),246.76,Vedadri Terminal,381.42,FCI FSD Durg,100.66
Barvi,Uttar Bastar Kanker,413,447615,village,30,24.13,731A,538.62,Dalli Rajhara,38.85,Amagura,160.85,Visakhapatnam Port,348.25,ICD Raipur,114.58,Sunauli ICP,812.16,Dr. Babasaheb Ambedkar International Airport (NAG),241.04,MMLP Nagpur (Sindi),248.01,Vedadri Terminal,381.55,FCI FSD Durg,100.78
Pusajhar,Uttar Bastar Kanker,413,447815,village,30,16.06,731A,544.92,Dalli Rajhara,48.47,Amagura,150.73,Visakhapatnam Port,338.05,ICD Raipur,117.05,Sunauli ICP,815.17,Dr. Babasaheb Ambedkar International Airport (NAG),251.98,MMLP Nagpur (Sindi),258.34,Vedadri Terminal,378.64,FCI FSD Durg,106.41
Muddongari,Uttar Bastar Kanker,413,447837,village,30,3.29,731A,535.39,Dhamtari,45.75,Amagura,153.91,Visakhapatnam Port,340.46,ICD Raipur,104.31,Sunauli ICP,802.26,Dr. Babasaheb Ambedkar International Airport (NAG),258.41,MMLP Nagpur (Sindi),267.5,Vedadri Terminal,391.9,FCI FSD Durg,97.01
Kurana,Uttar Bastar Kanker,413,447930,village,30,5.49,731A,529.25,Dhamtari,37.63,Amagura,156.94,Visakhapatnam Port,342.61,ICD Raipur,96.4,Raxaul ICP,793.38,Dr. Babasaheb Ambedkar International Airport (NAG),262.61,MMLP Nagpur (Sindi),273.37,Talcher Terminal,386.85,FCI FSD Durg,91.59
Rampur,Uttar Bastar Kanker,413,447933,village,30,7.2,731A,531.72,Dhamtari,39.51,Amagura,153.79,Visakhapatnam Port,339.3,ICD Raipur,98.23,Raxaul ICP,794.24,Dr. Babasaheb Ambedkar International Airport (NAG),265.92,MMLP Nagpur (Sindi),276.37,Talcher Terminal,384.52,FCI FSD Durg,94.39
Kokanpur,Uttar Bastar Kanker,413,447801,village,30,16.08,731A,531.41,Dalli Rajhara,35.04,Amagura,164.25,Visakhapatnam Port,351.46,ICD Raipur,105.82,Sunauli ICP,803.6,Dr. Babasaheb Ambedkar International Airport (NAG),242.88,MMLP Nagpur (Sindi),251.74,Vedadri Terminal,390.1,FCI FSD Durg,93.11
Kewatintola,Uttar Bastar Kanker,413,447800,village,30,13.97,731A,530.25,Dalli Rajhara,35.14,Amagura,164.42,Visakhapatnam Port,351.55,ICD Raipur,104.05,Sunauli ICP,801.92,Dr. Babasaheb Ambedkar International Airport (NAG),244.01,MMLP Nagpur (Sindi),253.23,Vedadri Terminal,391.78,FCI FSD Durg,91.84
Jawartara,Uttar Bastar Kanker,413,447467,village,30,9.86,731A,525.59,Dalli Rajhara,32.96,Amagura,167.63,Visakhapatnam Port,354.56,ICD Raipur,98.99,Sunauli ICP,796.86,Dr. Babasaheb Ambedkar International Airport (NAG),243.98,MMLP Nagpur (Sindi),254.3,Vedadri Terminal,396.84,FCI FSD Durg,87.08
Bhanpuri,Uttar Bastar Kanker,413,447503,village,30,13.13,731A,518.79,Dhamtari,26.42,Nipania,156.25,Visakhapatnam Port,350.24,ICD Raipur,85.16,Raxaul ICP,782.08,Dr. Babasaheb Ambedkar International Airport (NAG),262.68,MMLP Nagpur (Sindi),275.71,Talcher Terminal,381.79,FCI FSD Durg,81.99
Devinawagaon,Uttar Bastar Kanker,413,447884,village,30,16.74,731A,515.27,Dhamtari,22.58,Nipania,152.11,Visakhapatnam Port,352.6,ICD Raipur,81.23,Raxaul ICP,777.92,Dr. Babasaheb Ambedkar International Airport (NAG),263.45,MMLP Nagpur (Sindi),277.26,Talcher Terminal,379.47,FCI FSD Durg,79.01
Murumtara,Uttar Bastar Kanker,413,447885,village,30,19.12,731A,515.55,Dhamtari,22.64,Nipania,150.99,Visakhapatnam Port,351.14,ICD Raipur,80.85,Raxaul ICP,776.51,Dr. Babasaheb Ambedkar International Airport (NAG),266.47,MMLP Nagpur (Sindi),280.4,Talcher Terminal,376.34,FCI FSD Durg,80.03
