village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Moratgi,Vijayapura,557,599332,village,GAUDGAON,38.04,Hirenanduru,55.3,Mormugao Port,327.66,ICD Hyderabad (Sanathnagar),221.06,Rupaidiha ICP,1327.2,Rajiv Gandhi International Airport (HYD),213.04,MMLP Hyderabad,221.38,Vedadri Terminal,408.9,FCI Depot Kalaburagi (Gulbarga),56.53
Nagarhalli,Vijayapura,557,599310,village,INDI ROAD,33.4,Hirenanduru,76.47,Mormugao Port,308.91,ICD Hyderabad (Sanathnagar),244.45,Rupaidiha ICP,1332.69,Rajiv Gandhi International Airport (HYD),237.19,MMLP Hyderabad,245.04,Vedadri Terminal,433.65,FCI Depot Kalaburagi (Gulbarga),75.78
Ramanahalli,Vijayapura,557,599308,village,INDI ROAD,30.47,Hirenanduru,77.5,Mormugao Port,308.81,ICD Hyderabad (Sanathnagar),245.82,Rupaidiha ICP,1331.05,Rajiv Gandhi International Airport (HYD),238.81,MMLP Hyderabad,246.48,Vedadri Terminal,435.57,FCI Depot Kalaburagi (Gulbarga),76.48
Shambewad,Vijayapura,557,599300,village,DUDHANI,24.81,Hirenanduru,53.34,Mormugao Port,332.2,ICD Hyderabad (Sanathnagar),221.96,Rupaidiha ICP,1315.25,Rajiv Gandhi International Airport (HYD),215.49,MMLP Hyderabad,222.76,Vedadri Terminal,413.14,FCI Depot Kalaburagi (Gulbarga),52.31
Shirasgi,Vijayapura,557,599319,village,DUDHANI,32.29,Hirenanduru,54.94,Mormugao Port,328.78,ICD Hyderabad (Sanathnagar),222.48,Rupaidiha ICP,1321.94,Rajiv Gandhi International Airport (HYD),215.21,MMLP Hyderabad,223.04,Vedadri Terminal,411.98,FCI Depot Kalaburagi (Gulbarga),55.06
Somajal,Vijayapura,557,599323,village,DUDHANI,36.37,Hirenanduru,62.88,Mormugao Port,320.86,ICD Hyderabad (Sanathnagar),230.16,Rupaidiha ICP,1327.81,Rajiv Gandhi International Airport (HYD),222.63,MMLP Hyderabad,230.65,Vedadri Terminal,418.97,FCI Depot Kalaburagi (Gulbarga),62.99
Tarapur (Old),Vijayapura,557,599295,village,BOROTI,27.55,Hirenanduru,67.76,Mormugao Port,320.42,ICD Hyderabad (Sanathnagar),236.6,Rupaidiha ICP,1319.81,Rajiv Gandhi International Airport (HYD),230.39,MMLP Hyderabad,237.5,Vedadri Terminal,428.13,FCI Depot Kalaburagi (Gulbarga),65.99
Tavarkhed (Old),Vijayapura,557,599294,village,BOROTI,25.87,Hirenanduru,68.81,Mormugao Port,320.36,ICD Hyderabad (Sanathnagar),237.71,Rupaidiha ICP,1318.62,Rajiv Gandhi International Airport (HYD),231.69,MMLP Hyderabad,238.67,Vedadri Terminal,429.61,FCI Depot Kalaburagi (Gulbarga),66.78
Thontapur,Vijayapura,557,599305,village,LACHYAN,28.59,Hirenanduru,74.39,Mormugao Port,313.49,ICD Hyderabad (Sanathnagar),243.12,Rupaidiha ICP,1325.22,Rajiv Gandhi International Airport (HYD),236.63,MMLP Hyderabad,243.94,Vedadri Terminal,434.01,FCI Depot Kalaburagi (Gulbarga),72.83
Uchitnavadgi,Vijayapura,557,599314,village,DUDHANI,37.59,Hirenanduru,70.44,Mormugao Port,314.39,ICD Hyderabad (Sanathnagar),238.33,Rupaidiha ICP,1329.72,Rajiv Gandhi International Airport (HYD),231.06,MMLP Hyderabad,238.9,Vedadri Terminal,427.59,FCI Depot Kalaburagi (Gulbarga),69.94
Vibhutihalli,Vijayapura,557,599306,village,LACHYAN,29.38,Hirenanduru,75.17,Mormugao Port,312.18,ICD Hyderabad (Sanathnagar),243.8,Rupaidiha ICP,1326.92,Rajiv Gandhi International Airport (HYD),237.15,MMLP Hyderabad,244.58,Vedadri Terminal,434.36,FCI Depot Kalaburagi (Gulbarga),73.78
Algur,Vijayapura,557,599423,village,ANGADGERI HALT,61.7,Hirenanduru,80.58,Mormugao Port,307.21,ICD Hyderabad (Sanathnagar),235.39,Rupaidiha ICP,1360.11,Rajiv Gandhi International Airport (HYD),224.27,MMLP Hyderabad,234.73,Vedadri Terminal,414.39,FCI Depot Kalaburagi (Gulbarga),84.32
Ambalnur,Vijayapura,557,599430,village,WANDAL,47.54,Hirenanduru,94.81,Mormugao Port,292.98,ICD Hyderabad (Sanathnagar),249.3,Rupaidiha ICP,1372.34,Rajiv Gandhi International Airport (HYD),237.76,MMLP Hyderabad,248.52,Vedadri Terminal,426.49,FCI Depot Kalaburagi (Gulbarga),98.25
Asantapur,Vijayapura,557,599421,village,ANGADGERI HALT,66.07,Hirenanduru,77.51,Mormugao Port,311.53,ICD Hyderabad (Sanathnagar),230.88,Rupaidiha ICP,1358.45,Rajiv Gandhi International Airport (HYD),219.61,MMLP Hyderabad,230.16,Vedadri Terminal,409.57,FCI Depot Kalaburagi (Gulbarga),81.61
Bommanjogi,Vijayapura,557,599402,village,MINCHNAL,36.48,Hirenanduru,91.31,Mormugao Port,291.63,ICD Hyderabad (Sanathnagar),255.08,Rupaidiha ICP,1356.65,Rajiv Gandhi International Airport (HYD),245.75,MMLP Hyderabad,255.02,Vedadri Terminal,438.9,FCI Depot Kalaburagi (Gulbarga),92.52
Budihal Don,Vijayapura,557,599409,village,KUDGI,41.17,Hirenanduru,96.48,Mormugao Port,287.53,ICD Hyderabad (Sanathnagar),256.42,Rupaidiha ICP,1367.46,Rajiv Gandhi International Airport (HYD),245.96,MMLP Hyderabad,256.0,Vedadri Terminal,436.89,FCI Depot Kalaburagi (Gulbarga),98.71
Chattanahalli,Vijayapura,557,599420,village,SHAMPURHALLI,65.89,Hirenanduru,75.64,Mormugao Port,313.44,ICD Hyderabad (Sanathnagar),229.01,Rupaidiha ICP,1356.85,Rajiv Gandhi International Airport (HYD),217.8,MMLP Hyderabad,228.31,Vedadri Terminal,407.94,FCI Depot Kalaburagi (Gulbarga),79.8
Devarahipparagi (TP),Vijayapura,557,804704,village,MINCHNAL,31.15,Hirenanduru,99.89,Mormugao Port,283.07,ICD Hyderabad (Sanathnagar),263.81,Rupaidiha ICP,1362.42,Rajiv Gandhi International Airport (HYD),254.39,MMLP Hyderabad,263.73,Vedadri Terminal,447.21,FCI Depot Kalaburagi (Gulbarga),100.91
Devoor,Vijayapura,557,599404,village,MINCHNAL,35.97,Hirenanduru,98.59,Mormugao Port,284.43,ICD Hyderabad (Sanathnagar),261.32,Rupaidiha ICP,1364.15,Rajiv Gandhi International Airport (HYD),251.56,MMLP Hyderabad,261.13,Vedadri Terminal,443.77,FCI Depot Kalaburagi (Gulbarga),100.01
Ganganahalli,Vijayapura,557,599390,village,MINCHNAL,15.2,Hirenanduru,101.36,Mormugao Port,284.41,ICD Hyderabad (Sanathnagar),268.87,Rupaidiha ICP,1350.54,Rajiv Gandhi International Airport (HYD),261.02,MMLP Hyderabad,269.29,Vedadri Terminal,456.35,FCI Depot Kalaburagi (Gulbarga),100.76
Hanchali,Vijayapura,557,599427,village,KUDGI,46.84,Hirenanduru,93.26,Mormugao Port,292.56,ICD Hyderabad (Sanathnagar),250.34,Rupaidiha ICP,1368.55,Rajiv Gandhi International Airport (HYD),239.32,MMLP Hyderabad,249.72,Vedadri Terminal,429.21,FCI Depot Kalaburagi (Gulbarga),96.22
Harnal,Vijayapura,557,599399,village,MINCHNAL,30.11,Hirenanduru,91.2,Mormugao Port,292.19,ICD Hyderabad (Sanathnagar),256.95,Rupaidiha ICP,1351.32,Rajiv Gandhi International Airport (HYD),248.32,MMLP Hyderabad,257.12,Vedadri Terminal,442.64,FCI Depot Kalaburagi (Gulbarga),91.64
Hittinahalli,Vijayapura,557,599392,village,MINCHNAL,16.07,Hirenanduru,101.24,Mormugao Port,284.15,ICD Hyderabad (Sanathnagar),268.56,Rupaidiha ICP,1351.5,Rajiv Gandhi International Airport (HYD),260.59,MMLP Hyderabad,268.95,Vedadri Terminal,455.75,FCI Depot Kalaburagi (Gulbarga),100.76
Hunshyal,Vijayapura,557,599424,village,KUDGI,58.35,Hirenanduru,82.79,Mormugao Port,304.01,ICD Hyderabad (Sanathnagar),238.82,Rupaidiha ICP,1360.98,Rajiv Gandhi International Airport (HYD),227.85,MMLP Hyderabad,238.21,Vedadri Terminal,418.2,FCI Depot Kalaburagi (Gulbarga),86.21
Ibrahimpur,Vijayapura,557,599406,village,MINCHNAL,40.46,Hirenanduru,90.79,Mormugao Port,292.3,ICD Hyderabad (Sanathnagar),253.38,Rupaidiha ICP,1358.73,Rajiv Gandhi International Airport (HYD),243.7,MMLP Hyderabad,253.2,Vedadri Terminal,436.25,FCI Depot Kalaburagi (Gulbarga),92.39
Ingalgi,Vijayapura,557,599400,village,MINCHNAL,29.78,Hirenanduru,94.01,Mormugao Port,289.19,ICD Hyderabad (Sanathnagar),259.24,Rupaidiha ICP,1354.8,Rajiv Gandhi International Airport (HYD),250.37,MMLP Hyderabad,259.33,Vedadri Terminal,444.25,FCI Depot Kalaburagi (Gulbarga),94.63
Bibi-Ingalgi,Vijayapura,557,599429,village,ANGADGERI HALT,47.99,Hirenanduru,93.28,Mormugao Port,293.5,ICD Hyderabad (Sanathnagar),249.06,Rupaidiha ICP,1369.89,Rajiv Gandhi International Airport (HYD),237.79,MMLP Hyderabad,248.37,Vedadri Terminal,427.16,FCI Depot Kalaburagi (Gulbarga),96.5
Jalwad,Vijayapura,557,599408,village,MINCHNAL,42.33,Hirenanduru,94.73,Mormugao Port,288.72,ICD Hyderabad (Sanathnagar),256.01,Rupaidiha ICP,1364.0,Rajiv Gandhi International Airport (HYD),245.91,MMLP Hyderabad,255.7,Vedadri Terminal,437.59,FCI Depot Kalaburagi (Gulbarga),96.64
Kadlewad(P.C.H),Vijayapura,557,599394,village,MINCHNAL,24.01,Hirenanduru,94.04,Mormugao Port,290.36,ICD Hyderabad (Sanathnagar),260.9,Rupaidiha ICP,1349.12,Rajiv Gandhi International Airport (HYD),252.75,MMLP Hyderabad,261.22,Vedadri Terminal,447.74,FCI Depot Kalaburagi (Gulbarga),93.9
Kadrapur,Vijayapura,557,599417,village,KUDGI,62.56,Hirenanduru,78.13,Mormugao Port,308.43,ICD Hyderabad (Sanathnagar),234.61,Rupaidiha ICP,1356.73,Rajiv Gandhi International Airport (HYD),223.85,MMLP Hyderabad,234.07,Vedadri Terminal,414.76,FCI Depot Kalaburagi (Gulbarga),81.59
Korwar,Vijayapura,557,599410,village,MINCHNAL,46.58,Hirenanduru,89.94,Mormugao Port,293.85,ICD Hyderabad (Sanathnagar),250.55,Rupaidiha ICP,1361.43,Rajiv Gandhi International Airport (HYD),240.37,MMLP Hyderabad,250.21,Vedadri Terminal,432.03,FCI Depot Kalaburagi (Gulbarga),92.13
Kerutagi,Vijayapura,557,599413,village,KUDGI,54.24,Hirenanduru,85.05,Mormugao Port,300.34,ICD Hyderabad (Sanathnagar),242.99,Rupaidiha ICP,1360.97,Rajiv Gandhi International Airport (HYD),232.33,MMLP Hyderabad,242.49,Vedadri Terminal,423.21,FCI Depot Kalaburagi (Gulbarga),88.0
Kesaratti,Vijayapura,557,599431,village,WANDAL,49.17,Hirenanduru,93.66,Mormugao Port,294.63,ICD Hyderabad (Sanathnagar),247.58,Rupaidiha ICP,1371.85,Rajiv Gandhi International Airport (HYD),235.97,MMLP Hyderabad,246.77,Vedadri Terminal,424.59,FCI Depot Kalaburagi (Gulbarga),97.23
Kondguli,Vijayapura,557,599412,village,KUDGI,45.14,Hirenanduru,93.99,Mormugao Port,291.16,ICD Hyderabad (Sanathnagar),252.04,Rupaidiha ICP,1368.02,Rajiv Gandhi International Airport (HYD),241.2,MMLP Hyderabad,251.49,Vedadri Terminal,431.45,FCI Depot Kalaburagi (Gulbarga),96.71
Kudargond,Vijayapura,557,599425,village,KUDGI,55.97,Hirenanduru,84.08,Mormugao Port,301.89,ICD Hyderabad (Sanathnagar),241.2,Rupaidiha ICP,1361.04,Rajiv Gandhi International Airport (HYD),230.4,MMLP Hyderabad,240.65,Vedadri Terminal,421.04,FCI Depot Kalaburagi (Gulbarga),87.24
Mannur,Vijayapura,557,599405,village,MINCHNAL,37.64,Hirenanduru,95.28,Mormugao Port,287.76,ICD Hyderabad (Sanathnagar),257.98,Rupaidiha ICP,1361.79,Rajiv Gandhi International Airport (HYD),248.26,MMLP Hyderabad,257.8,Vedadri Terminal,440.63,FCI Depot Kalaburagi (Gulbarga),96.77
Mulsavalgi,Vijayapura,557,599395,village,MINCHNAL,24.64,Hirenanduru,96.9,Mormugao Port,286.82,ICD Hyderabad (Sanathnagar),262.95,Rupaidiha ICP,1354.08,Rajiv Gandhi International Airport (HYD),254.39,MMLP Hyderabad,263.15,Vedadri Terminal,448.7,FCI Depot Kalaburagi (Gulbarga),97.12
Nagaral Don,Vijayapura,557,599428,village,ANGADGERI HALT,43.51,Hirenanduru,97.28,Mormugao Port,289.02,ICD Hyderabad (Sanathnagar),253.6,Rupaidiha ICP,1372.63,Rajiv Gandhi International Airport (HYD),242.34,MMLP Hyderabad,252.91,Vedadri Terminal,431.61,FCI Depot Kalaburagi (Gulbarga),100.31
Nivalkhed,Vijayapura,557,599398,village,MINCHNAL,27.3,Hirenanduru,95.67,Mormugao Port,287.72,ICD Hyderabad (Sanathnagar),261.26,Rupaidiha ICP,1354.82,Rajiv Gandhi International Airport (HYD),252.51,MMLP Hyderabad,261.39,Vedadri Terminal,446.55,FCI Depot Kalaburagi (Gulbarga),96.11
Padaganur,Vijayapura,557,599396,village,MINCHNAL,28.58,Hirenanduru,104.23,Mormugao Port,278.77,ICD Hyderabad (Sanathnagar),268.33,Rupaidiha ICP,1365.01,Rajiv Gandhi International Airport (HYD),258.92,MMLP Hyderabad,268.26,Vedadri Terminal,451.65,FCI Depot Kalaburagi (Gulbarga),105.13
Chikkarugi,Vijayapura,557,599393,village,MINCHNAL,21.98,Hirenanduru,94.61,Mormugao Port,290.48,ICD Hyderabad (Sanathnagar),261.94,Rupaidiha ICP,1347.3,Rajiv Gandhi International Airport (HYD),254.04,MMLP Hyderabad,262.34,Vedadri Terminal,449.4,FCI Depot Kalaburagi (Gulbarga),94.19
Saladhalli,Vijayapura,557,599418,village,ANGADGERI HALT,66.55,Hirenanduru,76.18,Mormugao Port,312.06,ICD Hyderabad (Sanathnagar),230.55,Rupaidiha ICP,1356.67,Rajiv Gandhi International Airport (HYD),219.49,MMLP Hyderabad,229.91,Vedadri Terminal,409.89,FCI Depot Kalaburagi (Gulbarga),80.13
Tilgul,Vijayapura,557,599426,village,KUDGI,50.38,Hirenanduru,89.78,Mormugao Port,296.16,ICD Hyderabad (Sanathnagar),246.78,Rupaidiha ICP,1365.8,Rajiv Gandhi International Airport (HYD),235.83,MMLP Hyderabad,246.19,Vedadri Terminal,425.96,FCI Depot Kalaburagi (Gulbarga),92.83
Wandal,Vijayapura,557,599416,village,MINCHNAL,61.24,Hirenanduru,77.35,Mormugao Port,308.6,ICD Hyderabad (Sanathnagar),234.71,Rupaidiha ICP,1355.31,Rajiv Gandhi International Airport (HYD),224.14,MMLP Hyderabad,234.23,Vedadri Terminal,415.42,FCI Depot Kalaburagi (Gulbarga),80.64
Warkanhalli,Vijayapura,557,599411,village,MINCHNAL,50.12,Hirenanduru,83.89,Mormugao Port,300.03,ICD Hyderabad (Sanathnagar),244.43,Rupaidiha ICP,1356.88,Rajiv Gandhi International Airport (HYD),234.36,MMLP Hyderabad,244.13,Vedadri Terminal,426.39,FCI Depot Kalaburagi (Gulbarga),86.23
Yalgod,Vijayapura,557,599415,village,MINCHNAL,57.83,Hirenanduru,80.9,Mormugao Port,304.53,ICD Hyderabad (Sanathnagar),238.91,Rupaidiha ICP,1357.56,Rajiv Gandhi International Airport (HYD),228.36,MMLP Hyderabad,238.44,Vedadri Terminal,419.59,FCI Depot Kalaburagi (Gulbarga),83.94
Animadu,Vijayapura,557,599419,village,SHAMPURHALLI,63.49,Hirenanduru,73.6,Mormugao Port,315.84,ICD Hyderabad (Sanathnagar),226.59,Rupaidiha ICP,1355.28,Rajiv Gandhi International Airport (HYD),215.4,MMLP Hyderabad,225.9,Vedadri Terminal,405.64,FCI Depot Kalaburagi (Gulbarga),77.89
Havalgi,Vijayapura,557,599318,village,DUDHANI,30.56,Hirenanduru,55.36,Mormugao Port,328.77,ICD Hyderabad (Sanathnagar),223.26,Rupaidiha ICP,1320.73,Rajiv Gandhi International Airport (HYD),216.19,MMLP Hyderabad,223.88,Vedadri Terminal,413.17,FCI Depot Kalaburagi (Gulbarga),55.16
Basaveshwar Nagar,Vijayapura,557,599528,village,KUDGI,34.31,Hirenanduru,102.81,Mormugao Port,280.47,ICD Hyderabad (Sanathnagar),264.31,Rupaidiha ICP,1369.7,Rajiv Gandhi International Airport (HYD),254.13,MMLP Hyderabad,263.98,Vedadri Terminal,445.45,FCI Depot Kalaburagi (Gulbarga),104.52
Tirupatinagar,Vijayapura,557,599414,village,KUDGI,52.51,Hirenanduru,86.5,Mormugao Port,298.66,ICD Hyderabad (Sanathnagar),244.75,Rupaidiha ICP,1361.78,Rajiv Gandhi International Airport (HYD),234.12,MMLP Hyderabad,244.26,Vedadri Terminal,425.02,FCI Depot Kalaburagi (Gulbarga),89.34
Indiranagar,Vijayapura,557,599407,village,MINCHNAL,44.49,Hirenanduru,88.43,Mormugao Port,294.96,ICD Hyderabad (Sanathnagar),250.09,Rupaidiha ICP,1358.61,Rajiv Gandhi International Airport (HYD),240.2,MMLP Hyderabad,249.85,Vedadri Terminal,432.44,FCI Depot Kalaburagi (Gulbarga),90.35
Shantinagar,Vijayapura,557,599403,village,MINCHNAL,39.26,Hirenanduru,89.45,Mormugao Port,293.54,ICD Hyderabad (Sanathnagar),252.7,Rupaidiha ICP,1356.42,Rajiv Gandhi International Airport (HYD),243.24,MMLP Hyderabad,252.6,Vedadri Terminal,436.21,FCI Depot Kalaburagi (Gulbarga),90.86
Sevalal Nagar,Vijayapura,557,599397,village,MINCHNAL,26.45,Hirenanduru,100.56,Mormugao Port,282.65,ICD Hyderabad (Sanathnagar),265.59,Rupaidiha ICP,1359.89,Rajiv Gandhi International Airport (HYD),256.56,MMLP Hyderabad,265.63,Vedadri Terminal,450.03,FCI Depot Kalaburagi (Gulbarga),101.17
Chandnagar,Vijayapura,557,599391,village,MINCHNAL,18.3,Hirenanduru,99.03,Mormugao Port,286.11,ICD Hyderabad (Sanathnagar),266.27,Rupaidiha ICP,1350.53,Rajiv Gandhi International Airport (HYD),258.28,MMLP Hyderabad,266.65,Vedadri Terminal,453.43,FCI Depot Kalaburagi (Gulbarga),98.62
Basavanagar,Vijayapura,557,599331,village,DUDHANI,38.78,Hirenanduru,60.3,Mormugao Port,322.85,ICD Hyderabad (Sanathnagar),226.67,Rupaidiha ICP,1329.01,Rajiv Gandhi International Airport (HYD),218.79,MMLP Hyderabad,227.04,Vedadri Terminal,414.71,FCI Depot Kalaburagi (Gulbarga),61.04
Anigere,Ramanagara,584,626212,village,SETTIHALLY,2.58,Wadi,190.95,New Mangalore Port,250.4,ICD Whitefield,60.76,Petrapole ICP,1670.85,Kempegowda International Airport (BLR),86.46,MMLP Bengaluru (Muddalinganahalli),56.55,Kottapuram Terminal,291.54,FCI Depot Bengaluru,61.28
Aralapura,Ramanagara,584,626199,village,NIDAGHATTA,6.57,Wadi,186.14,New Mangalore Port,244.88,ICD Whitefield,63.92,Petrapole ICP,1672.81,Kempegowda International Airport (BLR),88.75,MMLP Bengaluru (Muddalinganahalli),57.46,Kottapuram Terminal,292.06,FCI Depot Mysuru,64.12
Belakere,Ramanagara,584,626226,village,SETTIHALLY,2.49,Wadi,194.56,New Mangalore Port,251.27,ICD Whitefield,62.82,Petrapole ICP,1673.45,Kempegowda International Airport (BLR),89.01,MMLP Bengaluru (Muddalinganahalli),59.83,Kottapuram Terminal,287.92,FCI Depot Bengaluru,63.33
Bevooru,Ramanagara,584,626202,village,SETTIHALLY,8.02,Wadi,185.83,New Mangalore Port,249.46,ICD Whitefield,57.92,Petrapole ICP,1666.9,Kempegowda International Airport (BLR),82.76,MMLP Bengaluru (Muddalinganahalli),51.8,Kottapuram Terminal,296.93,FCI Depot Bengaluru,58.44
Byadarahalli,Ramanagara,584,626206,village,SETTIHALLY,5.04,Wadi,188.5,New Mangalore Port,249.82,ICD Whitefield,59.49,Petrapole ICP,1669.1,Kempegowda International Airport (BLR),84.81,MMLP Bengaluru (Muddalinganahalli),54.39,Kottapuram Terminal,293.99,FCI Depot Bengaluru,60.02
Byranayakanahalli,Ramanagara,584,626194,village,SETTIHALLY,10.22,Wadi,183.8,New Mangalore Port,248.88,ICD Whitefield,57.21,Petrapole ICP,1665.62,Kempegowda International Airport (BLR),81.65,MMLP Bengaluru (Muddalinganahalli),50.25,Kottapuram Terminal,298.84,FCI Depot Bengaluru,57.74
Chakkalur,Ramanagara,584,626233,village,SETTIHALLY,6.02,Wadi,199.38,New Mangalore Port,255.13,ICD Whitefield,62.52,Petrapole ICP,1673.65,Kempegowda International Airport (BLR),89.36,MMLP Bengaluru (Muddalinganahalli),61.54,Kottapuram Terminal,285.79,FCI Depot Bengaluru,63.02
Chakkere,Ramanagara,584,626220,village,SETTIHALLY,4.65,Wadi,198.12,New Mangalore Port,255.58,ICD Whitefield,60.69,Petrapole ICP,1671.76,Kempegowda International Airport (BLR),87.42,MMLP Bengaluru (Muddalinganahalli),59.48,Kottapuram Terminal,287.85,FCI Depot Bengaluru,61.19
Dasavara,Ramanagara,584,626191,village,CHANNAPATNA,8.68,Wadi,187.13,New Mangalore Port,254.68,ICD Whitefield,52.22,Petrapole ICP,1661.66,Kempegowda International Airport (BLR),77.36,MMLP Bengaluru (Muddalinganahalli),47.19,Kottapuram Terminal,300.68,FCI Depot Bengaluru,52.74
Devarahalli,Ramanagara,584,626211,village,SETTIHALLY,1.63,Wadi,192.87,New Mangalore Port,253.13,ICD Whitefield,58.91,Petrapole ICP,1669.38,Kempegowda International Airport (BLR),84.95,MMLP Bengaluru (Muddalinganahalli),55.73,Kottapuram Terminal,291.93,FCI Depot Bengaluru,59.42
Govindanahalli,Ramanagara,584,626230,village,SETTIHALLY,3.17,Wadi,196.37,New Mangalore Port,253.16,ICD Whitefield,62.1,Petrapole ICP,1672.97,Kempegowda International Airport (BLR),88.57,MMLP Bengaluru (Muddalinganahalli),59.95,Kottapuram Terminal,287.55,FCI Depot Bengaluru,62.61
Gowdagere,Ramanagara,584,626196,village,SETTIHALLY,9.37,Wadi,184.12,New Mangalore Port,246.5,ICD Whitefield,60.42,Petrapole ICP,1668.85,Kempegowda International Airport (BLR),84.91,MMLP Bengaluru (Muddalinganahalli),53.39,Kottapuram Terminal,296.1,FCI Depot Bengaluru,60.95
Guddehosuru,Ramanagara,584,626207,village,SETTIHALLY,6.0,Wadi,187.51,New Mangalore Port,248.3,ICD Whitefield,60.65,Petrapole ICP,1669.99,Kempegowda International Airport (BLR),85.77,MMLP Bengaluru (Muddalinganahalli),55.01,Kottapuram Terminal,293.71,FCI Depot Bengaluru,61.17
Harohallidoddi,Ramanagara,584,626193,village,SETTIHALLY,9.64,Wadi,184.63,New Mangalore Port,249.81,ICD Whitefield,56.62,Petrapole ICP,1665.28,Kempegowda International Airport (BLR),81.23,MMLP Bengaluru (Muddalinganahalli),50.06,Kottapuram Terminal,298.75,FCI Depot Bengaluru,57.14
Channapatna (CMC),Ramanagara,584,803239,village,CHANNAPATNA,0.51,Wadi,196.06,New Mangalore Port,258.85,ICD Whitefield,54.45,Petrapole ICP,1665.44,Kempegowda International Airport (BLR),81.08,MMLP Bengaluru (Muddalinganahalli),53.33,Kottapuram Terminal,293.93,FCI Depot Bengaluru,54.96
Abbur,Ramanagara,584,626242,village,CHANNAPATNA,5.07,Wadi,190.63,New Mangalore Port,256.16,ICD Whitefield,53.07,Petrapole ICP,1663.29,Kempegowda International Airport (BLR),78.87,MMLP Bengaluru (Muddalinganahalli),49.62,Kottapuram Terminal,297.89,FCI Depot Bengaluru,53.59
Attiguppe,Ramanagara,584,626269,village,CHANNAPATNA,5.83,Wadi,201.19,New Mangalore Port,263.79,ICD Whitefield,53.2,Petrapole ICP,1664.45,Kempegowda International Airport (BLR),80.51,MMLP Bengaluru (Muddalinganahalli),54.67,Kottapuram Terminal,292.82,FCI Depot Bengaluru,53.68
Doddanahalli,Ramanagara,584,626272,village,CHANNAPATNA,9.43,Wadi,203.78,New Mangalore Port,267.75,ICD Whitefield,50.85,Petrapole ICP,1662.02,Kempegowda International Airport (BLR),78.5,MMLP Bengaluru (Muddalinganahalli),54.06,Kottapuram Terminal,293.99,FCI Depot Bengaluru,51.32
Bommanahalli,Ramanagara,584,626252,village,CHANNAPATNA,5.26,Wadi,199.34,New Mangalore Port,264.04,ICD Whitefield,50.91,Petrapole ICP,1662.14,Kempegowda International Airport (BLR),78.07,MMLP Bengaluru (Muddalinganahalli),51.97,Kottapuram Terminal,295.5,FCI Depot Bengaluru,51.4
Brahmanipura,Ramanagara,584,626270,village,CHANNAPATNA,5.81,Wadi,200.53,New Mangalore Port,264.37,ICD Whitefield,51.74,Petrapole ICP,1662.98,Kempegowda International Airport (BLR),79.01,MMLP Bengaluru (Muddalinganahalli),53.2,Kottapuram Terminal,294.32,FCI Depot Bengaluru,52.22
Chikka Maluru,Ramanagara,584,626259,village,CHANNAPATNA,2.73,Wadi,196.9,New Mangalore Port,257.76,ICD Whitefield,56.68,Petrapole ICP,1667.7,Kempegowda International Airport (BLR),83.36,MMLP Bengaluru (Muddalinganahalli),55.57,Kottapuram Terminal,291.71,FCI Depot Bengaluru,57.18
Chikkamannugudde State Forest,Ramanagara,584,626251,village,CHANNAPATNA,4.91,Wadi,196.68,New Mangalore Port,263.11,ICD Whitefield,49.46,Petrapole ICP,1660.57,Kempegowda International Airport (BLR),76.31,MMLP Bengaluru (Muddalinganahalli),49.5,Kottapuram Terminal,297.84,FCI Depot Bengaluru,49.96
Chikkenahalli,Ramanagara,584,626236,village,CHANNAPATNA,7.25,Wadi,188.41,New Mangalore Port,253.74,ICD Whitefield,54.41,Petrapole ICP,1664.12,Kempegowda International Airport (BLR),79.78,MMLP Bengaluru (Muddalinganahalli),49.76,Kottapuram Terminal,298.11,FCI Depot Bengaluru,54.93
Devarahosahalli,Ramanagara,584,626247,village,CHANNAPATNA,3.16,Wadi,193.26,New Mangalore Port,258.84,ICD Whitefield,51.87,Petrapole ICP,1662.55,Kempegowda International Airport (BLR),78.13,MMLP Bengaluru (Muddalinganahalli),49.83,Kottapuram Terminal,297.46,FCI Depot Bengaluru,52.38
Yelehosahalli,Ramanagara,584,626243,village,CHANNAPATNA,6.41,Wadi,189.61,New Mangalore Port,256.57,ICD Whitefield,51.7,Petrapole ICP,1661.74,Kempegowda International Airport (BLR),77.34,MMLP Bengaluru (Muddalinganahalli),47.93,Kottapuram Terminal,299.6,FCI Depot Bengaluru,52.22
Gendemadu,Ramanagara,584,626249,village,CHANNAPATNA,0.63,Wadi,195.01,New Mangalore Port,258.44,ICD Whitefield,53.99,Petrapole ICP,1664.87,Kempegowda International Airport (BLR),80.48,MMLP Bengaluru (Muddalinganahalli),52.46,Kottapuram Terminal,294.82,FCI Depot Bengaluru,54.5
Mogenahalli,Ramanagara,584,626237,village,SETTIHALLY,5.96,Wadi,188.79,New Mangalore Port,252.25,ICD Whitefield,56.62,Petrapole ICP,1666.36,Kempegowda International Airport (BLR),82.02,MMLP Bengaluru (Muddalinganahalli),51.92,Kottapuram Terminal,296.11,FCI Depot Bengaluru,57.14
