village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Ponchavadi,SOUTH GOA,586,626864,village,SANVERDAM CHUCH,4.61,ICD Mangalore (Panambur),274.3,Mormugao Port,33.29,Mangaluru International Airport (IXE),271.31,Rupaidiha ICP,1596.31
Conxem,SOUTH GOA,586,626862,village,CHANDAR,9.48,ICD Mangalore (Panambur),280.16,Mormugao Port,30.34,Mangaluru International Airport (IXE),277.15,Rupaidiha ICP,1591.61
Shiroda,SOUTH GOA,586,626863,village,CHANDAR,7.09,ICD Mangalore (Panambur),278.91,Mormugao Port,28.57,Mangaluru International Airport (IXE),275.96,Rupaidiha ICP,1594.58
Borim,SOUTH GOA,586,626872,village,CHANDAR,10.91,ICD Mangalore (Panambur),283.04,Mormugao Port,24.66,Mangaluru International Airport (IXE),280.13,Rupaidiha ICP,1592.92
Nirancal,SOUTH GOA,586,626861,village,CHANDAR,10.53,ICD Mangalore (Panambur),280.82,Mormugao Port,30.78,Mangaluru International Airport (IXE),277.8,Rupaidiha ICP,1590.51
Vadi,SOUTH GOA,586,626858,village,VERNA,8.15,ICD Mangalore (Panambur),285.5,Mormugao Port,21.1,Mangaluru International Airport (IXE),282.64,Rupaidiha ICP,1593.04
Telaulim,SOUTH GOA,586,626857,village,VERNA,7.88,ICD Mangalore (Panambur),286.47,Mormugao Port,20.38,Mangaluru International Airport (IXE),283.62,Rupaidiha ICP,1592.54
Durbhat,SOUTH GOA,586,626856,village,VERNA,6.41,ICD Mangalore (Panambur),287.27,Mormugao Port,18.62,Mangaluru International Airport (IXE),284.45,Rupaidiha ICP,1593.1
Betora,SOUTH GOA,586,626859,village,CHANDAR,13.1,ICD Mangalore (Panambur),284.98,Mormugao Port,25.78,Mangaluru International Airport (IXE),282.02,Rupaidiha ICP,1589.88
Codar,SOUTH GOA,586,626860,village,CHANDAR,14.34,ICD Mangalore (Panambur),285.27,Mormugao Port,28.62,Mangaluru International Airport (IXE),282.25,Rupaidiha ICP,1587.44
Ponda(M CI),SOUTH GOA,586,252082,village,VERNA,11.52,ICD Mangalore (Panambur),287.61,Mormugao Port,23.07,Mangaluru International Airport (IXE),284.69,Rupaidiha ICP,1589.24
Bandora,SOUTH GOA,586,626869,village,VERNA,9.25,ICD Mangalore (Panambur),289.21,Mormugao Port,19.93,Mangaluru International Airport (IXE),286.34,Rupaidiha ICP,1590.03
Mercurim (CT),NORTH GOA,585,626735,village,DABOLIM,6.84,ICD Mangalore (Panambur),293.5,Mormugao Port,11.92,Mangaluru International Airport (IXE),290.76,Rupaidiha ICP,1592.04
Marcaim,SOUTH GOA,586,626867,village,VERNA,7.87,ICD Mangalore (Panambur),291.74,Mormugao Port,16.03,Mangaluru International Airport (IXE),288.93,Rupaidiha ICP,1590.55
Velinga,SOUTH GOA,586,626854,village,KARMALI,8.48,ICD Mangalore (Panambur),291.72,Mormugao Port,19.22,Mangaluru International Airport (IXE),288.85,Rupaidiha ICP,1588.21
Candepar,SOUTH GOA,586,626853,village,KARMALI,14.31,ICD Mangalore (Panambur),288.97,Mormugao Port,26.39,Mangaluru International Airport (IXE),285.97,Rupaidiha ICP,1585.51
Neura-O-Pequeno,NORTH GOA,585,626725,village,KARMALI,5.86,ICD Mangalore (Panambur),295.39,Mormugao Port,12.22,Mangaluru International Airport (IXE),292.65,Rupaidiha ICP,1590.24
Malpona,NORTH GOA,585,626838,village,KULEM,14.38,ICD Mangalore (Panambur),287.44,Mormugao Port,41.1,Mangaluru International Airport (IXE),284.16,Rupaidiha ICP,1576.82
Neura-O-Grande,NORTH GOA,585,626726,village,KARMALI,6.82,ICD Mangalore (Panambur),293.69,Mormugao Port,13.34,Mangaluru International Airport (IXE),290.92,Rupaidiha ICP,1590.82
Siridao,NORTH GOA,585,626724,village,DABOLIM,5.49,ICD Mangalore (Panambur),296.68,Mormugao Port,7.88,Mangaluru International Airport (IXE),294.02,Rupaidiha ICP,1592.46
Priol,SOUTH GOA,586,626868,village,KARMALI,10.48,ICD Mangalore (Panambur),291.13,Mormugao Port,22.52,Mangaluru International Airport (IXE),288.19,Rupaidiha ICP,1586.34
Goa Velha,NORTH GOA,585,626734,village,DABOLIM,6.4,ICD Mangalore (Panambur),295.01,Mormugao Port,10.62,Mangaluru International Airport (IXE),292.3,Rupaidiha ICP,1591.71
Mandur,NORTH GOA,585,626720,village,KARMALI,4.3,ICD Mangalore (Panambur),295.96,Mormugao Port,14.06,Mangaluru International Airport (IXE),293.18,Rupaidiha ICP,1588.47
Govanem,NORTH GOA,585,626837,village,KULEM,15.53,ICD Mangalore (Panambur),288.83,Mormugao Port,41.83,Mangaluru International Airport (IXE),285.53,Rupaidiha ICP,1575.15
Ambeli,NORTH GOA,585,626839,village,KULEM,16.25,ICD Mangalore (Panambur),289.13,Mormugao Port,39.94,Mangaluru International Airport (IXE),285.87,Rupaidiha ICP,1576.12
Usgao,SOUTH GOA,586,626873,village,KARMALI,16.76,ICD Mangalore (Panambur),289.37,Mormugao Port,29.87,Mangaluru International Airport (IXE),286.3,Rupaidiha ICP,1582.7
Gancim,NORTH GOA,585,626721,village,KARMALI,4.42,ICD Mangalore (Panambur),296.97,Mormugao Port,12.61,Mangaluru International Airport (IXE),294.21,Rupaidiha ICP,1588.81
Creek,NORTH GOA,585,,village,VASCO DA GAMA,4.48,ICD Mangalore (Panambur),297.81,Mormugao Port,4.4,Mangaluru International Airport (IXE),295.21,Rupaidiha ICP,1594.34
Vagurbem,SOUTH GOA,586,626851,village,KARMALI,11.39,ICD Mangalore (Panambur),293.09,Mormugao Port,25.37,Mangaluru International Airport (IXE),290.1,Rupaidiha ICP,1582.67
Bambolim (CT),NORTH GOA,585,626733,village,DABOLIM,7.44,ICD Mangalore (Panambur),298.83,Mormugao Port,8.3,Mangaluru International Airport (IXE),296.16,Rupaidiha ICP,1590.85
Melauli,NORTH GOA,585,626840,village,KULEM,17.26,ICD Mangalore (Panambur),289.21,Mormugao Port,37.27,Mangaluru International Airport (IXE),286.0,Rupaidiha ICP,1577.81
Azossim,NORTH GOA,585,626719,village,KARMALI,3.16,ICD Mangalore (Panambur),296.86,Mormugao Port,14.82,Mangaluru International Airport (IXE),294.06,Rupaidiha ICP,1587.28
Curca,NORTH GOA,585,626723,village,KARMALI,6.82,ICD Mangalore (Panambur),298.19,Mormugao Port,9.49,Mangaluru International Airport (IXE),295.49,Rupaidiha ICP,1590.31
Queula,SOUTH GOA,586,626871,village,VERNA,9.15,ICD Mangalore (Panambur),286.92,Mormugao Port,21.25,Mangaluru International Airport (IXE),284.04,Rupaidiha ICP,1591.35
Guleli,NORTH GOA,585,626828,village,KARMALI,20.25,ICD Mangalore (Panambur),291.89,Mormugao Port,34.79,Mangaluru International Airport (IXE),288.71,Rupaidiha ICP,1577.23
Cuncoliem,SOUTH GOA,586,626849,village,KARMALI,6.66,ICD Mangalore (Panambur),294.97,Mormugao Port,20.62,Mangaluru International Airport (IXE),292.06,Rupaidiha ICP,1584.53
Damocem,NORTH GOA,585,626831,village,KULEM,20.07,ICD Mangalore (Panambur),292.01,Mormugao Port,36.34,Mangaluru International Airport (IXE),288.81,Rupaidiha ICP,1576.11
Cujira (OG),NORTH GOA,585,626740,village,KARMALI,7.49,ICD Mangalore (Panambur),300.22,Mormugao Port,9.18,Mangaluru International Airport (IXE),297.54,Rupaidiha ICP,1589.54
Durgavado (OG),NORTH GOA,585,645599,village,VASCO DA GAMA,8.43,ICD Mangalore (Panambur),301.62,Mormugao Port,7.38,Mangaluru International Airport (IXE),298.99,Rupaidiha ICP,1590.69
Goalim Moula,NORTH GOA,585,626717,village,KARMALI,3.15,ICD Mangalore (Panambur),298.36,Mormugao Port,13.3,Mangaluru International Airport (IXE),295.59,Rupaidiha ICP,1587.41
Cundaim,SOUTH GOA,586,626855,village,KARMALI,5.36,ICD Mangalore (Panambur),294.66,Mormugao Port,17.67,Mangaluru International Airport (IXE),291.81,Rupaidiha ICP,1586.86
Sirsodem,NORTH GOA,585,626835,village,KULEM,17.59,ICD Mangalore (Panambur),291.13,Mormugao Port,43.53,Mangaluru International Airport (IXE),287.79,Rupaidiha ICP,1572.15
Padeli,NORTH GOA,585,626829,village,KARMALI,20.23,ICD Mangalore (Panambur),293.15,Mormugao Port,35.13,Mangaluru International Airport (IXE),289.97,Rupaidiha ICP,1576.0
Cotorem,NORTH GOA,585,626832,village,KULEM,19.14,ICD Mangalore (Panambur),291.78,Mormugao Port,38.47,Mangaluru International Airport (IXE),288.54,Rupaidiha ICP,1574.89
Cotombi,NORTH GOA,585,626760,village,KARMALI,11.71,ICD Mangalore (Panambur),294.87,Mormugao Port,26.6,Mangaluru International Airport (IXE),291.85,Rupaidiha ICP,1580.44
Querim,SOUTH GOA,586,626850,village,KARMALI,8.67,ICD Mangalore (Panambur),294.35,Mormugao Port,22.8,Mangaluru International Airport (IXE),291.4,Rupaidiha ICP,1583.47
Birondem,NORTH GOA,585,626830,village,KULEM,20.86,ICD Mangalore (Panambur),293.04,Mormugao Port,36.72,Mangaluru International Airport (IXE),289.83,Rupaidiha ICP,1575.04
Taleigao,NORTH GOA,585,645598,village,VASCO DA GAMA,7.88,ICD Mangalore (Panambur),301.52,Mormugao Port,6.6,Mangaluru International Airport (IXE),298.91,Rupaidiha ICP,1591.46
Talaulim,NORTH GOA,585,626716,village,KARMALI,4.14,ICD Mangalore (Panambur),299.48,Mormugao Port,12.19,Mangaluru International Airport (IXE),296.74,Rupaidiha ICP,1587.59
Pale,NORTH GOA,585,626764,village,KARMALI,15.52,ICD Mangalore (Panambur),293.02,Mormugao Port,30.06,Mangaluru International Airport (IXE),289.93,Rupaidiha ICP,1579.51
Calapor (CT),NORTH GOA,585,626732,village,VASCO DA GAMA,8.22,ICD Mangalore (Panambur),300.65,Mormugao Port,7.65,Mangaluru International Airport (IXE),298.0,Rupaidiha ICP,1590.63
Vantem,NORTH GOA,585,626827,village,KARMALI,18.36,ICD Mangalore (Panambur),293.45,Mormugao Port,33.24,Mangaluru International Airport (IXE),290.3,Rupaidiha ICP,1577.03
Xelopo Curdo,NORTH GOA,585,626833,village,KULEM,18.16,ICD Mangalore (Panambur),291.34,Mormugao Port,40.67,Mangaluru International Airport (IXE),288.06,Rupaidiha ICP,1573.82
Adcolna,SOUTH GOA,586,626847,village,KARMALI,4.74,ICD Mangalore (Panambur),297.97,Mormugao Port,20.39,Mangaluru International Airport (IXE),295.06,Rupaidiha ICP,1582.57
Carambolim,NORTH GOA,585,626718,village,KARMALI,3.49,ICD Mangalore (Panambur),296.45,Mormugao Port,16.98,Mangaluru International Airport (IXE),293.61,Rupaidiha ICP,1586.02
Volvoi,SOUTH GOA,586,626845,village,KARMALI,9.16,ICD Mangalore (Panambur),296.92,Mormugao Port,24.64,Mangaluru International Airport (IXE),293.93,Rupaidiha ICP,1580.3
Ponocem,NORTH GOA,585,626826,village,KARMALI,16.23,ICD Mangalore (Panambur),295.01,Mormugao Port,31.45,Mangaluru International Airport (IXE),291.9,Rupaidiha ICP,1577.04
Renovadi (OG),NORTH GOA,585,626738,village,KARMALI,7.71,ICD Mangalore (Panambur),302.57,Mormugao Port,10.51,Mangaluru International Airport (IXE),299.89,Rupaidiha ICP,1587.72
Savoi Verem,SOUTH GOA,586,626846,village,KARMALI,9.02,ICD Mangalore (Panambur),295.93,Mormugao Port,24.1,Mangaluru International Airport (IXE),292.95,Rupaidiha ICP,1581.38
Sanvorcem,NORTH GOA,585,626824,village,KARMALI,21.87,ICD Mangalore (Panambur),294.47,Mormugao Port,37.12,Mangaluru International Airport (IXE),291.25,Rupaidiha ICP,1573.67
Chimbel (CT),NORTH GOA,585,626730,village,KARMALI,4.66,ICD Mangalore (Panambur),301.44,Mormugao Port,12.55,Mangaluru International Airport (IXE),298.7,Rupaidiha ICP,1586.41
Panelim (OG),NORTH GOA,585,626736,village,KARMALI,3.63,ICD Mangalore (Panambur),301.41,Mormugao Port,13.57,Mangaluru International Airport (IXE),298.65,Rupaidiha ICP,1585.63
Bainguinim,NORTH GOA,585,626715,village,KARMALI,2.36,ICD Mangalore (Panambur),300.76,Mormugao Port,14.42,Mangaluru International Airport (IXE),297.97,Rupaidiha ICP,1585.28
Velguem,NORTH GOA,585,626762,village,KARMALI,14.24,ICD Mangalore (Panambur),295.67,Mormugao Port,29.56,Mangaluru International Airport (IXE),292.59,Rupaidiha ICP,1577.82
Corlim (CT),NORTH GOA,585,626729,village,KARMALI,2.12,ICD Mangalore (Panambur),299.13,Mormugao Port,18.17,Mangaluru International Airport (IXE),296.27,Rupaidiha ICP,1583.42
Codqui,NORTH GOA,585,626823,village,KULEM,21.45,ICD Mangalore (Panambur),294.24,Mormugao Port,38.54,Mangaluru International Airport (IXE),290.99,Rupaidiha ICP,1572.92
Carambolim Buzruco,NORTH GOA,585,626821,village,KULEM,20.32,ICD Mangalore (Panambur),293.76,Mormugao Port,42.12,Mangaluru International Airport (IXE),290.45,Rupaidiha ICP,1570.97
Panaji (CCP),NORTH GOA,585,252071,village,VASCO DA GAMA,9.04,ICD Mangalore (Panambur),303.28,Mormugao Port,7.09,Mangaluru International Airport (IXE),300.69,Rupaidiha ICP,1591.37
Vaguriem,NORTH GOA,585,626811,village,KARMALI,17.22,ICD Mangalore (Panambur),296.6,Mormugao Port,32.82,Mangaluru International Airport (IXE),293.46,Rupaidiha ICP,1574.95
Advoi,NORTH GOA,585,626825,village,KARMALI,19.68,ICD Mangalore (Panambur),295.04,Mormugao Port,35.01,Mangaluru International Airport (IXE),291.86,Rupaidiha ICP,1574.63
Creek,NORTH GOA,585,,village,VASCO DA GAMA,10.42,ICD Mangalore (Panambur),304.77,Mormugao Port,8.28,Mangaluru International Airport (IXE),302.19,Rupaidiha ICP,1590.66
Codiem,NORTH GOA,585,626812,village,KARMALI,18.76,ICD Mangalore (Panambur),296.5,Mormugao Port,34.36,Mangaluru International Airport (IXE),293.33,Rupaidiha ICP,1574.0
Betqui,SOUTH GOA,586,626844,village,KARMALI,6.81,ICD Mangalore (Panambur),298.55,Mormugao Port,22.75,Mangaluru International Airport (IXE),295.6,Rupaidiha ICP,1580.53
Velguem,NORTH GOA,585,626822,village,KULEM,21.13,ICD Mangalore (Panambur),294.28,Mormugao Port,40.12,Mangaluru International Airport (IXE),291.0,Rupaidiha ICP,1571.86
Cumbarjua (CT),NORTH GOA,585,626728,village,KARMALI,3.4,ICD Mangalore (Panambur),300.85,Mormugao Port,19.68,Mangaluru International Airport (IXE),297.96,Rupaidiha ICP,1581.35
Surla,NORTH GOA,585,626761,village,KARMALI,12.95,ICD Mangalore (Panambur),295.09,Mormugao Port,28.02,Mangaluru International Airport (IXE),292.03,Rupaidiha ICP,1579.3
Sanvordem,NORTH GOA,585,626816,village,CASTLE ROCK,21.9,ICD Mangalore (Panambur),295.47,Mormugao Port,42.21,Mangaluru International Airport (IXE),292.16,Rupaidiha ICP,1569.61
Orgao,SOUTH GOA,586,626866,village,KARMALI,4.35,ICD Mangalore (Panambur),300.66,Mormugao Port,20.64,Mangaluru International Airport (IXE),297.76,Rupaidiha ICP,1580.75
Reis-Magos,NORTH GOA,585,626699,village,KARMALI,11.7,ICD Mangalore (Panambur),305.59,Mormugao Port,10.45,Mangaluru International Airport (IXE),302.96,Rupaidiha ICP,1587.87
Valpoi (M Cl),NORTH GOA,585,252079,village,KARMALI,23.22,ICD Mangalore (Panambur),296.96,Mormugao Port,38.92,Mangaluru International Airport (IXE),293.7,Rupaidiha ICP,1570.66
Sonus Vonvoliem,NORTH GOA,585,626810,village,KARMALI,13.97,ICD Mangalore (Panambur),298.44,Mormugao Port,29.9,Mangaluru International Airport (IXE),295.36,Rupaidiha ICP,1575.65
Navelim,NORTH GOA,585,626759,village,KARMALI,9.2,ICD Mangalore (Panambur),299.51,Mormugao Port,25.33,Mangaluru International Airport (IXE),296.51,Rupaidiha ICP,1578.11
Naguem,NORTH GOA,585,626813,village,KARMALI,20.74,ICD Mangalore (Panambur),298.03,Mormugao Port,36.59,Mangaluru International Airport (IXE),294.82,Rupaidiha ICP,1571.43
Penha-De-Franca,NORTH GOA,585,626701,village,KARMALI,9.6,ICD Mangalore (Panambur),305.43,Mormugao Port,11.88,Mangaluru International Airport (IXE),302.75,Rupaidiha ICP,1586.2
Pissurlem,NORTH GOA,585,626809,village,KARMALI,15.55,ICD Mangalore (Panambur),298.82,Mormugao Port,31.53,Mangaluru International Airport (IXE),295.7,Rupaidiha ICP,1574.29
Candolim,NORTH GOA,585,626697,village,VASCO DA GAMA,12.76,ICD Mangalore (Panambur),307.25,Mormugao Port,10.31,Mangaluru International Airport (IXE),304.7,Rupaidiha ICP,1590.03
Cudcem,NORTH GOA,585,626815,village,KULEM,23.37,ICD Mangalore (Panambur),296.71,Mormugao Port,41.16,Mangaluru International Airport (IXE),293.41,Rupaidiha ICP,1569.38
Pilerne,NORTH GOA,585,626700,village,KARMALI,12.49,ICD Mangalore (Panambur),307.72,Mormugao Port,12.53,Mangaluru International Airport (IXE),305.08,Rupaidiha ICP,1586.04
Buimpal,NORTH GOA,585,626807,village,KARMALI,18.29,ICD Mangalore (Panambur),300.28,Mormugao Port,34.41,Mangaluru International Airport (IXE),297.11,Rupaidiha ICP,1571.38
Amone,NORTH GOA,585,626758,village,KARMALI,7.77,ICD Mangalore (Panambur),302.38,Mormugao Port,24.01,Mangaluru International Airport (IXE),299.42,Rupaidiha ICP,1577.38
Jua (CT),NORTH GOA,585,626727,village,KARMALI,4.97,ICD Mangalore (Panambur),303.43,Mormugao Port,20.52,Mangaluru International Airport (IXE),300.54,Rupaidiha ICP,1579.44
Capao,NORTH GOA,585,626708,village,KARMALI,5.8,ICD Mangalore (Panambur),305.57,Mormugao Port,17.96,Mangaluru International Airport (IXE),302.76,Rupaidiha ICP,1580.65
Cudnem,NORTH GOA,585,626757,village,KARMALI,10.99,ICD Mangalore (Panambur),301.56,Mormugao Port,27.27,Mangaluru International Airport (IXE),298.54,Rupaidiha ICP,1575.51
Mauzi,NORTH GOA,585,626806,village,KARMALI,21.08,ICD Mangalore (Panambur),299.52,Mormugao Port,37.1,Mangaluru International Airport (IXE),296.3,Rupaidiha ICP,1570.08
Caranzol,NORTH GOA,585,626820,village,CASTLE ROCK,18.58,ICD Mangalore (Panambur),294.0,Mormugao Port,45.92,Mangaluru International Airport (IXE),290.62,Rupaidiha ICP,1568.37
Pendral,NORTH GOA,585,626819,village,CASTLE ROCK,17.44,ICD Mangalore (Panambur),294.73,Mormugao Port,50.18,Mangaluru International Airport (IXE),291.27,Rupaidiha ICP,1565.14
Codvol,NORTH GOA,585,626818,village,CASTLE ROCK,17.84,ICD Mangalore (Panambur),295.63,Mormugao Port,51.9,Mangaluru International Airport (IXE),292.14,Rupaidiha ICP,1563.41
Davem,NORTH GOA,585,626801,village,CASTLE ROCK,23.37,ICD Mangalore (Panambur),298.0,Mormugao Port,43.5,Mangaluru International Airport (IXE),294.67,Rupaidiha ICP,1566.94
Salvador-Do-Mundo,NORTH GOA,585,626702,village,KARMALI,9.33,ICD Mangalore (Panambur),307.41,Mormugao Port,14.99,Mangaluru International Airport (IXE),304.68,Rupaidiha ICP,1583.07
Nagargao,NORTH GOA,585,626804,village,CASTLE ROCK,25.78,ICD Mangalore (Panambur),299.77,Mormugao Port,42.0,Mangaluru International Airport (IXE),296.47,Rupaidiha ICP,1566.68
Ustem,NORTH GOA,585,626800,village,CASTLE ROCK,22.68,ICD Mangalore (Panambur),298.54,Mormugao Port,45.97,Mangaluru International Airport (IXE),295.16,Rupaidiha ICP,1564.98
Aturli,NORTH GOA,585,626754,village,KARMALI,7.61,ICD Mangalore (Panambur),307.07,Mormugao Port,20.99,Mangaluru International Airport (IXE),304.2,Rupaidiha ICP,1577.72
Sankhali (M Cl),NORTH GOA,585,252077,village,KARMALI,11.39,ICD Mangalore (Panambur),303.68,Mormugao Port,27.62,Mangaluru International Airport (IXE),300.66,Rupaidiha ICP,1574.1
Satorem,NORTH GOA,585,626805,village,KARMALI,24.92,ICD Mangalore (Panambur),299.69,Mormugao Port,40.93,Mangaluru International Airport (IXE),296.4,Rupaidiha ICP,1567.44
Naroa,NORTH GOA,585,626755,village,KARMALI,6.6,ICD Mangalore (Panambur),305.87,Mormugao Port,20.72,Mangaluru International Airport (IXE),303.0,Rupaidiha ICP,1578.31
Saligao,NORTH GOA,585,626696,village,THIVIM,13.13,ICD Mangalore (Panambur),310.08,Mormugao Port,13.96,Mangaluru International Airport (IXE),307.47,Rupaidiha ICP,1585.63
Onda (CT),NORTH GOA,585,626842,village,KARMALI,15.32,ICD Mangalore (Panambur),301.57,Mormugao Port,31.57,Mangaluru International Airport (IXE),298.46,Rupaidiha ICP,1572.52
Sangolda,NORTH GOA,585,626688,village,THIVIM,11.66,ICD Mangalore (Panambur),310.08,Mormugao Port,14.64,Mangaluru International Airport (IXE),307.44,Rupaidiha ICP,1584.39
Piligao,NORTH GOA,585,626756,village,KARMALI,7.72,ICD Mangalore (Panambur),305.09,Mormugao Port,23.2,Mangaluru International Airport (IXE),302.16,Rupaidiha ICP,1576.68
Nagoa,NORTH GOA,585,626674,village,THIVIM,13.01,ICD Mangalore (Panambur),312.14,Mormugao Port,15.7,Mangaluru International Airport (IXE),309.54,Rupaidiha ICP,1584.75
Zarani,NORTH GOA,585,626799,village,CASTLE ROCK,21.65,ICD Mangalore (Panambur),298.76,Mormugao Port,49.26,Mangaluru International Airport (IXE),295.32,Rupaidiha ICP,1562.75
Vainguinim,NORTH GOA,585,626753,village,THIVIM,7.84,ICD Mangalore (Panambur),308.15,Mormugao Port,20.78,Mangaluru International Airport (IXE),305.3,Rupaidiha ICP,1577.62
Carambolim Brama,NORTH GOA,585,626793,village,CASTLE ROCK,26.16,ICD Mangalore (Panambur),300.87,Mormugao Port,43.25,Mangaluru International Airport (IXE),297.54,Rupaidiha ICP,1565.14
Compordem,NORTH GOA,585,626790,village,KARMALI,23.1,ICD Mangalore (Panambur),301.08,Mormugao Port,39.25,Mangaluru International Airport (IXE),297.83,Rupaidiha ICP,1567.63
Saleli,NORTH GOA,585,626787,village,KARMALI,18.29,ICD Mangalore (Panambur),301.99,Mormugao Port,34.53,Mangaluru International Airport (IXE),298.82,Rupaidiha ICP,1570.23
Bastora,NORTH GOA,585,626678,village,THIVIM,7.57,ICD Mangalore (Panambur),313.05,Mormugao Port,18.74,Mangaluru International Airport (IXE),310.34,Rupaidiha ICP,1580.11
Socorro,NORTH GOA,585,626703,village,THIVIM,9.64,ICD Mangalore (Panambur),309.52,Mormugao Port,15.67,Mangaluru International Airport (IXE),306.82,Rupaidiha ICP,1582.66
Olaulim,NORTH GOA,585,626686,village,THIVIM,6.62,ICD Mangalore (Panambur),309.95,Mormugao Port,18.84,Mangaluru International Airport (IXE),307.17,Rupaidiha ICP,1579.22
Cumarconda,NORTH GOA,585,626808,village,KARMALI,18.56,ICD Mangalore (Panambur),298.19,Mormugao Port,34.44,Mangaluru International Airport (IXE),295.02,Rupaidiha ICP,1572.75
Navelim,NORTH GOA,585,626709,village,KARMALI,4.53,ICD Mangalore (Panambur),303.66,Mormugao Port,15.29,Mangaluru International Airport (IXE),300.88,Rupaidiha ICP,1583.42
Candola,SOUTH GOA,586,626865,village,KARMALI,5.58,ICD Mangalore (Panambur),301.79,Mormugao Port,21.82,Mangaluru International Airport (IXE),298.87,Rupaidiha ICP,1579.29
Marra,NORTH GOA,585,626689,village,VASCO DA GAMA,13.79,ICD Mangalore (Panambur),307.87,Mormugao Port,11.75,Mangaluru International Airport (IXE),305.27,Rupaidiha ICP,1587.43
Goltim,NORTH GOA,585,626710,village,KARMALI,3.88,ICD Mangalore (Panambur),303.57,Mormugao Port,16.6,Mangaluru International Airport (IXE),300.76,Rupaidiha ICP,1582.4
Sonal,NORTH GOA,585,626817,village,CASTLE ROCK,22.21,ICD Mangalore (Panambur),297.18,Mormugao Port,44.32,Mangaluru International Airport (IXE),293.83,Rupaidiha ICP,1567.0
Nanorem,NORTH GOA,585,626797,village,CASTLE ROCK,24.06,ICD Mangalore (Panambur),300.63,Mormugao Port,47.61,Mangaluru International Airport (IXE),297.23,Rupaidiha ICP,1562.49
Calangute,NORTH GOA,585,626695,village,THIVIM,14.87,ICD Mangalore (Panambur),311.04,Mormugao Port,14.24,Mangaluru International Airport (IXE),308.47,Rupaidiha ICP,1586.69
Pomburpa,NORTH GOA,585,626687,village,THIVIM,7.49,ICD Mangalore (Panambur),309.52,Mormugao Port,17.81,Mangaluru International Airport (IXE),306.76,Rupaidiha ICP,1580.26
Carapur (CT),NORTH GOA,585,626763,village,KARMALI,10.71,ICD Mangalore (Panambur),305.63,Mormugao Port,26.56,Mangaluru International Airport (IXE),302.64,Rupaidiha ICP,1573.92
Maloli,NORTH GOA,585,626796,village,CASTLE ROCK,24.99,ICD Mangalore (Panambur),300.85,Mormugao Port,45.77,Mangaluru International Airport (IXE),297.48,Rupaidiha ICP,1563.52
Naneli,NORTH GOA,585,626792,village,KARMALI,25.72,ICD Mangalore (Panambur),302.28,Mormugao Port,41.92,Mangaluru International Airport (IXE),298.99,Rupaidiha ICP,1565.09
Paliem,NORTH GOA,585,626679,village,THIVIM,8.31,ICD Mangalore (Panambur),311.85,Mormugao Port,17.59,Mangaluru International Airport (IXE),309.15,Rupaidiha ICP,1581.1
Zormen,NORTH GOA,585,626788,village,KARMALI,20.53,ICD Mangalore (Panambur),302.97,Mormugao Port,36.8,Mangaluru International Airport (IXE),299.77,Rupaidiha ICP,1568.09
Vainguinim,NORTH GOA,585,626798,village,CASTLE ROCK,22.75,ICD Mangalore (Panambur),300.2,Mormugao Port,50.38,Mangaluru International Airport (IXE),296.74,Rupaidiha ICP,1561.04
Xelopo Buzruco,NORTH GOA,585,626794,village,CASTLE ROCK,27.53,ICD Mangalore (Panambur),302.66,Mormugao Port,44.03,Mangaluru International Airport (IXE),299.33,Rupaidiha ICP,1563.46
Podocem,NORTH GOA,585,626765,village,KARMALI,13.14,ICD Mangalore (Panambur),306.3,Mormugao Port,29.09,Mangaluru International Airport (IXE),303.27,Rupaidiha ICP,1571.74
Arpora,NORTH GOA,585,626673,village,THIVIM,13.57,ICD Mangalore (Panambur),313.69,Mormugao Port,16.99,Mangaluru International Airport (IXE),311.11,Rupaidiha ICP,1584.4
Parra,NORTH GOA,585,626675,village,THIVIM,11.41,ICD Mangalore (Panambur),313.42,Mormugao Port,17.33,Mangaluru International Airport (IXE),310.79,Rupaidiha ICP,1582.91
Sarvona,NORTH GOA,585,626751,village,KARMALI,11.31,ICD Mangalore (Panambur),307.55,Mormugao Port,26.6,Mangaluru International Airport (IXE),304.57,Rupaidiha ICP,1573.09
Sigonem,NORTH GOA,585,626795,village,CASTLE ROCK,28.0,ICD Mangalore (Panambur),303.48,Mormugao Port,44.8,Mangaluru International Airport (IXE),300.13,Rupaidiha ICP,1562.44
Morlem,NORTH GOA,585,626786,village,KARMALI,17.37,ICD Mangalore (Panambur),305.43,Mormugao Port,33.6,Mangaluru International Airport (IXE),302.31,Rupaidiha ICP,1568.91
Nachinola,NORTH GOA,585,626682,village,THIVIM,5.57,ICD Mangalore (Panambur),311.87,Mormugao Port,19.61,Mangaluru International Airport (IXE),309.11,Rupaidiha ICP,1578.58
Pale,NORTH GOA,585,626783,village,KARMALI,24.12,ICD Mangalore (Panambur),304.3,Mormugao Port,40.41,Mangaluru International Airport (IXE),301.04,Rupaidiha ICP,1564.86
Verla,NORTH GOA,585,626676,village,THIVIM,10.66,ICD Mangalore (Panambur),314.52,Mormugao Port,18.56,Mangaluru International Airport (IXE),311.88,Rupaidiha ICP,1581.74
