village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
TAHARPUR KHURD,YAMUNANAGAR,71,58064,village,DARAZPUR,23.87,Naultha,119.51,Dahej Port,1050.62,ICD Baddi,79.94,Attari ICP,265.26,Indira Gandhi International Airport (DEL),197.69,MMLP Sangrur,136.14,Varanasi Multi-Modal Terminal,778.65,FCI Depot Dehradun,72.25
PEERBHOLI,YAMUNANAGAR,71,58006,village,MUSTAFABAD,25.63,Naultha,121.29,Dahej Port,1052.22,ICD Baddi,78.12,Attari ICP,264.32,Indira Gandhi International Airport (DEL),199.63,MMLP Sangrur,136.0,Varanasi Multi-Modal Terminal,780.26,FCI Depot Dehradun,72.74
BANSEWALA,YAMUNANAGAR,71,58061,village,DARAZPUR,25.84,Naultha,121.46,Dahej Port,1052.73,ICD Baddi,79.71,Attari ICP,266.41,Indira Gandhi International Airport (DEL),199.33,MMLP Sangrur,137.98,Varanasi Multi-Modal Terminal,778.46,FCI Depot Dehradun,70.67
NAGAL PATTI,YAMUNANAGAR,71,58065,village,DARAZPUR,24.46,Naultha,120.06,Dahej Port,1051.44,ICD Baddi,81.05,Attari ICP,267.05,Indira Gandhi International Airport (DEL),197.82,MMLP Sangrur,138.0,Varanasi Multi-Modal Terminal,777.27,FCI Depot Dehradun,70.38
MANGLAUR,YAMUNANAGAR,71,58059,village,DARAZPUR,27.27,Naultha,122.84,Dahej Port,1054.25,ICD Baddi,79.76,Attari ICP,267.44,Indira Gandhi International Airport (DEL),200.45,MMLP Sangrur,139.48,Varanasi Multi-Modal Terminal,778.13,FCI Depot Dehradun,69.36
MUGALWALI,YAMUNANAGAR,71,58051,village,DARAZPUR,29.31,Naultha,124.81,Dahej Port,1056.35,ICD Baddi,79.6,Attari ICP,268.55,Indira Gandhi International Airport (DEL),202.12,MMLP Sangrur,141.29,Varanasi Multi-Modal Terminal,778.0,FCI Depot Dehradun,67.9
MUNDAKHERA,YAMUNANAGAR,71,58111,village,DARAZPUR,21.24,Naultha,116.8,Dahej Port,1048.28,ICD Baddi,83.28,Attari ICP,267.41,Indira Gandhi International Airport (DEL),194.56,MMLP Sangrur,137.04,Varanasi Multi-Modal Terminal,775.56,FCI Depot Dehradun,70.94
MILAK KHAS,YAMUNANAGAR,71,58072,village,JAGADHRI WORKSHOP,23.39,Naultha,118.68,Dahej Port,1050.55,ICD Baddi,84.63,Attari ICP,270.42,Indira Gandhi International Airport (DEL),195.68,MMLP Sangrur,140.53,Varanasi Multi-Modal Terminal,773.61,FCI Depot Dehradun,67.52
KOTRA KHAS,YAMUNANAGAR,71,58074,village,JAGADHRI WORKSHOP,23.54,Naultha,118.84,Dahej Port,1050.84,ICD Baddi,85.51,Attari ICP,271.57,Indira Gandhi International Airport (DEL),195.55,MMLP Sangrur,141.63,Varanasi Multi-Modal Terminal,772.62,FCI Depot Dehradun,66.39
LAWANI,YAMUNANAGAR,71,57695,village,MUSTAFABAD,8.08,Naultha,104.87,Dahej Port,1034.62,ICD Baddi,84.47,Attari ICP,258.05,Indira Gandhi International Airport (DEL),185.23,MMLP Sangrur,123.52,Varanasi Multi-Modal Terminal,779.34,FCI Depot Karnal,63.66
Khundewala,YAMUNANAGAR,71,57895,village,DARAZPUR,6.89,Naultha,102.39,Dahej Port,1033.97,ICD Baddi,92.4,Attari ICP,267.46,Indira Gandhi International Airport (DEL),180.68,MMLP Sangrur,131.74,Varanasi Multi-Modal Terminal,769.99,FCI Depot Karnal,61.44
MAGARPUR,YAMUNANAGAR,71,57727,village,MUSTAFABAD,2.54,Naultha,99.33,Dahej Port,1029.14,ICD Baddi,88.74,Attari ICP,258.52,Indira Gandhi International Airport (DEL),179.9,MMLP Sangrur,121.92,Varanasi Multi-Modal Terminal,777.02,FCI Depot Karnal,58.12
QAZIBAS,YAMUNANAGAR,71,57737,village,MUSTAFABAD,2.34,Naultha,95.48,Dahej Port,1025.87,ICD Baddi,93.08,Attari ICP,261.19,Indira Gandhi International Airport (DEL),175.69,MMLP Sangrur,123.22,Varanasi Multi-Modal Terminal,773.38,FCI Depot Karnal,54.28
GHALAUR,YAMUNANAGAR,71,57773,village,MUSTAFABAD,11.16,Naultha,85.79,Dahej Port,1015.58,ICD Baddi,99.41,Attari ICP,259.53,Indira Gandhi International Airport (DEL),167.07,MMLP Sangrur,118.35,Varanasi Multi-Modal Terminal,772.04,FCI Depot Karnal,44.61
RAPRI,YAMUNANAGAR,71,57799,village,JAGADHRI WORKSHOP,17.41,Naultha,78.17,Dahej Port,1010.03,ICD Baddi,110.68,Attari ICP,269.9,Indira Gandhi International Airport (DEL),157.4,MMLP Sangrur,126.69,Varanasi Multi-Modal Terminal,760.58,FCI Depot Karnal,37.28
KALESRA,YAMUNANAGAR,71,57769,village,MUSTAFABAD,9.67,Naultha,87.2,Dahej Port,1017.66,ICD Baddi,99.64,Attari ICP,262.07,Indira Gandhi International Airport (DEL),167.78,MMLP Sangrur,121.39,Varanasi Multi-Modal Terminal,770.13,FCI Depot Karnal,46.0
MANSURPUR,YAMUNANAGAR,71,57767,village,DARAZPUR,9.78,Naultha,86.86,Dahej Port,1017.65,ICD Baddi,100.73,Attari ICP,263.58,Indira Gandhi International Airport (DEL),167.09,MMLP Sangrur,122.81,Varanasi Multi-Modal Terminal,768.66,FCI Depot Karnal,45.68
KANJNU,YAMUNANAGAR,71,57804,village,DARAZPUR,12.75,Naultha,82.92,Dahej Port,1014.67,ICD Baddi,106.72,Attari ICP,268.94,Indira Gandhi International Airport (DEL),162.03,MMLP Sangrur,127.03,Varanasi Multi-Modal Terminal,762.66,FCI Depot Karnal,41.99
AMARGARH MAJHARA,KURUKSHETRA,72,58537,village,KURUKSHETRA JN,2.78,Naultha,72.95,Dahej Port,997.08,ICD Baddi,106.81,Attari ICP,247.5,Indira Gandhi International Airport (DEL),157.61,MMLP Sangrur,101.58,Varanasi Multi-Modal Terminal,779.8,FCI Depot Karnal,34.68
SHADIPUR LADWA,KURUKSHETRA,72,58492,village,AMIN,6.31,Naultha,70.09,Dahej Port,996.42,ICD Baddi,110.11,Attari ICP,252.74,Indira Gandhi International Airport (DEL),154.18,MMLP Sangrur,106.58,Varanasi Multi-Modal Terminal,774.59,FCI Depot Karnal,30.7
PARTAPGARH,KURUKSHETRA,72,58536,village,KURUKSHETRA JN,3.77,Naultha,74.17,Dahej Port,998.23,ICD Baddi,105.6,Attari ICP,246.99,Indira Gandhi International Airport (DEL),158.8,MMLP Sangrur,101.36,Varanasi Multi-Modal Terminal,780.49,FCI Depot Karnal,35.81
SHADIPUR NAWADA,KURUKSHETRA,72,58481,village,AMIN,7.06,Naultha,63.74,Dahej Port,986.55,ICD Baddi,116.04,Attari ICP,248.51,Indira Gandhi International Airport (DEL),148.96,MMLP Sangrur,100.27,Varanasi Multi-Modal Terminal,777.39,FCI Depot Karnal,28.15
GANGNAGAR,KARNAL,74,59169,village,TARAORI,2.27,Naultha,52.95,Dahej Port,982.61,ICD Loni,118.52,Attari ICP,265.34,Indira Gandhi International Airport (DEL),136.33,MMLP Sangrur,116.5,Varanasi Multi-Modal Terminal,760.42,FCI Depot Karnal,12.72
KHERI MANSINGH,KARNAL,74,59168,village,TARAORI,6.56,Naultha,56.53,Dahej Port,986.91,ICD Loni,120.67,Attari ICP,266.59,Indira Gandhi International Airport (DEL),139.09,MMLP Sangrur,118.45,Varanasi Multi-Modal Terminal,759.66,FCI Depot Karnal,15.52
SAMOURA,KARNAL,74,59167,village,TARAORI,7.65,Naultha,55.99,Dahej Port,986.87,ICD Loni,119.47,Attari ICP,268.39,Indira Gandhi International Airport (DEL),138.12,MMLP Sangrur,120.23,Varanasi Multi-Modal Terminal,757.9,FCI Depot Karnal,14.81
BIBIPUR JATAN,KARNAL,74,59156,village,TARAORI,10.54,Naultha,57.48,Dahej Port,988.91,ICD Loni,119.77,Attari ICP,270.27,Indira Gandhi International Airport (DEL),138.85,MMLP Sangrur,122.46,Varanasi Multi-Modal Terminal,756.31,FCI Depot Karnal,16.31
KAMALPUR RODAN,KARNAL,74,59155,village,TARAORI,10.58,Naultha,55.14,Dahej Port,986.88,ICD Loni,117.15,Attari ICP,272.07,Indira Gandhi International Airport (DEL),136.27,MMLP Sangrur,123.91,Varanasi Multi-Modal Terminal,754.28,FCI Depot Karnal,14.1
RAMBA,KARNAL,74,59170,village,TARAORI,4.96,Naultha,52.97,Dahej Port,983.48,ICD Loni,117.45,Attari ICP,267.83,Indira Gandhi International Airport (DEL),135.68,MMLP Sangrur,119.13,Varanasi Multi-Modal Terminal,758.06,FCI Depot Karnal,12.02
CHURNI,KARNAL,74,59171,village,TARAORI,8.4,Naultha,55.03,Dahej Port,986.26,ICD Loni,118.06,Attari ICP,269.92,Indira Gandhi International Airport (DEL),136.84,MMLP Sangrur,121.66,Varanasi Multi-Modal Terminal,756.32,FCI Depot Karnal,13.83
SANGHOHA,KARNAL,74,59172,village,BHAINI KHURD,8.07,Naultha,52.72,Dahej Port,984.26,ICD Loni,115.52,Attari ICP,271.64,Indira Gandhi International Airport (DEL),134.33,MMLP Sangrur,123.06,Varanasi Multi-Modal Terminal,754.4,FCI Depot Karnal,11.56
MAKHU MAJRA,KARNAL,74,59173,village,BHAINI KHURD,10.2,Naultha,52.86,Dahej Port,984.92,ICD Loni,114.44,Attari ICP,274.09,Indira Gandhi International Airport (DEL),133.63,MMLP Sangrur,125.63,Varanasi Multi-Modal Terminal,752.05,FCI Depot Karnal,12.12
NAGLA RODAN,KARNAL,74,59154,village,TARAORI,13.41,Naultha,56.77,Dahej Port,988.92,ICD Loni,117.49,Attari ICP,273.98,Indira Gandhi International Airport (DEL),137.04,MMLP Sangrur,126.16,Varanasi Multi-Modal Terminal,752.66,FCI Depot Karnal,16.12
RINAL,KARNAL,74,59175,village,BHAINI KHURD,12.13,Naultha,54.78,Dahej Port,986.97,ICD Loni,115.68,Attari ICP,274.55,Indira Gandhi International Airport (DEL),135.13,MMLP Sangrur,126.4,Varanasi Multi-Modal Terminal,751.85,FCI Depot Karnal,14.22
SALARPURA,KARNAL,74,59176,village,BHAINI KHURD,13.27,Naultha,54.6,Dahej Port,987.03,ICD Loni,114.73,Attari ICP,276.17,Indira Gandhi International Airport (DEL),134.39,MMLP Sangrur,128.03,Varanasi Multi-Modal Terminal,750.26,FCI Depot Karnal,14.52
LANDHORA,KARNAL,74,59174,village,BHAINI KHURD,11.56,Naultha,53.07,Dahej Port,985.37,ICD Loni,113.9,Attari ICP,275.5,Indira Gandhi International Airport (DEL),133.32,MMLP Sangrur,127.11,Varanasi Multi-Modal Terminal,750.72,FCI Depot Karnal,12.74
CHAND SAMAND,KARNAL,74,59153,village,BHAINI KHURD,16.24,Naultha,58.21,Dahej Port,990.7,ICD Loni,117.53,Attari ICP,276.19,Indira Gandhi International Airport (DEL),137.52,MMLP Sangrur,128.66,Varanasi Multi-Modal Terminal,750.75,FCI Depot Karnal,18.18
SHERGARH TAPU,KARNAL,74,59182,village,BHAINI KHURD,17.02,Naultha,54.79,Dahej Port,987.64,ICD Loni,112.61,Attari ICP,280.53,Indira Gandhi International Airport (DEL),132.89,MMLP Sangrur,132.48,Varanasi Multi-Modal Terminal,746.06,FCI Depot Karnal,16.57
JARAULI,KARNAL,74,59184,village,KARNAL,15.22,Naultha,51.14,Dahej Port,984.02,ICD Loni,109.31,Attari ICP,281.41,Indira Gandhi International Airport (DEL),129.37,MMLP Sangrur,132.81,Varanasi Multi-Modal Terminal,744.75,FCI Depot Karnal,13.78
NABIPUR,KARNAL,74,59199,village,KARNAL,14.9,Naultha,50.06,Dahej Port,982.96,ICD Loni,108.08,Attari ICP,282.12,Indira Gandhi International Airport (DEL),128.15,MMLP Sangrur,133.37,Varanasi Multi-Modal Terminal,743.93,FCI Depot Karnal,13.33
KUNDA KALAN,KARNAL,74,59200,village,KARNAL,15.86,Naultha,47.85,Dahej Port,980.78,ICD Loni,104.64,Attari ICP,285.12,Indira Gandhi International Airport (DEL),124.91,MMLP Sangrur,136.09,Varanasi Multi-Modal Terminal,740.74,FCI Depot Karnal,13.97
AKBARPUR,YAMUNANAGAR,71,57717,village,DARAZPUR,1.11,Naultha,94.56,Dahej Port,1025.98,ICD Baddi,97.0,Attari ICP,266.46,Indira Gandhi International Airport (DEL),173.54,MMLP Sangrur,128.12,Varanasi Multi-Modal Terminal,768.3,FCI Depot Karnal,53.54
ROR CHHAPPAR,YAMUNANAGAR,71,57879,village,JAGADHRI WORKSHOP,3.56,Naultha,91.79,Dahej Port,1023.87,ICD Baddi,101.91,Attari ICP,270.94,Indira Gandhi International Airport (DEL),169.72,MMLP Sangrur,131.61,Varanasi Multi-Modal Terminal,763.31,FCI Depot Karnal,51.08
BHIRTANA,JIND,77,60194,village,SIWAHA,7.88,Naultha,38.27,Dahej Port,911.34,ICD Loni,94.81,Attari ICP,268.77,Indira Gandhi International Airport (DEL),97.74,MMLP Sangrur,121.75,Varanasi Multi-Modal Terminal,763.24,FCI FSD Safidon,21.49
RAMKALI,JIND,77,60152,village,JAI JAI WANTI,5.34,Lahli,37.67,Dahej Port,900.47,ICD Loni,96.39,Attari ICP,270.32,Indira Gandhi International Airport (DEL),96.13,MMLP Sangrur,125.68,Varanasi Multi-Modal Terminal,765.03,FCI FSD Safidon,32.75
DHIGANA,JIND,77,60151,village,JAI JAI WANTI,8.59,Lahli,39.57,Dahej Port,903.4,ICD Loni,95.26,Attari ICP,270.38,Indira Gandhi International Airport (DEL),95.9,MMLP Sangrur,124.99,Varanasi Multi-Modal Terminal,763.96,FCI FSD Safidon,29.53
NIRANA,JIND,77,60149,village,SIWAHA,9.39,Naultha,42.24,Dahej Port,907.63,ICD Loni,96.41,Attari ICP,268.12,Indira Gandhi International Airport (DEL),98.16,MMLP Sangrur,121.99,Varanasi Multi-Modal Terminal,765.05,FCI FSD Safidon,25.76
Chabri,JIND,77,60147,village,SIWAHA,6.2,Naultha,41.22,Dahej Port,910.78,ICD Loni,97.78,Attari ICP,266.09,Indira Gandhi International Airport (DEL),100.29,MMLP Sangrur,119.47,Varanasi Multi-Modal Terminal,766.28,FCI FSD Safidon,23.26
RAMPURA,JIND,77,60223,village,SAFIDON,3.02,Naultha,26.45,Dahej Port,930.82,ICD Loni,95.16,Attari ICP,267.3,Indira Gandhi International Airport (DEL),103.57,MMLP Sangrur,117.27,Varanasi Multi-Modal Terminal,760.29,FCI FSD Safidon,1.95
KHAMAWATI (DHAGTANAKHERA),JIND,77,60235,village,SAFIDON,2.93,Naultha,24.94,Dahej Port,932.97,ICD Loni,94.69,Attari ICP,268.04,Indira Gandhi International Airport (DEL),103.77,MMLP Sangrur,117.76,Varanasi Multi-Modal Terminal,759.16,FCI FSD Safidon,1.46
PAJU KHURD,JIND,77,60219,village,SILA KHERI HALT,5.63,Naultha,28.87,Dahej Port,932.98,ICD Loni,98.29,Attari ICP,264.28,Indira Gandhi International Airport (DEL),106.85,MMLP Sangrur,114.13,Varanasi Multi-Modal Terminal,763.05,FCI FSD Safidon,4.51
HOSHIARPUR (LOHAR MAJRA),JIND,77,60247,village,BUDHAKHERA,2.23,Naultha,30.71,Dahej Port,923.33,ICD Loni,95.28,Attari ICP,266.92,Indira Gandhi International Airport (DEL),101.56,MMLP Sangrur,117.89,Varanasi Multi-Modal Terminal,762.16,FCI FSD Safidon,9.48
KALAWATI,JIND,77,60200,village,BUDHAKHERA,3.94,Naultha,31.89,Dahej Port,920.64,ICD Loni,94.76,Attari ICP,267.56,Indira Gandhi International Airport (DEL),100.34,MMLP Sangrur,118.91,Varanasi Multi-Modal Terminal,762.1,FCI FSD Safidon,12.01
KHARAK GAGAR,JIND,77,60199,village,PILU KHERA,5.96,Naultha,32.93,Dahej Port,918.32,ICD Loni,94.25,Attari ICP,268.25,Indira Gandhi International Airport (DEL),99.23,MMLP Sangrur,119.94,Varanasi Multi-Modal Terminal,761.93,FCI FSD Safidon,14.18
BUTANI,JIND,77,60251,village,BUDHAKHERA,4.4,Naultha,29.64,Dahej Port,921.82,ICD Loni,93.24,Attari ICP,268.99,Indira Gandhi International Airport (DEL),99.35,MMLP Sangrur,120.06,Varanasi Multi-Modal Terminal,760.32,FCI FSD Safidon,10.2
BAGRU KALAN,JIND,77,60254,village,BUDHAKHERA,9.41,Naultha,28.46,Dahej Port,917.85,ICD Loni,88.99,Attari ICP,273.41,Indira Gandhi International Airport (DEL),94.45,MMLP Sangrur,124.81,Varanasi Multi-Modal Terminal,756.59,FCI FSD Safidon,13.7
HADWA,JIND,77,60198,village,BUDHAKHERA,7.52,Naultha,31.08,Dahej Port,917.79,ICD Loni,91.85,Attari ICP,270.63,Indira Gandhi International Airport (DEL),96.96,MMLP Sangrur,122.24,Varanasi Multi-Modal Terminal,759.54,FCI FSD Safidon,14.03
GANGOLI,JIND,77,60196,village,PILU KHERA,6.26,Naultha,34.78,Dahej Port,915.64,ICD Loni,94.26,Attari ICP,268.55,Indira Gandhi International Airport (DEL),98.48,MMLP Sangrur,120.7,Varanasi Multi-Modal Terminal,762.29,FCI FSD Safidon,16.94
Kalwa,JIND,77,60201,village,PILU KHERA,3.22,Naultha,35.03,Dahej Port,919.21,ICD Loni,97.07,Attari ICP,265.43,Indira Gandhi International Airport (DEL),101.99,MMLP Sangrur,117.17,Varanasi Multi-Modal Terminal,764.7,FCI FSD Safidon,14.61
PARWATON,YAMUNANAGAR,71,57909,village,YAMUNANAGAR JAGADHARI,4.72,Naultha,98.69,Dahej Port,1031.5,ICD Baddi,103.87,Attari ICP,279.34,Indira Gandhi International Airport (DEL),173.81,MMLP Sangrur,141.76,Varanasi Multi-Modal Terminal,757.6,FCI Depot Karnal,58.95
GHORON,YAMUNANAGAR,71,57926,village,KALANOUR,6.81,Naultha,98.8,Dahej Port,1031.7,ICD Baddi,110.8,Attari ICP,287.5,Indira Gandhi International Airport (DEL),171.23,MMLP Sangrur,149.37,Varanasi Multi-Modal Terminal,749.72,FCI Depot Karnal,60.44
DARPUR,YAMUNANAGAR,71,58284,village,YAMUNANAGAR JAGADHARI,33.01,Naultha,128.01,Dahej Port,1060.76,ICD Baddi,89.71,Attari ICP,281.55,Indira Gandhi International Airport (DEL),202.06,MMLP Sangrur,154.03,Varanasi Multi-Modal Terminal,767.4,FCI Depot Dehradun,54.75
KHILANWALA,YAMUNANAGAR,71,58276,village,YAMUNANAGAR JAGADHARI,30.29,Naultha,124.82,Dahej Port,1057.71,ICD Baddi,94.12,Attari ICP,284.56,Indira Gandhi International Airport (DEL),198.03,MMLP Sangrur,155.44,Varanasi Multi-Modal Terminal,763.02,FCI Depot Dehradun,52.6
ARIYANWALA,YAMUNANAGAR,71,58268,village,KALANOUR,32.39,Naultha,125.76,Dahej Port,1058.64,ICD Baddi,101.46,Attari ICP,292.54,Indira Gandhi International Airport (DEL),196.62,MMLP Sangrur,162.69,Varanasi Multi-Modal Terminal,755.66,FCI Depot Dehradun,45.13
SHAHZADWALA,YAMUNANAGAR,71,58280,village,YAMUNANAGAR JAGADHARI,29.67,Naultha,124.58,Dahej Port,1057.37,ICD Baddi,91.72,Attari ICP,281.9,Indira Gandhi International Airport (DEL),198.53,MMLP Sangrur,153.03,Varanasi Multi-Modal Terminal,765.46,FCI Depot Dehradun,55.14
JAITPUR,YAMUNANAGAR,71,58088,village,YAMUNANAGAR JAGADHARI,31.13,Naultha,126.25,Dahej Port,1058.7,ICD Baddi,86.28,Attari ICP,276.95,Indira Gandhi International Airport (DEL),201.51,MMLP Sangrur,149.32,Varanasi Multi-Modal Terminal,770.92,FCI Depot Dehradun,59.49
Tahri,YAMUNANAGAR,71,58296,village,YAMUNANAGAR JAGADHARI,29.86,Naultha,124.99,Dahej Port,1057.46,ICD Baddi,87.01,Attari ICP,277.03,Indira Gandhi International Airport (DEL),200.23,MMLP Sangrur,148.91,Varanasi Multi-Modal Terminal,770.25,FCI Depot Dehradun,59.65
HAIDARPUR,YAMUNANAGAR,71,58289,village,YAMUNANAGAR JAGADHARI,29.18,Naultha,124.3,Dahej Port,1056.75,ICD Baddi,86.98,Attari ICP,276.63,Indira Gandhi International Airport (DEL),199.66,MMLP Sangrur,148.28,Varanasi Multi-Modal Terminal,770.33,FCI Depot Dehradun,60.19
KHIZRABAD,YAMUNANAGAR,71,58264,village,KALANOUR,28.01,Naultha,121.85,Dahej Port,1054.78,ICD Baddi,97.93,Attari ICP,287.03,Indira Gandhi International Airport (DEL),194.33,MMLP Sangrur,156.51,Varanasi Multi-Modal Terminal,759.29,FCI Depot Dehradun,51.29
BAHADURPUR,YAMUNANAGAR,71,58244,village,KALANOUR,27.91,Naultha,121.54,Dahej Port,1054.46,ICD Baddi,100.53,Attari ICP,289.56,Indira Gandhi International Airport (DEL),193.25,MMLP Sangrur,158.61,Varanasi Multi-Modal Terminal,756.67,FCI Depot Dehradun,49.21
LEDA KHADIR,YAMUNANAGAR,71,58228,village,YAMUNANAGAR JAGADHARI,23.97,Naultha,119.05,Dahej Port,1051.72,ICD Baddi,91.82,Attari ICP,278.92,Indira Gandhi International Airport (DEL),193.84,MMLP Sangrur,148.33,Varanasi Multi-Modal Terminal,765.84,FCI Depot Dehradun,59.5
DADUPUR JATAN,YAMUNANAGAR,71,58227,village,YAMUNANAGAR JAGADHARI,23.88,Naultha,119.01,Dahej Port,1051.61,ICD Baddi,90.92,Attari ICP,277.89,Indira Gandhi International Airport (DEL),194.08,MMLP Sangrur,147.4,Varanasi Multi-Modal Terminal,766.79,FCI Depot Dehradun,60.45
LEDI,YAMUNANAGAR,71,58226,village,YAMUNANAGAR JAGADHARI,22.74,Naultha,117.87,Dahej Port,1050.47,ICD Baddi,91.43,Attari ICP,277.78,Indira Gandhi International Airport (DEL),192.99,MMLP Sangrur,146.87,Varanasi Multi-Modal Terminal,766.42,FCI Depot Dehradun,60.94
KHANUWALA,YAMUNANAGAR,71,58097,village,YAMUNANAGAR JAGADHARI,22.62,Naultha,117.73,Dahej Port,1050.2,ICD Baddi,89.98,Attari ICP,276.05,Indira Gandhi International Airport (DEL),193.31,MMLP Sangrur,145.26,Varanasi Multi-Modal Terminal,767.98,FCI Depot Dehradun,62.56
LOPION,YAMUNANAGAR,71,58218,village,YAMUNANAGAR JAGADHARI,21.75,Naultha,116.89,Dahej Port,1049.44,ICD Baddi,91.29,Attari ICP,277.01,Indira Gandhi International Airport (DEL),192.23,MMLP Sangrur,145.82,Varanasi Multi-Modal Terminal,766.73,FCI Depot Dehradun,61.98
TIHANON,YAMUNANAGAR,71,58217,village,YAMUNANAGAR JAGADHARI,20.8,Naultha,115.94,Dahej Port,1048.5,ICD Baddi,91.74,Attari ICP,276.92,Indira Gandhi International Airport (DEL),191.32,MMLP Sangrur,145.39,Varanasi Multi-Modal Terminal,766.41,FCI Depot Dehradun,62.41
BISATIONWALA,YAMUNANAGAR,71,58101,village,YAMUNANAGAR JAGADHARI,19.82,Naultha,114.86,Dahej Port,1047.23,ICD Baddi,90.38,Attari ICP,274.65,Indira Gandhi International Airport (DEL),190.87,MMLP Sangrur,142.93,Varanasi Multi-Modal Terminal,768.1,FCI Depot Dehradun,64.87
GANAULI,YAMUNANAGAR,71,58212,village,YAMUNANAGAR JAGADHARI,17.6,Naultha,112.73,Dahej Port,1045.26,ICD Baddi,92.94,Attari ICP,276.21,Indira Gandhi International Airport (DEL),188.36,MMLP Sangrur,143.58,Varanasi Multi-Modal Terminal,765.77,FCI Depot Dehradun,64.32
GANAULA,YAMUNANAGAR,71,58213,village,YAMUNANAGAR JAGADHARI,17.03,Naultha,112.09,Dahej Port,1044.51,ICD Baddi,92.22,Attari ICP,274.93,Indira Gandhi International Airport (DEL),188.09,MMLP Sangrur,142.18,Varanasi Multi-Modal Terminal,766.71,FCI Depot Dehradun,65.73
SANKHERA,YAMUNANAGAR,71,58211,village,JAGADHRI WORKSHOP,16.17,Naultha,111.36,Dahej Port,1043.6,ICD Baddi,91.01,Attari ICP,272.96,Indira Gandhi International Airport (DEL),187.9,MMLP Sangrur,140.1,Varanasi Multi-Modal Terminal,768.26,FCI Depot Dehradun,67.79
CHHOLLI,YAMUNANAGAR,71,58102,village,YAMUNANAGAR JAGADHARI,18.02,Naultha,113.04,Dahej Port,1045.42,ICD Baddi,91.3,Attari ICP,274.5,Indira Gandhi International Airport (DEL),189.13,MMLP Sangrur,142.13,Varanasi Multi-Modal Terminal,767.5,FCI Depot Dehradun,65.72
DARYAPUR,YAMUNANAGAR,71,58133,village,JAGADHRI WORKSHOP,17.94,Naultha,113.18,Dahej Port,1045.37,ICD Baddi,89.7,Attari ICP,272.67,Indira Gandhi International Airport (DEL),189.74,MMLP Sangrur,140.5,Varanasi Multi-Modal Terminal,769.25,FCI Depot Dehradun,67.31
DHARM KOT,YAMUNANAGAR,71,58103,village,JAGADHRI WORKSHOP,18.83,Naultha,114.09,Dahej Port,1046.23,ICD Baddi,88.82,Attari ICP,272.26,Indira Gandhi International Airport (DEL),190.74,MMLP Sangrur,140.46,Varanasi Multi-Modal Terminal,770.0,FCI Depot Dehradun,67.33
SHAHPUR,YAMUNANAGAR,71,58132,village,JAGADHRI WORKSHOP,17.95,Naultha,113.25,Dahej Port,1045.26,ICD Baddi,88.34,Attari ICP,271.07,Indira Gandhi International Airport (DEL),190.22,MMLP Sangrur,139.05,Varanasi Multi-Modal Terminal,770.76,FCI Depot Dehradun,68.74
CHAGNAULI,YAMUNANAGAR,71,58209,village,JAGADHRI WORKSHOP,16.24,Naultha,111.53,Dahej Port,1043.59,ICD Baddi,89.67,Attari ICP,271.43,Indira Gandhi International Airport (DEL),188.46,MMLP Sangrur,138.75,Varanasi Multi-Modal Terminal,769.74,FCI Depot Dehradun,69.1
Chanda Kheri,YAMUNANAGAR,71,58131,village,JAGADHRI WORKSHOP,17.88,Naultha,113.15,Dahej Port,1045.0,ICD Baddi,87.42,Attari ICP,269.85,Indira Gandhi International Airport (DEL),190.43,MMLP Sangrur,137.89,Varanasi Multi-Modal Terminal,771.85,FCI Depot Dehradun,69.91
KOTRA KAHANSINGH,YAMUNANAGAR,71,58229,village,YAMUNANAGAR JAGADHARI,24.2,Naultha,119.19,Dahej Port,1051.93,ICD Baddi,92.9,Attari ICP,280.19,Indira Gandhi International Airport (DEL),193.63,MMLP Sangrur,149.51,Varanasi Multi-Modal Terminal,764.69,FCI Depot Dehradun,58.3
HAFIZPUR,YAMUNANAGAR,71,58248,village,YAMUNANAGAR JAGADHARI,24.19,Naultha,118.99,Dahej Port,1051.81,ICD Baddi,94.29,Attari ICP,281.6,Indira Gandhi International Airport (DEL),193.04,MMLP Sangrur,150.7,Varanasi Multi-Modal Terminal,763.26,FCI Depot Dehradun,57.1
TUGALPUR,YAMUNANAGAR,71,58225,village,YAMUNANAGAR JAGADHARI,22.37,Naultha,117.41,Dahej Port,1050.12,ICD Baddi,93.05,Attari ICP,279.31,Indira Gandhi International Airport (DEL),192.11,MMLP Sangrur,148.07,Varanasi Multi-Modal Terminal,764.77,FCI Depot Dehradun,59.72
BAROLI MAJRA,YAMUNANAGAR,71,58230,village,YAMUNANAGAR JAGADHARI,22.84,Naultha,117.74,Dahej Port,1050.52,ICD Baddi,94.13,Attari ICP,280.7,Indira Gandhi International Airport (DEL),192.05,MMLP Sangrur,149.43,Varanasi Multi-Modal Terminal,763.59,FCI Depot Dehradun,58.36
