village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
BEHRDA,SAWAI MADHOPUR,108,077786,village,552,16.91,Jaipur Outer Ring Road,105.78,RANTHAMBHORE,14.32,Shivpur - Godawari Commodity Pvt. Ltd.,126.38,Dahej Port,620.17,ICD Jaipur (Sitapura),104.43,Rupaidiha ICP,518.67,Jaipur International Airport (JAI),110.5,MMLP Indore,368.79,Varanasi Multi-Modal Terminal,637.6,FCI Depot Kota,113.62,SAWAI MADHOPUR Toll Plaza,18.69
TORDA,SAWAI MADHOPUR,108,077495,village,148N,17.64,Jaipur Outer Ring Road,68.08,SIRAS,19.28,Shivpur - Godawari Commodity Pvt. Ltd.,168.24,Dahej Port,616.63,ICD Jaipur (Sitapura),64.8,Rupaidiha ICP,538.1,Jaipur International Airport (JAI),70.84,MMLP Indore,387.42,Varanasi Multi-Modal Terminal,674.72,FCI Depot Jaipur,80.3,SAWAI MADHOPUR Toll Plaza,17.8
KUSHALPURA,SAWAI MADHOPUR,108,077460,village,23,14.24,Jaipur Outer Ring Road,57.92,SIRAS,26.11,Shivpur - Godawari Commodity Pvt. Ltd.,173.21,Dahej Port,628.33,ICD Jaipur (Sitapura),56.08,Rupaidiha ICP,530.26,Jaipur International Airport (JAI),62.15,MMLP Indore,400.27,Varanasi Multi-Modal Terminal,673.88,FCI Depot Jaipur,71.14,DAUSA Toll Plaza,14.92
Isarda,SAWAI MADHOPUR,108,077763,village,552,22.57,Jaipur Outer Ring Road,118.35,Ikdori,15.89,Shivpur - Godawari Commodity Pvt. Ltd.,109.37,Dahej Port,638.45,ICD Jaipur (Sitapura),118.82,Rupaidiha ICP,496.67,Jaipur International Airport (JAI),124.75,MMLP Indore,377.35,Varanasi Multi-Modal Terminal,614.65,FCI Depot Kota,131.5,SAWAI MADHOPUR Toll Plaza,33.67
KOTRA,SAWAI MADHOPUR,108,077428,village,23,5.28,Jaipur Outer Ring Road,47.63,BANSTHALI NIWAI,21.83,Shivpur - Godawari Commodity Pvt. Ltd.,183.99,Dahej Port,629.63,ICD Jaipur (Sitapura),45.31,Attari ICP,528.18,Jaipur International Airport (JAI),51.39,MMLP Indore,407.01,Varanasi Multi-Modal Terminal,682.86,FCI Depot Jaipur,60.49,DAUSA Toll Plaza,12.66
DATULI,SAWAI MADHOPUR,108,077444,village,148N,9.7,Jaipur Outer Ring Road,58.38,SIRAS,31.95,Shivpur - Godawari Commodity Pvt. Ltd.,170.82,Dahej Port,633.66,ICD Jaipur (Sitapura),57.57,Rupaidiha ICP,524.42,Jaipur International Airport (JAI),63.59,MMLP Indore,403.57,Varanasi Multi-Modal Terminal,669.23,FCI Depot Jaipur,72.2,DAUSA Toll Plaza,12.22
SERAWATA,SAWAI MADHOPUR,108,077531,village,148N,10.91,Jaipur Outer Ring Road,76.65,DEVPURA,18.93,Shivpur - Godawari Commodity Pvt. Ltd.,160.18,Dahej Port,614.06,ICD Jaipur (Sitapura),73.53,Rupaidiha ICP,536.76,Jaipur International Airport (JAI),79.58,MMLP Indore,380.8,Varanasi Multi-Modal Terminal,668.8,FCI Depot Jaipur,89.01,SAWAI MADHOPUR Toll Plaza,12.13
MEDAR KHURD,SAWAI MADHOPUR,108,077462,village,23,16.08,Jaipur Outer Ring Road,59.28,SIRAS,23.37,Shivpur - Godawari Commodity Pvt. Ltd.,173.12,Dahej Port,625.33,ICD Jaipur (Sitapura),56.95,Rupaidiha ICP,532.84,Jaipur International Airport (JAI),63.03,MMLP Indore,397.64,Varanasi Multi-Modal Terminal,675.18,FCI Depot Jaipur,72.19,DAUSA Toll Plaza,17.69
Pakhala,SAWAI MADHOPUR,108,077503,village,148N,22.33,Jaipur Outer Ring Road,70.57,ISARDA,11.93,Shivpur - Godawari Commodity Pvt. Ltd.,170.99,Dahej Port,609.05,ICD Jaipur (Sitapura),66.19,Rupaidiha ICP,545.75,Jaipur International Airport (JAI),72.13,MMLP Indore,382.08,Varanasi Multi-Modal Terminal,680.19,FCI Depot Jaipur,81.83,SAWAI MADHOPUR Toll Plaza,23.17
SHEOPURA,SAWAI MADHOPUR,108,077751,village,552,17.85,Jaipur Outer Ring Road,122.91,AMLI,6.82,Shivpur - Godawari Commodity Pvt. Ltd.,134.28,Dahej Port,583.17,ICD Jaipur (Sitapura),118.57,Rupaidiha ICP,552.82,Jaipur International Airport (JAI),124.47,MMLP Indore,335.5,Varanasi Multi-Modal Terminal,656.99,FCI Depot Kota,76.46,BUNDI Toll Plaza,16.08
CHAK,SAWAI MADHOPUR,108,077857,village,552,2.38,Jaipur Outer Ring Road,120.97,RAWANIA DUNGAR,19.5,Shivpur - Godawari Commodity Pvt. Ltd.,120.5,Dahej Port,602.57,ICD Jaipur (Sitapura),118.31,Rupaidiha ICP,532.28,Jaipur International Airport (JAI),124.37,MMLP Indore,348.26,Varanasi Multi-Modal Terminal,639.63,FCI Depot Kota,95.57,SAWAI MADHOPUR Toll Plaza,2.45
GOL,SAWAI MADHOPUR,108,077472,village,148N,17.43,Jaipur Outer Ring Road,61.98,SIRAS,21.72,Shivpur - Godawari Commodity Pvt. Ltd.,171.52,Dahej Port,622.66,ICD Jaipur (Sitapura),59.33,Rupaidiha ICP,534.4,Jaipur International Airport (JAI),65.4,MMLP Indore,394.49,Varanasi Multi-Modal Terminal,674.97,FCI Depot Jaipur,74.67,SAWAI MADHOPUR Toll Plaza,20.39
THANERA,SAWAI MADHOPUR,108,077439,village,23,9.39,Jaipur Outer Ring Road,52.42,BANSTHALI NIWAI,24.11,Shivpur - Godawari Commodity Pvt. Ltd.,179.1,Dahej Port,628.66,ICD Jaipur (Sitapura),50.28,Attari ICP,532.62,Jaipur International Airport (JAI),56.35,MMLP Indore,403.63,Varanasi Multi-Modal Terminal,678.94,FCI Depot Jaipur,65.42,DAUSA Toll Plaza,12.98
PIPALDA,SAWAI MADHOPUR,108,077450,village,148N,3.43,Jaipur Outer Ring Road,63.76,MALARNA,26.26,Shivpur - Godawari Commodity Pvt. Ltd.,164.76,Dahej Port,635.62,ICD Jaipur (Sitapura),63.47,Rupaidiha ICP,519.85,Jaipur International Airport (JAI),69.45,MMLP Indore,402.14,Varanasi Multi-Modal Terminal,662.93,FCI Depot Jaipur,77.85,DAUSA Toll Plaza,16.46
KHARKHERI,SAWAI MADHOPUR,108,077741,village,552,9.84,Jaipur Outer Ring Road,123.81,RAWANIA DUNGAR,16.36,Shivpur - Godawari Commodity Pvt. Ltd.,123.1,Dahej Port,595.07,ICD Jaipur (Sitapura),120.56,Rupaidiha ICP,539.46,Jaipur International Airport (JAI),126.58,MMLP Indore,341.81,Varanasi Multi-Modal Terminal,644.19,FCI Depot Kota,88.07,SAWAI MADHOPUR Toll Plaza,9.94
ITAODA,SAWAI MADHOPUR,108,077788,village,552,16.48,Jaipur Outer Ring Road,108.37,RANTHAMBHORE,17.05,Shivpur - Godawari Commodity Pvt. Ltd.,123.56,Dahej Port,620.63,ICD Jaipur (Sitapura),107.12,Rupaidiha ICP,517.35,Jaipur International Airport (JAI),113.19,MMLP Indore,367.8,Varanasi Multi-Modal Terminal,635.07,FCI Depot Kota,113.88,SAWAI MADHOPUR Toll Plaza,17.64
AINCHER,SAWAI MADHOPUR,108,077544,village,552,22.98,Jaipur Outer Ring Road,75.92,SURELI,6.95,Shivpur - Godawari Commodity Pvt. Ltd.,169.63,Dahej Port,603.16,ICD Jaipur (Sitapura),71.05,Rupaidiha ICP,550.03,Jaipur International Airport (JAI),76.91,MMLP Indore,375.93,Varanasi Multi-Modal Terminal,681.24,FCI Depot Jaipur,86.7,SAWAI MADHOPUR Toll Plaza,25.59
SOMWAS,SAWAI MADHOPUR,108,077458,village,148N,12.88,Jaipur Outer Ring Road,57.86,SIRAS,28.17,Shivpur - Godawari Commodity Pvt. Ltd.,172.49,Dahej Port,630.26,ICD Jaipur (Sitapura),56.39,Rupaidiha ICP,528.22,Jaipur International Airport (JAI),62.45,MMLP Indore,401.55,Varanasi Multi-Modal Terminal,672.34,FCI Depot Jaipur,71.31,DAUSA Toll Plaza,13.62
MAURAN,SAWAI MADHOPUR,108,077438,village,23,12.12,Jaipur Outer Ring Road,55.12,SIRAS,23.77,Shivpur - Godawari Commodity Pvt. Ltd.,176.92,Dahej Port,626.99,ICD Jaipur (Sitapura),52.82,Rupaidiha ICP,533.2,Jaipur International Airport (JAI),58.9,MMLP Indore,401.06,Varanasi Multi-Modal Terminal,677.77,FCI Depot Jaipur,68.03,DAUSA Toll Plaza,14.93
Harirampura,SAWAI MADHOPUR,108,077427N001,village,148N,20.71,Jaipur Outer Ring Road,92.54,NOMODA,3.59,Shivpur - Godawari Commodity Pvt. Ltd.,135.11,Dahej Port,639.71,ICD Jaipur (Sitapura),93.13,Rupaidiha ICP,503.88,Jaipur International Airport (JAI),99.03,MMLP Indore,390.85,Varanasi Multi-Modal Terminal,635.26,FCI Depot Jaipur,107.07,SAWAI MADHOPUR Toll Plaza,22.71
Barh Sankra,SAWAI MADHOPUR,108,077423,village,148N,16.69,Jaipur Outer Ring Road,89.5,NOMODA,3.34,Shivpur - Godawari Commodity Pvt. Ltd.,138.38,Dahej Port,637.32,ICD Jaipur (Sitapura),89.81,Rupaidiha ICP,507.31,Jaipur International Airport (JAI),95.74,MMLP Indore,390.38,Varanasi Multi-Modal Terminal,639.3,FCI Depot Jaipur,103.92,SAWAI MADHOPUR Toll Plaza,18.77
Jaitpura,SAWAI MADHOPUR,108,077436,village,23,7.5,Jaipur Outer Ring Road,50.23,BANSTHALI NIWAI,22.66,Shivpur - Godawari Commodity Pvt. Ltd.,181.47,Dahej Port,628.81,ICD Jaipur (Sitapura),47.94,Attari ICP,530.65,Jaipur International Airport (JAI),54.02,MMLP Indore,405.0,Varanasi Multi-Modal Terminal,680.98,FCI Depot Jaipur,63.13,DAUSA Toll Plaza,12.89
Ratanpura,SAWAI MADHOPUR,108,077468,village,23,20.68,Jaipur Outer Ring Road,62.32,SIRAS,16.76,Shivpur - Godawari Commodity Pvt. Ltd.,173.9,Dahej Port,618.17,ICD Jaipur (Sitapura),58.84,Rupaidiha ICP,539.38,Jaipur International Airport (JAI),64.88,MMLP Indore,391.81,Varanasi Multi-Modal Terminal,679.02,FCI Depot Jaipur,74.37,SAWAI MADHOPUR Toll Plaza,22.98
KALYANPURA,SAWAI MADHOPUR,108,077702,village,552,14.2,Jaipur Outer Ring Road,115.51,AMLI,2.54,Shivpur - Godawari Commodity Pvt. Ltd.,142.25,Dahej Port,583.09,ICD Jaipur (Sitapura),110.82,Rupaidiha ICP,555.56,Jaipur International Airport (JAI),116.66,MMLP Indore,340.25,Varanasi Multi-Modal Terminal,663.94,FCI Depot Kota,77.51,BUNDI Toll Plaza,13.0
KHERLA,SAWAI MADHOPUR,108,077700,village,552,12.62,Jaipur Outer Ring Road,113.93,AMLI,3.98,Shivpur - Godawari Commodity Pvt. Ltd.,143.73,Dahej Port,583.35,ICD Jaipur (Sitapura),109.19,Rupaidiha ICP,555.86,Jaipur International Airport (JAI),115.03,MMLP Indore,341.42,Varanasi Multi-Modal Terminal,665.16,FCI Depot Kota,78.09,BUNDI Toll Plaza,13.27
Balapura,SAWAI MADHOPUR,108,077728,village,552,13.42,Jaipur Outer Ring Road,115.41,AMLI,1.46,Shivpur - Godawari Commodity Pvt. Ltd.,139.57,Dahej Port,585.97,ICD Jaipur (Sitapura),111.0,Rupaidiha ICP,552.29,Jaipur International Airport (JAI),116.89,MMLP Indore,341.72,Varanasi Multi-Modal Terminal,660.86,FCI Depot Kota,80.08,SAWAI MADHOPUR Toll Plaza,14.44
Vijaynagar,SAWAI MADHOPUR,108,077727,village,552,10.74,Jaipur Outer Ring Road,113.44,RAWANIA DUNGAR,2.82,Shivpur - Godawari Commodity Pvt. Ltd.,139.22,Dahej Port,588.64,ICD Jaipur (Sitapura),109.19,Rupaidiha ICP,549.98,Jaipur International Airport (JAI),115.11,MMLP Indore,344.34,Varanasi Multi-Modal Terminal,659.81,FCI Depot Kota,82.83,SAWAI MADHOPUR Toll Plaza,12.51
Manrajpura,SAWAI MADHOPUR,108,077698,village,552,9.47,Jaipur Outer Ring Road,110.8,RAWANIA DUNGAR,5.35,Shivpur - Godawari Commodity Pvt. Ltd.,143.73,Dahej Port,586.89,ICD Jaipur (Sitapura),106.25,Rupaidiha ICP,552.99,Jaipur International Airport (JAI),112.12,MMLP Indore,345.16,Varanasi Multi-Modal Terminal,664.2,FCI Depot Kota,81.85,SAWAI MADHOPUR Toll Plaza,10.09
DUMEDA,SAWAI MADHOPUR,108,077723,village,552,6.72,Jaipur Outer Ring Road,113.97,RAWANIA DUNGAR,4.67,Shivpur - Godawari Commodity Pvt. Ltd.,134.64,Dahej Port,593.26,ICD Jaipur (Sitapura),110.2,Rupaidiha ICP,544.61,Jaipur International Airport (JAI),116.18,MMLP Indore,346.52,Varanasi Multi-Modal Terminal,654.54,FCI Depot Kota,86.97,SAWAI MADHOPUR Toll Plaza,14.46
Gurha,SAWAI MADHOPUR,108,077717,village,552,3.5,Jaipur Outer Ring Road,109.49,SAWAI MADHOPUR D CABIN,10.93,Shivpur - Godawari Commodity Pvt. Ltd.,130.2,Dahej Port,605.59,ICD Jaipur (Sitapura),106.78,Rupaidiha ICP,532.7,Jaipur International Airport (JAI),112.84,MMLP Indore,356.63,Varanasi Multi-Modal Terminal,646.67,FCI Depot Kota,99.16,SAWAI MADHOPUR Toll Plaza,11.49
Nakdi Rahmanpura,SAWAI MADHOPUR,108,077718,village,552,5.37,Jaipur Outer Ring Road,109.98,SAWAI MADHOPUR D CABIN,11.98,Shivpur - Godawari Commodity Pvt. Ltd.,128.57,Dahej Port,607.38,ICD Jaipur (Sitapura),107.46,Rupaidiha ICP,530.63,Jaipur International Airport (JAI),113.53,MMLP Indore,357.54,Varanasi Multi-Modal Terminal,644.65,FCI Depot Kota,100.83,SAWAI MADHOPUR Toll Plaza,10.57
Khalwara,SAWAI MADHOPUR,108,077715,village,552,0.61,Jaipur Outer Ring Road,109.01,KUSHTALA,7.97,Shivpur - Godawari Commodity Pvt. Ltd.,133.25,Dahej Port,601.82,ICD Jaipur (Sitapura),105.9,Rupaidiha ICP,536.94,Jaipur International Airport (JAI),111.94,MMLP Indore,354.52,Varanasi Multi-Modal Terminal,650.58,FCI Depot Kota,95.64,SAWAI MADHOPUR Toll Plaza,13.88
Shahrpura,SAWAI MADHOPUR,108,077714,village,552,0.27,Jaipur Outer Ring Road,109.77,KUSHTALA,7.68,Shivpur - Godawari Commodity Pvt. Ltd.,133.41,Dahej Port,600.49,ICD Jaipur (Sitapura),106.55,Rupaidiha ICP,538.12,Jaipur International Airport (JAI),112.58,MMLP Indore,353.27,Varanasi Multi-Modal Terminal,651.17,FCI Depot Kota,94.29,SAWAI MADHOPUR Toll Plaza,14.0
Ajabpura,SAWAI MADHOPUR,108,077713,village,552,0.9,Jaipur Outer Ring Road,110.29,KUSHTALA,7.56,Shivpur - Godawari Commodity Pvt. Ltd.,133.58,Dahej Port,599.51,ICD Jaipur (Sitapura),106.99,Rupaidiha ICP,539.02,Jaipur International Airport (JAI),113.02,MMLP Indore,352.36,Varanasi Multi-Modal Terminal,651.65,FCI Depot Kota,93.3,SAWAI MADHOPUR Toll Plaza,14.22
Naya Padhana,SAWAI MADHOPUR,108,077675,village,148N,1.93,Jaipur Outer Ring Road,97.9,SAWAI MADHOPUR D CABIN,1.66,Shivpur - Godawari Commodity Pvt. Ltd.,140.14,Dahej Port,609.08,ICD Jaipur (Sitapura),95.15,Rupaidiha ICP,533.13,Jaipur International Airport (JAI),101.22,MMLP Indore,365.42,Varanasi Multi-Modal Terminal,653.71,FCI Depot Kota,104.18,SAWAI MADHOPUR Toll Plaza,15.57
Sangrampura,SAWAI MADHOPUR,108,077685,village,552,0.26,Jaipur Outer Ring Road,101.03,KUSHTALA,3.2,Shivpur - Godawari Commodity Pvt. Ltd.,143.05,Dahej Port,600.06,ICD Jaipur (Sitapura),97.41,Rupaidiha ICP,541.86,Jaipur International Airport (JAI),103.41,MMLP Indore,358.19,Varanasi Multi-Modal Terminal,659.48,FCI Depot Kota,95.48,SAWAI MADHOPUR Toll Plaza,6.89
Jaitpura,SAWAI MADHOPUR,108,077706,village,552,9.05,Jaipur Outer Ring Road,110.4,RAWANIA DUNGAR,2.53,Shivpur - Godawari Commodity Pvt. Ltd.,141.65,Dahej Port,589.58,ICD Jaipur (Sitapura),106.11,Rupaidiha ICP,550.06,Jaipur International Airport (JAI),112.02,MMLP Indore,346.75,Varanasi Multi-Modal Terminal,661.64,FCI Depot Kota,84.25,SAWAI MADHOPUR Toll Plaza,9.43
Manpur,SAWAI MADHOPUR,108,077569,village,148N,7.93,Jaipur Outer Ring Road,87.69,DEVPURA,8.5,Shivpur - Godawari Commodity Pvt. Ltd.,152.37,Dahej Port,607.34,ICD Jaipur (Sitapura),84.26,Rupaidiha ICP,539.26,Jaipur International Airport (JAI),90.29,MMLP Indore,370.36,Varanasi Multi-Modal Terminal,664.77,FCI Depot Jaipur,99.82,SAWAI MADHOPUR Toll Plaza,15.31
DEVPURA,SAWAI MADHOPUR,108,077595,village,552,8.34,Jaipur Outer Ring Road,92.9,DEVPURA,2.21,Shivpur - Godawari Commodity Pvt. Ltd.,153.19,Dahej Port,598.75,ICD Jaipur (Sitapura),88.69,Rupaidiha ICP,546.79,Jaipur International Airport (JAI),94.62,MMLP Indore,362.57,Varanasi Multi-Modal Terminal,668.61,FCI Depot Kota,96.74,SAWAI MADHOPUR Toll Plaza,8.09
Chak Somwas,SAWAI MADHOPUR,108,077457,village,148N,8.04,Jaipur Outer Ring Road,61.14,MALARNA,29.67,Shivpur - Godawari Commodity Pvt. Ltd.,168.24,Dahej Port,632.58,ICD Jaipur (Sitapura),60.25,Rupaidiha ICP,524.17,Jaipur International Airport (JAI),66.28,MMLP Indore,401.33,Varanasi Multi-Modal Terminal,667.48,FCI Depot Jaipur,74.93,DAUSA Toll Plaza,14.89
Pura Panesingh,SAWAI MADHOPUR,108,077452,village,148N,6.43,Jaipur Outer Ring Road,62.48,MALARNA,28.1,Shivpur - Godawari Commodity Pvt. Ltd.,166.68,Dahej Port,633.17,ICD Jaipur (Sitapura),61.74,Rupaidiha ICP,522.92,Jaipur International Airport (JAI),67.75,MMLP Indore,401.03,Varanasi Multi-Modal Terminal,665.82,FCI Depot Jaipur,76.35,DAUSA Toll Plaza,15.82
Chak Shahpura,SAWAI MADHOPUR,108,077485,village,148N,1.52,Jaipur Outer Ring Road,70.79,MALARNA,19.81,Shivpur - Godawari Commodity Pvt. Ltd.,158.35,Dahej Port,632.12,ICD Jaipur (Sitapura),70.13,Rupaidiha ICP,520.15,Jaipur International Airport (JAI),76.15,MMLP Indore,395.87,Varanasi Multi-Modal Terminal,659.07,FCI Depot Jaipur,84.73,SAWAI MADHOPUR Toll Plaza,11.85
Badh Tanka,SAWAI MADHOPUR,108,077483,village,148N,0.97,Jaipur Outer Ring Road,70.4,MALARNA,19.84,Shivpur - Godawari Commodity Pvt. Ltd.,158.42,Dahej Port,633.45,ICD Jaipur (Sitapura),69.93,Rupaidiha ICP,518.97,Jaipur International Airport (JAI),75.93,MMLP Indore,397.06,Varanasi Multi-Modal Terminal,658.47,FCI Depot Jaipur,84.43,SAWAI MADHOPUR Toll Plaza,12.96
Shahpura,SAWAI MADHOPUR,108,077484,village,148N,0.47,Jaipur Outer Ring Road,69.51,MALARNA,20.45,Shivpur - Godawari Commodity Pvt. Ltd.,158.97,Dahej Port,635.1,ICD Jaipur (Sitapura),69.28,Rupaidiha ICP,517.72,Jaipur International Airport (JAI),75.25,MMLP Indore,398.76,Varanasi Multi-Modal Terminal,658.12,FCI Depot Jaipur,83.65,SAWAI MADHOPUR Toll Plaza,14.62
Bahter,SAWAI MADHOPUR,108,077363,village,148N,6.9,Jaipur Outer Ring Road,78.31,MALARNA,11.53,Shivpur - Godawari Commodity Pvt. Ltd.,149.9,Dahej Port,635.78,ICD Jaipur (Sitapura),78.31,Rupaidiha ICP,513.26,Jaipur International Airport (JAI),84.27,MMLP Indore,394.76,Varanasi Multi-Modal Terminal,649.93,FCI Depot Jaipur,92.57,SAWAI MADHOPUR Toll Plaza,12.78
Jadeed Phalsawata,SAWAI MADHOPUR,108,077362,village,148N,8.32,Jaipur Outer Ring Road,78.08,NOMODA,11.64,Shivpur - Godawari Commodity Pvt. Ltd.,149.83,Dahej Port,637.84,ICD Jaipur (Sitapura),78.36,Rupaidiha ICP,511.35,Jaipur International Airport (JAI),84.29,MMLP Indore,396.5,Varanasi Multi-Modal Terminal,648.81,FCI Depot Jaipur,92.46,SAWAI MADHOPUR Toll Plaza,14.84
Chak Khohri,SAWAI MADHOPUR,108,077364,village,148N,5.31,Jaipur Outer Ring Road,79.84,MALARNA,10.38,Shivpur - Godawari Commodity Pvt. Ltd.,148.93,Dahej Port,632.69,ICD Jaipur (Sitapura),79.46,Rupaidiha ICP,515.67,Jaipur International Airport (JAI),85.46,MMLP Indore,391.6,Varanasi Multi-Modal Terminal,650.66,FCI Depot Jaipur,93.94,SAWAI MADHOPUR Toll Plaza,9.83
Barh Donaycha,SAWAI MADHOPUR,108,077413,village,148N,10.71,Jaipur Outer Ring Road,85.21,MALARNA,4.69,Shivpur - Godawari Commodity Pvt. Ltd.,143.27,Dahej Port,633.66,ICD Jaipur (Sitapura),85.04,Rupaidiha ICP,512.54,Jaipur International Airport (JAI),91.02,MMLP Indore,389.61,Varanasi Multi-Modal Terminal,645.33,FCI Depot Jaipur,99.41,SAWAI MADHOPUR Toll Plaza,12.93
Harsoti,SAWAI MADHOPUR,108,077516,village,148N,9.71,Jaipur Outer Ring Road,70.74,MOKHOLI,21.88,Shivpur - Godawari Commodity Pvt. Ltd.,161.78,Dahej Port,622.88,ICD Jaipur (Sitapura),68.64,Rupaidiha ICP,529.82,Jaipur International Airport (JAI),74.72,MMLP Indore,389.56,Varanasi Multi-Modal Terminal,666.38,FCI Depot Jaipur,83.84,SAWAI MADHOPUR Toll Plaza,10.65
KACHIPURA,SAWAI MADHOPUR,108,077541,village,52,23.45,Jaipur Outer Ring Road,73.32,ISARDA,8.22,Shivpur - Godawari Commodity Pvt. Ltd.,171.38,Dahej Port,604.78,ICD Jaipur (Sitapura),68.48,Rupaidiha ICP,549.48,Jaipur International Airport (JAI),74.35,MMLP Indore,378.39,Varanasi Multi-Modal Terminal,682.17,FCI Depot Jaipur,84.13,SAWAI MADHOPUR Toll Plaza,25.79
Bandh Gopalpura,SAWAI MADHOPUR,108,077539,village,52,20.09,Jaipur Outer Ring Road,69.71,ISARDA,8.77,Shivpur - Godawari Commodity Pvt. Ltd.,174.24,Dahej Port,606.62,ICD Jaipur (Sitapura),64.83,Rupaidiha ICP,549.26,Jaipur International Airport (JAI),70.7,MMLP Indore,381.65,Varanasi Multi-Modal Terminal,683.98,FCI Depot Jaipur,80.48,SAWAI MADHOPUR Toll Plaza,27.0
Sawai Ganj,SAWAI MADHOPUR,108,077561,village,552,13.8,Jaipur Outer Ring Road,84.72,SURELI,4.75,Shivpur - Godawari Commodity Pvt. Ltd.,166.03,Dahej Port,595.55,ICD Jaipur (Sitapura),79.49,Rupaidiha ICP,554.7,Jaipur International Airport (JAI),85.27,MMLP Indore,366.74,Varanasi Multi-Modal Terminal,680.8,FCI Depot Jaipur,95.11,SAWAI MADHOPUR Toll Plaza,19.06
Vijaypura,SAWAI MADHOPUR,108,077579,village,552,12.4,Jaipur Outer Ring Road,86.82,CHAUTH KA BARWARA,3.0,Shivpur - Godawari Commodity Pvt. Ltd.,163.77,Dahej Port,595.19,ICD Jaipur (Sitapura),81.71,Rupaidiha ICP,554.03,Jaipur International Airport (JAI),87.51,MMLP Indore,365.09,Varanasi Multi-Modal Terminal,678.95,FCI Depot Kota,96.75,SAWAI MADHOPUR Toll Plaza,16.62
GANESHGANJ,SAWAI MADHOPUR,108,077582,village,552,7.43,Jaipur Outer Ring Road,91.33,CHAUTH KA BARWARA,4.09,Shivpur - Godawari Commodity Pvt. Ltd.,162.79,Dahej Port,590.71,ICD Jaipur (Sitapura),85.98,Rupaidiha ICP,557.25,Jaipur International Airport (JAI),91.72,MMLP Indore,360.18,Varanasi Multi-Modal Terminal,679.55,FCI Depot Kota,91.79,SAWAI MADHOPUR Toll Plaza,14.77
Andholi,SAWAI MADHOPUR,108,077576,village,552,15.48,Jaipur Outer Ring Road,85.4,CHAUTH KA BARWARA,6.01,Shivpur - Godawari Commodity Pvt. Ltd.,160.26,Dahej Port,600.71,ICD Jaipur (Sitapura),80.95,Rupaidiha ICP,548.03,Jaipur International Airport (JAI),86.86,MMLP Indore,368.41,Varanasi Multi-Modal Terminal,674.01,FCI Depot Jaipur,96.59,SAWAI MADHOPUR Toll Plaza,15.76
NAHRIKALAN,SAWAI MADHOPUR,108,077575,village,148N,16.69,Jaipur Outer Ring Road,83.63,CHAUTH KA BARWARA,8.15,Shivpur - Godawari Commodity Pvt. Ltd.,160.57,Dahej Port,602.76,ICD Jaipur (Sitapura),79.34,Rupaidiha ICP,546.45,Jaipur International Airport (JAI),85.27,MMLP Indore,370.53,Varanasi Multi-Modal Terminal,673.54,FCI Depot Jaipur,94.98,SAWAI MADHOPUR Toll Plaza,17.37
KIRARI,SAWAI MADHOPUR,108,077527,village,148N,16.07,Jaipur Outer Ring Road,75.64,SURELI,14.3,Shivpur - Godawari Commodity Pvt. Ltd.,164.19,Dahej Port,609.95,ICD Jaipur (Sitapura),71.83,Rupaidiha ICP,541.98,Jaipur International Airport (JAI),77.83,MMLP Indore,379.21,Varanasi Multi-Modal Terminal,673.93,FCI Depot Jaipur,87.42,SAWAI MADHOPUR Toll Plaza,17.54
MANGROLI GURUCH,SAWAI MADHOPUR,108,077523,village,148N,16.9,Jaipur Outer Ring Road,71.77,SURELI,16.95,Shivpur - Godawari Commodity Pvt. Ltd.,166.39,Dahej Port,613.11,ICD Jaipur (Sitapura),68.17,Rupaidiha ICP,540.26,Jaipur International Airport (JAI),74.19,MMLP Indore,383.27,Varanasi Multi-Modal Terminal,674.57,FCI Depot Jaipur,83.73,SAWAI MADHOPUR Toll Plaza,17.44
Islampura,SAWAI MADHOPUR,108,077504N001,village,148N,19.84,Jaipur Outer Ring Road,70.09,ISARDA,15.18,Shivpur - Godawari Commodity Pvt. Ltd.,169.21,Dahej Port,611.97,ICD Jaipur (Sitapura),66.16,Rupaidiha ICP,542.49,Jaipur International Airport (JAI),72.16,MMLP Indore,383.76,Varanasi Multi-Modal Terminal,677.49,FCI Depot Jaipur,81.77,SAWAI MADHOPUR Toll Plaza,20.34
Chanda Ki Jhopadi,SAWAI MADHOPUR,108,077509,village,148N,15.99,Jaipur Outer Ring Road,69.76,ISARDA,20.35,Shivpur - Godawari Commodity Pvt. Ltd.,166.36,Dahej Port,616.56,ICD Jaipur (Sitapura),66.59,Rupaidiha ICP,537.31,Jaipur International Airport (JAI),72.64,MMLP Indore,386.36,Varanasi Multi-Modal Terminal,673.11,FCI Depot Jaipur,82.07,SAWAI MADHOPUR Toll Plaza,16.07
