village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
BANSAHEDA KALAN,GUNA,458,499537,village,BHULON,19.29,Shivpur - Godawari Commodity Pvt. Ltd.,128.78,Dahej Port,529.4,ICD Gwalior,228.77,Rupaidiha ICP,599.8,Devi Ahilya Bai Holkar International Airport (IDR),219.45,MMLP Indore,217.03,Varanasi Multi-Modal Terminal,613.58,FCI Depot Kota,124.42
KOLUKHEDI,GUNA,458,499538,village,BHULON,21.49,Shivpur - Godawari Commodity Pvt. Ltd.,130.85,Dahej Port,528.59,ICD Gwalior,230.97,Rupaidiha ICP,601.39,Devi Ahilya Bai Holkar International Airport (IDR),216.95,MMLP Indore,214.46,Varanasi Multi-Modal Terminal,612.72,FCI Depot Kota,127.94
KHEDI KALAN,GUNA,458,499539,village,BHULON,18.48,Shivpur - Godawari Commodity Pvt. Ltd.,126.97,Dahej Port,533.66,ICD Gwalior,227.19,Rupaidiha ICP,596.93,Devi Ahilya Bai Holkar International Airport (IDR),220.47,MMLP Indore,217.88,Varanasi Multi-Modal Terminal,607.15,FCI Depot Kota,131.66
DHASYA KHEDI,GUNA,458,499540,village,BHULON,23.44,Shivpur - Godawari Commodity Pvt. Ltd.,132.72,Dahej Port,527.13,ICD Pithampur,230.67,Rupaidiha ICP,603.12,Devi Ahilya Bai Holkar International Airport (IDR),215.0,MMLP Indore,212.49,Varanasi Multi-Modal Terminal,613.48,FCI Depot Kota,128.91
JOGIPURA ALIAS DANT,GUNA,458,499541,village,KUMBHRAJ,20.83,Shivpur - Godawari Commodity Pvt. Ltd.,133.21,Dahej Port,527.92,ICD Pithampur,229.98,Rupaidiha ICP,603.07,Devi Ahilya Bai Holkar International Airport (IDR),214.23,MMLP Indore,211.65,Varanasi Multi-Modal Terminal,611.46,FCI Depot Kota,132.28
TALAWADA (NAJDIK AMBEH),GUNA,458,499542,village,KUMBHRAJ,16.42,Shivpur - Godawari Commodity Pvt. Ltd.,126.64,Dahej Port,535.46,ICD Gwalior,226.91,Rupaidiha ICP,595.92,Devi Ahilya Bai Holkar International Airport (IDR),220.65,MMLP Indore,217.97,Varanasi Multi-Modal Terminal,604.18,FCI Depot Kota,135.4
KARMODIYA,GUNA,458,499543,village,KUMBHRAJ,17.58,Shivpur - Godawari Commodity Pvt. Ltd.,128.33,Dahej Port,533.42,ICD Gwalior,228.59,Rupaidiha ICP,597.82,Devi Ahilya Bai Holkar International Airport (IDR),218.99,MMLP Indore,216.34,Varanasi Multi-Modal Terminal,606.23,FCI Depot Kota,134.34
KHAJURIYA,GUNA,458,499544,village,BHULON,19.5,Shivpur - Godawari Commodity Pvt. Ltd.,128.63,Dahej Port,531.19,ICD Gwalior,228.8,Rupaidiha ICP,598.97,Devi Ahilya Bai Holkar International Airport (IDR),219.0,MMLP Indore,216.47,Varanasi Multi-Modal Terminal,610.09,FCI Depot Kota,129.29
KHEDI ABHA,GUNA,458,499545,village,KUMBHRAJ,21.22,Shivpur - Godawari Commodity Pvt. Ltd.,130.81,Dahej Port,529.79,ICD Gwalior,231.02,Rupaidiha ICP,600.86,Devi Ahilya Bai Holkar International Airport (IDR),216.69,MMLP Indore,214.12,Varanasi Multi-Modal Terminal,610.43,FCI Depot Kota,131.14
KULAMBEH,GUNA,458,499546,village,KUMBHRAJ,19.31,Shivpur - Godawari Commodity Pvt. Ltd.,132.83,Dahej Port,528.85,ICD Pithampur,230.32,Rupaidiha ICP,602.44,Devi Ahilya Bai Holkar International Airport (IDR),214.54,MMLP Indore,211.92,Varanasi Multi-Modal Terminal,610.14,FCI Depot Kota,133.7
BHOGIPURA,GUNA,458,499547,village,KUMBHRAJ,18.74,Shivpur - Godawari Commodity Pvt. Ltd.,133.7,Dahej Port,528.39,ICD Pithampur,229.43,Rupaidiha ICP,603.15,Devi Ahilya Bai Holkar International Airport (IDR),213.63,MMLP Indore,210.99,Varanasi Multi-Modal Terminal,610.14,FCI Depot Kota,134.65
AMBEH,GUNA,458,499548,village,KUMBHRAJ,15.01,Shivpur - Godawari Commodity Pvt. Ltd.,127.97,Dahej Port,534.82,ICD Gwalior,228.24,Rupaidiha ICP,596.97,Devi Ahilya Bai Holkar International Airport (IDR),219.32,MMLP Indore,216.61,Varanasi Multi-Modal Terminal,604.1,FCI Depot Bhopal,136.05
KENKDI VIRAN,GUNA,458,499550,village,KUMBHRAJ,22.35,Shivpur - Godawari Commodity Pvt. Ltd.,134.33,Dahej Port,526.41,ICD Pithampur,228.93,Rupaidiha ICP,604.38,Devi Ahilya Bai Holkar International Airport (IDR),213.21,MMLP Indore,210.66,Varanasi Multi-Modal Terminal,613.14,FCI Depot Kota,131.17
BANJARI KALAN,GUNA,458,499551,village,KUMBHRAJ,23.4,Shivpur - Godawari Commodity Pvt. Ltd.,136.04,Dahej Port,524.64,ICD Pithampur,227.25,Rupaidiha ICP,606.15,Devi Ahilya Bai Holkar International Airport (IDR),211.54,MMLP Indore,209.01,Varanasi Multi-Modal Terminal,614.71,FCI Depot Kota,130.87
KARADYA,GUNA,458,499549,village,KUMBHRAJ,22.28,Shivpur - Godawari Commodity Pvt. Ltd.,137.55,Dahej Port,523.96,ICD Pithampur,225.64,Rupaidiha ICP,607.34,Devi Ahilya Bai Holkar International Airport (IDR),209.89,MMLP Indore,207.31,Varanasi Multi-Modal Terminal,614.44,FCI Depot Kota,132.95
MOTIPURA ABAD,GUNA,458,499552,village,KUMBHRAJ,20.91,Shivpur - Godawari Commodity Pvt. Ltd.,136.13,Dahej Port,525.61,ICD Pithampur,227.04,Rupaidiha ICP,605.79,Devi Ahilya Bai Holkar International Airport (IDR),211.27,MMLP Indore,208.67,Varanasi Multi-Modal Terminal,612.83,FCI Depot Kota,133.59
KHERWEH,GUNA,458,499555,village,KUMBHRAJ,19.67,Shivpur - Godawari Commodity Pvt. Ltd.,135.41,Dahej Port,526.68,ICD Pithampur,227.73,Rupaidiha ICP,604.9,Devi Ahilya Bai Holkar International Airport (IDR),211.94,MMLP Indore,209.31,Varanasi Multi-Modal Terminal,611.58,FCI Depot Bhopal,134.35
JHIRI,GUNA,458,499554,village,KUMBHRAJ,19.53,Shivpur - Godawari Commodity Pvt. Ltd.,136.97,Dahej Port,525.62,ICD Pithampur,226.16,Rupaidiha ICP,606.27,Devi Ahilya Bai Holkar International Airport (IDR),210.35,MMLP Indore,207.7,Varanasi Multi-Modal Terminal,612.03,FCI Depot Bhopal,132.75
SOLYABEH,GUNA,458,499553,village,KUMBHRAJ,18.28,Shivpur - Godawari Commodity Pvt. Ltd.,135.47,Dahej Port,527.26,ICD Pithampur,227.66,Rupaidiha ICP,604.67,Devi Ahilya Bai Holkar International Airport (IDR),211.84,MMLP Indore,209.17,Varanasi Multi-Modal Terminal,610.51,FCI Depot Bhopal,133.05
JAMONYA KHURD,GUNA,458,499558,village,KUMBHRAJ,19.31,Shivpur - Godawari Commodity Pvt. Ltd.,138.18,Dahej Port,524.9,ICD Pithampur,224.94,Rupaidiha ICP,607.29,Devi Ahilya Bai Holkar International Airport (IDR),209.12,MMLP Indore,206.45,Varanasi Multi-Modal Terminal,612.19,FCI Depot Bhopal,131.31
BAKANYA,GUNA,458,499556,village,KUMBHRAJ,17.14,Shivpur - Godawari Commodity Pvt. Ltd.,137.72,Dahej Port,526.29,ICD Pithampur,225.44,Rupaidiha ICP,606.4,Devi Ahilya Bai Holkar International Airport (IDR),209.57,MMLP Indore,206.85,Varanasi Multi-Modal Terminal,610.23,FCI Depot Bhopal,129.71
LILBEH KHURD,GUNA,458,499559,village,KUMBHRAJ,20.44,Shivpur - Godawari Commodity Pvt. Ltd.,140.01,Dahej Port,523.18,ICD Pithampur,223.12,Rupaidiha ICP,609.12,Devi Ahilya Bai Holkar International Airport (IDR),207.29,MMLP Indore,204.63,Varanasi Multi-Modal Terminal,613.57,FCI Depot Bhopal,130.44
SOLAI,GUNA,458,499560,village,KUMBHRAJ,23.28,Shivpur - Godawari Commodity Pvt. Ltd.,141.15,Dahej Port,521.04,ICD Pithampur,222.01,Rupaidiha ICP,610.71,Devi Ahilya Bai Holkar International Airport (IDR),206.25,MMLP Indore,203.65,Varanasi Multi-Modal Terminal,616.28,FCI Depot Bhopal,132.1
BANJARI KHURD,GUNA,458,499561,village,KUMBHRAJ,22.01,Shivpur - Godawari Commodity Pvt. Ltd.,138.97,Dahej Port,523.08,ICD Pithampur,224.19,Rupaidiha ICP,608.55,Devi Ahilya Bai Holkar International Airport (IDR),208.42,MMLP Indore,205.81,Varanasi Multi-Modal Terminal,614.67,FCI Depot Bhopal,133.13
KADAIYA KHURD,GUNA,458,499562,village,RAMRI,17.6,Shivpur - Godawari Commodity Pvt. Ltd.,142.99,Dahej Port,522.2,ICD Pithampur,220.23,Rupaidiha ICP,611.28,Devi Ahilya Bai Holkar International Airport (IDR),204.32,MMLP Indore,201.57,Varanasi Multi-Modal Terminal,612.78,FCI Depot Bhopal,125.56
GAUMUKH,GUNA,458,499563,village,RAMRI,22.13,Shivpur - Godawari Commodity Pvt. Ltd.,144.09,Dahej Port,519.27,ICD Pithampur,219.04,Rupaidiha ICP,613.21,Devi Ahilya Bai Holkar International Airport (IDR),203.23,MMLP Indore,200.58,Varanasi Multi-Modal Terminal,616.75,FCI Depot Bhopal,128.7
RAMPURA,GUNA,458,499572,village,RAMRI,23.1,Shivpur - Godawari Commodity Pvt. Ltd.,143.05,Dahej Port,519.75,ICD Pithampur,220.08,Rupaidiha ICP,612.4,Devi Ahilya Bai Holkar International Airport (IDR),204.29,MMLP Indore,201.68,Varanasi Multi-Modal Terminal,616.83,FCI Depot Bhopal,130.19
GADYA,GUNA,458,499564,village,RAMRI,22.41,Shivpur - Godawari Commodity Pvt. Ltd.,141.97,Dahej Port,520.98,ICD Pithampur,221.16,Rupaidiha ICP,611.23,Devi Ahilya Bai Holkar International Airport (IDR),205.35,MMLP Indore,202.72,Varanasi Multi-Modal Terminal,615.65,FCI Depot Bhopal,130.23
GUJAR KHEDI,GUNA,458,499565,village,RAMRI,20.4,Shivpur - Godawari Commodity Pvt. Ltd.,142.76,Dahej Port,521.14,ICD Pithampur,220.37,Rupaidiha ICP,611.62,Devi Ahilya Bai Holkar International Airport (IDR),204.52,MMLP Indore,201.84,Varanasi Multi-Modal Terminal,614.7,FCI Depot Bhopal,128.06
BORKA KHEDA,GUNA,458,499571,village,RAMRI,19.28,Shivpur - Godawari Commodity Pvt. Ltd.,144.05,Dahej Port,520.55,ICD Pithampur,219.11,Rupaidiha ICP,612.63,Devi Ahilya Bai Holkar International Airport (IDR),203.24,MMLP Indore,200.52,Varanasi Multi-Modal Terminal,614.64,FCI Depot Bhopal,126.28
TATUZA KHEDI,GUNA,458,499566,village,RAMRI,19.16,Shivpur - Godawari Commodity Pvt. Ltd.,142.32,Dahej Port,522.07,ICD Pithampur,220.84,Rupaidiha ICP,610.95,Devi Ahilya Bai Holkar International Airport (IDR),204.97,MMLP Indore,202.25,Varanasi Multi-Modal Terminal,613.51,FCI Depot Bhopal,127.29
DOLIPURA,GUNA,458,499567,village,RAMRI,20.14,Shivpur - Godawari Commodity Pvt. Ltd.,141.94,Dahej Port,521.97,ICD Pithampur,221.2,Rupaidiha ICP,610.77,Devi Ahilya Bai Holkar International Airport (IDR),205.35,MMLP Indore,202.66,Varanasi Multi-Modal Terminal,613.99,FCI Depot Bhopal,128.34
TALAWADA,GUNA,458,499568,village,RAMRI,20.98,Shivpur - Godawari Commodity Pvt. Ltd.,144.13,Dahej Port,519.73,ICD Pithampur,219.0,Rupaidiha ICP,613.04,Devi Ahilya Bai Holkar International Airport (IDR),203.16,MMLP Indore,200.48,Varanasi Multi-Modal Terminal,615.94,FCI Depot Bhopal,127.67
TELNI KHEDA,GUNA,458,499569,village,RAMRI,20.38,Shivpur - Godawari Commodity Pvt. Ltd.,145.21,Dahej Port,519.11,ICD Pithampur,217.93,Rupaidiha ICP,613.95,Devi Ahilya Bai Holkar International Airport (IDR),202.07,MMLP Indore,199.38,Varanasi Multi-Modal Terminal,616.09,FCI Depot Bhopal,126.41
PATANWARI,GUNA,458,499570,village,RAMRI,17.78,Shivpur - Godawari Commodity Pvt. Ltd.,141.72,Dahej Port,523.21,ICD Pithampur,221.49,Rupaidiha ICP,610.09,Devi Ahilya Bai Holkar International Airport (IDR),205.59,MMLP Indore,202.84,Varanasi Multi-Modal Terminal,612.11,FCI Depot Bhopal,126.5
HATHIPURA,GUNA,458,499573,village,KUMBHRAJ,19.62,Shivpur - Godawari Commodity Pvt. Ltd.,140.76,Dahej Port,523.19,ICD Pithampur,222.38,Rupaidiha ICP,609.55,Devi Ahilya Bai Holkar International Airport (IDR),206.52,MMLP Indore,203.82,Varanasi Multi-Modal Terminal,612.92,FCI Depot Bhopal,128.69
GUJAR KHEDI VIRAN,GUNA,458,499587,village,KUMBHRAJ,15.07,Shivpur - Godawari Commodity Pvt. Ltd.,131.88,Dahej Port,531.44,ICD Pithampur,231.28,Rupaidiha ICP,600.73,Devi Ahilya Bai Holkar International Airport (IDR),215.41,MMLP Indore,212.69,Varanasi Multi-Modal Terminal,606.47,FCI Depot Bhopal,133.38
GUJAR KHEDI KA PURA,GUNA,458,499588,village,KUMBHRAJ,16.58,Shivpur - Godawari Commodity Pvt. Ltd.,132.63,Dahej Port,530.17,ICD Pithampur,230.5,Rupaidiha ICP,601.73,Devi Ahilya Bai Holkar International Airport (IDR),214.66,MMLP Indore,211.98,Varanasi Multi-Modal Terminal,607.99,FCI Depot Bhopal,134.03
BAPCHA VIRAN,GUNA,458,499589,village,KUMBHRAJ,14.57,Shivpur - Godawari Commodity Pvt. Ltd.,130.28,Dahej Port,532.97,ICD Gwalior,230.56,Rupaidiha ICP,599.12,Devi Ahilya Bai Holkar International Airport (IDR),217.0,MMLP Indore,214.28,Varanasi Multi-Modal Terminal,605.24,FCI Depot Bhopal,134.19
BHOJPURA,GUNA,458,499596,village,KUMBHRAJ,15.71,Shivpur - Godawari Commodity Pvt. Ltd.,130.09,Dahej Port,532.64,ICD Gwalior,230.36,Rupaidiha ICP,599.17,Devi Ahilya Bai Holkar International Airport (IDR),217.19,MMLP Indore,214.5,Varanasi Multi-Modal Terminal,605.97,FCI Depot Bhopal,135.23
AMKHEDA,GUNA,458,499590,village,KUMBHRAJ,11.04,Shivpur - Godawari Commodity Pvt. Ltd.,131.2,Dahej Port,533.83,ICD Gwalior,231.45,Rupaidiha ICP,599.22,Devi Ahilya Bai Holkar International Airport (IDR),216.21,MMLP Indore,213.4,Varanasi Multi-Modal Terminal,603.04,FCI Depot Bhopal,130.7
TULYA KHEDI,GUNA,458,499581,village,KUMBHRAJ,10.71,Shivpur - Godawari Commodity Pvt. Ltd.,135.92,Dahej Port,530.97,ICD Pithampur,227.69,Rupaidiha ICP,603.19,Devi Ahilya Bai Holkar International Airport (IDR),211.69,MMLP Indore,208.81,Varanasi Multi-Modal Terminal,604.06,FCI Depot Bhopal,125.59
GOPALGARH,GUNA,458,499595,village,KUMBHRAJ,14.35,Shivpur - Godawari Commodity Pvt. Ltd.,136.3,Dahej Port,528.64,ICD Pithampur,226.96,Rupaidiha ICP,604.52,Devi Ahilya Bai Holkar International Airport (IDR),211.04,MMLP Indore,208.26,Varanasi Multi-Modal Terminal,607.49,FCI Depot Bhopal,128.62
BEHDA BEH,GUNA,458,499606,village,KUMBHRAJ,12.69,Shivpur - Godawari Commodity Pvt. Ltd.,127.0,Dahej Port,536.74,ICD Gwalior,227.26,Rupaidiha ICP,595.52,Devi Ahilya Bai Holkar International Airport (IDR),220.33,MMLP Indore,217.56,Varanasi Multi-Modal Terminal,601.66,FCI Depot Bhopal,134.81
KADAIYA KALAN,GUNA,458,499607,village,KUMBHRAJ,14.75,Shivpur - Godawari Commodity Pvt. Ltd.,125.59,Dahej Port,537.2,ICD Gwalior,225.86,Rupaidiha ICP,594.53,Devi Ahilya Bai Holkar International Airport (IDR),221.7,MMLP Indore,218.98,Varanasi Multi-Modal Terminal,602.11,FCI Depot Bhopal,137.13
KHEJDARAMA,GUNA,458,499615,village,KUMBHRAJ,13.21,Shivpur - Godawari Commodity Pvt. Ltd.,122.62,Dahej Port,541.04,ICD Gwalior,222.88,Rupaidiha ICP,591.06,Devi Ahilya Bai Holkar International Airport (IDR),224.74,MMLP Indore,221.95,Varanasi Multi-Modal Terminal,598.15,FCI Depot Bhopal,137.07
ANKKHEDI,GUNA,458,499605,village,KUMBHRAJ,13.77,Shivpur - Godawari Commodity Pvt. Ltd.,124.44,Dahej Port,538.8,ICD Gwalior,224.71,Rupaidiha ICP,593.13,Devi Ahilya Bai Holkar International Airport (IDR),222.87,MMLP Indore,220.12,Varanasi Multi-Modal Terminal,600.37,FCI Depot Bhopal,136.88
BANDRUA,GUNA,458,499617,village,CHAURAKHERI,13.51,Shivpur - Godawari Commodity Pvt. Ltd.,120.19,Dahej Port,543.0,ICD Gwalior,220.45,Rupaidiha ICP,588.79,Devi Ahilya Bai Holkar International Airport (IDR),227.14,MMLP Indore,224.37,Varanasi Multi-Modal Terminal,596.93,FCI Depot Kota,138.83
GANESHPURA KANTAR,GUNA,458,499616,village,CHAURAKHERI,13.05,Shivpur - Godawari Commodity Pvt. Ltd.,120.07,Dahej Port,543.62,ICD Gwalior,220.33,Rupaidiha ICP,588.43,Devi Ahilya Bai Holkar International Airport (IDR),227.31,MMLP Indore,224.51,Varanasi Multi-Modal Terminal,595.98,FCI Depot Bhopal,138.3
CHHOLYA,GUNA,458,499612,village,KUMBHRAJ,9.74,Shivpur - Godawari Commodity Pvt. Ltd.,124.09,Dahej Port,541.2,ICD Gwalior,224.3,Rupaidiha ICP,591.76,Devi Ahilya Bai Holkar International Airport (IDR),223.46,MMLP Indore,220.61,Varanasi Multi-Modal Terminal,596.68,FCI Depot Bhopal,133.76
KISHANPURA,GUNA,458,499614,village,KUMBHRAJ,11.5,Shivpur - Godawari Commodity Pvt. Ltd.,122.07,Dahej Port,542.62,ICD Gwalior,222.29,Rupaidiha ICP,589.98,Devi Ahilya Bai Holkar International Airport (IDR),225.42,MMLP Indore,222.58,Varanasi Multi-Modal Terminal,595.99,FCI Depot Bhopal,135.73
VIRPUR,GUNA,458,499619,village,RADOGARH,12.29,Shivpur - Godawari Commodity Pvt. Ltd.,120.73,Dahej Port,543.71,ICD Gwalior,220.95,Rupaidiha ICP,588.72,Devi Ahilya Bai Holkar International Airport (IDR),226.74,MMLP Indore,223.92,Varanasi Multi-Modal Terminal,595.27,FCI Depot Bhopal,136.8
BADAGAON,GUNA,458,499620,village,CHAURAKHERI,9.57,Shivpur - Godawari Commodity Pvt. Ltd.,116.59,Dahej Port,546.95,ICD Gwalior,216.84,Rupaidiha ICP,584.92,Devi Ahilya Bai Holkar International Airport (IDR),230.81,MMLP Indore,228.01,Varanasi Multi-Modal Terminal,593.36,FCI Depot Kota,140.23
BIRYAI,GUNA,458,499618,village,RADOGARH,10.83,Shivpur - Godawari Commodity Pvt. Ltd.,119.67,Dahej Port,545.27,ICD Gwalior,219.87,Rupaidiha ICP,587.38,Devi Ahilya Bai Holkar International Airport (IDR),227.9,MMLP Indore,225.04,Varanasi Multi-Modal Terminal,593.59,FCI Depot Bhopal,136.63
KHIRIYA KHERAT,GUNA,458,499621,village,CHAURAKHERI,8.41,Shivpur - Godawari Commodity Pvt. Ltd.,115.94,Dahej Port,548.75,ICD Gwalior,216.13,Rupaidiha ICP,583.66,Devi Ahilya Bai Holkar International Airport (IDR),231.65,MMLP Indore,228.79,Varanasi Multi-Modal Terminal,590.92,FCI Depot Bhopal,139.04
BINAYAK KHEDI,GUNA,458,499622,village,VIJAY PUR,8.83,Shivpur - Godawari Commodity Pvt. Ltd.,117.05,Dahej Port,547.93,ICD Gwalior,217.23,Rupaidiha ICP,584.65,Devi Ahilya Bai Holkar International Airport (IDR),230.57,MMLP Indore,227.71,Varanasi Multi-Modal Terminal,591.36,FCI Depot Bhopal,138.01
BHAMAVAD,GUNA,458,499623,village,VIJAY PUR,8.38,Shivpur - Godawari Commodity Pvt. Ltd.,118.46,Dahej Port,547.47,ICD Gwalior,218.6,Rupaidiha ICP,585.62,Devi Ahilya Bai Holkar International Airport (IDR),229.33,MMLP Indore,226.43,Varanasi Multi-Modal Terminal,591.0,FCI Depot Bhopal,135.91
KANDAI,GUNA,458,499624,village,RADOGARH,5.84,Shivpur - Godawari Commodity Pvt. Ltd.,120.36,Dahej Port,547.27,ICD Gwalior,220.39,Rupaidiha ICP,586.69,Devi Ahilya Bai Holkar International Airport (IDR),227.82,MMLP Indore,224.85,Varanasi Multi-Modal Terminal,589.92,FCI Depot Bhopal,132.64
TUNDAWEH,GUNA,458,499630,village,KUMBHRAJ,8.6,Shivpur - Godawari Commodity Pvt. Ltd.,124.2,Dahej Port,541.73,ICD Gwalior,224.37,Rupaidiha ICP,591.55,Devi Ahilya Bai Holkar International Airport (IDR),223.47,MMLP Indore,220.59,Varanasi Multi-Modal Terminal,595.75,FCI Depot Bhopal,132.78
BALGUDA,GUNA,458,499610,village,KUMBHRAJ,8.4,Shivpur - Godawari Commodity Pvt. Ltd.,123.26,Dahej Port,543.06,ICD Gwalior,223.41,Rupaidiha ICP,590.38,Devi Ahilya Bai Holkar International Airport (IDR),224.51,MMLP Indore,221.61,Varanasi Multi-Modal Terminal,594.36,FCI Depot Bhopal,132.74
HOLYAHEDI,GUNA,458,499609,village,KUMBHRAJ,11.6,Shivpur - Godawari Commodity Pvt. Ltd.,126.08,Dahej Port,538.14,ICD Gwalior,226.34,Rupaidiha ICP,594.34,Devi Ahilya Bai Holkar International Airport (IDR),221.29,MMLP Indore,218.5,Varanasi Multi-Modal Terminal,600.09,FCI Depot Bhopal,134.44
DEHRI KUMBHRAJ,GUNA,458,499625,village,RADOGARH,6.21,Shivpur - Godawari Commodity Pvt. Ltd.,122.89,Dahej Port,545.6,ICD Gwalior,222.87,Rupaidiha ICP,588.86,Devi Ahilya Bai Holkar International Airport (IDR),225.46,MMLP Indore,222.47,Varanasi Multi-Modal Terminal,590.71,FCI Depot Bhopal,130.13
GULWADA,GUNA,458,499629,village,RADOGARH,7.48,Shivpur - Godawari Commodity Pvt. Ltd.,122.08,Dahej Port,545.23,ICD Gwalior,222.15,Rupaidiha ICP,588.64,Devi Ahilya Bai Holkar International Airport (IDR),225.96,MMLP Indore,223.02,Varanasi Multi-Modal Terminal,591.83,FCI Depot Bhopal,132.07
KEKADYA KALAN,GUNA,458,499626,village,KUMBHRAJ,4.72,Shivpur - Godawari Commodity Pvt. Ltd.,124.79,Dahej Port,543.96,ICD Gwalior,224.78,Rupaidiha ICP,590.71,Devi Ahilya Bai Holkar International Airport (IDR),223.57,MMLP Indore,220.57,Varanasi Multi-Modal Terminal,591.9,FCI Depot Bhopal,128.72
KEKDYA KHURD,GUNA,458,499670,village,KUMBHRAJ,3.61,Shivpur - Godawari Commodity Pvt. Ltd.,126.2,Dahej Port,542.58,ICD Gwalior,226.2,Rupaidiha ICP,592.16,Devi Ahilya Bai Holkar International Airport (IDR),222.13,MMLP Indore,219.13,Varanasi Multi-Modal Terminal,593.04,FCI Depot Bhopal,127.91
MANAK CHOUK,GUNA,458,499627,village,KUMBHRAJ,4.92,Shivpur - Godawari Commodity Pvt. Ltd.,126.22,Dahej Port,541.54,ICD Gwalior,226.3,Rupaidiha ICP,592.71,Devi Ahilya Bai Holkar International Airport (IDR),221.82,MMLP Indore,218.87,Varanasi Multi-Modal Terminal,594.59,FCI Depot Bhopal,129.19
SANKA KALAN,GUNA,458,499669,village,KUMBHRAJ,2.46,Shivpur - Godawari Commodity Pvt. Ltd.,127.04,Dahej Port,542.32,ICD Gwalior,227.0,Rupaidiha ICP,592.73,Devi Ahilya Bai Holkar International Airport (IDR),221.44,MMLP Indore,218.42,Varanasi Multi-Modal Terminal,592.86,FCI Depot Bhopal,126.71
MANPURA,GUNA,458,499668,village,KUMBHRAJ,1.09,Shivpur - Godawari Commodity Pvt. Ltd.,129.5,Dahej Port,540.25,ICD Gwalior,229.46,Rupaidiha ICP,595.09,Devi Ahilya Bai Holkar International Airport (IDR),219.01,MMLP Indore,215.99,Varanasi Multi-Modal Terminal,594.34,FCI Depot Bhopal,124.87
UPREE,GUNA,458,499671,village,KUMBHRAJ,1.23,Shivpur - Godawari Commodity Pvt. Ltd.,128.16,Dahej Port,542.25,ICD Gwalior,228.04,Rupaidiha ICP,593.34,Devi Ahilya Bai Holkar International Airport (IDR),220.63,MMLP Indore,217.57,Varanasi Multi-Modal Terminal,592.25,FCI Depot Bhopal,124.83
MUNDRA,GUNA,458,499672,village,KUMBHRAJ,1.82,Shivpur - Godawari Commodity Pvt. Ltd.,130.35,Dahej Port,540.94,ICD Gwalior,230.18,Rupaidiha ICP,595.17,Devi Ahilya Bai Holkar International Airport (IDR),218.66,MMLP Indore,215.57,Varanasi Multi-Modal Terminal,592.81,FCI Depot Bhopal,122.57
KHATKIYA,GUNA,458,499673,village,KUMBHRAJ,3.84,Shivpur - Godawari Commodity Pvt. Ltd.,130.69,Dahej Port,541.87,ICD Gwalior,230.4,Rupaidiha ICP,594.86,Devi Ahilya Bai Holkar International Airport (IDR),218.78,MMLP Indore,215.65,Varanasi Multi-Modal Terminal,591.3,FCI Depot Bhopal,120.97
NIJAMPUR,GUNA,458,499675,village,KUMBHRAJ,5.23,Shivpur - Godawari Commodity Pvt. Ltd.,132.24,Dahej Port,541.03,ICD Gwalior,231.9,Rupaidiha ICP,596.11,Devi Ahilya Bai Holkar International Airport (IDR),217.44,MMLP Indore,214.29,Varanasi Multi-Modal Terminal,591.6,FCI Depot Bhopal,119.31
GOLYAHEDA,GUNA,458,499637,village,KUMBHRAJ,2.72,Shivpur - Godawari Commodity Pvt. Ltd.,131.74,Dahej Port,539.6,ICD Gwalior,231.59,Rupaidiha ICP,596.6,Devi Ahilya Bai Holkar International Airport (IDR),217.22,MMLP Indore,214.14,Varanasi Multi-Modal Terminal,593.91,FCI Depot Bhopal,121.74
HANUMAT KHEDA,GUNA,458,499628,village,KUMBHRAJ,6.96,Shivpur - Godawari Commodity Pvt. Ltd.,126.27,Dahej Port,540.29,ICD Gwalior,226.42,Rupaidiha ICP,593.37,Devi Ahilya Bai Holkar International Airport (IDR),221.48,MMLP Indore,218.58,Varanasi Multi-Modal Terminal,596.49,FCI Depot Bhopal,130.81
JOGIRADA,GUNA,458,499611,village,KUMBHRAJ,8.55,Shivpur - Godawari Commodity Pvt. Ltd.,127.09,Dahej Port,538.61,ICD Gwalior,227.3,Rupaidiha ICP,594.65,Devi Ahilya Bai Holkar International Airport (IDR),220.48,MMLP Indore,217.62,Varanasi Multi-Modal Terminal,598.52,FCI Depot Bhopal,131.62
MOHANPUR,GUNA,458,499602,village,KUMBHRAJ,7.83,Shivpur - Godawari Commodity Pvt. Ltd.,128.9,Dahej Port,537.27,ICD Gwalior,229.1,Rupaidiha ICP,596.29,Devi Ahilya Bai Holkar International Airport (IDR),218.72,MMLP Indore,215.84,Varanasi Multi-Modal Terminal,599.29,FCI Depot Bhopal,130.02
TAGARYA KHURD,GUNA,458,499603,village,KUMBHRAJ,7.29,Shivpur - Godawari Commodity Pvt. Ltd.,130.04,Dahej Port,536.58,ICD Gwalior,230.22,Rupaidiha ICP,597.24,Devi Ahilya Bai Holkar International Airport (IDR),217.64,MMLP Indore,214.75,Varanasi Multi-Modal Terminal,599.54,FCI Depot Bhopal,128.8
