village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Singbel,Gangtok,244,261264,village,510,9.12,19,508.15,Darjeeling,37.51,Budhma,220.89,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,520.11,ICD Siliguri,67.02,Jogbani ICP,156.47,Lokpriya Gopinath Bordoloi International Airport (GAU),333.27,MMLP Jogighopa,238.64,Hatsingimari Ro-Ro Terminal,202.74,FCI Depot Gangtok,18.77,DARJILING Toll Plaza,40.77
Thangsing,Gangtok,244,261266,village,510,6.34,19,504.77,Darjeeling,35.58,Budhma,219.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,516.71,ICD Siliguri,63.71,Jogbani ICP,155.54,Lokpriya Gopinath Bordoloi International Airport (GAU),330.35,MMLP Jogighopa,235.45,Hatsingimari Ro-Ro Terminal,199.1,FCI Depot Gangtok,20.85,DARJILING Toll Plaza,38.68
Gnathang (CT),Gangtok,244,261315,village,717B,1.32,19,508.37,CHALSA JN,47.26,Jogighopa,208.15,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,520.12,ICD Siliguri,75.32,Golakganj ICP,165.48,Lokpriya Gopinath Bordoloi International Airport (GAU),301.13,MMLP Jogighopa,208.39,Hatsingimari Ro-Ro Terminal,178.34,FCI Depot Gangtok,53.14,JALPAIGURI Toll Plaza,49.17
Forest,Gangtok,244,,village,310,1.06,19,512.61,CHALSA JN,51.98,Jogighopa,214.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,524.4,ICD Siliguri,77.44,Golakganj ICP,171.71,Lokpriya Gopinath Bordoloi International Airport (GAU),306.9,MMLP Jogighopa,214.46,Hatsingimari Ro-Ro Terminal,184.58,FCI Depot Gangtok,48.96,JALPAIGURI Toll Plaza,54.67
Forest,Gangtok,244,,village,310A,5.52,19,510.5,Darjeeling,43.77,Deotala,227.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,522.42,ICD Siliguri,69.97,Jogbani ICP,163.91,Lokpriya Gopinath Bordoloi International Airport (GAU),326.7,MMLP Jogighopa,232.73,Hatsingimari Ro-Ro Terminal,198.57,FCI Depot Gangtok,26.86,DARJILING Toll Plaza,46.78
Singtam Nagar Panchayat,Gangtok,244,801422,village,510,1.3,19,499.0,Darjeeling,32.18,Deotala,215.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,510.93,ICD Siliguri,58.09,Jogbani ICP,153.17,Lokpriya Gopinath Bordoloi International Airport (GAU),326.6,MMLP Jogighopa,231.19,Hatsingimari Ro-Ro Terminal,193.86,FCI Depot Gangtok,24.19,DARJILING Toll Plaza,34.98
Martam,Gangtok,244,261279,village,10,3.5,19,504.14,Darjeeling,39.28,Deotala,221.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,516.05,ICD Siliguri,63.77,Jogbani ICP,160.24,Lokpriya Gopinath Bordoloi International Airport (GAU),323.73,MMLP Jogighopa,229.09,Hatsingimari Ro-Ro Terminal,193.64,FCI Depot Gangtok,27.69,DARJILING Toll Plaza,42.06
Singtam Forest Block,Gangtok,244,261326,village,510,1.95,19,499.88,Darjeeling,32.62,Deotala,216.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,511.82,ICD Siliguri,58.94,Jogbani ICP,153.49,Lokpriya Gopinath Bordoloi International Airport (GAU),327.21,MMLP Jogighopa,231.88,Hatsingimari Ro-Ro Terminal,194.69,FCI Depot Gangtok,23.57,DARJILING Toll Plaza,35.48
Pangthang Forest Block,Gangtok,244,261320,village,310A,3.73,19,512.75,Darjeeling,47.24,Deotala,229.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,524.65,ICD Siliguri,72.59,Jogbani ICP,167.5,Lokpriya Gopinath Bordoloi International Airport (GAU),324.91,MMLP Jogighopa,231.35,Hatsingimari Ro-Ro Terminal,198.14,FCI Depot Gangtok,29.95,DARJILING Toll Plaza,50.2
Gor Taryang,Mangan,241,260948,village,310A,0.8,19,523.1,Darjeeling,54.02,Budhma,236.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,535.02,ICD Siliguri,82.38,Jogbani ICP,171.98,Lokpriya Gopinath Bordoloi International Airport (GAU),332.42,MMLP Jogighopa,239.86,Hatsingimari Ro-Ro Terminal,208.22,FCI Depot Gangtok,29.96,DARJILING Toll Plaza,57.3
Sangtok Sagyong,Mangan,241,260947,village,310A,0.17,19,520.35,Darjeeling,51.19,Budhma,234.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,532.28,ICD Siliguri,79.57,Jogbani ICP,169.41,Lokpriya Gopinath Bordoloi International Airport (GAU),332.14,MMLP Jogighopa,239.21,Hatsingimari Ro-Ro Terminal,206.85,FCI Depot Gangtok,27.87,DARJILING Toll Plaza,54.45
Lum,Mangan,241,260946,village,310A,2.34,19,519.13,Darjeeling,48.92,Budhma,231.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,531.07,ICD Siliguri,78.15,Jogbani ICP,166.72,Lokpriya Gopinath Bordoloi International Airport (GAU),334.04,MMLP Jogighopa,240.82,Hatsingimari Ro-Ro Terminal,207.78,FCI Depot Gangtok,25.01,DARJILING Toll Plaza,52.25
Chungthang,Mangan,241,260927,village,310A,21.45,19,541.6,Darjeeling,77.45,Jogighopa,237.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,553.44,ICD Siliguri,102.93,Jogbani ICP,195.77,Lokpriya Gopinath Bordoloi International Airport (GAU),326.41,MMLP Jogighopa,237.37,Hatsingimari Ro-Ro Terminal,212.24,FCI Depot Gangtok,53.06,DARJILING Toll Plaza,80.61
Shipyer,Mangan,241,260928,village,310A,16.46,19,536.84,Darjeeling,72.12,Jogighopa,236.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,548.69,ICD Siliguri,97.8,Jogbani ICP,190.62,Lokpriya Gopinath Bordoloi International Airport (GAU),326.57,MMLP Jogighopa,236.67,Hatsingimari Ro-Ro Terminal,210.1,FCI Depot Gangtok,48.15,DARJILING Toll Plaza,75.26
Toong,Mangan,241,260929,village,310A,18.14,19,536.65,Darjeeling,73.48,Jogighopa,233.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,548.48,ICD Siliguri,98.2,Jogbani ICP,192.51,Lokpriya Gopinath Bordoloi International Airport (GAU),323.77,MMLP Jogighopa,234.08,Hatsingimari Ro-Ro Terminal,208.03,FCI Depot Gangtok,50.41,DARJILING Toll Plaza,76.56
Naganamgor,Mangan,241,260934,village,310A,15.56,19,534.92,Darjeeling,70.75,Jogighopa,234.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,546.77,ICD Siliguri,96.02,Jogbani ICP,189.6,Lokpriya Gopinath Bordoloi International Airport (GAU),325.24,MMLP Jogighopa,235.12,Hatsingimari Ro-Ro Terminal,208.26,FCI Depot Gangtok,47.45,DARJILING Toll Plaza,73.86
Barfok,Mangan,241,260951,village,310A,5.43,19,531.98,Darjeeling,62.4,Jogighopa,243.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,543.9,ICD Siliguri,91.31,Jogbani ICP,179.03,Lokpriya Gopinath Bordoloi International Airport (GAU),335.27,MMLP Jogighopa,243.86,Hatsingimari Ro-Ro Terminal,214.18,FCI Depot Gangtok,35.97,DARJILING Toll Plaza,65.76
Goan samdong,Mangan,241,260949,village,310A,1.16,19,526.18,Darjeeling,57.11,Budhma,239.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,538.1,ICD Siliguri,85.53,Jogbani ICP,174.72,Lokpriya Gopinath Bordoloi International Airport (GAU),332.98,MMLP Jogighopa,240.84,Hatsingimari Ro-Ro Terminal,209.96,FCI Depot Gangtok,32.26,DARJILING Toll Plaza,60.41
Hee Gyathang,Mangan,241,260950,village,310A,2.85,19,529.15,Darjeeling,59.94,Jogighopa,241.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,541.06,ICD Siliguri,88.52,Jogbani ICP,177.13,Lokpriya Gopinath Bordoloi International Airport (GAU),333.86,MMLP Jogighopa,242.11,Hatsingimari Ro-Ro Terminal,211.9,FCI Depot Gangtok,34.33,DARJILING Toll Plaza,63.26
Lingdong,Mangan,241,260952,village,310A,7.17,19,532.85,Darjeeling,64.24,Jogighopa,241.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,544.75,ICD Siliguri,92.43,Jogbani ICP,181.36,Lokpriya Gopinath Bordoloi International Airport (GAU),333.35,MMLP Jogighopa,242.23,Hatsingimari Ro-Ro Terminal,213.16,FCI Depot Gangtok,38.42,DARJILING Toll Plaza,67.55
Tingchim,Mangan,241,260957,village,310A,4.38,19,527.01,Darjeeling,59.37,Jogighopa,238.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,538.91,ICD Siliguri,86.73,Jogbani ICP,177.6,Lokpriya Gopinath Bordoloi International Airport (GAU),330.28,MMLP Jogighopa,238.47,Hatsingimari Ro-Ro Terminal,208.32,FCI Depot Gangtok,35.46,DARJILING Toll Plaza,62.59
Upper Mangshila,Mangan,241,260958,village,310A,4.61,19,524.97,Darjeeling,57.61,Jogighopa,237.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,536.86,ICD Siliguri,84.71,Jogbani ICP,176.18,Lokpriya Gopinath Bordoloi International Airport (GAU),329.39,MMLP Jogighopa,237.33,Hatsingimari Ro-Ro Terminal,206.77,FCI Depot Gangtok,34.45,DARJILING Toll Plaza,60.81
Lower Mangshila,Mangan,241,260959,village,310A,3.09,19,524.09,Darjeeling,56.11,Jogighopa,237.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,536.0,ICD Siliguri,83.65,Jogbani ICP,174.49,Lokpriya Gopinath Bordoloi International Airport (GAU),330.45,MMLP Jogighopa,238.17,Hatsingimari Ro-Ro Terminal,207.17,FCI Depot Gangtok,32.69,DARJILING Toll Plaza,59.33
Namok,Mangan,241,260960,village,310A,3.88,19,522.62,Darjeeling,55.39,Jogighopa,236.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,534.52,ICD Siliguri,82.34,Jogbani ICP,174.24,Lokpriya Gopinath Bordoloi International Airport (GAU),328.82,MMLP Jogighopa,236.44,Hatsingimari Ro-Ro Terminal,205.32,FCI Depot Gangtok,32.98,DARJILING Toll Plaza,58.56
Swayam,Mangan,241,260961,village,310A,3.36,19,521.68,Darjeeling,54.06,Jogighopa,236.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,533.59,ICD Siliguri,81.27,Jogbani ICP,172.85,Lokpriya Gopinath Bordoloi International Airport (GAU),329.39,MMLP Jogighopa,236.84,Hatsingimari Ro-Ro Terminal,205.34,FCI Depot Gangtok,31.64,DARJILING Toll Plaza,57.25
Tanek,Mangan,241,260962,village,310A,2.67,19,520.6,Darjeeling,52.63,Budhma,235.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,532.51,ICD Siliguri,80.08,Jogbani ICP,171.38,Lokpriya Gopinath Bordoloi International Airport (GAU),329.89,MMLP Jogighopa,237.14,Hatsingimari Ro-Ro Terminal,205.25,FCI Depot Gangtok,30.27,DARJILING Toll Plaza,55.82
Ramthang,Mangan,241,260963,village,310A,0.83,19,519.34,Darjeeling,52.87,Jogighopa,234.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,531.23,ICD Siliguri,79.16,Jogbani ICP,172.31,Lokpriya Gopinath Bordoloi International Airport (GAU),327.04,MMLP Jogighopa,234.29,Hatsingimari Ro-Ro Terminal,202.56,FCI Depot Gangtok,32.12,DARJILING Toll Plaza,55.97
Rongong,Mangan,241,260964,village,310A,0.19,19,519.44,Darjeeling,53.86,Jogighopa,232.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,531.33,ICD Siliguri,79.51,Jogbani ICP,173.56,Lokpriya Gopinath Bordoloi International Airport (GAU),325.56,MMLP Jogighopa,232.92,Hatsingimari Ro-Ro Terminal,201.5,FCI Depot Gangtok,33.68,DARJILING Toll Plaza,56.91
Tumlong,Mangan,241,260965,village,310A,0.57,19,521.1,Darjeeling,55.96,Jogighopa,232.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,532.98,ICD Siliguri,81.36,Jogbani ICP,175.64,Lokpriya Gopinath Bordoloi International Airport (GAU),325.01,MMLP Jogighopa,232.66,Hatsingimari Ro-Ro Terminal,201.81,FCI Depot Gangtok,35.5,DARJILING Toll Plaza,59.0
Phodong,Mangan,241,260966,village,310A,0.54,19,518.91,Darjeeling,54.59,Jogighopa,230.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,530.79,ICD Siliguri,79.35,Jogbani ICP,174.65,Lokpriya Gopinath Bordoloi International Airport (GAU),323.48,MMLP Jogighopa,230.91,Hatsingimari Ro-Ro Terminal,199.72,FCI Depot Gangtok,35.41,DARJILING Toll Plaza,57.56
Salimpakyel,Mangan,241,260940,village,310A,13.42,19,537.88,Darjeeling,70.39,Jogighopa,241.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,549.76,ICD Siliguri,97.9,Jogbani ICP,187.6,Lokpriya Gopinath Bordoloi International Airport (GAU),332.1,MMLP Jogighopa,241.91,Hatsingimari Ro-Ro Terminal,214.52,FCI Depot Gangtok,44.57,DARJILING Toll Plaza,73.67
Lingthem,Mangan,241,260941,village,310A,9.24,19,535.26,Darjeeling,66.32,Jogighopa,243.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,547.17,ICD Siliguri,94.8,Jogbani ICP,182.99,Lokpriya Gopinath Bordoloi International Airport (GAU),334.59,MMLP Jogighopa,243.76,Hatsingimari Ro-Ro Terminal,215.13,FCI Depot Gangtok,39.87,DARJILING Toll Plaza,69.66
Lingdem,Mangan,241,260942,village,310A,11.92,19,538.6,Darjeeling,68.16,Jogighopa,248.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,550.52,ICD Siliguri,97.82,Jogbani ICP,183.37,Lokpriya Gopinath Bordoloi International Airport (GAU),338.93,MMLP Jogighopa,248.29,Hatsingimari Ro-Ro Terminal,219.76,FCI Depot Gangtok,40.13,DARJILING Toll Plaza,71.58
Tingbong,Mangan,241,260943,village,310A,13.15,19,539.35,Darjeeling,70.09,Jogighopa,245.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,551.26,ICD Siliguri,98.88,Jogbani ICP,186.09,Lokpriya Gopinath Bordoloi International Airport (GAU),336.31,MMLP Jogighopa,246.01,Hatsingimari Ro-Ro Terminal,218.2,FCI Depot Gangtok,42.85,DARJILING Toll Plaza,73.46
Lingzya,Mangan,241,260944,village,310A,19.17,19,545.83,Darjeeling,75.18,Jogighopa,251.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,557.74,ICD Siliguri,105.08,Jogbani ICP,189.36,Lokpriya Gopinath Bordoloi International Airport (GAU),341.5,MMLP Jogighopa,251.84,Hatsingimari Ro-Ro Terminal,224.83,FCI Depot Gangtok,46.32,DARJILING Toll Plaza,78.64
Pentong,Mangan,241,260945,village,310A,17.31,19,543.78,Darjeeling,72.07,Budhma,250.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,555.71,ICD Siliguri,102.79,Jogbani ICP,185.44,Lokpriya Gopinath Bordoloi International Airport (GAU),343.86,MMLP Jogighopa,253.65,Hatsingimari Ro-Ro Terminal,225.61,FCI Depot Gangtok,42.59,DARJILING Toll Plaza,75.57
Chawang,Mangan,241,260967,village,310A,2.21,19,522.17,Darjeeling,57.6,Jogighopa,231.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,534.05,ICD Siliguri,82.66,Jogbani ICP,177.36,Lokpriya Gopinath Bordoloi International Airport (GAU),324.18,MMLP Jogighopa,232.05,Hatsingimari Ro-Ro Terminal,201.67,FCI Depot Gangtok,37.17,DARJILING Toll Plaza,60.62
Phamtam,Mangan,241,260968,village,310A,3.74,19,522.89,Darjeeling,59.01,Jogighopa,230.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,534.76,ICD Siliguri,83.64,Jogbani ICP,178.89,Lokpriya Gopinath Bordoloi International Airport (GAU),323.13,MMLP Jogighopa,231.19,Hatsingimari Ro-Ro Terminal,201.22,FCI Depot Gangtok,38.78,DARJILING Toll Plaza,62.01
Men Rongong,Mangan,241,260969,village,310A,4.83,19,522.82,Darjeeling,59.83,Jogighopa,229.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,534.68,ICD Siliguri,83.87,Jogbani ICP,179.92,Lokpriya Gopinath Bordoloi International Airport (GAU),321.7,MMLP Jogighopa,229.85,Hatsingimari Ro-Ro Terminal,200.14,FCI Depot Gangtok,40.14,DARJILING Toll Plaza,62.78
Pani Phensong,Mangan,241,260970,village,310A,2.34,19,520.19,Darjeeling,56.95,Jogighopa,229.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,532.05,ICD Siliguri,81.03,Jogbani ICP,177.17,Lokpriya Gopinath Bordoloi International Airport (GAU),321.86,MMLP Jogighopa,229.59,Hatsingimari Ro-Ro Terminal,199.08,FCI Depot Gangtok,37.98,DARJILING Toll Plaza,59.88
Tingda,Mangan,241,260973,village,310A,1.42,19,516.95,Darjeeling,54.63,Jogighopa,227.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,528.81,ICD Siliguri,77.95,Jogbani ICP,175.23,Lokpriya Gopinath Bordoloi International Airport (GAU),320.28,MMLP Jogighopa,227.62,Hatsingimari Ro-Ro Terminal,196.46,FCI Depot Gangtok,37.37,DARJILING Toll Plaza,57.47
Labi,Mangan,241,260971,village,310A,4.81,19,521.53,Darjeeling,59.45,Jogighopa,227.98,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,533.38,ICD Siliguri,82.85,Jogbani ICP,179.81,Lokpriya Gopinath Bordoloi International Airport (GAU),320.18,MMLP Jogighopa,228.24,Hatsingimari Ro-Ro Terminal,198.44,FCI Depot Gangtok,40.68,DARJILING Toll Plaza,62.34
Kabi,Mangan,241,260972,village,310A,4.12,19,519.73,Darjeeling,58.31,Jogighopa,226.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,531.57,ICD Siliguri,81.2,Jogbani ICP,178.89,Lokpriya Gopinath Bordoloi International Airport (GAU),319.08,MMLP Jogighopa,226.93,Hatsingimari Ro-Ro Terminal,196.81,FCI Depot Gangtok,40.49,DARJILING Toll Plaza,61.14
Kazor,Mangan,241,260938,village,310A,9.55,19,533.91,Darjeeling,66.33,Jogighopa,240.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,545.79,ICD Siliguri,93.81,Jogbani ICP,183.89,Lokpriya Gopinath Bordoloi International Airport (GAU),331.44,MMLP Jogighopa,240.64,Hatsingimari Ro-Ro Terminal,212.24,FCI Depot Gangtok,41.08,DARJILING Toll Plaza,69.6
Meyong,Mangan,241,260935,village,310A,14.35,19,534.07,Darjeeling,69.42,Jogighopa,235.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,545.92,ICD Siliguri,94.96,Jogbani ICP,188.18,Lokpriya Gopinath Bordoloi International Airport (GAU),325.94,MMLP Jogighopa,235.61,Hatsingimari Ro-Ro Terminal,208.36,FCI Depot Gangtok,46.01,DARJILING Toll Plaza,72.55
Nampatam,Mangan,241,260956,village,310A,7.13,19,528.07,Darjeeling,61.57,Jogighopa,236.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,539.95,ICD Siliguri,88.15,Jogbani ICP,180.18,Lokpriya Gopinath Bordoloi International Airport (GAU),328.31,MMLP Jogighopa,236.8,Hatsingimari Ro-Ro Terminal,207.34,FCI Depot Gangtok,38.24,DARJILING Toll Plaza,64.74
Pakshep,Mangan,241,260937,village,310A,8.94,19,532.54,Darjeeling,65.35,Jogighopa,239.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,544.43,ICD Siliguri,92.53,Jogbani ICP,183.24,Lokpriya Gopinath Bordoloi International Airport (GAU),330.4,MMLP Jogighopa,239.46,Hatsingimari Ro-Ro Terminal,210.87,FCI Depot Gangtok,40.61,DARJILING Toll Plaza,68.59
Ringhim,Mangan,241,260955,village,310A,7.03,19,529.97,Darjeeling,62.84,Jogighopa,238.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,541.86,ICD Siliguri,89.91,Jogbani ICP,181.01,Lokpriya Gopinath Bordoloi International Airport (GAU),329.81,MMLP Jogighopa,238.5,Hatsingimari Ro-Ro Terminal,209.29,FCI Depot Gangtok,38.65,DARJILING Toll Plaza,66.06
Sentam,Mangan,241,260939,village,310A,9.99,19,533.13,Darjeeling,66.29,Jogighopa,238.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,545.01,ICD Siliguri,93.24,Jogbani ICP,184.27,Lokpriya Gopinath Bordoloi International Airport (GAU),329.84,MMLP Jogighopa,239.04,Hatsingimari Ro-Ro Terminal,210.73,FCI Depot Gangtok,41.67,DARJILING Toll Plaza,69.51
Singchit,Mangan,241,260936,village,310A,12.07,19,533.21,Darjeeling,67.59,Jogighopa,236.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,545.08,ICD Siliguri,93.73,Jogbani ICP,186.06,Lokpriya Gopinath Bordoloi International Airport (GAU),327.57,MMLP Jogighopa,236.96,Hatsingimari Ro-Ro Terminal,209.13,FCI Depot Gangtok,43.74,DARJILING Toll Plaza,70.75
Singhik,Mangan,241,260954,village,310A,8.43,19,531.69,Darjeeling,64.62,Jogighopa,238.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,543.58,ICD Siliguri,91.69,Jogbani ICP,182.65,Lokpriya Gopinath Bordoloi International Airport (GAU),330.01,MMLP Jogighopa,238.96,Hatsingimari Ro-Ro Terminal,210.21,FCI Depot Gangtok,40.12,DARJILING Toll Plaza,67.85
Zimchung,Mangan,241,260953,village,310A,5.93,19,530.11,Darjeeling,62.32,Jogighopa,239.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,542.0,ICD Siliguri,89.86,Jogbani ICP,180.17,Lokpriya Gopinath Bordoloi International Airport (GAU),331.12,MMLP Jogighopa,239.73,Hatsingimari Ro-Ro Terminal,210.3,FCI Depot Gangtok,37.63,DARJILING Toll Plaza,65.57
Forest,Mangan,241,,village,310A,36.86,19,563.52,Darjeeling,91.49,Jogighopa,263.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,575.45,ICD Siliguri,122.6,Jogbani ICP,202.1,Lokpriya Gopinath Bordoloi International Airport (GAU),351.67,MMLP Jogighopa,264.16,Hatsingimari Ro-Ro Terminal,240.0,FCI Depot Gangtok,60.85,DARJILING Toll Plaza,95.04
Forest,Mangan,241,,village,310,6.98,19,521.31,CHALSA JN,61.18,Jogighopa,221.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,533.11,ICD Siliguri,84.43,Golakganj ICP,180.75,Lokpriya Gopinath Bordoloi International Airport (GAU),313.65,MMLP Jogighopa,222.14,Hatsingimari Ro-Ro Terminal,193.58,FCI Depot Gangtok,47.17,JALPAIGURI Toll Plaza,64.16
Forest,Mangan,241,,village,310A,19.26,19,536.18,Darjeeling,61.32,Budhma,235.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,548.18,ICD Siliguri,95.28,Jogbani ICP,170.43,Lokpriya Gopinath Bordoloi International Airport (GAU),353.45,MMLP Jogighopa,261.34,Hatsingimari Ro-Ro Terminal,229.48,FCI Depot Gangtok,29.39,DARJILING Toll Plaza,64.97
Forest,Mangan,241,,village,310A,12.1,19,528.71,Darjeeling,67.23,Jogighopa,228.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,540.54,ICD Siliguri,90.61,Jogbani ICP,187.25,Lokpriya Gopinath Bordoloi International Airport (GAU),319.9,MMLP Jogighopa,229.16,Hatsingimari Ro-Ro Terminal,201.55,FCI Depot Gangtok,46.73,DARJILING Toll Plaza,70.16
Mangan Nagar Panchayat,Mangan,241,801416,village,310A,7.63,19,531.42,Darjeeling,64.0,Jogighopa,239.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,543.31,ICD Siliguri,91.31,Jogbani ICP,181.9,Lokpriya Gopinath Bordoloi International Airport (GAU),330.64,MMLP Jogighopa,239.49,Hatsingimari Ro-Ro Terminal,210.54,FCI Depot Gangtok,39.32,DARJILING Toll Plaza,67.25
Satam,Namchi,243,261244,village,510,5.23,19,506.24,Darjeeling,33.98,Budhma,216.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,518.22,ICD Siliguri,65.11,Jogbani ICP,152.22,Lokpriya Gopinath Bordoloi International Airport (GAU),336.36,MMLP Jogighopa,241.34,Hatsingimari Ro-Ro Terminal,204.44,FCI Depot Gangtok,14.83,DARJILING Toll Plaza,37.36
Gagyong,Namchi,243,261241,village,510,6.82,19,506.58,Darjeeling,34.96,Budhma,218.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,518.55,ICD Siliguri,65.42,Jogbani ICP,153.59,Lokpriya Gopinath Bordoloi International Airport (GAU),335.02,MMLP Jogighopa,240.11,Hatsingimari Ro-Ro Terminal,203.51,FCI Depot Gangtok,16.35,DARJILING Toll Plaza,38.29
Yangang,Namchi,243,261243,village,510,5.76,19,507.75,Darjeeling,35.3,Budhma,217.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,519.73,ICD Siliguri,66.62,Jogbani ICP,153.16,Lokpriya Gopinath Bordoloi International Airport (GAU),337.01,MMLP Jogighopa,242.15,Hatsingimari Ro-Ro Terminal,205.54,FCI Depot Gangtok,14.59,DARJILING Toll Plaza,38.71
Rangang,Namchi,243,261242,village,510,7.68,19,509.62,Darjeeling,37.41,Budhma,219.76,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,521.6,ICD Siliguri,68.47,Jogbani ICP,155.17,Lokpriya Gopinath Bordoloi International Airport (GAU),336.79,MMLP Jogighopa,242.16,Hatsingimari Ro-Ro Terminal,206.08,FCI Depot Gangtok,15.64,DARJILING Toll Plaza,40.81
Namphok,Namchi,243,261240,village,510,6.96,19,506.17,Darjeeling,35.15,Budhma,218.56,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,518.14,ICD Siliguri,65.02,Jogbani ICP,154.17,Lokpriya Gopinath Bordoloi International Airport (GAU),333.78,MMLP Jogighopa,238.88,Hatsingimari Ro-Ro Terminal,202.36,FCI Depot Gangtok,17.56,DARJILING Toll Plaza,38.42
