district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,toll_plaza_median_km,toll_plaza_mean_km,toll_plaza_within_10km_pct,toll_plaza_within_25km_pct,toll_plaza_within_50km_pct,census2011_population
THANJAVUR,866,5.31,7.57,69.86143187066975,99.42263279445727,100.0,265.655,274.42,0.0,0.0,0.0,8.32,10.47,57.39030023094688,96.07390300230946,100.0,94.38499999999999,96.89,0.0,0.0,3.695150115473441,75.255,74.39,0.0,0.0,16.51270207852194,145.385,144.28,0.0,0.0,0.0,1693.47,1689.83,0.0,0.0,0.0,70.285,67.18,0.0,2.5404157043879905,18.244803695150118,250.945,250.27,0.0,0.0,0.0,325.855,328.18,0.0,0.0,0.0,71.78,68.01,0.0,2.5404157043879905,17.66743648960739,31.79,31.14,1.6166281755196306,30.94688221709007,97.34411085450347,2396575.0
THE NILGIRIS,60,8.48,8.87,60.0,100.0,100.0,103.97999999999999,104.27,0.0,0.0,0.0,14.49,15.28,40.0,80.0,100.0,267.29,260.34,0.0,0.0,0.0,174.36,172.34,0.0,0.0,0.0,49.995,56.18,0.0,0.0,50.0,1801.085,1801.37,0.0,0.0,0.0,91.37,89.71,0.0,0.0,0.0,50.25,56.45,0.0,0.0,50.0,150.265,149.25,0.0,0.0,0.0,50.25,54.14,0.0,0.0,50.0,42.025000000000006,41.34,0.0,3.3333333333333335,90.0,736565.0
THENI,129,4.03,4.86,88.37209302325581,100.0,100.0,284.62,284.02,0.0,0.0,0.0,44.15,44.14,0.0,1.550387596899225,71.31782945736434,174.66,172.93,0.0,0.0,0.0,131.36,132.55,0.0,0.0,0.0,77.34,76.57,0.0,0.0,1.550387596899225,1876.84,1877.58,0.0,0.0,0.0,118.74,119.21,0.0,0.0,0.0,135.32,134.76,0.0,0.0,0.0,114.84,117.43,0.0,0.0,0.0,77.33,76.57,0.0,0.0,1.550387596899225,16.21,17.17,17.829457364341085,85.27131782945736,100.0,1255292.0
THIRUVALLUR,665,4.79,5.7,83.45864661654136,100.0,100.0,24.11,23.91,13.834586466165414,51.8796992481203,100.0,8.1,8.67,64.06015037593986,100.0,100.0,35.33,38.2,0.30075187969924816,22.55639097744361,83.15789473684211,32.82,37.85,5.56390977443609,32.631578947368425,77.14285714285715,32.76,31.66,2.556390977443609,28.270676691729324,98.94736842105263,1415.31,1416.53,0.0,0.0,0.0,39.41,41.3,1.0526315789473684,12.93233082706767,78.49624060150376,26.58,28.2,9.774436090225564,47.368421052631575,92.33082706766918,366.23,366.14,0.0,0.0,0.0,38.35,37.49,0.0,16.99248120300752,84.81203007518798,10.32,11.12,48.27067669172933,96.69172932330827,100.0,3719656.0
THIRUVARUR,539,7.02,7.55,67.3469387755102,100.0,100.0,270.25,272.3,0.0,0.0,0.0,6.96,8.83,68.6456400742115,96.28942486085343,100.0,87.86,90.18,0.0,0.0,0.0,43.31,42.56,0.0,11.873840445269018,66.97588126159555,175.38,175.03,0.0,0.0,0.0,1668.41,1668.38,0.0,0.0,0.0,93.93,92.14,0.0,0.0,0.0,264.8,266.26,0.0,0.0,0.0,358.55,357.93,0.0,0.0,0.0,94.58,92.8,0.0,0.0,0.0,50.0,50.54,0.0,0.0,50.09276437847866,1239908.0
THOOTHUKUDI,477,5.68,6.56,74.84276729559748,100.0,100.0,405.73,411.09,0.0,0.0,0.0,10.21,12.93,48.84696016771489,84.90566037735849,100.0,117.74,121.51,0.0,0.0,0.0,39.54,39.52,0.628930817610063,15.513626834381553,75.68134171907757,103.51,102.88,0.0,0.0,0.0,1931.54,1933.28,0.0,0.0,0.0,128.94,132.36,0.0,0.0,0.0,258.48,262.92,0.0,0.0,0.0,157.85,156.98,0.0,0.0,0.0,109.44,115.78,0.0,0.0,0.0,19.96,20.19,15.723270440251572,72.11740041928721,100.0,1815175.0
TIRUCHIRAPPALLI,514,4.415,8.25,72.37354085603113,90.6614785992218,100.0,250.29500000000002,246.93,0.0,0.0,0.0,7.365,12.06,58.17120622568094,83.0739299610895,100.0,112.14500000000001,118.45,0.0,0.0,0.0,141.21,140.85,0.0,0.0,0.0,86.755,87.81,0.0,0.0,0.7782101167315175,1708.6950000000002,1715.33,0.0,0.0,0.0,36.57,35.8,4.474708171206226,33.07392996108949,75.4863813229572,180.03,181.58,0.0,0.0,0.0,265.325,262.06,0.0,0.0,0.0,35.185,34.44,6.031128404669261,35.019455252918284,76.65369649805449,12.945,16.25,34.43579766536965,79.57198443579766,100.0,2715570.0
TIRUNELVELI,320,7.84,10.61,58.4375,89.0625,100.0,422.79499999999996,428.76,0.0,0.0,0.0,9.645,12.58,50.9375,87.8125,100.0,71.425,72.13,0.0,0.0,3.4375000000000004,64.265,62.52,0.0,0.0,13.125,80.225,79.91,0.0,0.0,0.625,1982.375,1981.93,0.0,0.0,0.0,83.92500000000001,84.33,0.0,0.0,0.3125,271.70000000000005,277.67,0.0,0.0,0.0,119.2,119.59,0.0,0.0,0.0,153.85500000000002,155.53,0.0,0.0,0.0,19.94,20.06,11.25,72.5,100.0,1763169.0
TIRUPATHUR,237,4.2,5.15,88.18565400843882,100.0,100.0,79.65,79.82,0.0,0.0,3.375527426160337,5.01,6.32,81.0126582278481,100.0,100.0,149.48,148.18,0.0,0.0,0.0,190.0,189.49,0.0,0.0,0.0,95.28,94.17,0.0,0.0,0.0,1562.6,1563.27,0.0,0.0,0.0,118.04,118.82,0.0,0.0,0.0,138.22,138.07,0.0,0.0,0.0,375.02,374.44,0.0,0.0,0.0,102.8,102.91,0.0,0.0,0.0,13.28,13.52,29.957805907172997,98.31223628691983,100.0,2472171.0
TIRUPPUR,356,6.215,6.68,76.96629213483146,99.43820224719101,100.0,187.32999999999998,181.78,0.0,0.0,0.0,21.060000000000002,20.49,16.573033707865168,65.1685393258427,100.0,231.61,229.28,0.0,0.0,0.0,169.7,164.46,0.0,0.0,0.0,37.45,36.66,4.213483146067416,39.325842696629216,69.66292134831461,1791.6399999999999,1797.22,0.0,0.0,0.0,127.755,125.25,0.0,0.0,0.0,57.86,58.5,0.0,0.0,27.247191011235955,151.05,145.56,0.0,0.0,0.0,57.86,58.42,0.0,0.0,27.247191011235955,17.17,20.35,18.53932584269663,70.2247191011236,100.0,2472171.0
