village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
,NORTH,91,,village,HOLAMBI KALAN,8.15,Narela,10.45,Dahej Port,887.06,ICD Loni,24.32,Attari ICP,344.4,Indira Gandhi International Airport (DEL),23.9,MMLP Sangrur,196.3,Varanasi Multi-Modal Terminal,690.14,FCI Depot Delhi (NCR),24.06
,NORTH,91,,village,KHERA KALAN,6.1,Narela,9.45,Dahej Port,888.24,ICD Loni,21.93,Attari ICP,346.04,Indira Gandhi International Airport (DEL),23.25,MMLP Sangrur,197.73,Varanasi Multi-Modal Terminal,688.07,FCI Depot Delhi (NCR),22.34
,NORTH,91,,village,KHERA KALAN,5.22,Narela,10.29,Dahej Port,887.81,ICD Loni,20.73,Attari ICP,347.68,Indira Gandhi International Airport (DEL),21.88,MMLP Sangrur,199.36,Varanasi Multi-Modal Terminal,686.48,FCI Depot Delhi (NCR),20.7
,NORTH,91,,village,BADLI,2.52,Narela,13.89,Dahej Port,888.31,ICD Loni,14.82,Attari ICP,354.17,Indira Gandhi International Airport (DEL),18.63,MMLP Sangrur,205.55,Varanasi Multi-Modal Terminal,679.57,FCI Depot Delhi (NCR),14.41
,NORTH,91,,village,BADLI,0.53,Narela,12.35,Dahej Port,890.26,ICD Loni,13.93,Attari ICP,353.24,Indira Gandhi International Airport (DEL),20.59,MMLP Sangrur,204.45,Varanasi Multi-Modal Terminal,679.99,FCI Depot Delhi (NCR),15.7
,NORTH,91,,village,BADLI,1.65,Narela,11.81,Dahej Port,892.31,ICD Loni,12.34,Attari ICP,353.26,Indira Gandhi International Airport (DEL),22.3,MMLP Sangrur,204.26,Varanasi Multi-Modal Terminal,679.42,FCI Depot Delhi (NCR),16.4
,NORTH,91,,village,BADLI,1.35,Narela,10.8,Dahej Port,891.94,ICD Loni,13.69,Attari ICP,352.06,Indira Gandhi International Airport (DEL),22.43,MMLP Sangrur,203.13,Varanasi Multi-Modal Terminal,680.76,FCI Depot Delhi (NCR),17.25
,NORTH,91,,village,KHERA KALAN,0.29,Narela,9.16,Dahej Port,891.75,ICD Loni,15.69,Attari ICP,350.07,Indira Gandhi International Airport (DEL),23.15,MMLP Sangrur,201.22,Varanasi Multi-Modal Terminal,682.88,FCI Depot Delhi (NCR),18.93
,NORTH,91,,village,KHERA KALAN,3.47,Narela,10.01,Dahej Port,888.84,ICD Loni,18.87,Attari ICP,348.88,Indira Gandhi International Airport (DEL),21.74,MMLP Sangrur,200.39,Varanasi Multi-Modal Terminal,684.93,FCI Depot Delhi (NCR),19.55
,NORTH,91,,village,KHERA KALAN,5.19,Narela,12.05,Dahej Port,886.79,ICD Loni,19.57,Attari ICP,349.94,Indira Gandhi International Airport (DEL),19.8,MMLP Sangrur,201.64,Varanasi Multi-Modal Terminal,684.43,FCI Depot Delhi (NCR),18.45
,NORTH,91,,village,KHERA KALAN,2.54,Narela,10.93,Dahej Port,889.3,ICD Loni,16.75,Attari ICP,350.85,Indira Gandhi International Airport (DEL),20.94,MMLP Sangrur,202.24,Varanasi Multi-Modal Terminal,682.75,FCI Depot Delhi (NCR),17.7
,NORTH,91,,village,KHERA KALAN,2.86,Narela,7.69,Dahej Port,890.99,ICD Loni,18.77,Attari ICP,347.37,Indira Gandhi International Airport (DEL),24.04,MMLP Sangrur,198.7,Varanasi Multi-Modal Terminal,685.9,FCI Depot Delhi (NCR),21.25
,NORTH,91,,village,HOLAMBI KALAN,8.3,Narela,8.57,Dahej Port,889.48,ICD Loni,25.9,Attari ICP,341.06,Indira Gandhi International Airport (DEL),27.56,MMLP Sangrur,192.81,Varanasi Multi-Modal Terminal,692.93,FCI Depot Delhi (NCR),27.33
,NORTH,91,,village,HOLAMBI KALAN,5.13,Narela,5.86,Dahej Port,891.68,ICD Loni,22.96,Attari ICP,342.69,Indira Gandhi International Airport (DEL),27.46,MMLP Sangrur,194.11,Varanasi Multi-Modal Terminal,690.59,FCI Depot Delhi (NCR),25.81
,NORTH,91,,village,NARELA,3.73,Narela,3.73,Dahej Port,894.15,ICD Loni,23.41,Attari ICP,341.0,Indira Gandhi International Airport (DEL),30.01,MMLP Sangrur,192.22,Varanasi Multi-Modal Terminal,691.67,FCI Depot Delhi (NCR),27.77
,NORTH,91,,village,NARELA,1.31,Narela,1.31,Dahej Port,897.26,ICD Loni,20.17,Attari ICP,342.95,Indira Gandhi International Airport (DEL),30.83,MMLP Sangrur,193.78,Varanasi Multi-Modal Terminal,688.82,FCI Depot Delhi (NCR),26.83
,NORTH,91,,village,NARELA,2.59,Narela,2.59,Dahej Port,896.36,ICD Loni,19.2,Attari ICP,344.19,Indira Gandhi International Airport (DEL),29.51,MMLP Sangrur,195.07,Varanasi Multi-Modal Terminal,687.77,FCI Depot Delhi (NCR),25.47
RAJAPUR KALAN,NORTH,91,063883,village,HOLAMBI KALAN,2.26,Narela,2.99,Dahej Port,895.39,ICD Loni,19.51,Attari ICP,344.26,Indira Gandhi International Airport (DEL),28.8,MMLP Sangrur,195.23,Varanasi Multi-Modal Terminal,687.95,FCI Depot Delhi (NCR),25.11
,NORTH,91,,village,HOLAMBI KALAN,2.82,Narela,3.32,Dahej Port,894.39,ICD Loni,20.64,Attari ICP,343.59,Indira Gandhi International Airport (DEL),28.51,MMLP Sangrur,194.69,Varanasi Multi-Modal Terminal,688.9,FCI Depot Delhi (NCR),25.43
,NORTH,91,,village,HOLAMBI KALAN,0.94,Narela,4.55,Dahej Port,894.09,ICD Loni,18.87,Attari ICP,345.47,Indira Gandhi International Airport (DEL),27.22,MMLP Sangrur,196.54,Varanasi Multi-Modal Terminal,687.03,FCI Depot Delhi (NCR),23.66
,NORTH,91,,village,HOLAMBI KALAN,0.92,Narela,5.38,Dahej Port,893.33,ICD Loni,18.67,Attari ICP,346.06,Indira Gandhi International Airport (DEL),26.37,MMLP Sangrur,197.18,Varanasi Multi-Modal Terminal,686.63,FCI Depot Delhi (NCR),22.94
IRADATNAGAR OR NAYA BANS,NORTH,91,063893,village,HOLAMBI KALAN,2.01,Narela,6.27,Dahej Port,892.17,ICD Loni,19.1,Attari ICP,346.28,Indira Gandhi International Airport (DEL),25.46,MMLP Sangrur,197.52,Varanasi Multi-Modal Terminal,686.71,FCI Depot Delhi (NCR),22.48
,NORTH,91,800441,village,HOLAMBI KALAN,3.29,Narela,7.22,Dahej Port,895.48,ICD Loni,14.76,Attari ICP,348.86,Indira Gandhi International Airport (DEL),26.6,MMLP Sangrur,199.68,Varanasi Multi-Modal Terminal,683.14,FCI Depot Delhi (NCR),21.26
SHAHPUR GARHI,NORTH,91,063881,village,HOLAMBI KALAN,2.11,Narela,3.89,Dahej Port,896.16,ICD Loni,17.89,Attari ICP,345.53,Indira Gandhi International Airport (DEL),28.67,MMLP Sangrur,196.38,Varanasi Multi-Modal Terminal,686.43,FCI Depot Delhi (NCR),24.27
,NORTH,91,,village,HOLAMBI KALAN,7.04,Narela,8.63,Dahej Port,899.55,ICD Loni,13.12,Attari ICP,349.21,Indira Gandhi International Airport (DEL),29.88,MMLP Sangrur,199.65,Varanasi Multi-Modal Terminal,681.78,FCI Depot Delhi (NCR),23.08
BAKOLI,NORTH,91,063909,village,HOLAMBI KALAN,4.17,Narela,6.59,Dahej Port,897.3,ICD Loni,14.87,Attari ICP,348.06,Indira Gandhi International Airport (DEL),28.41,MMLP Sangrur,198.73,Varanasi Multi-Modal Terminal,683.52,FCI Depot Delhi (NCR),22.71
,NORTH,91,,village,HOLAMBI KALAN,3.6,Narela,4.78,Dahej Port,897.57,ICD Loni,16.67,Attari ICP,346.24,Indira Gandhi International Airport (DEL),29.41,MMLP Sangrur,196.94,Varanasi Multi-Modal Terminal,685.34,FCI Depot Delhi (NCR),24.25
,NORTH,91,,village,NARELA,3.51,Narela,3.51,Dahej Port,897.61,ICD Loni,17.94,Attari ICP,345.0,Indira Gandhi International Airport (DEL),30.02,MMLP Sangrur,195.73,Varanasi Multi-Modal Terminal,686.61,FCI Depot Delhi (NCR),25.26
SINGHOLA,NORTH,91,063869,village,NARELA,4.1,Narela,4.1,Dahej Port,899.47,ICD Loni,17.88,Attari ICP,344.6,Indira Gandhi International Airport (DEL),31.63,MMLP Sangrur,195.17,Varanasi Multi-Modal Terminal,686.56,FCI Depot Delhi (NCR),26.38
,NORTH,91,,village,KHERA KALAN,5.3,Narela,9.21,Dahej Port,896.59,ICD Loni,12.37,Attari ICP,350.73,Indira Gandhi International Airport (DEL),26.82,MMLP Sangrur,201.4,Varanasi Multi-Modal Terminal,680.93,FCI Depot Delhi (NCR),20.35
,NORTH,91,,village,KHERA KALAN,4.69,Narela,9.57,Dahej Port,895.75,ICD Loni,12.28,Attari ICP,351.18,Indira Gandhi International Airport (DEL),25.95,MMLP Sangrur,201.91,Varanasi Multi-Modal Terminal,680.68,FCI Depot Delhi (NCR),19.59
,NORTH,91,,village,KHERA KALAN,2.66,Narela,8.67,Dahej Port,894.21,ICD Loni,14.0,Attari ICP,350.25,Indira Gandhi International Airport (DEL),25.0,MMLP Sangrur,201.16,Varanasi Multi-Modal Terminal,682.03,FCI Depot Delhi (NCR),19.61
,NORTH,91,,village,BADLI,3.58,Narela,10.91,Dahej Port,894.33,ICD Loni,11.66,Attari ICP,352.56,Indira Gandhi International Airport (DEL),24.28,MMLP Sangrur,203.38,Varanasi Multi-Modal Terminal,679.61,FCI Depot Delhi (NCR),17.86
,NORTH,91,,village,KHERA KALAN,2.67,Narela,9.76,Dahej Port,893.52,ICD Loni,13.38,Attari ICP,351.3,Indira Gandhi International Airport (DEL),24.02,MMLP Sangrur,202.24,Varanasi Multi-Modal Terminal,681.13,FCI Depot Delhi (NCR),18.48
,NORTH,91,800441,village,NARELA,0.53,Narela,0.53,Dahej Port,897.69,ICD Loni,20.94,Attari ICP,342.08,Indira Gandhi International Airport (DEL),31.61,MMLP Sangrur,192.89,Varanasi Multi-Modal Terminal,689.62,FCI Depot Delhi (NCR),27.72
MUNGESHPUR,NORTH,91,063888,village,NARELA,11.29,Narela,11.29,Dahej Port,889.29,ICD Loni,30.46,Attari ICP,336.6,Indira Gandhi International Airport (DEL),31.11,MMLP Sangrur,188.58,Varanasi Multi-Modal Terminal,697.65,FCI Depot Delhi (NCR),31.85
OCHANDI,NORTH,91,063887,village,NARELA,9.22,Narela,9.22,Dahej Port,890.74,ICD Loni,28.64,Attari ICP,337.58,Indira Gandhi International Airport (DEL),30.84,MMLP Sangrur,189.33,Varanasi Multi-Modal Terminal,696.2,FCI Depot Delhi (NCR),30.8
,NORTH,91,,village,NARELA,7.18,Narela,7.18,Dahej Port,892.68,ICD Loni,27.28,Attari ICP,337.92,Indira Gandhi International Airport (DEL),31.42,MMLP Sangrur,189.42,Varanasi Multi-Modal Terminal,695.29,FCI Depot Delhi (NCR),30.53
,NORTH,91,,village,NARELA,7.01,Narela,7.01,Dahej Port,891.7,ICD Loni,26.15,Attari ICP,339.52,Indira Gandhi International Airport (DEL),29.75,MMLP Sangrur,191.07,Varanasi Multi-Modal Terminal,693.89,FCI Depot Delhi (NCR),28.9
,NORTH,91,,village,NARELA,2.64,Narela,2.64,Dahej Port,896.75,ICD Loni,24.0,Attari ICP,339.42,Indira Gandhi International Airport (DEL),32.59,MMLP Sangrur,190.42,Varanasi Multi-Modal Terminal,692.62,FCI Depot Delhi (NCR),29.78
,NORTH,91,,village,NARELA,1.33,Narela,1.33,Dahej Port,896.84,ICD Loni,22.62,Attari ICP,340.72,Indira Gandhi International Airport (DEL),31.83,MMLP Sangrur,191.66,Varanasi Multi-Modal Terminal,691.25,FCI Depot Delhi (NCR),28.64
,NORTH,91,,village,NARELA,1.43,Narela,1.43,Dahej Port,898.8,ICD Loni,22.05,Attari ICP,340.72,Indira Gandhi International Airport (DEL),33.14,MMLP Sangrur,191.47,Varanasi Multi-Modal Terminal,690.75,FCI Depot Delhi (NCR),29.26
,NORTH,91,,village,NARELA,2.44,Narela,2.44,Dahej Port,899.71,ICD Loni,20.44,Attari ICP,342.08,Indira Gandhi International Airport (DEL),33.04,MMLP Sangrur,192.7,Varanasi Multi-Modal Terminal,689.12,FCI Depot Delhi (NCR),28.48
KULAKPUR,NORTH,91,063874,village,KHEKRA,8.38,Narela,11.38,Dahej Port,904.05,ICD Loni,13.46,Attari ICP,349.0,Indira Gandhi International Airport (DEL),33.94,MMLP Sangrur,199.08,Varanasi Multi-Modal Terminal,680.98,FCI Depot Delhi (NCR),26.15
,NORTH,91,,village,HOLAMBI KALAN,8.53,Narela,8.57,Dahej Port,901.9,ICD Loni,14.55,Attari ICP,347.63,Indira Gandhi International Airport (DEL),32.44,MMLP Sangrur,197.91,Varanasi Multi-Modal Terminal,682.87,FCI Depot Delhi (NCR),25.54
TAJPUR KALAN,NORTH,91,063871,village,HOLAMBI KALAN,7.44,Narela,7.75,Dahej Port,900.87,ICD Loni,14.71,Attari ICP,347.51,Indira Gandhi International Airport (DEL),31.6,MMLP Sangrur,197.88,Varanasi Multi-Modal Terminal,683.23,FCI Depot Delhi (NCR),25.01
HAMIDPUR,NORTH,91,063870,village,HOLAMBI KALAN,5.61,Narela,6.47,Dahej Port,899.19,ICD Loni,15.23,Attari ICP,347.23,Indira Gandhi International Airport (DEL),30.29,MMLP Sangrur,197.75,Varanasi Multi-Modal Terminal,683.91,FCI Depot Delhi (NCR),24.27
CHATESAR,NORTH WEST,90,063932,village,BAHADURGARH,7.37,Narela,14.78,Dahej Port,883.57,ICD Loni,30.07,Attari ICP,341.04,Indira Gandhi International Airport (DEL),25.66,MMLP Sangrur,193.55,Varanasi Multi-Modal Terminal,694.76,FCI Depot Delhi (NCR),28.2
,NORTH WEST,90,,village,BAHADURGARH,8.82,Narela,14.05,Dahej Port,884.89,ICD Loni,30.59,Attari ICP,339.43,Indira Gandhi International Airport (DEL),27.4,MMLP Sangrur,191.85,Varanasi Multi-Modal Terminal,696.03,FCI Depot Delhi (NCR),29.56
,NORTH WEST,90,,village,BAHADURGARH,11.31,Narela,13.43,Dahej Port,886.93,ICD Loni,31.71,Attari ICP,336.84,Indira Gandhi International Airport (DEL),30.22,MMLP Sangrur,189.11,Varanasi Multi-Modal Terminal,698.13,FCI Depot Delhi (NCR),31.88
,SHAHADARA,671,,village,ANAND VIHAR,0.78,Noli,10.27,Dahej Port,890.81,ICD Patparganj,4.39,Attari ICP,371.67,Indira Gandhi International Airport (DEL),22.53,MMLP Sangrur,222.31,Varanasi Multi-Modal Terminal,660.79,FCI Depot Delhi (NCR),10.33
BADOSARA,SOUTH WEST,97,064032,village,PALAM VIHAR HALT,4.77,Farukh Nagar,16.59,Dahej Port,862.92,ICD Garhi Harsaru,11.07,Attari ICP,361.59,Indira Gandhi International Airport (DEL),11.38,MMLP Sangrur,215.92,Varanasi Multi-Modal Terminal,680.43,FCI Depot Delhi (NCR),23.39
,SHAHADARA,671,,village,DELHI SHAHDARA,1.94,Noli,9.95,Dahej Port,890.04,ICD Patparganj,4.3,Attari ICP,369.34,Indira Gandhi International Airport (DEL),20.68,MMLP Sangrur,220.11,Varanasi Multi-Modal Terminal,663.39,FCI Depot Delhi (NCR),8.46
,SHAHADARA,671,,village,DELHI SHAHDARA,0.02,Noli,8.19,Dahej Port,891.96,ICD Patparganj,5.92,Attari ICP,369.1,Indira Gandhi International Airport (DEL),22.53,MMLP Sangrur,219.71,Varanasi Multi-Modal Terminal,663.14,FCI Depot Delhi (NCR),10.34
,SHAHADARA,671,,village,DELHI SHAHDARA,1.18,Noli,8.35,Dahej Port,891.48,ICD Patparganj,5.96,Attari ICP,368.19,Indira Gandhi International Airport (DEL),21.69,MMLP Sangrur,218.85,Varanasi Multi-Modal Terminal,664.2,FCI Depot Delhi (NCR),9.59
,SHAHADARA,671,800441,village,DELHI SHAHDARA,3.14,Noli,10.09,Dahej Port,889.57,ICD Patparganj,5.17,Attari ICP,367.73,Indira Gandhi International Airport (DEL),19.57,MMLP Sangrur,218.57,Varanasi Multi-Modal Terminal,665.18,FCI Depot Delhi (NCR),7.52
JAFRABAD,SHAHADARA,671,063981,village,DELHI SHAHDARA,1.9,Noli,8.06,Dahej Port,891.63,ICD Patparganj,6.53,Attari ICP,367.38,Indira Gandhi International Airport (DEL),21.56,MMLP Sangrur,218.05,Varanasi Multi-Modal Terminal,665.0,FCI Depot Delhi (NCR),9.57
,SHAHADARA,671,,village,DELHI SHAHDARA,2.5,Noli,6.99,Dahej Port,892.66,ICD Loni,6.52,Attari ICP,366.61,Indira Gandhi International Airport (DEL),22.38,MMLP Sangrur,217.21,Varanasi Multi-Modal Terminal,665.53,FCI Depot Delhi (NCR),10.53
,SHAHADARA,671,,village,DELHI SHAHDARA,2.12,Noli,6.69,Dahej Port,893.02,ICD Loni,6.52,Attari ICP,367.07,Indira Gandhi International Airport (DEL),22.89,MMLP Sangrur,217.64,Varanasi Multi-Modal Terminal,664.96,FCI Depot Delhi (NCR),10.95
,SHAHADARA,671,,village,DELHI SHAHDARA BLOCK CABIN,1.34,Noli,6.65,Dahej Port,893.29,ICD Loni,6.9,Attari ICP,367.92,Indira Gandhi International Airport (DEL),23.45,MMLP Sangrur,218.45,Varanasi Multi-Modal Terminal,664.02,FCI Depot Delhi (NCR),11.38
,SHAHADARA,671,,village,BEHTA HAZIPUR HALT,1.92,Noli,4.92,Dahej Port,895.04,ICD Loni,5.56,Attari ICP,367.29,Indira Gandhi International Airport (DEL),25.03,MMLP Sangrur,217.69,Varanasi Multi-Modal Terminal,664.23,FCI Depot Delhi (NCR),13.06
,SHAHADARA,671,800441,village,DELHI SHAHDARA A PANEL,1.78,Noli,6.25,Dahej Port,894.74,ICD Loni,7.5,Attari ICP,369.4,Indira Gandhi International Airport (DEL),25.46,MMLP Sangrur,219.78,Varanasi Multi-Modal Terminal,662.14,FCI Depot Delhi (NCR),13.28
SUNGARPUR - SHADRA,NORTH,91,063876,village,GOTRA HALT,8.67,Noli,12.06,Dahej Port,900.68,ICD Loni,9.6,Attari ICP,352.58,Indira Gandhi International Airport (DEL),30.03,MMLP Sangrur,202.85,Varanasi Multi-Modal Terminal,678.04,FCI Depot Delhi (NCR),21.77
,NORTH,91,,village,NARELA,4.83,Narela,4.83,Dahej Port,900.55,ICD Loni,17.84,Attari ICP,344.47,Indira Gandhi International Airport (DEL),32.54,MMLP Sangrur,194.95,Varanasi Multi-Modal Terminal,686.44,FCI Depot Delhi (NCR),27.0
PALLA,NORTH,91,063873,village,KHEKRA,9.78,Narela,10.16,Dahej Port,902.65,ICD Loni,13.43,Attari ICP,348.81,Indira Gandhi International Airport (DEL),32.73,MMLP Sangrur,199.0,Varanasi Multi-Modal Terminal,681.49,FCI Depot Delhi (NCR),25.29
,NORTH EAST,92,,village,DELHI SHAHDARA,3.25,Noli,9.29,Dahej Port,890.34,ICD Patparganj,6.26,Attari ICP,366.78,Indira Gandhi International Airport (DEL),20.04,MMLP Sangrur,217.58,Varanasi Multi-Modal Terminal,665.96,FCI Depot Delhi (NCR),8.19
,NORTH EAST,92,,village,DELHI SHAHDARA,2.54,Noli,8.36,Dahej Port,891.28,ICD Patparganj,6.63,Attari ICP,366.91,Indira Gandhi International Airport (DEL),21.05,MMLP Sangrur,217.62,Varanasi Multi-Modal Terminal,665.58,FCI Depot Delhi (NCR),9.15
,NORTH EAST,92,,village,DELHI SHAHDARA,3.11,Noli,7.32,Dahej Port,892.31,ICD Loni,6.53,Attari ICP,366.03,Indira Gandhi International Airport (DEL),21.85,MMLP Sangrur,216.68,Varanasi Multi-Modal Terminal,666.22,FCI Depot Delhi (NCR),10.14
,NORTH EAST,92,,village,OLD DELHI,3.98,Noli,8.38,Dahej Port,891.52,ICD Loni,6.85,Attari ICP,364.35,Indira Gandhi International Airport (DEL),20.66,MMLP Sangrur,215.11,Varanasi Multi-Modal Terminal,668.15,FCI Depot Delhi (NCR),9.51
,NORTH EAST,92,,village,DELHI SHAHDARA,4.06,Noli,7.51,Dahej Port,892.2,ICD Loni,6.33,Attari ICP,365.12,Indira Gandhi International Airport (DEL),21.52,MMLP Sangrur,215.8,Varanasi Multi-Modal Terminal,667.18,FCI Depot Delhi (NCR),10.06
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,3.37,Noli,5.82,Dahej Port,893.83,ICD Loni,5.01,Attari ICP,365.33,Indira Gandhi International Airport (DEL),23.24,MMLP Sangrur,215.87,Varanasi Multi-Modal Terminal,666.55,FCI Depot Delhi (NCR),11.66
KHANPUR DHANI,NORTH EAST,92,063974,village,DELHI SHAHDARA BLOCK CABIN,3.23,Noli,6.01,Dahej Port,893.61,ICD Loni,5.5,Attari ICP,366.01,Indira Gandhi International Airport (DEL),23.2,MMLP Sangrur,216.55,Varanasi Multi-Modal Terminal,665.9,FCI Depot Delhi (NCR),11.46
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,2.34,Noli,5.24,Dahej Port,894.48,ICD Loni,5.34,Attari ICP,366.66,Indira Gandhi International Airport (DEL),24.26,MMLP Sangrur,217.11,Varanasi Multi-Modal Terminal,665.02,FCI Depot Delhi (NCR),12.39
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,1.8,Noli,3.94,Dahej Port,895.7,ICD Loni,3.51,Attari ICP,365.03,Indira Gandhi International Airport (DEL),25.1,MMLP Sangrur,215.42,Varanasi Multi-Modal Terminal,666.4,FCI Depot Delhi (NCR),13.54
,NORTH WEST,90,,village,BAHADURGARH,4.84,Narela,16.97,Dahej Port,880.85,ICD Loni,30.1,Attari ICP,343.47,Indira Gandhi International Airport (DEL),22.94,MMLP Sangrur,196.22,Varanasi Multi-Modal Terminal,693.09,FCI Depot Delhi (NCR),26.51
,NORTH WEST,90,,village,BAHADURGARH,6.37,Narela,15.52,Dahej Port,882.56,ICD Loni,29.93,Attari ICP,342.07,Indira Gandhi International Airport (DEL),24.51,MMLP Sangrur,194.66,Varanasi Multi-Modal Terminal,694.0,FCI Depot Delhi (NCR),27.4
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,3.14,Noli,4.38,Dahej Port,895.67,ICD Loni,2.79,Attari ICP,363.58,Indira Gandhi International Airport (DEL),24.79,MMLP Sangrur,214.0,Varanasi Multi-Modal Terminal,667.9,FCI Depot Delhi (NCR),13.58
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,3.45,Noli,5.46,Dahej Port,894.33,ICD Loni,4.23,Attari ICP,364.41,Indira Gandhi International Airport (DEL),23.56,MMLP Sangrur,214.93,Varanasi Multi-Modal Terminal,667.37,FCI Depot Delhi (NCR),12.2
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,4.11,Noli,6.24,Dahej Port,893.57,ICD Loni,4.93,Attari ICP,364.48,Indira Gandhi International Airport (DEL),22.79,MMLP Sangrur,215.06,Varanasi Multi-Modal Terminal,667.49,FCI Depot Delhi (NCR),11.45
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,4.72,Noli,6.66,Dahej Port,893.33,ICD Loni,5.05,Attari ICP,363.89,Indira Gandhi International Airport (DEL),22.43,MMLP Sangrur,214.5,Varanasi Multi-Modal Terminal,668.17,FCI Depot Delhi (NCR),11.29
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,5.03,Noli,5.94,Dahej Port,894.94,ICD Loni,3.54,Attari ICP,362.06,Indira Gandhi International Airport (DEL),23.83,MMLP Sangrur,212.58,Varanasi Multi-Modal Terminal,669.64,FCI Depot Delhi (NCR),13.16
,NORTH EAST,92,,village,BEHTA HAZIPUR HALT,5.54,Noli,6.76,Dahej Port,894.0,ICD Loni,4.47,Attari ICP,362.18,Indira Gandhi International Airport (DEL),22.89,MMLP Sangrur,212.78,Varanasi Multi-Modal Terminal,669.75,FCI Depot Delhi (NCR),12.28
SADATPUR MUSLAMANAN,NORTH EAST,92,063964,village,BEHTA HAZIPUR HALT,6.16,Noli,7.33,Dahej Port,893.66,ICD Loni,4.95,Attari ICP,361.76,Indira Gandhi International Airport (DEL),22.5,MMLP Sangrur,212.4,Varanasi Multi-Modal Terminal,670.27,FCI Depot Delhi (NCR),12.11
BAQIA BAD,NORTH EAST,92,063969,village,BEHTA HAZIPUR HALT,6.07,Noli,6.47,Dahej Port,895.36,ICD Loni,3.7,Attari ICP,360.77,Indira Gandhi International Airport (DEL),24.16,MMLP Sangrur,211.29,Varanasi Multi-Modal Terminal,670.87,FCI Depot Delhi (NCR),13.91
,NORTH EAST,92,,village,NOLI,6.0,Noli,6.0,Dahej Port,896.82,ICD Loni,3.03,Attari ICP,360.0,Indira Gandhi International Airport (DEL),25.6,MMLP Sangrur,210.41,Varanasi Multi-Modal Terminal,671.3,FCI Depot Delhi (NCR),15.42
SABAPUR DELHI,NORTH EAST,92,063962,village,NAYA AZADPUR,7.39,Noli,7.78,Dahej Port,896.06,ICD Loni,4.8,Attari ICP,358.63,Indira Gandhi International Airport (DEL),24.84,MMLP Sangrur,209.14,Varanasi Multi-Modal Terminal,672.9,FCI Depot Delhi (NCR),15.3
PUR SHAHDARA,NORTH EAST,92,063961,village,NURSRATABAD KHARKHAR,7.14,Noli,7.72,Dahej Port,897.6,ICD Loni,4.82,Attari ICP,357.74,Indira Gandhi International Airport (DEL),26.41,MMLP Sangrur,208.14,Varanasi Multi-Modal Terminal,673.45,FCI Depot Delhi (NCR),16.92
PUR DELHI,NORTH EAST,92,063960,village,NAYA AZADPUR,7.88,Noli,8.31,Dahej Port,896.9,ICD Loni,5.35,Attari ICP,357.52,Indira Gandhi International Airport (DEL),25.73,MMLP Sangrur,207.98,Varanasi Multi-Modal Terminal,673.84,FCI Depot Delhi (NCR),16.46
BADARPUR KHADAR,NORTH EAST,92,063959,village,GOTRA HALT,8.25,Noli,9.26,Dahej Port,898.01,ICD Loni,6.43,Attari ICP,356.02,Indira Gandhi International Airport (DEL),26.95,MMLP Sangrur,206.43,Varanasi Multi-Modal Terminal,675.12,FCI Depot Delhi (NCR),18.03
,NORTH WEST,90,,village,MANGOLPURI,2.23,Narela,16.82,Dahej Port,884.52,ICD Loni,17.42,Attari ICP,355.52,Indira Gandhi International Airport (DEL),15.08,MMLP Sangrur,207.27,Varanasi Multi-Modal Terminal,679.28,FCI Depot Delhi (NCR),12.92
,NORTH WEST,90,,village,SHAKURBASTI,0.92,Narela,17.75,Dahej Port,884.91,ICD Loni,16.05,Attari ICP,357.14,Indira Gandhi International Airport (DEL),14.68,MMLP Sangrur,208.78,Varanasi Multi-Modal Terminal,677.47,FCI Depot Delhi (NCR),11.24
,NORTH WEST,90,800441,village,SHAKURBASTI,1.29,Noli,17.58,Dahej Port,885.05,ICD Patparganj,14.78,Attari ICP,358.65,Indira Gandhi International Airport (DEL),14.32,MMLP Sangrur,210.22,Varanasi Multi-Modal Terminal,675.86,FCI Depot Delhi (NCR),9.74
,NORTH WEST,90,,village,DAYA BASTI,0.94,Noli,15.98,Dahej Port,885.53,ICD Patparganj,12.48,Attari ICP,360.7,Indira Gandhi International Airport (DEL),14.38,MMLP Sangrur,212.15,Varanasi Multi-Modal Terminal,673.59,FCI Depot Delhi (NCR),7.8
,NORTH WEST,90,,village,GHEVRA,0.23,Narela,18.89,Dahej Port,878.67,ICD Loni,27.98,Attari ICP,348.46,Indira Gandhi International Airport (DEL),17.91,MMLP Sangrur,201.25,Varanasi Multi-Modal Terminal,688.55,FCI Depot Delhi (NCR),22.19
