village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
MAHULBANI OR JADUNATHPUR,EAST SINGHBHUM,357.0,363260,village,18,17.05,19,190.42,ASANBONI,24.71,Andal Jn,104.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,194.89,ICD Tatanagar (Jamshedpur),26.51,Petrapole ICP,243.52,Netaji Subhas Chandra Bose International Airport (CCU),204.49,MMLP Kolkata,197.75,Haldia Multi-Modal Terminal,188.74,FCI FSD Midnapur,103.5
CHOUNRA,EAST SINGHBHUM,357.0,363263,village,18,16.26,19,189.69,ASANBONI,23.69,Andal Jn,105.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,194.08,ICD Tatanagar (Jamshedpur),26.35,Petrapole ICP,243.11,Netaji Subhas Chandra Bose International Airport (CCU),203.78,MMLP Kolkata,196.97,Haldia Multi-Modal Terminal,187.56,FCI FSD Midnapur,102.28
NACHIBERA,EAST SINGHBHUM,357.0,363265,village,18,15.76,19,189.26,ASANBONI,23.02,Andal Jn,105.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,193.59,ICD Tatanagar (Jamshedpur),26.26,Petrapole ICP,242.89,Netaji Subhas Chandra Bose International Airport (CCU),203.35,MMLP Kolkata,196.49,Haldia Multi-Modal Terminal,186.81,FCI FSD Midnapur,101.52
LACHHIPUR,EAST SINGHBHUM,357.0,363267,village,18,13.9,19,190.42,ASANBONI,21.2,Andal Jn,107.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,194.67,ICD Tatanagar (Jamshedpur),24.56,Petrapole ICP,244.33,Netaji Subhas Chandra Bose International Airport (CCU),204.52,MMLP Kolkata,197.59,Haldia Multi-Modal Terminal,187.37,FCI FSD Midnapur,102.05
SUNDARPUR,EAST SINGHBHUM,357.0,363262,village,18,14.54,19,191.89,ASANBONI,22.28,Andal Jn,106.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,196.24,ICD Tatanagar (Jamshedpur),24.16,Petrapole ICP,245.39,Netaji Subhas Chandra Bose International Airport (CCU),205.98,MMLP Kolkata,199.14,Haldia Multi-Modal Terminal,189.4,FCI FSD Midnapur,104.1
KHEJURDARI,EAST SINGHBHUM,357.0,364166,village,18,6.31,19,178.93,DALBHUMGARH,11.07,Gua,120.19,Dhamra Port,179.79,ICD Tatanagar (Jamshedpur),55.88,Petrapole ICP,242.29,Netaji Subhas Chandra Bose International Airport (CCU),192.89,MMLP Kolkata,183.58,Nasirabad Terminal,152.91,FCI FSD Baripada,54.29
DUMURBANDI,EAST SINGHBHUM,357.0,364165,village,18,5.25,19,177.89,DALBHUMGARH,10.65,Gua,121.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,178.94,ICD Tatanagar (Jamshedpur),56.13,Petrapole ICP,241.22,Netaji Subhas Chandra Bose International Airport (CCU),191.86,MMLP Kolkata,182.56,Nasirabad Terminal,153.34,FCI FSD Baripada,54.44
BHUTIYA,EAST SINGHBHUM,357.0,364545,village,49,5.62,19,159.12,KANIMAHULI,15.84,Gua,140.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,159.39,ICD Tatanagar (Jamshedpur),76.27,Petrapole ICP,224.34,Netaji Subhas Chandra Bose International Airport (CCU),172.9,MMLP Kolkata,163.13,Haldia Multi-Modal Terminal,134.9,FCI FSD Baripada,43.96
MANGROSHOL,EAST SINGHBHUM,357.0,364547,village,49,5.35,19,156.89,KANIMAHULI,15.74,Andal Jn,140.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,157.15,ICD Tatanagar (Jamshedpur),77.9,Petrapole ICP,222.2,Netaji Subhas Chandra Bose International Airport (CCU),170.67,MMLP Kolkata,160.89,Haldia Multi-Modal Terminal,132.72,FCI FSD Baripada,44.31
JAMJURKI,EAST SINGHBHUM,357.0,364524,village,49,5.63,19,154.48,KANIMAHULI,15.3,Andal Jn,139.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,154.76,ICD Tatanagar (Jamshedpur),79.16,Petrapole ICP,219.77,Netaji Subhas Chandra Bose International Airport (CCU),168.26,MMLP Kolkata,158.5,Haldia Multi-Modal Terminal,130.66,FCI FSD Baripada,45.46
BENASHOL,EAST SINGHBHUM,357.0,364549,village,49,3.5,19,155.01,KANIMAHULI,17.48,Andal Jn,141.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,155.12,ICD Tatanagar (Jamshedpur),80.57,Petrapole ICP,220.6,Netaji Subhas Chandra Bose International Airport (CCU),168.75,MMLP Kolkata,158.88,Haldia Multi-Modal Terminal,130.18,FCI FSD Baripada,43.26
SWARGACHHINRA,EAST SINGHBHUM,357.0,364548,village,49,4.21,19,156.03,KANIMAHULI,16.86,Andal Jn,141.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,156.19,ICD Tatanagar (Jamshedpur),79.41,Petrapole ICP,221.51,Netaji Subhas Chandra Bose International Airport (CCU),169.78,MMLP Kolkata,159.95,Haldia Multi-Modal Terminal,131.4,FCI FSD Baripada,43.49
ANGARISHOL,EAST SINGHBHUM,357.0,364546,village,49,4.48,19,158.49,KANIMAHULI,16.81,Gua,141.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,158.68,ICD Tatanagar (Jamshedpur),77.59,Petrapole ICP,223.89,Netaji Subhas Chandra Bose International Airport (CCU),172.25,MMLP Kolkata,162.44,Haldia Multi-Modal Terminal,133.83,FCI FSD Baripada,43.04
JOGISHOL,EAST SINGHBHUM,357.0,364632,village,49,3.37,19,158.17,KANIMAHULI,17.84,Gua,142.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,158.27,ICD Tatanagar (Jamshedpur),78.71,Petrapole ICP,223.72,Netaji Subhas Chandra Bose International Airport (CCU),171.9,MMLP Kolkata,162.04,Haldia Multi-Modal Terminal,133.05,FCI FSD Baripada,42.09
BALI KUNRIYA,EAST SINGHBHUM,357.0,364598,village,49,0.17,19,153.96,KANIMAHULI,21.09,Haripal,142.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,153.79,ICD Tatanagar (Jamshedpur),84.15,Petrapole ICP,220.06,Netaji Subhas Chandra Bose International Airport (CCU),167.62,MMLP Kolkata,157.6,Haldia Multi-Modal Terminal,127.65,FCI FSD Baripada,40.5
KHEJURDIHA,EAST SINGHBHUM,357.0,364609,village,49,0.37,19,155.73,KANIMAHULI,20.7,Haripal,143.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,155.59,ICD Tatanagar (Jamshedpur),82.77,Petrapole ICP,221.75,Netaji Subhas Chandra Bose International Airport (CCU),169.4,MMLP Kolkata,159.4,Haldia Multi-Modal Terminal,129.45,FCI FSD Baripada,40.09
PANISHOL,EAST SINGHBHUM,357.0,364608,village,49,0.33,19,154.82,KANIMAHULI,20.64,Haripal,143.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,154.69,ICD Tatanagar (Jamshedpur),83.27,Petrapole ICP,220.85,Netaji Subhas Chandra Bose International Airport (CCU),168.49,MMLP Kolkata,158.49,Haldia Multi-Modal Terminal,128.63,FCI FSD Baripada,40.5
KOKRAMARAGARIYA,EAST SINGHBHUM,357.0,364610,village,49,0.27,19,156.02,KANIMAHULI,21.35,Haripal,144.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,155.83,ICD Tatanagar (Jamshedpur),83.14,Petrapole ICP,222.11,Netaji Subhas Chandra Bose International Airport (CCU),169.67,MMLP Kolkata,159.64,Haldia Multi-Modal Terminal,129.43,FCI FSD Baripada,39.39
JAGARNATHPUR,EAST SINGHBHUM,357.0,364611,village,49,0.42,19,155.55,KANIMAHULI,21.47,Haripal,143.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,155.36,ICD Tatanagar (Jamshedpur),83.53,Petrapole ICP,221.68,Netaji Subhas Chandra Bose International Airport (CCU),169.2,MMLP Kolkata,159.17,Haldia Multi-Modal Terminal,128.94,FCI FSD Baripada,39.46
CHANDRA,EAST SINGHBHUM,357.0,364614,village,49,3.08,19,156.2,Rajalukah,23.29,Haripal,144.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,155.8,ICD Tatanagar (Jamshedpur),85.44,Petrapole ICP,222.66,Netaji Subhas Chandra Bose International Airport (CCU),169.78,MMLP Kolkata,159.64,Haldia Multi-Modal Terminal,128.38,FCI FSD Baripada,36.83
RANRPARA,EAST SINGHBHUM,357.0,364604,village,49,2.38,19,155.94,KANIMAHULI,23.46,Haripal,144.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,155.59,ICD Tatanagar (Jamshedpur),84.99,Petrapole ICP,222.31,Netaji Subhas Chandra Bose International Airport (CCU),169.54,MMLP Kolkata,159.42,Haldia Multi-Modal Terminal,128.44,FCI FSD Baripada,37.56
BOROL,EAST SINGHBHUM,357.0,364908,village,18,1.42,19,168.48,KOKPARA,15.48,Gua,131.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,168.87,ICD Tatanagar (Jamshedpur),69.57,Petrapole ICP,233.35,Netaji Subhas Chandra Bose International Airport (CCU),182.3,MMLP Kolkata,172.6,Haldia Multi-Modal Terminal,144.19,FCI FSD Baripada,43.99
SIRSI,EAST SINGHBHUM,357.0,364907,village,18,1.4,19,168.04,KOKPARA,16.24,Gua,131.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,168.37,ICD Tatanagar (Jamshedpur),70.45,Petrapole ICP,233.02,Netaji Subhas Chandra Bose International Airport (CCU),181.84,MMLP Kolkata,172.11,Haldia Multi-Modal Terminal,143.48,FCI FSD Baripada,43.28
KALAMATI,EAST SINGHBHUM,357.0,364910,village,18,1.68,19,168.39,KOKPARA,16.51,Gua,131.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,168.71,ICD Tatanagar (Jamshedpur),70.5,Petrapole ICP,233.4,Netaji Subhas Chandra Bose International Airport (CCU),182.19,MMLP Kolkata,172.44,Haldia Multi-Modal Terminal,143.69,FCI FSD Baripada,42.98
ASANBANI,EAST SINGHBHUM,357.0,364911,village,18,2.23,19,169.01,KOKPARA,17.04,Gua,130.89,Dhamra Port,168.77,ICD Tatanagar (Jamshedpur),70.64,Petrapole ICP,234.08,Netaji Subhas Chandra Bose International Airport (CCU),182.8,MMLP Kolkata,173.03,Nasirabad Terminal,143.41,FCI FSD Baripada,42.42
PURBAJAMBARI,EAST SINGHBHUM,357.0,364905,village,18,1.03,19,167.81,KOKPARA,17.05,Gua,132.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,168.08,ICD Tatanagar (Jamshedpur),71.26,Petrapole ICP,232.9,Netaji Subhas Chandra Bose International Airport (CCU),181.59,MMLP Kolkata,171.83,Haldia Multi-Modal Terminal,142.94,FCI FSD Baripada,42.5
AMDIHA,EAST SINGHBHUM,357.0,364906,village,18,0.83,19,167.49,KOKPARA,16.49,Gua,132.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,167.81,ICD Tatanagar (Jamshedpur),70.94,Petrapole ICP,232.51,Netaji Subhas Chandra Bose International Airport (CCU),181.29,MMLP Kolkata,171.55,Haldia Multi-Modal Terminal,142.88,FCI FSD Baripada,43.1
KESHARDA,EAST SINGHBHUM,357.0,364800,village,18,0.17,19,166.47,CHAKULIA,16.51,Gua,133.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,166.78,ICD Tatanagar (Jamshedpur),71.61,Petrapole ICP,231.52,Netaji Subhas Chandra Bose International Airport (CCU),180.27,MMLP Kolkata,170.52,Haldia Multi-Modal Terminal,141.88,FCI FSD Baripada,43.05
KARKATA,EAST SINGHBHUM,357.0,364813,village,18,1.12,19,165.47,CHAKULIA,16.87,Gua,134.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,165.73,ICD Tatanagar (Jamshedpur),72.76,Petrapole ICP,230.63,Netaji Subhas Chandra Bose International Airport (CCU),179.25,MMLP Kolkata,169.47,Haldia Multi-Modal Terminal,140.66,FCI FSD Baripada,42.47
DUDHKUNDI,EAST SINGHBHUM,357.0,364776,village,18,2.42,19,163.98,CHAKULIA,17.32,Gua,136.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,164.18,ICD Tatanagar (Jamshedpur),74.28,Petrapole ICP,229.28,Netaji Subhas Chandra Bose International Airport (CCU),177.75,MMLP Kolkata,167.94,Haldia Multi-Modal Terminal,138.95,FCI FSD Baripada,41.88
PACHAKHALI,EAST SINGHBHUM,357.0,364777,village,18,3.68,19,162.68,CHAKULIA,17.36,Gua,137.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,162.86,ICD Tatanagar (Jamshedpur),75.22,Petrapole ICP,228.03,Netaji Subhas Chandra Bose International Airport (CCU),176.44,MMLP Kolkata,166.62,Haldia Multi-Modal Terminal,137.65,FCI FSD Baripada,41.9
JHARIYA,EAST SINGHBHUM,357.0,364902,village,18,1.12,19,167.46,KOKPARA,19.2,Gua,132.77,Dhamra Port,166.76,ICD Tatanagar (Jamshedpur),73.3,Petrapole ICP,232.84,Netaji Subhas Chandra Bose International Airport (CCU),181.21,MMLP Kolkata,171.35,Nasirabad Terminal,141.68,FCI FSD Baripada,40.41
JHARAPARA,EAST SINGHBHUM,357.0,364915,village,18,2.79,19,169.13,Rajalukah,18.89,Gua,131.19,Dhamra Port,166.18,ICD Tatanagar (Jamshedpur),72.86,Petrapole ICP,234.55,Netaji Subhas Chandra Bose International Airport (CCU),182.87,MMLP Kolkata,173.0,Nasirabad Terminal,140.87,FCI FSD Baripada,39.83
MUKRUDIH,EAST SINGHBHUM,357.0,363361,village,18,16.09,19,200.53,BIRAMDIH,16.02,Jarangdih,94.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,205.4,ICD Tatanagar (Jamshedpur),25.31,Petrapole ICP,251.89,Netaji Subhas Chandra Bose International Airport (CCU),214.55,MMLP Kolkata,208.16,Haldia Multi-Modal Terminal,200.71,FCI Depot Ranchi,111.01
KADAMJORA,EAST SINGHBHUM,357.0,363364,village,18,17.67,19,199.47,BIRAMDIH,17.46,Jarangdih,96.43,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,204.25,ICD Tatanagar (Jamshedpur),24.38,Petrapole ICP,251.2,Netaji Subhas Chandra Bose International Airport (CCU),213.51,MMLP Kolkata,207.03,Haldia Multi-Modal Terminal,199.17,FCI Depot Ranchi,112.36
MOHANPUR,EAST SINGHBHUM,357.0,363366,village,18,17.52,19,198.51,BIRAMDIH,18.51,Jarangdih,97.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,203.26,ICD Tatanagar (Jamshedpur),24.52,Petrapole ICP,250.34,Netaji Subhas Chandra Bose International Airport (CCU),212.54,MMLP Kolkata,206.05,Haldia Multi-Modal Terminal,198.11,FCI FSD Midnapur,112.92
SUKLA,EAST SINGHBHUM,357.0,363367,village,18,18.4,19,197.82,BIRAMDIH,18.97,Jarangdih,97.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,202.62,ICD Tatanagar (Jamshedpur),25.48,Petrapole ICP,249.52,Netaji Subhas Chandra Bose International Airport (CCU),211.85,MMLP Kolkata,205.39,Haldia Multi-Modal Terminal,197.7,FCI FSD Midnapur,112.55
CHHOTA SUSNI,EAST SINGHBHUM,357.0,363368,village,18,19.43,19,196.84,BIRAMDIH,19.68,Jarangdih,96.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,201.7,ICD Tatanagar (Jamshedpur),26.97,Petrapole ICP,248.32,Netaji Subhas Chandra Bose International Airport (CCU),210.85,MMLP Kolkata,204.46,Haldia Multi-Modal Terminal,197.17,FCI FSD Midnapur,112.07
BARA SUSNI,EAST SINGHBHUM,357.0,363369,village,18,18.63,19,197.43,BIRAMDIH,18.98,Jarangdih,96.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,202.33,ICD Tatanagar (Jamshedpur),27.15,Petrapole ICP,248.77,Netaji Subhas Chandra Bose International Airport (CCU),211.45,MMLP Kolkata,205.08,Haldia Multi-Modal Terminal,197.93,FCI FSD Midnapur,112.85
RASIKNAGAR,EAST SINGHBHUM,357.0,363362,village,18,17.37,19,198.86,BIRAMDIH,17.58,Jarangdih,95.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,203.75,ICD Tatanagar (Jamshedpur),26.4,Petrapole ICP,250.18,Netaji Subhas Chandra Bose International Airport (CCU),212.88,MMLP Kolkata,206.5,Haldia Multi-Modal Terminal,199.26,FCI Depot Ranchi,112.59
HALUDBANI,EAST SINGHBHUM,357.0,363363,village,18,17.5,19,199.34,BIRAMDIH,17.36,Jarangdih,95.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,204.17,ICD Tatanagar (Jamshedpur),25.18,Petrapole ICP,250.89,Netaji Subhas Chandra Bose International Airport (CCU),213.37,MMLP Kolkata,206.94,Haldia Multi-Modal Terminal,199.33,FCI Depot Ranchi,112.33
BHUNI,EAST SINGHBHUM,357.0,363359,village,18,15.89,19,201.56,BIRAMDIH,15.35,Jarangdih,94.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,206.36,ICD Tatanagar (Jamshedpur),23.79,Petrapole ICP,253.14,Netaji Subhas Chandra Bose International Airport (CCU),215.58,MMLP Kolkata,209.13,Haldia Multi-Modal Terminal,201.27,FCI Depot Ranchi,110.24
GUGLUBANI,EAST SINGHBHUM,357.0,363360,village,18,16.73,19,200.52,BIRAMDIH,16.33,Jarangdih,95.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,205.32,ICD Tatanagar (Jamshedpur),24.28,Petrapole ICP,252.12,Netaji Subhas Chandra Bose International Airport (CCU),214.54,MMLP Kolkata,208.09,Haldia Multi-Modal Terminal,200.3,FCI Depot Ranchi,111.25
DAMODARPUR,EAST SINGHBHUM,357.0,363365,village,18,16.02,19,199.42,BIRAMDIH,18.11,Jarangdih,97.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,204.11,ICD Tatanagar (Jamshedpur),22.94,Petrapole ICP,251.51,Netaji Subhas Chandra Bose International Airport (CCU),213.47,MMLP Kolkata,206.91,Haldia Multi-Modal Terminal,198.53,FCI Depot Ranchi,112.79
BHULA,EAST SINGHBHUM,357.0,363356,village,18,13.97,19,200.5,BIRAMDIH,17.97,Jarangdih,98.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,205.08,ICD Tatanagar (Jamshedpur),20.82,Petrapole ICP,252.94,Netaji Subhas Chandra Bose International Airport (CCU),214.56,MMLP Kolkata,207.91,Haldia Multi-Modal Terminal,198.92,FCI Depot Ranchi,112.18
KANDRUJANA,EAST SINGHBHUM,357.0,363357,village,18,15.95,19,200.75,BIRAMDIH,16.79,Jarangdih,96.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,205.44,ICD Tatanagar (Jamshedpur),22.47,Petrapole ICP,252.75,Netaji Subhas Chandra Bose International Airport (CCU),214.79,MMLP Kolkata,208.25,Haldia Multi-Modal Terminal,199.87,FCI Depot Ranchi,111.44
LAUJORA,EAST SINGHBHUM,357.0,363355,village,18,14.74,19,201.73,BIRAMDIH,16.38,Jarangdih,97.25,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,206.36,ICD Tatanagar (Jamshedpur),21.07,Petrapole ICP,253.93,Netaji Subhas Chandra Bose International Airport (CCU),215.78,MMLP Kolkata,209.18,Haldia Multi-Modal Terminal,200.43,FCI Depot Ranchi,110.73
CHIRUDIH,EAST SINGHBHUM,357.0,363327,village,18,13.32,19,205.29,BIRAMDIH,13.4,Jarangdih,95.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,209.91,ICD Tatanagar (Jamshedpur),19.57,Petrapole ICP,257.42,Netaji Subhas Chandra Bose International Airport (CCU),219.34,MMLP Kolkata,212.74,Haldia Multi-Modal Terminal,203.78,FCI Depot Ranchi,107.29
RUPSAM,EAST SINGHBHUM,357.0,363326,village,18,14.25,19,204.02,BIRAMDIH,14.34,Jarangdih,95.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,208.66,ICD Tatanagar (Jamshedpur),20.22,Petrapole ICP,256.13,Netaji Subhas Chandra Bose International Airport (CCU),218.07,MMLP Kolkata,211.48,Haldia Multi-Modal Terminal,202.64,FCI Depot Ranchi,108.47
BANGOI,EAST SINGHBHUM,357.0,363329,village,18,13.69,19,203.63,BIRAMDIH,15.24,Jarangdih,96.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,208.21,ICD Tatanagar (Jamshedpur),19.43,Petrapole ICP,255.97,Netaji Subhas Chandra Bose International Airport (CCU),217.69,MMLP Kolkata,211.05,Haldia Multi-Modal Terminal,201.93,FCI Depot Ranchi,109.11
BANKADA,EAST SINGHBHUM,357.0,363324,village,18,13.33,19,202.52,BIRAMDIH,16.4,Jarangdih,97.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,207.08,ICD Tatanagar (Jamshedpur),19.54,Petrapole ICP,254.98,Netaji Subhas Chandra Bose International Airport (CCU),216.58,MMLP Kolkata,209.92,Haldia Multi-Modal Terminal,200.74,FCI Depot Ranchi,110.3
GAGIBURU,EAST SINGHBHUM,357.0,363323,village,18,10.76,19,201.9,BIRAMDIH,18.57,Jarangdih,100.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,206.31,ICD Tatanagar (Jamshedpur),17.59,Petrapole ICP,254.92,Netaji Subhas Chandra Bose International Airport (CCU),215.98,MMLP Kolkata,209.19,Haldia Multi-Modal Terminal,199.24,FCI Depot Ranchi,111.65
JABA,EAST SINGHBHUM,357.0,363322,village,18,11.28,19,200.91,BIRAMDIH,19.16,Jarangdih,100.85,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,205.33,ICD Tatanagar (Jamshedpur),18.41,Petrapole ICP,253.89,Netaji Subhas Chandra Bose International Airport (CCU),214.98,MMLP Kolkata,208.21,Haldia Multi-Modal Terminal,198.39,FCI Depot Ranchi,112.52
BELDIH,EAST SINGHBHUM,357.0,363330,village,18,10.98,19,203.45,BIRAMDIH,17.12,Jarangdih,99.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,207.88,ICD Tatanagar (Jamshedpur),17.11,Petrapole ICP,256.35,Netaji Subhas Chandra Bose International Airport (CCU),217.53,MMLP Kolkata,210.76,Haldia Multi-Modal Terminal,200.85,FCI Depot Ranchi,110.04
ANDHARJHOR,EAST SINGHBHUM,357.0,363335,village,18,10.26,19,205.56,BIRAMDIH,15.84,Jarangdih,98.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,209.97,ICD Tatanagar (Jamshedpur),15.91,Petrapole ICP,258.46,Netaji Subhas Chandra Bose International Airport (CCU),219.64,MMLP Kolkata,212.85,Haldia Multi-Modal Terminal,202.75,FCI Depot Ranchi,108.1
SHOBHADA,EAST SINGHBHUM,357.0,363328,village,18,12.33,19,205.14,BIRAMDIH,14.38,Jarangdih,96.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,209.69,ICD Tatanagar (Jamshedpur),18.34,Petrapole ICP,257.55,Netaji Subhas Chandra Bose International Airport (CCU),219.2,MMLP Kolkata,212.54,Haldia Multi-Modal Terminal,203.18,FCI Depot Ranchi,107.79
MUCHIDIH,EAST SINGHBHUM,357.0,363338,village,18,10.78,19,207.69,BIRAMDIH,12.59,Jarangdih,95.4,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,212.24,ICD Tatanagar (Jamshedpur),17.5,Petrapole ICP,260.06,Netaji Subhas Chandra Bose International Airport (CCU),221.75,MMLP Kolkata,215.08,Haldia Multi-Modal Terminal,205.58,FCI Depot Ranchi,105.35
DHABANI,EAST SINGHBHUM,357.0,363337,village,18,8.04,19,208.96,NIMDIH,13.12,Jarangdih,96.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,213.37,ICD Tatanagar (Jamshedpur),14.83,Petrapole ICP,261.78,Netaji Subhas Chandra Bose International Airport (CCU),223.04,MMLP Kolkata,216.25,Haldia Multi-Modal Terminal,205.98,FCI Depot Ranchi,104.85
DANGDUNG,EAST SINGHBHUM,357.0,363336,village,18,9.17,19,207.35,NIMDIH,14.52,Jarangdih,97.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,211.78,ICD Tatanagar (Jamshedpur),15.44,Petrapole ICP,260.17,Netaji Subhas Chandra Bose International Airport (CCU),221.43,MMLP Kolkata,214.66,Haldia Multi-Modal Terminal,204.52,FCI Depot Ranchi,106.32
HALUDBANI,EAST SINGHBHUM,357.0,363314,village,18,3.53,19,209.85,TATANAGAR JN,12.06,Jarangdih,101.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,213.95,ICD Tatanagar (Jamshedpur),8.91,Petrapole ICP,263.81,Netaji Subhas Chandra Bose International Airport (CCU),223.96,MMLP Kolkata,216.91,Haldia Multi-Modal Terminal,204.9,FCI Depot Ranchi,106.08
SAL DOHA,EAST SINGHBHUM,357.0,363313,village,18,3.95,19,208.71,TATANAGAR JN,12.04,Jarangdih,102.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,212.78,ICD Tatanagar (Jamshedpur),9.05,Petrapole ICP,262.74,Netaji Subhas Chandra Bose International Airport (CCU),222.82,MMLP Kolkata,215.75,Haldia Multi-Modal Terminal,203.72,FCI Depot Ranchi,107.25
BONTA,EAST SINGHBHUM,357.0,363310,village,18,5.96,19,208.35,TATANAGAR JN,14.73,Jarangdih,100.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,212.58,ICD Tatanagar (Jamshedpur),11.68,Petrapole ICP,261.87,Netaji Subhas Chandra Bose International Airport (CCU),222.45,MMLP Kolkata,215.51,Haldia Multi-Modal Terminal,204.27,FCI Depot Ranchi,106.58
LAUBERA,EAST SINGHBHUM,357.0,364283,village,18,12.8,19,164.04,CHAKULIA,8.36,Andal Jn,122.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,166.06,ICD Tatanagar (Jamshedpur),56.0,Petrapole ICP,225.36,Netaji Subhas Chandra Bose International Airport (CCU),178.15,MMLP Kolkata,169.49,Haldia Multi-Modal Terminal,149.47,FCI FSD Midnapur,65.43
