village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Paschim Ghoshpur,HUGLI,338,325819,village,116A,15.0,19,55.64,Tarakeswar,30.55,Haripal,37.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,60.72,ICD Tatanagar (Jamshedpur),157.25,Petrapole ICP,115.79,Netaji Subhas Chandra Bose International Airport (CCU),69.74,MMLP Kolkata,63.26,Haldia Multi-Modal Terminal,78.46,FCI FSD Midnapur,55.31,HUGLI Toll Plaza,30.35
Madhabkundu,HUGLI,338,325820,village,116A,15.51,19,54.85,Tarakeswar,30.92,Haripal,37.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,59.68,ICD Tatanagar (Jamshedpur),157.95,Petrapole ICP,115.71,Netaji Subhas Chandra Bose International Airport (CCU),68.98,MMLP Kolkata,62.29,Haldia Multi-Modal Terminal,76.83,FCI FSD Midnapur,54.92,HUGLI Toll Plaza,30.7
Duadanda,HUGLI,338,325824,village,116A,17.67,19,52.76,Tarakeswar,28.98,Haripal,35.6,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,57.74,ICD Tatanagar (Jamshedpur),160.07,Petrapole ICP,113.56,Netaji Subhas Chandra Bose International Airport (CCU),66.87,MMLP Kolkata,60.3,Haldia Multi-Modal Terminal,76.33,FCI FSD Midnapur,56.91,HUGLI Toll Plaza,28.75
Kanchra,HUGLI,338,325825,village,116A,17.72,19,52.61,Tarakeswar,29.45,Haripal,35.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,57.44,ICD Tatanagar (Jamshedpur),160.18,Petrapole ICP,113.79,Netaji Subhas Chandra Bose International Airport (CCU),66.74,MMLP Kolkata,60.04,Haldia Multi-Modal Terminal,75.55,FCI FSD Midnapur,56.5,HUGLI Toll Plaza,29.23
Hayatpur,HUGLI,338,325919,village,16,17.33,19,42.18,DEULTI,17.91,Haripal,32.76,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,44.93,ICD Tatanagar (Jamshedpur),171.49,Petrapole ICP,108.34,Netaji Subhas Chandra Bose International Airport (CCU),56.25,MMLP Kolkata,48.0,Haldia Multi-Modal Terminal,62.39,FCI Depot Kolkata,48.0,HAORA Toll Plaza,29.76
Chak Hayatpur,HUGLI,338,325922,village,16,17.76,19,43.51,DEULTI,18.24,Haripal,33.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,46.27,ICD Tatanagar (Jamshedpur),170.15,Petrapole ICP,109.49,Netaji Subhas Chandra Bose International Airport (CCU),57.58,MMLP Kolkata,49.35,Haldia Multi-Modal Terminal,62.89,FCI Depot Kolkata,49.35,PURBA MEDINIPUR Toll Plaza,30.61
Mamakpur,HUGLI,338,325930,village,16,22.94,19,45.58,DEULTI,23.36,Haripal,32.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,49.47,ICD Tatanagar (Jamshedpur),167.34,Petrapole ICP,109.57,Netaji Subhas Chandra Bose International Airport (CCU),59.74,MMLP Kolkata,52.29,Haldia Multi-Modal Terminal,68.09,FCI Depot Kolkata,52.29,HUGLI Toll Plaza,28.68
Madhyarang,HUGLI,338,325910,village,116A,23.43,19,47.19,DEULTI,24.3,Haripal,33.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,51.15,ICD Tatanagar (Jamshedpur),165.69,Petrapole ICP,110.84,Netaji Subhas Chandra Bose International Airport (CCU),61.35,MMLP Kolkata,53.96,Haldia Multi-Modal Terminal,69.1,FCI Depot Kolkata,53.96,HUGLI Toll Plaza,29.2
Ghoradaha,HUGLI,338,325906,village,116A,20.65,19,50.48,DEULTI,24.25,Haripal,37.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,54.04,ICD Tatanagar (Jamshedpur),162.56,Petrapole ICP,114.42,Netaji Subhas Chandra Bose International Airport (CCU),64.63,MMLP Kolkata,56.96,Haldia Multi-Modal Terminal,68.97,FCI FSD Midnapur,54.93,HUGLI Toll Plaza,32.36
Bar Nandanpur,HUGLI,338,325908,village,116A,22.13,19,49.05,DEULTI,23.3,Haripal,36.03,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,52.56,ICD Tatanagar (Jamshedpur),164.03,Petrapole ICP,113.25,Netaji Subhas Chandra Bose International Airport (CCU),63.2,MMLP Kolkata,55.49,Haldia Multi-Modal Terminal,68.08,FCI Depot Kolkata,55.49,HUGLI Toll Plaza,31.75
Nandanpur,HUGLI,338,325911,village,16,21.82,19,46.98,DEULTI,22.2,Haripal,34.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,50.45,ICD Tatanagar (Jamshedpur),166.13,Petrapole ICP,111.5,Netaji Subhas Chandra Bose International Airport (CCU),61.13,MMLP Kolkata,53.38,Haldia Multi-Modal Terminal,67.0,FCI Depot Kolkata,53.38,HUGLI Toll Plaza,30.81
Sabalsinghapur,HUGLI,338,325929,village,16,21.21,19,45.01,DEULTI,21.63,Haripal,32.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,48.53,ICD Tatanagar (Jamshedpur),168.08,Petrapole ICP,109.71,Netaji Subhas Chandra Bose International Airport (CCU),59.16,MMLP Kolkata,51.44,Haldia Multi-Modal Terminal,66.36,FCI Depot Kolkata,51.44,HUGLI Toll Plaza,29.74
Dakshin Sudam Chak,HUGLI,338,325927,village,16,19.73,19,44.81,DEULTI,20.14,Haripal,33.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,47.97,ICD Tatanagar (Jamshedpur),168.52,Petrapole ICP,110.08,Netaji Subhas Chandra Bose International Airport (CCU),58.93,MMLP Kolkata,50.96,Haldia Multi-Modal Terminal,64.88,FCI Depot Kolkata,50.96,HUGLI Toll Plaza,30.86
Banhijli,HUGLI,338,325912,village,16,19.99,19,46.78,DEULTI,20.38,Haripal,35.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,49.82,ICD Tatanagar (Jamshedpur),166.63,Petrapole ICP,112.0,Netaji Subhas Chandra Bose International Airport (CCU),60.9,MMLP Kolkata,52.85,Haldia Multi-Modal Terminal,65.19,FCI Depot Kolkata,52.85,PURBA MEDINIPUR Toll Plaza,31.96
Sasapota,HUGLI,338,325925,village,16,18.84,19,44.38,DEULTI,19.27,Haripal,33.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,47.36,ICD Tatanagar (Jamshedpur),169.09,Petrapole ICP,109.99,Netaji Subhas Chandra Bose International Airport (CCU),58.49,MMLP Kolkata,50.39,Haldia Multi-Modal Terminal,63.99,FCI Depot Kolkata,50.39,HUGLI Toll Plaza,31.31
Kamdeb Chak,HUGLI,338,325924,village,16,18.11,19,44.54,DEULTI,18.51,Haripal,34.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,47.3,ICD Tatanagar (Jamshedpur),169.11,Petrapole ICP,110.41,Netaji Subhas Chandra Bose International Airport (CCU),58.62,MMLP Kolkata,50.38,Haldia Multi-Modal Terminal,63.26,FCI Depot Kolkata,50.38,PURBA MEDINIPUR Toll Plaza,30.64
Cheragram,HUGLI,338,324688,village,19,1.99,19,41.89,HAJIGARH,0.39,Haripal,19.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,53.84,ICD Tatanagar (Jamshedpur),195.01,Petrapole ICP,73.23,Netaji Subhas Chandra Bose International Airport (CCU),50.19,MMLP Kolkata,53.03,Haldia Multi-Modal Terminal,102.38,FCI Depot Kolkata,53.03,HUGLI Toll Plaza,17.92
Dumro,HUGLI,338,324684,village,19,0.52,19,41.5,HAJIGARH,1.86,Haripal,19.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,53.52,ICD Tatanagar (Jamshedpur),196.48,Petrapole ICP,71.76,Netaji Subhas Chandra Bose International Airport (CCU),49.45,MMLP Kolkata,52.61,Haldia Multi-Modal Terminal,102.71,FCI Depot Kolkata,52.61,HUGLI Toll Plaza,19.05
Durgapur,HUGLI,338,324696,village,19,0.47,19,40.79,CHERAGRAM BH.,2.82,Haripal,19.42,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,52.86,ICD Tatanagar (Jamshedpur),197.57,Petrapole ICP,70.67,Netaji Subhas Chandra Bose International Airport (CCU),48.53,MMLP Kolkata,51.88,Haldia Multi-Modal Terminal,102.51,FCI Depot Kolkata,51.88,HUGLI Toll Plaza,19.61
Pachhra,HUGLI,338,324686,village,19,0.77,19,42.24,HAJIGARH,1.6,Haripal,20.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,54.25,ICD Tatanagar (Jamshedpur),196.03,Petrapole ICP,72.23,Netaji Subhas Chandra Bose International Airport (CCU),50.23,MMLP Kolkata,53.35,Haldia Multi-Modal Terminal,103.25,FCI Depot Kolkata,53.35,HUGLI Toll Plaza,19.15
Dulfa,HUGLI,338,324685,village,19,0.25,19,42.1,HAJIGARH,2.11,Haripal,20.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,54.14,ICD Tatanagar (Jamshedpur),196.59,Petrapole ICP,71.67,Netaji Subhas Chandra Bose International Airport (CCU),49.96,MMLP Kolkata,53.2,Haldia Multi-Modal Terminal,103.38,FCI Depot Kolkata,53.2,HUGLI Toll Plaza,19.57
Kharu,HUGLI,338,324649,village,19,5.4,19,44.21,GURAP,3.29,Haripal,19.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,55.92,ICD Tatanagar (Jamshedpur),190.87,Petrapole ICP,77.39,Netaji Subhas Chandra Bose International Airport (CCU),53.27,MMLP Kolkata,55.39,Haldia Multi-Modal Terminal,102.6,FCI Depot Kolkata,55.39,HUGLI Toll Plaza,15.94
Madhupur,HUGLI,338,324641,village,19,5.8,19,42.89,HAJIGARH,3.57,Haripal,18.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,54.57,ICD Tatanagar (Jamshedpur),191.09,Petrapole ICP,77.15,Netaji Subhas Chandra Bose International Airport (CCU),52.06,MMLP Kolkata,54.07,Haldia Multi-Modal Terminal,101.28,FCI Depot Kolkata,54.07,HUGLI Toll Plaza,14.95
Lokabati,HUGLI,338,324643,village,19,4.43,19,41.55,HAJIGARH,2.24,Haripal,17.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,53.33,ICD Tatanagar (Jamshedpur),192.75,Petrapole ICP,75.48,Netaji Subhas Chandra Bose International Airport (CCU),50.48,MMLP Kolkata,52.73,Haldia Multi-Modal Terminal,100.79,FCI Depot Kolkata,52.73,HUGLI Toll Plaza,15.44
Chitla,HUGLI,338,324644,village,19,4.85,19,41.03,CHERAGRAM BH.,2.62,Haripal,17.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,52.77,ICD Tatanagar (Jamshedpur),192.44,Petrapole ICP,75.79,Netaji Subhas Chandra Bose International Airport (CCU),50.11,MMLP Kolkata,52.21,Haldia Multi-Modal Terminal,100.05,FCI Depot Kolkata,52.21,HUGLI Toll Plaza,14.71
Rameswarbati,HUGLI,338,324712,village,19,2.85,19,37.53,SIBAICHANDI,0.96,Haripal,14.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,49.38,ICD Tatanagar (Jamshedpur),195.21,Petrapole ICP,73.13,Netaji Subhas Chandra Bose International Airport (CCU),46.35,MMLP Kolkata,48.69,Haldia Multi-Modal Terminal,97.86,FCI Depot Kolkata,48.69,HUGLI Toll Plaza,15.16
Gete Gari,HUGLI,338,324646,village,19,3.03,19,40.16,CHERAGRAM BH.,0.93,Haripal,17.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,52.02,ICD Tatanagar (Jamshedpur),194.32,Petrapole ICP,73.92,Netaji Subhas Chandra Bose International Airport (CCU),48.86,MMLP Kolkata,51.32,Haldia Multi-Modal Terminal,100.17,FCI Depot Kolkata,51.32,HUGLI Toll Plaza,15.96
Bara Khanpur,HUGLI,338,324691,village,19,1.55,19,39.58,CHERAGRAM BH.,1.04,Haripal,17.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,51.53,ICD Tatanagar (Jamshedpur),195.83,Petrapole ICP,72.41,Netaji Subhas Chandra Bose International Airport (CCU),47.94,MMLP Kolkata,50.72,Haldia Multi-Modal Terminal,100.38,FCI Depot Kolkata,50.72,HUGLI Toll Plaza,17.09
Bathangaria,HUGLI,338,324689,village,19,1.54,19,40.79,CHERAGRAM BH.,0.83,Haripal,18.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,52.75,ICD Tatanagar (Jamshedpur),195.62,Petrapole ICP,72.61,Netaji Subhas Chandra Bose International Airport (CCU),49.06,MMLP Kolkata,51.93,Haldia Multi-Modal Terminal,101.54,FCI Depot Kolkata,51.93,HUGLI Toll Plaza,17.71
Soa,HUGLI,338,325172,village,19,10.96,19,30.21,ADI SAPTAGRAM,7.81,Haripal,21.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,42.32,ICD Tatanagar (Jamshedpur),212.2,Petrapole ICP,56.79,Netaji Subhas Chandra Bose International Airport (CCU),34.08,MMLP Kolkata,40.24,Haldia Multi-Modal Terminal,97.61,FCI Depot Kolkata,40.24,HUGLI Toll Plaza,10.51
Majinan,HUGLI,338,324692,village,19,0.48,19,38.87,SIBAICHANDI,1.89,Haripal,17.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,50.87,ICD Tatanagar (Jamshedpur),196.98,Petrapole ICP,71.27,Netaji Subhas Chandra Bose International Airport (CCU),47.0,MMLP Kolkata,49.98,Haldia Multi-Modal Terminal,100.22,FCI Depot Kolkata,49.98,HUGLI Toll Plaza,17.8
Dashghara,HUGLI,338,324559,village,19,12.71,19,42.73,Tarakeswar,8.4,Haripal,16.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,53.72,ICD Tatanagar (Jamshedpur),184.9,Petrapole ICP,83.42,Netaji Subhas Chandra Bose International Airport (CCU),53.43,MMLP Kolkata,53.78,Haldia Multi-Modal Terminal,96.96,FCI Depot Kolkata,53.78,HUGLI Toll Plaza,8.73
Sadhu Bangali,HUGLI,338,324979,village,12,13.85,Belghoria Expressway,43.63,DUMURDAHA,3.78,Haripal,37.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,55.38,ICD Tatanagar (Jamshedpur),222.96,Petrapole ICP,45.42,Netaji Subhas Chandra Bose International Airport (CCU),43.83,MMLP Kolkata,52.6,Haldia Multi-Modal Terminal,112.45,FCI Depot Kolkata,52.6,Toll gate,9.63
Uttar Mogalpur,HUGLI,338,324710,village,19,1.86,19,37.11,SIBAICHANDI,1.23,Haripal,14.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,49.04,ICD Tatanagar (Jamshedpur),196.34,Petrapole ICP,72.01,Netaji Subhas Chandra Bose International Airport (CCU),45.67,MMLP Kolkata,48.26,Haldia Multi-Modal Terminal,98.05,FCI Depot Kolkata,48.26,HUGLI Toll Plaza,16.12
Gangeshnagar,HUGLI,338,324558,village,19,12.22,19,40.65,Tarakeswar,6.98,Haripal,14.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,51.62,ICD Tatanagar (Jamshedpur),185.83,Petrapole ICP,82.63,Netaji Subhas Chandra Bose International Airport (CCU),51.47,MMLP Kolkata,51.69,Haldia Multi-Modal Terminal,95.11,FCI Depot Kolkata,51.69,HUGLI Toll Plaza,7.29
Surat Sinpur,HUGLI,338,324597,village,19,8.19,19,37.72,DHANIAKHALI,5.92,Haripal,12.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,49.1,ICD Tatanagar (Jamshedpur),190.39,Petrapole ICP,78.14,Netaji Subhas Chandra Bose International Airport (CCU),47.85,MMLP Kolkata,48.86,Haldia Multi-Modal Terminal,94.99,FCI Depot Kolkata,48.86,HUGLI Toll Plaza,9.89
Parameswarpur,HUGLI,338,324730,village,19,3.58,19,32.59,BELMURI,0.87,Haripal,10.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,44.44,ICD Tatanagar (Jamshedpur),197.02,Petrapole ICP,71.85,Netaji Subhas Chandra Bose International Airport (CCU),41.66,MMLP Kolkata,43.76,Haldia Multi-Modal Terminal,93.58,FCI Depot Kolkata,43.76,HUGLI Toll Plaza,14.89
Mukundapur,HUGLI,338,324642,village,19,5.15,19,42.55,HAJIGARH,2.85,Haripal,18.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,54.29,ICD Tatanagar (Jamshedpur),191.83,Petrapole ICP,76.41,Netaji Subhas Chandra Bose International Airport (CCU),51.59,MMLP Kolkata,53.73,Haldia Multi-Modal Terminal,101.35,FCI Depot Kolkata,53.73,HUGLI Toll Plaza,15.37
Tailkopa,HUGLI,338,324752,village,19,11.09,19,52.52,BAINCHI,1.53,Haripal,33.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,64.77,ICD Tatanagar (Jamshedpur),203.42,Petrapole ICP,66.73,Netaji Subhas Chandra Bose International Airport (CCU),57.91,MMLP Kolkata,63.23,Haldia Multi-Modal Terminal,116.37,FCI Depot Kolkata,63.23,Palsit,17.25
Ballal Dighi,HUGLI,338,324765,village,19,15.42,19,51.68,BAINCHIGRAM,4.15,Haripal,35.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,63.9,ICD Tatanagar (Jamshedpur),208.84,Petrapole ICP,61.29,Netaji Subhas Chandra Bose International Airport (CCU),55.77,MMLP Kolkata,62.04,Haldia Multi-Modal Terminal,117.17,FCI Depot Kolkata,62.04,Palsit,22.53
Konnagar (M),HUGLI,338,801730,village,12,5.36,Belghoria Expressway,5.36,KONNAGAR,0.83,Janai Road,8.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,16.63,ICD Tatanagar (Jamshedpur),216.8,Petrapole ICP,64.1,Netaji Subhas Chandra Bose International Airport (CCU),11.05,MMLP Kolkata,14.13,Haldia Multi-Modal Terminal,74.57,FCI Depot Kolkata,14.13,Nivedita Setu,5.74
Uttar Arjungaria,HUGLI,338,324223,village,116A,1.25,19,68.54,CHANDRAKONA RD,33.27,Haripal,46.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,75.0,ICD Tatanagar (Jamshedpur),146.39,Petrapole ICP,122.98,Netaji Subhas Chandra Bose International Airport (CCU),82.35,MMLP Kolkata,77.16,Haldia Multi-Modal Terminal,93.7,FCI FSD Midnapur,56.05,HUGLI Toll Plaza,36.5
Hazipur,HUGLI,338,324217,village,116A,0.67,19,69.74,CHANDRAKONA RD,31.14,Haripal,48.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,75.89,ICD Tatanagar (Jamshedpur),144.66,Petrapole ICP,124.99,Netaji Subhas Chandra Bose International Airport (CCU),83.62,MMLP Kolkata,78.15,Haldia Multi-Modal Terminal,93.0,FCI FSD Midnapur,53.7,HUGLI Toll Plaza,38.41
Kayapat,HUGLI,338,324192,village,116A,10.42,19,81.81,BOGRI ROAD,21.34,Haripal,59.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,88.56,ICD Tatanagar (Jamshedpur),135.0,Petrapole ICP,133.36,Netaji Subhas Chandra Bose International Airport (CCU),95.47,MMLP Kolkata,90.65,Haldia Multi-Modal Terminal,105.4,FCI FSD Midnapur,56.14,BANKURA Toll Plaza,37.25
Shyambazar,HUGLI,338,324186,village,116A,8.36,19,79.07,BOGRI ROAD,23.9,Haripal,56.35,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,85.86,ICD Tatanagar (Jamshedpur),137.56,Petrapole ICP,130.87,Netaji Subhas Chandra Bose International Airport (CCU),92.74,MMLP Kolkata,87.93,Haldia Multi-Modal Terminal,103.42,FCI FSD Midnapur,56.53,BANKURA Toll Plaza,39.79
Mulluk,HUGLI,338,324178,village,116A,3.35,19,73.24,BOGRI ROAD,29.44,Haripal,50.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,80.09,ICD Tatanagar (Jamshedpur),143.02,Petrapole ICP,125.64,Netaji Subhas Chandra Bose International Airport (CCU),86.91,MMLP Kolkata,82.14,Haldia Multi-Modal Terminal,99.24,FCI FSD Midnapur,57.7,HUGLI Toll Plaza,39.74
Tarahat,HUGLI,338,324177,village,116A,0.97,19,70.86,BOGRI ROAD,31.78,Haripal,48.24,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,77.77,ICD Tatanagar (Jamshedpur),145.33,Petrapole ICP,123.42,Netaji Subhas Chandra Bose International Airport (CCU),84.52,MMLP Kolkata,79.79,Haldia Multi-Modal Terminal,97.73,FCI FSD Midnapur,58.53,HUGLI Toll Plaza,37.41
Mandala,HUGLI,338,324218,village,116A,1.54,19,69.51,CHANDRAKONA RD,30.9,Haripal,48.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,75.53,ICD Tatanagar (Jamshedpur),144.66,Petrapole ICP,125.18,Netaji Subhas Chandra Bose International Airport (CCU),83.42,MMLP Kolkata,77.83,Haldia Multi-Modal Terminal,92.19,FCI FSD Midnapur,52.98,HUGLI Toll Plaza,38.57
Harihar,HUGLI,338,324219,village,116A,2.05,19,68.27,CHANDRAKONA RD,32.09,Haripal,47.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,74.33,ICD Tatanagar (Jamshedpur),145.92,Petrapole ICP,123.98,Netaji Subhas Chandra Bose International Airport (CCU),82.18,MMLP Kolkata,76.62,Haldia Multi-Modal Terminal,91.52,FCI FSD Midnapur,53.67,HUGLI Toll Plaza,37.35
Datpur,HUGLI,338,324221,village,116A,0.85,19,68.82,CHANDRAKONA RD,32.29,Haripal,47.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,75.08,ICD Tatanagar (Jamshedpur),145.73,Petrapole ICP,123.86,Netaji Subhas Chandra Bose International Airport (CCU),82.68,MMLP Kolkata,77.31,Haldia Multi-Modal Terminal,92.88,FCI FSD Midnapur,54.68,HUGLI Toll Plaza,37.3
Tehure,HUGLI,338,324222,village,116A,0.37,19,69.31,CHANDRAKONA RD,32.33,Haripal,47.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,75.68,ICD Tatanagar (Jamshedpur),145.5,Petrapole ICP,123.91,Netaji Subhas Chandra Bose International Airport (CCU),83.13,MMLP Kolkata,77.87,Haldia Multi-Modal Terminal,93.82,FCI FSD Midnapur,55.28,HUGLI Toll Plaza,37.41
Dariahar,HUGLI,338,324228,village,116A,1.71,19,67.93,CHANDRAKONA RD,33.18,Haripal,46.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,74.24,ICD Tatanagar (Jamshedpur),146.66,Petrapole ICP,122.95,Netaji Subhas Chandra Bose International Airport (CCU),81.78,MMLP Kolkata,76.45,Haldia Multi-Modal Terminal,92.48,FCI FSD Midnapur,55.26,HUGLI Toll Plaza,36.38
Dakshin Arjungaria,HUGLI,338,324227,village,116A,2.63,19,67.01,CHANDRAKONA RD,33.97,Haripal,45.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,73.33,ICD Tatanagar (Jamshedpur),147.54,Petrapole ICP,122.13,Netaji Subhas Chandra Bose International Airport (CCU),80.86,MMLP Kolkata,75.54,Haldia Multi-Modal Terminal,91.88,FCI FSD Midnapur,55.65,HUGLI Toll Plaza,35.54
Maynadanga,HUGLI,338,324229,village,116A,2.99,19,66.8,CHANDRAKONA RD,33.65,Haripal,45.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,72.97,ICD Tatanagar (Jamshedpur),147.48,Petrapole ICP,122.42,Netaji Subhas Chandra Bose International Airport (CCU),80.69,MMLP Kolkata,75.23,Haldia Multi-Modal Terminal,90.98,FCI FSD Midnapur,54.81,HUGLI Toll Plaza,35.78
Bahagal,HUGLI,338,324220,village,116A,2.61,19,67.39,CHANDRAKONA RD,32.95,Haripal,46.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,73.49,ICD Tatanagar (Jamshedpur),146.81,Petrapole ICP,123.12,Netaji Subhas Chandra Bose International Airport (CCU),81.29,MMLP Kolkata,75.77,Haldia Multi-Modal Terminal,91.08,FCI FSD Midnapur,54.21,HUGLI Toll Plaza,36.48
Satberia,HUGLI,338,324165,village,116A,2.92,19,72.78,BOGRI ROAD,30.71,Haripal,49.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,79.94,ICD Tatanagar (Jamshedpur),144.37,Petrapole ICP,124.09,Netaji Subhas Chandra Bose International Airport (CCU),86.33,MMLP Kolkata,81.88,Haldia Multi-Modal Terminal,100.53,FCI FSD Midnapur,60.11,HUGLI Toll Plaza,38.56
Dwariapur,HUGLI,338,324164,village,116A,2.26,19,72.15,BOGRI ROAD,31.51,Haripal,48.92,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,79.4,ICD Tatanagar (Jamshedpur),145.18,Petrapole ICP,123.27,Netaji Subhas Chandra Bose International Airport (CCU),85.68,MMLP Kolkata,81.3,Haldia Multi-Modal Terminal,100.46,FCI FSD Midnapur,60.79,HUGLI Toll Plaza,37.79
Subir Chak,HUGLI,338,324166,village,116A,1.81,19,71.63,BOGRI ROAD,31.52,Haripal,48.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,78.72,ICD Tatanagar (Jamshedpur),145.15,Petrapole ICP,123.42,Netaji Subhas Chandra Bose International Airport (CCU),85.22,MMLP Kolkata,80.68,Haldia Multi-Modal Terminal,99.25,FCI FSD Midnapur,59.71,HUGLI Toll Plaza,37.68
Paschim Amarpur,HUGLI,338,324162,village,116A,2.48,19,72.26,BOGRI ROAD,31.91,Haripal,48.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,79.65,ICD Tatanagar (Jamshedpur),145.58,Petrapole ICP,122.8,Netaji Subhas Chandra Bose International Airport (CCU),85.72,MMLP Kolkata,81.5,Haldia Multi-Modal Terminal,101.31,FCI FSD Midnapur,61.88,HUGLI Toll Plaza,37.55
Shripur (CT),HUGLI,338,324157,village,116A,0.67,19,70.18,BOGRI ROAD,33.69,Haripal,46.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,77.57,ICD Tatanagar (Jamshedpur),147.36,Petrapole ICP,121.09,Netaji Subhas Chandra Bose International Airport (CCU),83.66,MMLP Kolkata,79.42,Haldia Multi-Modal Terminal,99.68,FCI FSD Midnapur,62.1,HUGLI Toll Plaza,35.63
