village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Thiruvallam,Thiruvananthapuram,601,913471,village,NEMEM,6.08,Balaramapuram,9.71,Vizhinjam International Seaport,6.16,ICD Thiruvananthapuram,14.15,Petrapole ICP,2043.8,Trivandrum International Airport (TRV),8.14,MMLP Coimbatore,289.71,Kollam Terminal,65.56,FCI Depot Kochi,185.74
Kalliyoor (CT),Thiruvananthapuram,601,628517,village,NEMEM,2.94,Balaramapuram,6.15,Vizhinjam International Seaport,6.72,ICD Thiruvananthapuram,14.17,Petrapole ICP,2041.03,Trivandrum International Airport (TRV),10.19,MMLP Coimbatore,288.87,Kollam Terminal,67.06,FCI Depot Kochi,186.45
Nemom,Thiruvananthapuram,601,913464,village,NEMEM,2.58,Balaramapuram,8.0,Vizhinjam International Seaport,10.15,ICD Thiruvananthapuram,10.56,Petrapole ICP,2038.66,Trivandrum International Airport (TRV),7.92,MMLP Coimbatore,285.31,Kollam Terminal,63.79,FCI Depot Kochi,182.88
Manacaud,Thiruvananthapuram,601,913462,village,TRIVANDRUM CENTRAL,3.02,Balaramapuram,10.74,Vizhinjam International Seaport,10.2,ICD Thiruvananthapuram,10.02,Petrapole ICP,2040.73,Trivandrum International Airport (TRV),5.1,MMLP Coimbatore,285.6,Kollam Terminal,62.03,FCI Depot Kochi,181.82
Muttathara,Thiruvananthapuram,601,913463,village,TRIVANDRUM CENTRAL,3.59,Balaramapuram,12.79,Vizhinjam International Seaport,10.56,ICD Thiruvananthapuram,10.55,Petrapole ICP,2042.51,Trivandrum International Airport (TRV),3.64,MMLP Coimbatore,286.14,Kollam Terminal,61.07,FCI Depot Kochi,181.36
Thirumala,Thiruvananthapuram,601,913470,village,TRIVANDRUM CENTRAL,4.18,Balaramapuram,9.86,Vizhinjam International Seaport,13.2,ICD Thiruvananthapuram,7.85,Petrapole ICP,2036.2,Trivandrum International Airport (TRV),7.7,MMLP Coimbatore,282.26,Kollam Terminal,61.49,FCI Depot Kochi,180.13
Sasthamangalam,Thiruvananthapuram,601,913469,village,TRIVANDRUM CENTRAL,3.5,Balaramapuram,12.18,Vizhinjam International Seaport,15.01,ICD Thiruvananthapuram,5.55,Petrapole ICP,2035.64,Trivandrum International Airport (TRV),6.75,MMLP Coimbatore,280.47,Kollam Terminal,59.16,FCI Depot Kochi,177.86
Thycaud,Thiruvananthapuram,601,913472,village,TRIVANDRUM CENTRAL,1.2,Balaramapuram,12.7,Vizhinjam International Seaport,13.9,ICD Thiruvananthapuram,6.27,Petrapole ICP,2037.86,Trivandrum International Airport (TRV),4.51,MMLP Coimbatore,281.85,Kollam Terminal,58.97,FCI Depot Kochi,178.31
Vanchiyoor,Thiruvananthapuram,601,913475,village,TRIVANDRUM PETTAI,0.99,Balaramapuram,14.33,Vizhinjam International Seaport,14.38,ICD Thiruvananthapuram,6.38,Petrapole ICP,2039.09,Trivandrum International Airport (TRV),2.66,MMLP Coimbatore,281.94,Kollam Terminal,57.77,FCI Depot Kochi,177.55
Pettah,Thiruvananthapuram,601,913468,village,TRIVANDRUM PETTAI,1.73,Balaramapuram,15.18,Vizhinjam International Seaport,13.7,ICD Thiruvananthapuram,8.28,Petrapole ICP,2041.32,Trivandrum International Airport (TRV),0.63,MMLP Coimbatore,283.48,Kollam Terminal,57.93,FCI Depot Kochi,178.24
"Kadakampalli
",Thiruvananthapuram,601,913458,village,KOCHUVELI,1.7,Balaramapuram,17.83,Vizhinjam International Seaport,16.84,ICD Thiruvananthapuram,6.78,Petrapole ICP,2040.13,Trivandrum International Airport (TRV),2.7,MMLP Coimbatore,280.84,Kollam Terminal,54.79,FCI Depot Kochi,175.12
"Pattam
",Thiruvananthapuram,601,913465,village,TRIVANDRUM PETTAI,2.46,Balaramapuram,16.25,Vizhinjam International Seaport,16.95,ICD Thiruvananthapuram,4.16,Petrapole ICP,2037.45,Trivandrum International Airport (TRV),4.17,MMLP Coimbatore,279.45,Kollam Terminal,55.43,FCI Depot Kochi,175.01
Kawdiar,Thiruvananthapuram,601,913459,village,TRIVANDRUM PETTAI,3.86,Balaramapuram,15.33,Vizhinjam International Seaport,17.17,ICD Thiruvananthapuram,3.03,Petrapole ICP,2035.76,Trivandrum International Airport (TRV),5.76,MMLP Coimbatore,278.68,Kollam Terminal,56.06,FCI Depot Kochi,175.11
Vattiyoorkavu (CT),Thiruvananthapuram,601,628516,village,TRIVANDRUM CENTRAL,6.82,Balaramapuram,12.02,Vizhinjam International Seaport,16.91,ICD Thiruvananthapuram,6.26,Petrapole ICP,2032.52,Trivandrum International Airport (TRV),10.04,MMLP Coimbatore,278.64,Kollam Terminal,59.76,FCI Depot Kochi,177.43
Peroorkada,Thiruvananthapuram,601,913467,village,TRIVANDRUM CENTRAL,6.38,Balaramapuram,14.12,Vizhinjam International Seaport,18.07,ICD Thiruvananthapuram,3.92,Petrapole ICP,2032.69,Trivandrum International Airport (TRV),9.07,MMLP Coimbatore,277.38,Kollam Terminal,57.47,FCI Depot Kochi,175.43
Kudappanakkunnu (CT),Thiruvananthapuram,601,628515,village,TRIVANDRUM PETTAI,6.55,Balaramapuram,16.79,Vizhinjam International Seaport,19.66,ICD Thiruvananthapuram,0.92,Petrapole ICP,2033.17,Trivandrum International Airport (TRV),8.4,MMLP Coimbatore,276.01,Kollam Terminal,54.62,FCI Depot Kochi,173.03
Ulloor,Thiruvananthapuram,601,913474,village,KOCHUVELI,5.91,Balaramapuram,19.07,Vizhinjam International Seaport,20.65,ICD Thiruvananthapuram,2.22,Petrapole ICP,2034.73,Trivandrum International Airport (TRV),7.65,MMLP Coimbatore,275.72,Kollam Terminal,52.29,FCI Depot Kochi,171.42
Cheruvackal,Thiruvananthapuram,601,913457,village,KOCHUVELI,3.13,Balaramapuram,19.35,Vizhinjam International Seaport,19.56,ICD Thiruvananthapuram,4.7,Petrapole ICP,2037.49,Trivandrum International Airport (TRV),5.69,MMLP Coimbatore,277.7,Kollam Terminal,52.44,FCI Depot Kochi,172.33
Attipra,Thiruvananthapuram,601,913456,village,VELI,1.44,Balaramapuram,22.46,Vizhinjam International Seaport,21.55,ICD Thiruvananthapuram,7.95,Petrapole ICP,2039.29,Trivandrum International Airport (TRV),7.42,MMLP Coimbatore,277.44,Kollam Terminal,50.01,FCI Depot Kochi,170.59
Pangappara,Thiruvananthapuram,601,913466,village,KAZHAKUTTAM,3.48,Balaramapuram,22.25,Vizhinjam International Seaport,23.02,ICD Thiruvananthapuram,5.45,Petrapole ICP,2035.41,Trivandrum International Airport (TRV),9.16,MMLP Coimbatore,274.39,Kollam Terminal,49.22,FCI Depot Kochi,168.87
Uliyazhathura (CT),Thiruvananthapuram,601,628513,village,KAZHAKUTTAM,6.18,Balaramapuram,22.53,Vizhinjam International Seaport,24.52,ICD Thiruvananthapuram,4.92,Petrapole ICP,2032.35,Trivandrum International Airport (TRV),11.29,MMLP Coimbatore,272.02,Kollam Terminal,48.85,FCI Depot Kochi,167.6
Ayiroopara (CT),Thiruvananthapuram,601,628512,village,KANIYAPURAM,4.84,Balaramapuram,25.59,Vizhinjam International Seaport,27.03,ICD Thiruvananthapuram,8.04,Petrapole ICP,2032.55,Trivandrum International Airport (TRV),13.26,MMLP Coimbatore,270.36,Kollam Terminal,45.75,FCI Depot Kochi,164.91
Menamkulam(CT),Thiruvananthapuram,601,628509,village,KANIYAPURAM,2.27,Balaramapuram,27.12,Vizhinjam International Seaport,26.35,ICD Thiruvananthapuram,11.13,Petrapole ICP,2038.23,Trivandrum International Airport (TRV),12.24,MMLP Coimbatore,273.92,Kollam Terminal,45.19,FCI Depot Kochi,165.99
Kadinamkulam(CT),Thiruvananthapuram,601,628505,village,MURUKKAMPUZHA,1.73,Balaramapuram,32.55,Vizhinjam International Seaport,31.84,ICD Thiruvananthapuram,15.91,Petrapole ICP,2037.18,Trivandrum International Airport (TRV),17.78,MMLP Coimbatore,270.04,Kollam Terminal,39.69,FCI Depot Kochi,160.79
Pallipuram (CT),Thiruvananthapuram,601,628511,village,KANIYAPURAM,1.42,Balaramapuram,29.32,Vizhinjam International Seaport,29.42,ICD Thiruvananthapuram,12.28,Petrapole ICP,2035.26,Trivandrum International Airport (TRV),15.26,MMLP Coimbatore,270.27,Kollam Terminal,42.31,FCI Depot Kochi,162.64
Veiloor (CT),Thiruvananthapuram,601,628510,village,MURUKKAMPUZHA,1.62,Balaramapuram,32.6,Vizhinjam International Seaport,32.86,ICD Thiruvananthapuram,15.3,Petrapole ICP,2033.9,Trivandrum International Airport (TRV),18.7,MMLP Coimbatore,267.38,Kollam Terminal,38.91,FCI Depot Kochi,159.23
Andoorkonam(CT),Thiruvananthapuram,601,628508,village,KANIYAPURAM,4.03,Balaramapuram,28.09,Vizhinjam International Seaport,29.31,ICD Thiruvananthapuram,10.55,Petrapole ICP,2032.28,Trivandrum International Airport (TRV),15.36,MMLP Coimbatore,268.71,Kollam Terminal,43.25,FCI Depot Kochi,162.59
Melthonnakkal(CT),Thiruvananthapuram,601,628506,village,MURUKKAMPUZHA,4.18,Balaramapuram,32.51,Vizhinjam International Seaport,33.54,ICD Thiruvananthapuram,14.95,Petrapole ICP,2031.33,Trivandrum International Airport (TRV),19.48,MMLP Coimbatore,265.5,Kollam Terminal,38.83,FCI Depot Kochi,158.36
Keezhthonnakkal(CT),Thiruvananthapuram,601,628507,village,MURUKKAMPUZHA,5.93,Balaramapuram,31.7,Vizhinjam International Seaport,33.29,ICD Thiruvananthapuram,14.1,Petrapole ICP,2029.74,Trivandrum International Airport (TRV),19.39,MMLP Coimbatore,264.85,Kollam Terminal,39.75,FCI Depot Kochi,158.62
Azhoor (CT),Thiruvananthapuram,601,628478,village,PERUNGUZHI,1.05,Balaramapuram,35.32,Vizhinjam International Seaport,35.28,ICD Thiruvananthapuram,18.09,Petrapole ICP,2034.3,Trivandrum International Airport (TRV),21.14,MMLP Coimbatore,266.19,Kollam Terminal,36.32,FCI Depot Kochi,157.04
Sarkara-Chirayinkeezhu (CT),Thiruvananthapuram,601,628472,village,CHIRAYINKIL,0.45,Balaramapuram,39.15,Vizhinjam International Seaport,38.75,ICD Thiruvananthapuram,22.0,Petrapole ICP,2034.88,Trivandrum International Airport (TRV),24.66,MMLP Coimbatore,264.58,Kollam Terminal,32.78,FCI Depot Kochi,154.03
Kadakkavoor,Thiruvananthapuram,601,628471,village,KADAKAVUR,0.72,Balaramapuram,42.4,Vizhinjam International Seaport,41.95,ICD Thiruvananthapuram,25.21,Petrapole ICP,2034.53,Trivandrum International Airport (TRV),27.89,MMLP Coimbatore,262.55,Kollam Terminal,29.6,FCI Depot Kochi,151.09
Vakkom (CT),Thiruvananthapuram,601,628475,village,AKATHUMURI,1.08,Balaramapuram,43.72,Vizhinjam International Seaport,43.53,ICD Thiruvananthapuram,26.39,Petrapole ICP,2033.13,Trivandrum International Airport (TRV),29.42,MMLP Coimbatore,260.72,Kollam Terminal,28.0,FCI Depot Kochi,149.32
Keezhattingal (CT),Thiruvananthapuram,601,628474,village,KADAKAVUR,3.16,Balaramapuram,42.08,Vizhinjam International Seaport,42.52,ICD Thiruvananthapuram,24.56,Petrapole ICP,2030.73,Trivandrum International Airport (TRV),28.36,MMLP Coimbatore,259.74,Kollam Terminal,29.29,FCI Depot Kochi,149.75
Kizhuvilam- Koonthalloor (CT),Thiruvananthapuram,601,628476,village,CHIRAYINKIL,2.72,Balaramapuram,38.33,Vizhinjam International Seaport,38.7,ICD Thiruvananthapuram,20.86,Petrapole ICP,2032.0,Trivandrum International Airport (TRV),24.54,MMLP Coimbatore,262.75,Kollam Terminal,33.08,FCI Depot Kochi,153.49
Edakkode (CT),Thiruvananthapuram,601,628477,village,PERUNGUZHI,6.58,Balaramapuram,35.66,Vizhinjam International Seaport,37.09,ICD Thiruvananthapuram,18.05,Petrapole ICP,2028.8,Trivandrum International Airport (TRV),23.08,MMLP Coimbatore,261.92,Kollam Terminal,35.82,FCI Depot Kochi,154.8
Pulimath,Thiruvananthapuram,601,628462,village,CHIRAYINKIL,16.66,Balaramapuram,39.33,Vizhinjam International Seaport,42.99,ICD Thiruvananthapuram,22.83,Petrapole ICP,2018.45,Trivandrum International Airport (TRV),29.93,MMLP Coimbatore,253.46,Kollam Terminal,36.22,FCI Depot Kochi,150.17
Pazhayakunnummel,Thiruvananthapuram,601,628461,village,AKATHUMURI,17.7,Balaramapuram,43.45,Vizhinjam International Seaport,47.13,ICD Thiruvananthapuram,26.98,Petrapole ICP,2015.97,Trivandrum International Airport (TRV),33.99,MMLP Coimbatore,249.52,Kollam Terminal,33.5,FCI Depot Kochi,146.1
Kilimanoor,Thiruvananthapuram,601,628460,village,AKATHUMURI,14.35,Balaramapuram,45.71,Vizhinjam International Seaport,48.59,ICD Thiruvananthapuram,28.64,Petrapole ICP,2018.34,Trivandrum International Airport (TRV),34.97,MMLP Coimbatore,249.36,Kollam Terminal,29.3,FCI Depot Kochi,143.77
Cherunniyoor,Thiruvananthapuram,601,913837,village,AKATHUMURI,2.49,Balaramapuram,46.64,Vizhinjam International Seaport,46.82,ICD Thiruvananthapuram,29.15,Petrapole ICP,2030.74,Trivandrum International Airport (TRV),32.68,MMLP Coimbatore,257.29,Kollam Terminal,24.8,FCI Depot Kochi,145.81
Manamboor(CT),Thiruvananthapuram,601,628468,village,AKATHUMURI,4.67,Balaramapuram,43.72,Vizhinjam International Seaport,44.66,ICD Thiruvananthapuram,26.12,Petrapole ICP,2028.05,Trivandrum International Airport (TRV),30.52,MMLP Coimbatore,256.85,Kollam Terminal,27.69,FCI Depot Kochi,147.38
Ottoor(CT),Thiruvananthapuram,601,628466,village,AKATHUMURI,5.01,Balaramapuram,46.2,Vizhinjam International Seaport,47.09,ICD Thiruvananthapuram,28.6,Petrapole ICP,2027.49,Trivandrum International Airport (TRV),32.94,MMLP Coimbatore,255.08,Kollam Terminal,25.22,FCI Depot Kochi,145.0
Varkala,Thiruvananthapuram,601,913451,village,VARKALA,0.75,Balaramapuram,51.34,Vizhinjam International Seaport,51.18,ICD Thiruvananthapuram,33.91,Petrapole ICP,2031.42,Trivandrum International Airport (TRV),37.09,MMLP Coimbatore,255.36,Kollam Terminal,20.36,FCI Depot Kochi,142.08
Edava(CT),Thiruvananthapuram,601,628452,village,EDAVAI,0.12,Balaramapuram,54.31,Vizhinjam International Seaport,54.12,ICD Thiruvananthapuram,36.87,Petrapole ICP,2030.97,Trivandrum International Airport (TRV),40.04,MMLP Coimbatore,253.48,Kollam Terminal,17.45,FCI Depot Kochi,139.37
Ayiroor (CT),Thiruvananthapuram,601,628453,village,EDAVAI,3.65,Balaramapuram,54.1,Vizhinjam International Seaport,54.57,ICD Thiruvananthapuram,36.53,Petrapole ICP,2027.35,Trivandrum International Airport (TRV),40.42,MMLP Coimbatore,250.74,Kollam Terminal,17.24,FCI Depot Kochi,138.05
Chemmaruthy(CT),Thiruvananthapuram,601,628454,village,VARKALA,3.99,Balaramapuram,50.05,Vizhinjam International Seaport,50.73,ICD Thiruvananthapuram,32.46,Petrapole ICP,2027.39,Trivandrum International Airport (TRV),36.57,MMLP Coimbatore,252.92,Kollam Terminal,21.33,FCI Depot Kochi,141.59
Navaikulam,Thiruvananthapuram,601,628455,village,VARKALA,7.93,Balaramapuram,50.41,Vizhinjam International Seaport,51.83,ICD Thiruvananthapuram,32.83,Petrapole ICP,2023.46,Trivandrum International Airport (TRV),37.72,MMLP Coimbatore,249.89,Kollam Terminal,21.77,FCI Depot Kochi,140.11
Kudavoor,Thiruvananthapuram,601,628458,village,VARKALA,11.02,Balaramapuram,48.51,Vizhinjam International Seaport,50.54,ICD Thiruvananthapuram,31.06,Petrapole ICP,2021.14,Trivandrum International Airport (TRV),36.57,MMLP Coimbatore,249.4,Kollam Terminal,24.72,FCI Depot Kochi,141.38
Madavoor,Thiruvananthapuram,601,628457,village,VARKALA,14.67,Balaramapuram,50.03,Vizhinjam International Seaport,52.71,ICD Thiruvananthapuram,32.87,Petrapole ICP,2017.2,Trivandrum International Airport (TRV),38.95,MMLP Coimbatore,246.06,Kollam Terminal,25.5,FCI Depot Kochi,139.48
Pallickal,Thiruvananthapuram,601,628456,village,VARKALA,14.01,Balaramapuram,53.21,Vizhinjam International Seaport,55.6,ICD Thiruvananthapuram,35.92,Petrapole ICP,2017.22,Trivandrum International Airport (TRV),41.71,MMLP Coimbatore,244.19,Kollam Terminal,22.23,FCI Depot Kochi,136.42
Kulathupuzha,Kollam,600,628394,village,SENGOTTAI,16.04,Balaramapuram,51.15,Vizhinjam International Seaport,59.25,ICD Thiruvananthapuram,42.93,Petrapole ICP,1990.55,Trivandrum International Airport (TRV),51.19,MMLP Coimbatore,240.29,Kollam Terminal,60.29,FCI Depot Kochi,154.0
Aryankavu,Kollam,600,628393,village,SENGOTTAI,13.57,Balaramapuram,65.99,Vizhinjam International Seaport,73.44,ICD Thiruvananthapuram,55.5,Petrapole ICP,1979.99,Trivandrum International Airport (TRV),63.82,MMLP Coimbatore,224.38,Kollam Terminal,58.32,FCI Depot Kochi,139.9
Kareepra,Kollam,600,628414,village,Ezhukone,4.6,Balaramapuram,67.79,Vizhinjam International Seaport,69.8,ICD Thiruvananthapuram,50.4,Petrapole ICP,2013.26,Trivandrum International Airport (TRV),55.75,MMLP Coimbatore,233.36,Kollam Terminal,13.41,FCI Depot Kochi,122.09
Odanavattom,Kollam,600,628415,village,Ezhukone,5.63,Balaramapuram,67.03,Vizhinjam International Seaport,69.53,ICD Thiruvananthapuram,49.83,Petrapole ICP,2010.21,Trivandrum International Airport (TRV),55.61,MMLP Coimbatore,231.82,Kollam Terminal,17.07,FCI Depot Kochi,122.5
Ummannoor,Kollam,600,628416,village,Kottarakara,7.03,Balaramapuram,64.71,Vizhinjam International Seaport,67.95,ICD Thiruvananthapuram,47.94,Petrapole ICP,2006.53,Trivandrum International Airport (TRV),54.32,MMLP Coimbatore,231.04,Kollam Terminal,22.53,FCI Depot Kochi,124.83
Vettikkavala,Kollam,600,628411,village,Kuri,6.15,Balaramapuram,67.01,Vizhinjam International Seaport,70.56,ICD Thiruvananthapuram,50.47,Petrapole ICP,2003.31,Trivandrum International Airport (TRV),57.05,MMLP Coimbatore,227.87,Kollam Terminal,24.79,FCI Depot Kochi,122.76
Chakkuvarackal,Kollam,600,628410,village,Auvaneeswaram,5.42,Balaramapuram,66.18,Vizhinjam International Seaport,70.4,ICD Thiruvananthapuram,50.24,Petrapole ICP,1999.46,Trivandrum International Airport (TRV),57.28,MMLP Coimbatore,226.57,Kollam Terminal,29.85,FCI Depot Kochi,124.48
Melila (Part),Kollam,600,628409,village,Kuri,3.78,Balaramapuram,68.99,Vizhinjam International Seaport,72.84,ICD Thiruvananthapuram,52.7,Petrapole ICP,2000.18,Trivandrum International Airport (TRV),59.48,MMLP Coimbatore,225.02,Kollam Terminal,27.37,FCI Depot Kochi,121.17
Kottarakkara,Kollam,600,628430,village,Kottarakara,1.07,Balaramapuram,70.43,Vizhinjam International Seaport,73.39,ICD Thiruvananthapuram,53.48,Petrapole ICP,2005.49,Trivandrum International Airport (TRV),59.6,MMLP Coimbatore,226.99,Kollam Terminal,20.66,FCI Depot Kochi,119.04
Mylom,Kollam,600,628408,village,Kuri,3.54,Balaramapuram,73.87,Vizhinjam International Seaport,77.24,ICD Thiruvananthapuram,57.2,Petrapole ICP,2000.82,Trivandrum International Airport (TRV),63.6,MMLP Coimbatore,222.27,Kollam Terminal,24.72,FCI Depot Kochi,115.83
Kalayapuram,Kollam,600,628407,village,Kuri,6.04,Balaramapuram,77.38,Vizhinjam International Seaport,80.67,ICD Thiruvananthapuram,60.66,Petrapole ICP,1999.51,Trivandrum International Airport (TRV),66.99,MMLP Coimbatore,219.41,Kollam Terminal,25.47,FCI Depot Kochi,112.29
Adichanalloor (CT),Kollam,600,628447,village,MAYYANAD,5.21,Balaramapuram,63.6,Vizhinjam International Seaport,64.42,ICD Thiruvananthapuram,46.0,Petrapole ICP,2022.62,Trivandrum International Airport (TRV),50.26,MMLP Coimbatore,242.23,Kollam Terminal,8.62,FCI Depot Kochi,128.14
Pallimon,Kollam,600,628434,village,Kundara,7.57,Balaramapuram,65.08,Vizhinjam International Seaport,66.76,ICD Thiruvananthapuram,47.58,Petrapole ICP,2016.5,Trivandrum International Airport (TRV),52.66,MMLP Coimbatore,237.04,Kollam Terminal,11.91,FCI Depot Kochi,125.18
Nedumpana (CT),Kollam,600,628443,village,Kundara,5.32,Balaramapuram,67.52,Vizhinjam International Seaport,68.93,ICD Thiruvananthapuram,49.98,Petrapole ICP,2017.41,Trivandrum International Airport (TRV),54.8,MMLP Coimbatore,236.37,Kollam Terminal,9.34,FCI Depot Kochi,123.16
Thrikkovilvattom (CT),Kollam,600,628446,village,Chandanattop Halt,4.03,Balaramapuram,68.35,Vizhinjam International Seaport,69.27,ICD Thiruvananthapuram,50.75,Petrapole ICP,2020.51,Trivandrum International Airport (TRV),55.11,MMLP Coimbatore,238.22,Kollam Terminal,5.87,FCI Depot Kochi,123.31
Thazhuthala (CT),Kollam,600,628448,village,IRAVIPURAM,5.07,Balaramapuram,66.47,Vizhinjam International Seaport,67.19,ICD Thiruvananthapuram,48.86,Petrapole ICP,2022.42,Trivandrum International Airport (TRV),53.03,MMLP Coimbatore,240.62,Kollam Terminal,5.96,FCI Depot Kochi,125.58
Paravoor (CT),Kollam,600,628436,village,PARAVUR,1.7,Balaramapuram,61.29,Vizhinjam International Seaport,61.6,ICD Thiruvananthapuram,43.72,Petrapole ICP,2026.44,Trivandrum International Airport (TRV),47.47,MMLP Coimbatore,246.34,Kollam Terminal,10.05,FCI Depot Kochi,131.53
Mayyanad (CT),Kollam,600,628449,village,MAYYANAD,1.08,Balaramapuram,64.7,Vizhinjam International Seaport,64.87,ICD Thiruvananthapuram,47.14,Petrapole ICP,2026.52,Trivandrum International Airport (TRV),50.76,MMLP Coimbatore,244.69,Kollam Terminal,6.67,FCI Depot Kochi,128.67
Eravipuram (OG),Kollam,600,628374,village,IRAVIPURAM,1.06,Balaramapuram,67.54,Vizhinjam International Seaport,67.53,ICD Thiruvananthapuram,50.01,Petrapole ICP,2027.14,Trivandrum International Airport (TRV),53.45,MMLP Coimbatore,243.79,Kollam Terminal,4.17,FCI Depot Kochi,126.55
Mundakkal,Kollam,600,913835,village,IRAVIPURAM,1.77,Balaramapuram,70.05,Vizhinjam International Seaport,69.94,ICD Thiruvananthapuram,52.53,Petrapole ICP,2027.28,Trivandrum International Airport (TRV),55.88,MMLP Coimbatore,242.7,Kollam Terminal,2.59,FCI Depot Kochi,124.54
Vadakkevila,Kollam,600,913834,village,IRAVIPURAM,2.0,Balaramapuram,70.17,Vizhinjam International Seaport,70.35,ICD Thiruvananthapuram,52.6,Petrapole ICP,2025.23,Trivandrum International Airport (TRV),56.24,MMLP Coimbatore,240.98,Kollam Terminal,1.18,FCI Depot Kochi,123.52
Kilikollur,Kollam,600,913477,village,Kilikollur,1.86,Balaramapuram,71.04,Vizhinjam International Seaport,71.48,ICD Thiruvananthapuram,53.44,Petrapole ICP,2023.1,Trivandrum International Airport (TRV),57.35,MMLP Coimbatore,238.87,Kollam Terminal,1.87,FCI Depot Kochi,121.92
Kottamkara (CT),Kollam,600,628444,village,Chandanattop Halt,2.22,Balaramapuram,70.15,Vizhinjam International Seaport,71.1,ICD Thiruvananthapuram,52.55,Petrapole ICP,2019.75,Trivandrum International Airport (TRV),56.94,MMLP Coimbatore,236.73,Kollam Terminal,5.6,FCI Depot Kochi,121.49
Mangad,Kollam,600,913833,village,Kilikollur,1.22,Balaramapuram,72.77,Vizhinjam International Seaport,73.28,ICD Thiruvananthapuram,55.17,Petrapole ICP,2022.18,Trivandrum International Airport (TRV),59.14,MMLP Coimbatore,237.3,Kollam Terminal,2.86,FCI Depot Kochi,120.08
Kollam,Kollam,600,913829,village,KOLLAM JN,1.44,Balaramapuram,73.58,Vizhinjam International Seaport,73.52,ICD Thiruvananthapuram,56.05,Petrapole ICP,2026.28,Trivandrum International Airport (TRV),59.45,MMLP Coimbatore,240.2,Kollam Terminal,2.86,FCI Depot Kochi,121.16
Sakthikulangara,Kollam,600,913832,village,KOLLAM JN,5.78,Balaramapuram,77.83,Vizhinjam International Seaport,77.57,ICD Thiruvananthapuram,60.33,Petrapole ICP,2026.98,Trivandrum International Airport (TRV),63.55,MMLP Coimbatore,238.82,Kollam Terminal,7.17,FCI Depot Kochi,118.05
Thrikkadavoor (CT),Kollam,600,628445,village,KOLLAM JN,3.82,Balaramapuram,75.55,Vizhinjam International Seaport,75.67,ICD Thiruvananthapuram,57.98,Petrapole ICP,2024.41,Trivandrum International Airport (TRV),61.58,MMLP Coimbatore,237.76,Kollam Terminal,4.21,FCI Depot Kochi,118.69
Thrikkaruva (CT),Kollam,600,628439,village,PERINAD,2.78,Balaramapuram,77.57,Vizhinjam International Seaport,78.08,ICD Thiruvananthapuram,59.97,Petrapole ICP,2020.92,Trivandrum International Airport (TRV),63.94,MMLP Coimbatore,234.01,Kollam Terminal,6.86,FCI Depot Kochi,115.53
Panayam (CT),Kollam,600,628440,village,PERINAD,0.64,Balaramapuram,76.01,Vizhinjam International Seaport,76.81,ICD Thiruvananthapuram,58.4,Petrapole ICP,2019.1,Trivandrum International Airport (TRV),62.65,MMLP Coimbatore,233.34,Kollam Terminal,6.8,FCI Depot Kochi,116.19
Perinad (CT),Kollam,600,628441,village,Chandanattop Halt,2.34,Balaramapuram,74.09,Vizhinjam International Seaport,75.21,ICD Thiruvananthapuram,56.51,Petrapole ICP,2017.28,Trivandrum International Airport (TRV),61.05,MMLP Coimbatore,232.91,Kollam Terminal,7.67,FCI Depot Kochi,117.27
Elampalloor (CT),Kollam,600,628442,village,Kundara,1.08,Balaramapuram,71.65,Vizhinjam International Seaport,73.16,ICD Thiruvananthapuram,54.13,Petrapole ICP,2015.23,Trivandrum International Airport (TRV),59.03,MMLP Coimbatore,232.66,Kollam Terminal,9.83,FCI Depot Kochi,118.91
Mulavana (CT),Kollam,600,628433,village,Kundara East,1.48,Balaramapuram,74.17,Vizhinjam International Seaport,75.96,ICD Thiruvananthapuram,56.72,Petrapole ICP,2012.27,Trivandrum International Airport (TRV),61.86,MMLP Coimbatore,229.26,Kollam Terminal,12.59,FCI Depot Kochi,115.98
East Kallada (CT),Kollam,600,628432,village,MUNROTURUTTU,4.78,Balaramapuram,78.52,Vizhinjam International Seaport,80.11,ICD Thiruvananthapuram,61.02,Petrapole ICP,2012.12,Trivandrum International Airport (TRV),65.98,MMLP Coimbatore,226.9,Kollam Terminal,13.44,FCI Depot Kochi,111.97
Mundrothuruth (CT),Kollam,600,628431,village,MUNROTURUTTU,0.91,Balaramapuram,80.47,Vizhinjam International Seaport,81.41,ICD Thiruvananthapuram,62.88,Petrapole ICP,2016.71,Trivandrum International Airport (TRV),67.25,MMLP Coimbatore,229.34,Kollam Terminal,11.17,FCI Depot Kochi,111.52
Kallelibhagom (CT),Kollam,600,628367,village,KARUNAGAPALLI,2.0,Balaramapuram,89.06,Vizhinjam International Seaport,89.93,ICD Thiruvananthapuram,71.46,Petrapole ICP,2014.69,Trivandrum International Airport (TRV),75.78,MMLP Coimbatore,223.73,Kayamkulam Terminal,15.36,FCI Depot Kochi,103.45
