district,villages,nh_median_km,nh_mean_km,nh_within_10km_pct,nh_within_25km_pct,nh_within_50km_pct,expressway_median_km,expressway_mean_km,expressway_within_10km_pct,expressway_within_25km_pct,expressway_within_50km_pct,rail_station_median_km,rail_station_mean_km,rail_station_within_10km_pct,rail_station_within_25km_pct,rail_station_within_50km_pct,freight_terminal_median_km,freight_terminal_mean_km,freight_terminal_within_10km_pct,freight_terminal_within_25km_pct,freight_terminal_within_50km_pct,port_median_km,port_mean_km,port_within_10km_pct,port_within_25km_pct,port_within_50km_pct,icd_median_km,icd_mean_km,icd_within_10km_pct,icd_within_25km_pct,icd_within_50km_pct,icp_median_km,icp_mean_km,icp_within_10km_pct,icp_within_25km_pct,icp_within_50km_pct,air_cargo_median_km,air_cargo_mean_km,air_cargo_within_10km_pct,air_cargo_within_25km_pct,air_cargo_within_50km_pct,mmlp_median_km,mmlp_mean_km,mmlp_within_10km_pct,mmlp_within_25km_pct,mmlp_within_50km_pct,iw_terminal_median_km,iw_terminal_mean_km,iw_terminal_within_10km_pct,iw_terminal_within_25km_pct,iw_terminal_within_50km_pct,fci_depot_median_km,fci_depot_mean_km,fci_depot_within_10km_pct,fci_depot_within_25km_pct,fci_depot_within_50km_pct,toll_plaza_median_km,toll_plaza_mean_km,toll_plaza_within_10km_pct,toll_plaza_within_25km_pct,toll_plaza_within_50km_pct,census2011_population
DANGS,311,4.65,8.17,66.2379421221865,98.07073954983923,100.0,84.65,84.63,0.0,0.0,0.0,24.54,23.38,10.289389067524116,51.446945337620576,100.0,148.98,148.56,0.0,0.0,0.0,116.49,114.45,0.0,0.0,0.0,81.07,81.96,0.0,0.0,0.0,1111.43,1110.58,0.0,0.0,0.0,108.07,106.11,0.0,0.0,0.0,83.65,83.61,0.0,0.0,0.0,803.01,805.26,0.0,0.0,0.0,83.65,83.61,0.0,0.0,0.0,23.62,21.68,15.434083601286176,55.948553054662376,100.0,231744.0
DEVBHUMI DW>RKA,1,10.75,10.75,0.0,100.0,100.0,245.2,245.2,0.0,0.0,0.0,11.31,11.31,0.0,100.0,100.0,179.48,179.48,0.0,0.0,0.0,73.05,73.05,0.0,0.0,0.0,122.13,122.13,0.0,0.0,0.0,1084.94,1084.94,0.0,0.0,0.0,355.92,355.92,0.0,0.0,0.0,395.59,395.59,0.0,0.0,0.0,1296.21,1296.21,0.0,0.0,0.0,121.37,121.37,0.0,0.0,0.0,36.25,36.25,0.0,0.0,100.0,846677.0
DEVBHUMI DWARKA,300,4.5,5.81,78.0,100.0,100.0,239.955,241.43,0.0,0.0,0.0,8.67,9.5,57.99999999999999,98.33333333333333,100.0,156.655,160.64,0.0,0.0,0.0,87.62,86.5,0.0,0.0,1.3333333333333335,121.22,121.45,0.0,0.0,0.0,1099.6799999999998,1098.5,0.0,0.0,0.0,326.34000000000003,333.07,0.0,0.0,0.0,349.24,355.01,0.0,0.0,0.0,1247.8,1253.13,0.0,0.0,0.0,121.47,121.45,0.0,0.0,0.0,32.125,30.33,3.0,26.666666666666668,100.0,846677.0
DEVBHUMI DWARKAl,32,15.735,15.59,18.75,93.75,100.0,242.54500000000002,237.78,0.0,0.0,0.0,16.7,17.29,18.75,90.625,100.0,175.53,170.17,0.0,0.0,0.0,70.675,66.99,0.0,0.0,6.25,119.465,114.99,0.0,0.0,0.0,1084.0549999999998,1080.62,0.0,0.0,0.0,351.94500000000005,346.54,0.0,0.0,0.0,390.515,386.44,0.0,0.0,0.0,1291.05,1287.39,0.0,0.0,0.0,118.765,114.35,0.0,0.0,0.0,38.26,38.1,0.0,0.0,96.875,846677.0
GANDHINAGAR,302,8.205,8.63,61.258278145695364,100.0,100.0,137.155,138.7,0.0,0.0,0.0,7.84,8.9,62.251655629139066,100.0,100.0,59.065,55.95,0.0,4.635761589403973,30.132450331125828,168.05,169.88,0.0,0.0,0.0,29.314999999999998,29.02,1.3245033112582782,37.41721854304636,98.67549668874173,876.6949999999999,875.08,0.0,0.0,0.0,27.29,27.81,2.3178807947019866,43.377483443708606,99.00662251655629,226.07,227.24,0.0,0.0,0.0,1042.0149999999999,1040.68,0.0,0.0,0.0,33.635,33.55,0.0,25.165562913907287,93.04635761589404,15.335,14.75,25.496688741721858,96.35761589403974,100.0,1401533.0
GIR SOMNATH,386,3.885,5.46,83.41968911917098,100.0,100.0,167.17000000000002,165.33,0.0,0.0,0.0,6.3100000000000005,7.09,76.16580310880829,100.0,100.0,205.51,204.61,0.0,0.0,0.0,86.72,83.0,0.0,0.0,12.694300518134716,155.35000000000002,154.58,0.0,0.0,0.0,1174.4650000000001,1173.91,0.0,0.0,0.0,208.815,205.18,0.0,0.0,0.0,218.725,214.95,0.0,0.0,0.0,1083.94,1082.93,0.0,0.0,0.0,155.755,155.01,0.0,0.0,0.0,35.91,35.33,10.621761658031089,34.4559585492228,73.57512953367875,564694.0
JAMNAGAR,483,5.59,6.75,73.91304347826086,100.0,100.0,179.23,178.83,0.0,0.0,0.0,11.74,13.45,43.89233954451346,85.09316770186336,100.0,91.47,90.6,0.0,0.0,7.867494824016563,71.47,73.56,0.0,0.0,15.734989648033126,62.18,62.89,0.0,0.0,29.81366459627329,1052.38,1051.21,0.0,0.0,0.0,263.13,260.52,0.0,0.0,0.0,295.8,296.54,0.0,0.0,0.0,1197.24,1198.87,0.0,0.0,0.0,62.68,63.93,0.0,0.0,26.70807453416149,24.47,24.14,13.043478260869565,51.5527950310559,100.0,1707586.0
JUNAGADH,583,8.27,9.99,56.60377358490566,95.02572898799315,100.0,180.79,178.31,0.0,0.0,0.0,9.11,10.68,55.06003430531733,94.68267581475128,100.0,160.37,162.7,0.0,0.0,0.0,129.25,127.34,0.0,0.0,0.0,111.37,112.81,0.0,0.0,0.0,1136.04,1138.79,0.0,0.0,0.0,243.51,242.6,0.0,0.0,0.0,251.86,250.98,0.0,0.0,0.0,1137.83,1136.82,0.0,0.0,0.0,111.84,113.28,0.0,0.0,0.0,17.64,17.33,14.236706689536879,87.99313893653516,100.0,2074644.0
KACHCHH,990,9.0,12.36,53.13131313131313,85.05050505050505,100.0,172.33499999999998,164.94,0.0,0.5050505050505051,4.94949494949495,35.135,40.69,20.707070707070706,39.8989898989899,66.06060606060606,150.92,150.9,0.0,0.0,0.0,59.519999999999996,64.47,3.6363636363636362,14.444444444444443,40.2020202020202,78.315,80.18,2.727272727272727,8.484848484848486,26.86868686868687,986.94,980.85,0.0,0.0,0.0,311.55499999999995,306.68,0.0,0.0,0.0,400.74,403.31,0.0,0.0,0.0,1303.575,1303.47,0.0,0.0,0.0,78.345,79.27,2.8282828282828283,9.090909090909092,27.77777777777778,45.045,54.98,9.292929292929292,25.252525252525253,53.73737373737374,2090570.0
KHEDA,598,5.535,6.34,78.59531772575251,100.0,100.0,124.97999999999999,123.09,0.0,0.0,0.0,6.67,7.72,69.7324414715719,99.83277591973244,100.0,76.11500000000001,76.05,0.0,0.0,1.3377926421404682,130.95499999999998,131.99,0.0,0.0,0.0,49.125,50.0,0.0,0.5016722408026756,52.675585284280935,916.1700000000001,914.16,0.0,0.0,0.0,46.584999999999994,47.18,0.0,2.0066889632107023,61.03678929765886,181.085,183.25,0.0,0.0,0.0,999.515,997.21,0.0,0.0,0.0,47.08,48.09,0.0,3.3444816053511706,58.862876254180605,13.78,15.29,31.438127090301005,83.4448160535117,100.0,1995596.0
MAHESANA,674,9.89,10.82,50.29673590504451,96.43916913946587,100.0,113.905,112.36,0.0,0.0,0.0,10.475000000000001,13.01,48.81305637982196,84.56973293768546,100.0,69.765,67.91,1.9287833827893175,9.495548961424333,29.080118694362017,208.04,209.3,0.0,0.0,0.0,64.985,65.75,0.0,1.1869436201780417,25.519287833827892,840.405,840.27,0.0,0.0,0.0,66.225,66.84,0.0,0.0,24.33234421364985,269.74,270.25,0.0,0.0,0.0,1060.6599999999999,1057.26,0.0,0.0,0.0,70.14,70.69,0.0,0.2967359050445104,21.216617210682493,24.335,24.57,8.605341246290802,51.780415430267055,100.0,2031996.0
