state,district,sub_district,sub_district_code,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Karnataka,Vijayapura,Sindagi,5451,MINCHNAL,44.79,ICD Hyderabad (Sanathnagar),243.95,Mormugao Port,302.61,Rajiv Gandhi International Airport (HYD),234.75,Rupaidiha ICP,1349.23
Karnataka,Vijayapura,Talikote,6831,ALMATTI,45.1,ICD Hyderabad (Sanathnagar),251.11,Mormugao Port,290.76,Rajiv Gandhi International Airport (HYD),238.72,Rupaidiha ICP,1380.72
Karnataka,Vijayapura,Tikota,6802,IBRAHIMPUR,23.46,ICD Pune,248.8,Mormugao Port,242.61,Pune Airport (PNQ),249.49,Rupaidiha ICP,1375.5
Karnataka,Vijayapura,Vijayapura,5449,MINCHNAL,11.69,ICD Pune,276.95,Mormugao Port,272.87,Rajiv Gandhi International Airport (HYD),270.96,Rupaidiha ICP,1360.62
Karnataka,Yadgir,Gurumithakala,6784,LINGIRI,20.02,ICD Hyderabad (Sanathnagar),139.6,Krishnapatnam Port,401.88,Rajiv Gandhi International Airport (HYD),124.22,Sunauli ICP,1318.34
Karnataka,Yadgir,Hunisigi,6781,ALMATTI,57.23,ICD Hyderabad (Sanathnagar),242.04,Mormugao Port,300.99,Rajiv Gandhi International Airport (HYD),228.08,Rupaidiha ICP,1387.38
Karnataka,Yadgir,Shahapur,5588,THANGUNDI,32.39,ICD Hyderabad (Sanathnagar),195.68,Mormugao Port,346.28,Rajiv Gandhi International Airport (HYD),182.94,Rupaidiha ICP,1346.78
Karnataka,Yadgir,Shorapur,5587,THANGUNDI,44.99,ICD Hyderabad (Sanathnagar),207.43,Mormugao Port,335.62,Rajiv Gandhi International Airport (HYD),193.39,Rupaidiha ICP,1363.51
Karnataka,Yadgir,Vadagera,6783,LINGIRI,18.41,ICD Hyderabad (Sanathnagar),177.74,Mormugao Port,366.93,Rajiv Gandhi International Airport (HYD),162.61,Sunauli ICP,1349.23
Karnataka,Yadgir,Yadgir,5589,LINGIRI,5.08,ICD Hyderabad (Sanathnagar),155.26,Mormugao Port,388.54,Rajiv Gandhi International Airport (HYD),140.54,Sunauli ICP,1328.85
Kerala,Alappuzha,Ambalappuzha,5674,PUNNAPURA,1.57,ICD Kochi (Edappally),58.37,Cochin Port,57.3,Cochin International Airport (COK),77.63,Petrapole ICP,1993.59
Kerala,Alappuzha,Chengannur,5677,CHERIYANAD,2.21,ICD Kochi (Edappally),83.64,Cochin Port,84.46,Trivandrum International Airport (TRV),97.76,Petrapole ICP,1991.02
Kerala,Alappuzha,Cherthala,5673,VAYALAR,2.35,ICD Kochi (Edappally),27.09,Cochin Port,26.73,Cochin International Airport (COK),46.68,Petrapole ICP,1970.16
Kerala,Alappuzha,Karthikappally,5676,CHEPPAD HALT,2.81,ICD Kochi (Edappally),83.65,Cochin Port,83.28,Trivandrum International Airport (TRV),100.27,Petrapole ICP,2004.18
Kerala,Alappuzha,Kuttanad,5675,TAKAZHI,9.35,ICD Kochi (Edappally),60.9,Cochin Port,60.8,Cochin International Airport (COK),78.41,Petrapole ICP,1988.3
Kerala,Alappuzha,Mavelikkara,5678,MAVELIKARA,5.06,ICD Thiruvananthapuram,84.79,Cochin Port,91.96,Trivandrum International Airport (TRV),90.08,Petrapole ICP,1998.96
Kerala,Ernakulam,Aluva,5658,ANGAMALI,1.97,ICD Kochi (Edappally),23.1,Cochin Port,27.7,Cochin International Airport (COK),2.48,Petrapole ICP,1929.64
Kerala,Ernakulam,Kanayannur,5661,TRIUPUNITTURA,2.77,ICD Kochi (Edappally),4.31,Cochin Port,9.14,Cochin International Airport (COK),23.66,Petrapole ICP,1952.17
Kerala,Ernakulam,Kochi,5660,ERNAKULAM TOWN,5.6,ICD Kochi (Edappally),7.21,Cochin Port,3.17,Cochin International Airport (COK),25.84,Petrapole ICP,1955.67
Kerala,Ernakulam,Kothamangalam,5663,ANGAMALI,40.03,ICD Kochi (Edappally),51.25,Cochin Port,57.52,Cochin International Airport (COK),37.04,Petrapole ICP,1907.71
Kerala,Ernakulam,Kunnathunad,5657,CHOVVARA,13.99,ICD Kochi (Edappally),20.73,Cochin Port,26.97,Cochin International Airport (COK),13.26,Petrapole ICP,1933.25
Kerala,Ernakulam,Muvattupuzha,5662,PIRAVAM ROAD,16.58,ICD Kochi (Edappally),29.97,Cochin Port,35.6,Cochin International Airport (COK),30.85,Petrapole ICP,1937.45
Kerala,Ernakulam,Paravur,5659,KALAMASSERY,9.7,ICD Kochi (Edappally),16.65,Cochin Port,18.31,Cochin International Airport (COK),15.15,Petrapole ICP,1941.82
Kerala,Idukki,Devikulam,5664,ANAIMALAI ROAD,55.3,ICD Kanjikode (Palakkad),89.2,Cochin Port,95.73,Cochin International Airport (COK),76.05,Petrapole ICP,1881.36
Kerala,Idukki,Idukki,6197,ETTUMANUR,52.34,ICD Kochi (Edappally),77.35,Cochin Port,82.91,Cochin International Airport (COK),73.06,Petrapole ICP,1915.39
Kerala,Idukki,Peerumade,5667,RAJAPALAYAM,44.72,ICD Kochi (Edappally),108.99,Cochin Port,113.43,Cochin International Airport (COK),110.49,Petrapole ICP,1932.62
Kerala,Idukki,Thodupuzha,5666,KURUPPANTHARA,31.73,ICD Kochi (Edappally),51.86,Cochin Port,57.38,Cochin International Airport (COK),49.75,Petrapole ICP,1928.3
Kerala,Idukki,Udumbanchola,5665,RAJAPALAYAM,62.75,ICD Kochi (Edappally),97.32,Cochin Port,103.02,Cochin International Airport (COK),91.13,Petrapole ICP,1901.59
Kerala,Kannur,Iritty,6923,THALASSERY,33.58,ICD Mangalore (Panambur),139.59,New Mangalore Port,141.23,Calicut International Airport (CCJ),97.16,Petrapole ICP,1834.54
Kerala,Kannur,Kannur,5633,KANNUR SOUTH,4.48,ICD Mangalore (Panambur),128.67,New Mangalore Port,130.05,Calicut International Airport (CCJ),103.07,Petrapole ICP,1862.3
Kerala,Kannur,Payyannur,6822,ELIMALA,11.21,ICD Mangalore (Panambur),97.95,New Mangalore Port,99.35,Mangaluru International Airport (IXE),99.95,Petrapole ICP,1853.68
Kerala,Kannur,Taliparamba,5632,KANNAPURAM,21.34,ICD Mangalore (Panambur),113.06,New Mangalore Port,114.61,Mangaluru International Airport (IXE),114.28,Petrapole ICP,1843.32
Kerala,Kannur,Thalassery,5634,JAGANNATH TEMPLE GATE,18.5,ICD Mangalore (Panambur),148.02,New Mangalore Port,149.55,Calicut International Airport (CCJ),84.58,Petrapole ICP,1849.79
Kerala,Kasaragod,Hosdurg,5631,NILESHWAR,6.17,ICD Mangalore (Panambur),81.99,New Mangalore Port,83.33,Mangaluru International Airport (IXE),84.28,Petrapole ICP,1853.54
Kerala,Kasaragod,Kasaragod,5630,KALANAD HALT,14.88,ICD Mangalore (Panambur),52.59,New Mangalore Port,54.1,Mangaluru International Airport (IXE),54.27,Rupaidiha ICP,1837.51
Kerala,Kasaragod,Manjeswaram,6920,UPPALA,7.11,ICD Mangalore (Panambur),30.08,New Mangalore Port,31.42,Mangaluru International Airport (IXE),32.8,Rupaidiha ICP,1827.17
Kerala,Kasaragod,Vellarikkundu,6921,NILESHWAR,20.15,ICD Mangalore (Panambur),74.7,New Mangalore Port,76.27,Mangaluru International Airport (IXE),75.92,Petrapole ICP,1838.22
Kerala,Kollam,Karunagappally,5684,KARUNAGAPALLI,3.21,ICD Thiruvananthapuram,71.75,Vizhinjam International Seaport,89.92,Trivandrum International Airport (TRV),75.79,Petrapole ICP,2017.38
Kerala,Kollam,Kollam,5688,Kilikollur,1.85,ICD Thiruvananthapuram,52.75,Vizhinjam International Seaport,70.91,Trivandrum International Airport (TRV),56.76,Petrapole ICP,2022.45
Kerala,Kollam,Kottarakkara,5687,Kottarakara,8.6,ICD Thiruvananthapuram,46.01,Vizhinjam International Seaport,65.86,Trivandrum International Airport (TRV),52.05,Petrapole ICP,2010.21
Kerala,Kollam,Kunnathur,5685,SASTHANKOTTA,7.15,ICD Thiruvananthapuram,67.38,Vizhinjam International Seaport,86.73,Trivandrum International Airport (TRV),72.64,Petrapole ICP,2006.61
Kerala,Kollam,Pathanapuram,5686,Auvaneeswaram,7.27,ICD Thiruvananthapuram,60.59,Vizhinjam International Seaport,80.68,Trivandrum International Airport (TRV),67.95,Petrapole ICP,1988.71
Kerala,Kollam,Punalur,6200,Punalur,14.63,ICD Thiruvananthapuram,45.14,Vizhinjam International Seaport,64.33,Trivandrum International Airport (TRV),53.27,Petrapole ICP,1992.82
Kerala,Kottayam,Changanassery,5671,CHANGANASERI,9.54,ICD Kochi (Edappally),65.56,Cochin Port,67.53,Cochin International Airport (COK),78.01,Petrapole ICP,1971.46
Kerala,Kottayam,Kanjirappally,5672,TIRUVALLA,30.83,ICD Kochi (Edappally),74.82,Cochin Port,78.31,Cochin International Airport (COK),81.74,Petrapole ICP,1953.78
Kerala,Kottayam,Kottayam,5670,KOTTAYAM,2.64,ICD Kochi (Edappally),51.03,Cochin Port,53.12,Cochin International Airport (COK),63.97,Petrapole ICP,1966.62
Kerala,Kottayam,Meenachil,5668,ETTUMANUR,18.81,ICD Kochi (Edappally),53.41,Cochin Port,57.65,Cochin International Airport (COK),58.5,Petrapole ICP,1945.16
Kerala,Kottayam,Vaikom,5669,VAIKAM ROAD,3.91,ICD Kochi (Edappally),31.26,Cochin Port,33.55,Cochin International Airport (COK),45.59,Petrapole ICP,1960.72
Kerala,Kozhikode,Koyilandi,5639,QUILANDI,9.18,ICD Kanjikode (Palakkad),124.19,Cochin Port,181.6,Calicut International Airport (CCJ),48.26,Petrapole ICP,1867.43
Kerala,Kozhikode,Kozhikode,5640,KALLAYI,14.69,ICD Kanjikode (Palakkad),93.36,Cochin Port,151.66,Calicut International Airport (CCJ),17.04,Petrapole ICP,1872.5
Kerala,Kozhikode,Thamarassery,6924,ELATTUR,28.41,ICD Kanjikode (Palakkad),97.31,Cochin Port,165.07,Calicut International Airport (CCJ),32.06,Petrapole ICP,1855.65
Kerala,Kozhikode,Vatakara,5638,NADAPURAM ROAD,14.78,ICD Kanjikode (Palakkad),138.05,New Mangalore Port,168.75,Calicut International Airport (CCJ),64.75,Petrapole ICP,1858.03
Kerala,Malappuram,Ernad,5641,Vaniyambalam,18.09,ICD Kanjikode (Palakkad),70.74,Cochin Port,137.15,Calicut International Airport (CCJ),16.33,Petrapole ICP,1866.66
Kerala,Malappuram,Kondotty,6925,FEROK,14.43,ICD Kanjikode (Palakkad),82.29,Cochin Port,138.81,Calicut International Airport (CCJ),4.53,Petrapole ICP,1877.43
Kerala,Malappuram,Nilambur,5642,Nilambur Road,9.58,ICD Kanjikode (Palakkad),63.75,Cochin Port,149.48,Calicut International Airport (CCJ),45.93,Petrapole ICP,1838.94
Kerala,Malappuram,Perinthalmanna,5643,Angadippuram,2.62,ICD Kanjikode (Palakkad),46.58,Cochin Port,114.54,Calicut International Airport (CCJ),34.1,Petrapole ICP,1872.57
Kerala,Malappuram,Ponnani,5646,KUTTIPPURAM,10.04,ICD Kanjikode (Palakkad),68.47,Cochin Port,95.13,Calicut International Airport (CCJ),40.42,Petrapole ICP,1908.95
Kerala,Malappuram,Tirur,5644,TIRUNNAVAYA,4.48,ICD Kanjikode (Palakkad),67.33,Cochin Port,109.21,Calicut International Airport (CCJ),25.45,Petrapole ICP,1895.97
Kerala,Malappuram,Tirurangadi,5645,PARPANANGADI,6.24,ICD Kanjikode (Palakkad),80.78,Cochin Port,127.18,Calicut International Airport (CCJ),9.83,Petrapole ICP,1890.51
Kerala,Palakkad,Alathur,5651,MANKARAI,18.14,ICD Kanjikode (Palakkad),22.03,Cochin Port,78.1,Cochin International Airport (COK),52.59,Petrapole ICP,1882.93
Kerala,Palakkad,Attappadi Trbal Taluk,5648,PARLI,31.92,ICD Kanjikode (Palakkad),32.94,Cochin Port,130.67,Calicut International Airport (CCJ),69.74,Petrapole ICP,1838.13
Kerala,Palakkad,Chittur,5650,KOLLENGODE,5.61,ICD Kanjikode (Palakkad),25.92,Cochin Port,84.48,Cochin International Airport (COK),57.3,Petrapole ICP,1872.97
Kerala,Palakkad,Mannarkad,5648,PARLI,22.76,ICD Kanjikode (Palakkad),25.81,Cochin Port,117.23,Calicut International Airport (CCJ),59.91,Petrapole ICP,1854.09
Kerala,Palakkad,Ottappalam,5647,OTTAPPALAM,9.71,ICD Kanjikode (Palakkad),27.64,Cochin Port,100.17,Calicut International Airport (CCJ),54.18,Petrapole ICP,1874.2
Kerala,Palakkad,Palakkad,5649,PALAKKAD,0.63,ICD Kanjikode (Palakkad),4.61,Cochin Port,103.52,Cochin International Airport (COK),77.45,Petrapole ICP,1857.69
Kerala,Palakkad,Pattambi,6926,KODUMUNDA,0.75,ICD Kanjikode (Palakkad),50.21,Cochin Port,95.11,Calicut International Airport (CCJ),41.83,Petrapole ICP,1893.63
Kerala,Pathanamthitta,Adoor,5683,Kuri,15.56,ICD Thiruvananthapuram,71.73,Vizhinjam International Seaport,91.8,Trivandrum International Airport (TRV),78.18,Petrapole ICP,1991.64
Kerala,Pathanamthitta,Konni,6930,Punalur,31.76,ICD Thiruvananthapuram,81.76,Vizhinjam International Seaport,101.01,Trivandrum International Airport (TRV),89.81,Petrapole ICP,1961.47
Kerala,Pathanamthitta,Kozhenchery,5682,CHENGANNUR,13.06,ICD Thiruvananthapuram,87.2,Cochin Port,91.62,Trivandrum International Airport (TRV),93.68,Petrapole ICP,1981.89
Kerala,Pathanamthitta,Mallappally,5680,TIRUVALLA,14.05,ICD Kochi (Edappally),75.86,Cochin Port,78.06,Cochin International Airport (COK),87.21,Petrapole ICP,1971.42
Kerala,Pathanamthitta,Ranni,5681,CHENGANNUR,28.05,ICD Kochi (Edappally),90.27,Cochin Port,93.11,Cochin International Airport (COK),99.04,Petrapole ICP,1964.97
Kerala,Pathanamthitta,Thiruvalla,5679,TIRUVALLA,1.38,ICD Kochi (Edappally),73.93,Cochin Port,74.99,Cochin International Airport (COK),88.52,Petrapole ICP,1984.15
Kerala,Thiruvananthapuram,Chirayinkeezhu,5689,AKATHUMURI,8.59,ICD Thiruvananthapuram,22.97,Vizhinjam International Seaport,42.24,Trivandrum International Airport (TRV),28.26,Petrapole ICP,2025.81
Kerala,Thiruvananthapuram,Kattakkada,6199,NEYYATTINKARA,19.85,ICD Thiruvananthapuram,26.29,Vizhinjam International Seaport,30.13,Trivandrum International Airport (TRV),30.71,Petrapole ICP,2017.7
Kerala,Thiruvananthapuram,Nedumangad,5690,KANIYAPURAM,24.16,ICD Thiruvananthapuram,19.16,Vizhinjam International Seaport,36.48,Trivandrum International Airport (TRV),27.43,Petrapole ICP,2014.24
Kerala,Thiruvananthapuram,Neyyattinkara,5692,NEYYATTINKARA,3.41,ICD Thiruvananthapuram,22.46,Vizhinjam International Seaport,8.93,Trivandrum International Airport (TRV),19.43,Petrapole ICP,2040.96
Kerala,Thiruvananthapuram,Thiruvananthapuram,5691,TRIVANDRUM PETTAI,4.43,ICD Thiruvananthapuram,2.3,Vizhinjam International Seaport,18.69,Trivandrum International Airport (TRV),6.11,Petrapole ICP,2035.68
Kerala,Thiruvananthapuram,Varkala,6932,VARKALA,5.77,ICD Thiruvananthapuram,33.52,Vizhinjam International Seaport,52.12,Trivandrum International Airport (TRV),37.96,Petrapole ICP,2025.45
Kerala,Thrissur,Chalakkudy,6928,KARUKKUTTY,22.11,ICD Kochi (Edappally),47.15,Cochin Port,52.29,Cochin International Airport (COK),25.04,Petrapole ICP,1904.9
Kerala,Thrissur,Chavakkad,5653,GURUVAYUR,9.01,ICD Kanjikode (Palakkad),64.56,Cochin Port,65.14,Cochin International Airport (COK),54.59,Petrapole ICP,1922.12
Kerala,Thrissur,Kodungallur,5655,IRINJALAKUDA,15.27,ICD Kochi (Edappally),38.43,Cochin Port,38.1,Cochin International Airport (COK),31.74,Petrapole ICP,1936.23
Kerala,Thrissur,Kunnamkulam,6821,GURUVAYUR,9.22,ICD Kanjikode (Palakkad),56.48,Cochin Port,78.64,Calicut International Airport (CCJ),56.15,Petrapole ICP,1909.33
Kerala,Thrissur,Mukundapuram,5656,IRINJALAKUDA,7.65,ICD Kochi (Edappally),42.0,Cochin Port,42.92,Cochin International Airport (COK),30.16,Petrapole ICP,1927.22
Kerala,Thrissur,Talappilly,5652,MULLURKARA,5.51,ICD Kanjikode (Palakkad),33.1,Cochin Port,81.14,Cochin International Airport (COK),60.38,Petrapole ICP,1891.01
Kerala,Thrissur,Thrissur,5654,THRISSUR OLLUR HALT,7.31,ICD Kanjikode (Palakkad),46.12,Cochin Port,60.93,Cochin International Airport (COK),41.36,Petrapole ICP,1907.76
Kerala,Wayanad,Mananthavady,5635,NADAPURAM ROAD,45.28,ICD Kanjikode (Palakkad),136.27,New Mangalore Port,170.92,Calicut International Airport (CCJ),77.03,Petrapole ICP,1827.08
Kerala,Wayanad,Sulthanbathery,5636,Nilambur Road,47.87,ICD Coimbatore,109.08,Cochin Port,194.4,Calicut International Airport (CCJ),71.45,Petrapole ICP,1812.77
Kerala,Wayanad,Vythiri,5637,CHEMANCHERI,40.95,ICD Kanjikode (Palakkad),108.76,Cochin Port,183.3,Calicut International Airport (CCJ),51.96,Petrapole ICP,1837.93
Ladakh,KARGIL,DRASS,6058,Anantnag,92.99,ICD Ludhiana,386.91,Deendayal Port (Kandla),1349.98,Sheikh ul-Alam International Airport (SXR),98.07,Kartarpur Sahib ICP,275.98
Ladakh,KARGIL,KARGIL,13,Anantnag,125.38,ICD Baddi,394.02,Deendayal Port (Kandla),1374.04,Sheikh ul-Alam International Airport (SXR),136.02,Demchok (planned/under development),291.71
Ladakh,KARGIL,SANKOO,14,Anantnag,111.48,ICD Baddi,362.49,Deendayal Port (Kandla),1348.13,Sheikh ul-Alam International Airport (SXR),131.26,Kartarpur Sahib ICP,268.87
Ladakh,KARGIL,SHAKAR_CHIKTAN,6192,Anantnag,151.63,ICD Baddi,382.37,Deendayal Port (Kandla),1384.04,Sheikh ul-Alam International Airport (SXR),168.74,Demchok (planned/under development),253.91
Ladakh,KARGIL,SHARGOLE,6060,Anantnag,134.97,ICD Baddi,370.76,Deendayal Port (Kandla),1367.29,Sheikh ul-Alam International Airport (SXR),153.84,Demchok (planned/under development),265.99
Ladakh,KARGIL,TAISURU,6061,Anantnag,112.07,ICD Baddi,326.07,Deendayal Port (Kandla),1322.46,Sheikh ul-Alam International Airport (SXR),141.58,Kartarpur Sahib ICP,243.23
Ladakh,KARGIL,ZANSKAR,15,BAIJNATH MANDIR,149.84,ICD Baddi,265.47,Deendayal Port (Kandla),1307.02,Sheikh ul-Alam International Airport (SXR),224.69,Demchok (planned/under development),230.82
Ladakh,LEH,DARBUK,7158,JOGINDER NAGAR,245.99,ICD Baddi,338.48,Deendayal Port (Kandla),1409.34,Sheikh ul-Alam International Airport (SXR),351.41,Demchok (planned/under development),103.12
Ladakh,LEH,DISKIT,6030,Anantnag,218.29,ICD Baddi,427.61,Deendayal Port (Kandla),1447.5,Sheikh ul-Alam International Airport (SXR),231.69,Demchok (planned/under development),209.83
Ladakh,LEH,KHALTSI,12,Anantnag,172.64,ICD Baddi,364.12,Deendayal Port (Kandla),1383.16,Sheikh ul-Alam International Airport (SXR),195.33,Demchok (planned/under development),223.0
Ladakh,LEH,KHARU,7159,JOGINDER NAGAR,184.89,ICD Baddi,288.03,Deendayal Port (Kandla),1349.44,Sheikh ul-Alam International Airport (SXR),284.91,Demchok (planned/under development),171.48
Ladakh,LEH,LEH,10,Anantnag,195.81,ICD Baddi,322.97,Deendayal Port (Kandla),1361.59,Sheikh ul-Alam International Airport (SXR),226.03,Demchok (planned/under development),197.84
Ladakh,LEH,NYOMA,7162,JOGINDER NAGAR,190.45,ICD Baddi,276.63,Deendayal Port (Kandla),1349.4,Sheikh ul-Alam International Airport (SXR),346.03,Demchok (planned/under development),163.49
Ladakh,LEH,SASPOL,7160,Anantnag,198.61,ICD Baddi,367.87,Deendayal Port (Kandla),1398.13,Sheikh ul-Alam International Airport (SXR),222.0,Demchok (planned/under development),196.29
Ladakh,LEH,SUMOOR,11,Anantnag,279.18,ICD Baddi,450.3,Deendayal Port (Kandla),1490.67,Sheikh ul-Alam International Airport (SXR),294.84,Demchok (planned/under development),155.88
Ladakh,LEH,,,Anantnag,220.62,ICD Ludhiana,537.59,Deendayal Port (Kandla),1463.66,Sheikh ul-Alam International Airport (SXR),194.88,Kartarpur Sahib ICP,414.09
Lakshadweep,Lakshadweep,Agatti,5626,BEKAL FORT,337.81,ICD Mangalore (Panambur),352.22,New Mangalore Port,351.1,Mangaluru International Airport (IXE),358.46,Rupaidiha ICP,2112.18
Lakshadweep,Lakshadweep,Amini,5620,BEKAL FORT,289.66,ICD Mangalore (Panambur),305.78,New Mangalore Port,304.74,Mangaluru International Airport (IXE),312.06,Rupaidiha ICP,2076.67
Lakshadweep,Lakshadweep,Andrott,5627,PAYYANUR,219.06,ICD Mangalore (Panambur),266.89,New Mangalore Port,266.49,Calicut International Airport (CCJ),253.09,Rupaidiha ICP,2070.07
Lakshadweep,Lakshadweep,Bitra,5621,ULLAL,319.08,ICD Mangalore (Panambur),324.63,New Mangalore Port,323.22,Mangaluru International Airport (IXE),330.57,Rupaidiha ICP,2052.26
Lakshadweep,Lakshadweep,Chetlat,5622,UPPALA,262.68,ICD Mangalore (Panambur),269.76,New Mangalore Port,268.44,Mangaluru International Airport (IXE),275.82,Rupaidiha ICP,2019.53
Lakshadweep,Lakshadweep,Kadmat,5624,BEKAL FORT,278.82,ICD Mangalore (Panambur),293.66,New Mangalore Port,292.59,Mangaluru International Airport (IXE),299.93,Rupaidiha ICP,2063.6
Lakshadweep,Lakshadweep,Kalpeni,5628,TANUR,261.65,ICD Kochi (Edappally),292.5,Cochin Port,286.69,Calicut International Airport (CCJ),275.73,Petrapole ICP,2136.98
Lakshadweep,Lakshadweep,Kavaratti,5625,PAYYANUR,328.24,ICD Mangalore (Panambur),356.61,New Mangalore Port,355.75,Mangaluru International Airport (IXE),362.92,Rupaidiha ICP,2138.16
Lakshadweep,Lakshadweep,Kiltan,5623,KALANAD HALT,243.16,ICD Mangalore (Panambur),256.25,New Mangalore Port,255.15,Mangaluru International Airport (IXE),262.5,Rupaidiha ICP,2027.84
Lakshadweep,Lakshadweep,Minicoy,5629,PUNNAPRA,386.72,ICD Kochi (Edappally),406.43,Cochin Port,400.25,Cochin International Airport (COK),425.35,Petrapole ICP,2331.77
Madhya Pradesh,AGAR MALWA,AGAR,3518,SHAJAPUR,38.2,ICD Pithampur,123.3,Dahej Port,416.71,Devi Ahilya Bai Holkar International Airport (IDR),109.32,Rupaidiha ICP,716.64
Madhya Pradesh,AGAR MALWA,BADOD,3517,TALAVLI,28.65,ICD Pithampur,125.35,Dahej Port,401.85,Devi Ahilya Bai Holkar International Airport (IDR),113.32,Rupaidiha ICP,726.99
Madhya Pradesh,AGAR MALWA,NALKHEDA,3516,SARANGPUR,37.39,ICD Pithampur,143.25,Dahej Port,439.3,Devi Ahilya Bai Holkar International Airport (IDR),128.51,Rupaidiha ICP,693.88
Madhya Pradesh,AGAR MALWA,SOYATKALA,7393,BHAWANI MANDI,42.84,ICD Pithampur,175.4,Dahej Port,453.5,Devi Ahilya Bai Holkar International Airport (IDR),161.63,Rupaidiha ICP,672.97
Madhya Pradesh,AGAR MALWA,SUSNER,3515,NATHUKHERI,47.44,ICD Pithampur,153.9,Dahej Port,437.65,Devi Ahilya Bai Holkar International Airport (IDR),140.09,Rupaidiha ICP,691.05
Madhya Pradesh,ALIRAJPUR,ALIRAJPUR,3713,Chhota Udepur,39.97,ICD Pithampur,133.03,Dahej Port,201.21,Devi Ahilya Bai Holkar International Airport (IDR),147.9,Rupaidiha ICP,941.55
Madhya Pradesh,ALIRAJPUR,BHABRA,3711,DHAMARDA,31.09,ICD Pithampur,136.69,Dahej Port,204.47,Devi Ahilya Bai Holkar International Airport (IDR),149.74,Rupaidiha ICP,927.07
Madhya Pradesh,ALIRAJPUR,JOBAT,3712,NAHARGARH,48.28,ICD Pithampur,112.77,Dahej Port,222.53,Devi Ahilya Bai Holkar International Airport (IDR),127.03,Rupaidiha ICP,918.66
Madhya Pradesh,ALIRAJPUR,KATHIWADA,6345,Chhota Udepur,25.93,ICD Pithampur,145.49,Dahej Port,190.17,Devi Ahilya Bai Holkar International Airport (IDR),159.75,Rupaidiha ICP,946.14
Madhya Pradesh,ALIRAJPUR,SONDWA,6829,Chhota Udepur,41.51,ICD Pithampur,146.95,Dahej Port,188.78,Devi Ahilya Bai Holkar International Airport (IDR),162.61,Rupaidiha ICP,962.59
Madhya Pradesh,ANUPPUR,ANUPPUR,3694,ANUPPUR JN,4.02,ICD Raipur,204.27,Dhamra Port,588.44,Lal Bahadur Shastri International Airport (VNS),279.13,Sunauli ICP,502.4
Madhya Pradesh,ANUPPUR,JAITHARI,3695,JAITHARI,4.88,ICD Raipur,191.83,Dhamra Port,567.93,Lal Bahadur Shastri International Airport (VNS),285.02,Sunauli ICP,509.58
Madhya Pradesh,ANUPPUR,KOTMA,3693,BAIHATOLA,3.67,ICD Raipur,220.98,Dhamra Port,560.83,Lal Bahadur Shastri International Airport (VNS),253.09,Sunauli ICP,478.1
Madhya Pradesh,ANUPPUR,PUSHPRAJGAR,3696,AMLAI,25.64,ICD Raipur,189.88,Dhamra Port,602.9,Lal Bahadur Shastri International Airport (VNS),302.9,Sunauli ICP,524.9
Madhya Pradesh,ASHOKNAGAR,ASHOKNAGAR,3686,RATIKHEDA,11.78,ICD Gwalior,195.12,Dahej Port,597.25,Devi Ahilya Bai Holkar International Airport (IDR),266.86,Rupaidiha ICP,547.08
Madhya Pradesh,ASHOKNAGAR,BAHADURPUR,6882,PIPRAIGAON,17.65,ICD Gwalior,205.0,Dahej Port,612.36,Devi Ahilya Bai Holkar International Airport (IDR),275.2,Rupaidiha ICP,543.84
Madhya Pradesh,ASHOKNAGAR,CHANDERI,3685,JIRON,25.79,ICD Gwalior,165.86,Dahej Port,648.52,Devi Ahilya Bai Holkar International Airport (IDR),315.68,Rupaidiha ICP,501.15
Madhya Pradesh,ASHOKNAGAR,ISHAGARH,3684,ASHOK NAGAR,29.12,ICD Gwalior,155.61,Dahej Port,633.24,Jaipur International Airport (JAI),297.25,Rupaidiha ICP,506.28
Madhya Pradesh,ASHOKNAGAR,MUNGAOLI,3688,MUNGAOLI,2.37,ICD Gwalior,195.49,Dahej Port,634.91,Devi Ahilya Bai Holkar International Airport (IDR),296.71,Rupaidiha ICP,525.18
Madhya Pradesh,ASHOKNAGAR,NAISARAI,6820,RAYSER,12.01,ICD Gwalior,160.57,Dahej Port,614.01,Jaipur International Airport (JAI),280.82,Rupaidiha ICP,520.5
Madhya Pradesh,ASHOKNAGAR,PIPRAI,6603,PIPRAIGAON,4.9,ICD Gwalior,183.07,Dahej Port,626.39,Devi Ahilya Bai Holkar International Airport (IDR),292.73,Rupaidiha ICP,523.8
