village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Tola Ranga,Banka,225,241858,village,TALWA BAZAR,5.94,ICD Patna,175.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.38,Jay Prakash Narayan International Airport (PAT),179.09,Jogbani ICP,192.64
Tola Majhli,Banka,225,241857,village,TALWA BAZAR,6.64,ICD Patna,175.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.78,Jay Prakash Narayan International Airport (PAT),179.82,Jogbani ICP,192.57
Tola Kaljuga,Banka,225,241856,village,LAHABON,7.59,ICD Patna,176.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.07,Jay Prakash Narayan International Airport (PAT),180.75,Jogbani ICP,192.38
Tola HariaKura,Banka,225,241855,village,TALWA BAZAR,8.05,ICD Patna,176.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.31,Jay Prakash Narayan International Airport (PAT),180.75,Jogbani ICP,191.74
Tola Garbhudih,Banka,225,241852,village,TALWA BAZAR,7.97,ICD Patna,176.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.11,Jay Prakash Narayan International Airport (PAT),180.1,Jogbani ICP,191.08
Khardauri,Banka,225,240599,village,Sanjha,12.9,ICD Patna,180.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,309.43,Jay Prakash Narayan International Airport (PAT),185.33,Jogbani ICP,148.19
Khangah,Banka,225,240538,village,MAHESHI,19.07,ICD Patna,174.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,312.5,Jay Prakash Narayan International Airport (PAT),179.11,Jogbani ICP,150.17
Kharundha,Banka,225,241562,village,Banka,25.74,ICD Patna,166.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,308.21,Jay Prakash Narayan International Airport (PAT),171.3,Jogbani ICP,167.34
Kharihara,Banka,225,241166,village,Murahara,1.66,ICD Patna,193.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,292.46,Jay Prakash Narayan International Airport (PAT),197.71,Jogbani ICP,161.29
Tola Karwamarni,Banka,225,241805,village,TALWA BAZAR,2.63,ICD Patna,172.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,292.37,Jay Prakash Narayan International Airport (PAT),176.25,Jogbani ICP,193.89
Khas Bagha,Banka,225,240459,village,KAMARGANJ,23.36,ICD Patna,163.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,315.92,Jay Prakash Narayan International Airport (PAT),167.71,Jogbani ICP,158.73
Khawaspur,Banka,225,241256,village,Banka,7.74,ICD Patna,197.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,281.42,Jay Prakash Narayan International Airport (PAT),201.42,Jogbani ICP,175.24
Khemi Chak,Banka,225,240708,village,Dhauni,8.91,ICD Patna,185.16,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,304.05,Jay Prakash Narayan International Airport (PAT),189.87,Jogbani ICP,151.57
Tola Khesar,Banka,225,241352,village,Banka,21.09,ICD Patna,171.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,307.08,Jay Prakash Narayan International Airport (PAT),175.9,Jogbani ICP,162.81
Khirjan,Banka,225,240835,village,Bela Halt,3.32,ICD Patna,196.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,299.55,Jay Prakash Narayan International Airport (PAT),201.4,Jogbani ICP,147.79
Karbasa Birnian,Banka,225,242470,village,Kumradol,7.81,ICD Patna,211.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,264.33,Jay Prakash Narayan International Airport (PAT),215.5,Jogbani ICP,188.82
Korhatikar,Banka,225,242431,village,Pandetola,14.02,ICD Patna,201.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,273.57,Jay Prakash Narayan International Airport (PAT),205.34,Jogbani ICP,184.49
Korhia,Banka,225,241927,village,Deoghar,9.08,ICD Patna,191.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,273.23,Jay Prakash Narayan International Airport (PAT),195.79,Jogbani ICP,201.45
Karikado,Banka,225,241293,village,Murahara,6.04,ICD Patna,186.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,295.89,Jay Prakash Narayan International Airport (PAT),191.05,Jogbani ICP,162.92
Kotra,Banka,225,240942,village,Punsia,5.2,ICD Patna,202.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.09,Jay Prakash Narayan International Airport (PAT),206.72,Jogbani ICP,156.71
Kotwali,Banka,225,240854,village,Sanjha,8.37,ICD Patna,199.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,302.89,Jay Prakash Narayan International Airport (PAT),204.31,Jogbani ICP,141.18
Kotwali,Banka,225,240853,village,Sanjha,7.72,ICD Patna,198.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,303.43,Jay Prakash Narayan International Airport (PAT),203.5,Jogbani ICP,141.06
Kuarmahas,Banka,225,241057,village,Sanjha,9.93,ICD Patna,201.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,301.34,Jay Prakash Narayan International Airport (PAT),206.32,Jogbani ICP,141.83
Kumardih,Banka,225,241131,village,Barahat,7.77,ICD Patna,206.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,284.92,Jay Prakash Narayan International Airport (PAT),211.14,Jogbani ICP,160.53
Kumarpur,Banka,225,241342,village,Murahara,18.89,ICD Patna,174.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,310.27,Jay Prakash Narayan International Airport (PAT),179.55,Jogbani ICP,153.11
Kumrel,Banka,225,241529,village,GHORPARAN,24.8,ICD Patna,163.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,309.94,Jay Prakash Narayan International Airport (PAT),168.26,Jogbani ICP,168.75
Kunath,Banka,225,240522,village,MAHESHI,15.81,ICD Patna,169.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,317.48,Jay Prakash Narayan International Airport (PAT),174.42,Jogbani ICP,147.92
Tola Hardia Kalan,Banka,225,241742,village,GHORPARAN,3.75,ICD Patna,162.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,302.62,Jay Prakash Narayan International Airport (PAT),166.25,Jogbani ICP,189.49
Tola Purni Pararia,Banka,225,241744,village,GHORPARAN,4.02,ICD Patna,162.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,302.34,Jay Prakash Narayan International Airport (PAT),166.69,Jogbani ICP,189.19
Tola Karma Tanr,Banka,225,241745,village,GHORPARAN,4.38,ICD Patna,163.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,302.15,Jay Prakash Narayan International Airport (PAT),167.03,Jogbani ICP,188.86
Tola Pararia,Banka,225,241746,village,GHORPARAN,4.73,ICD Patna,163.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,301.95,Jay Prakash Narayan International Airport (PAT),167.38,Jogbani ICP,188.56
Tola Katira Tanr,Banka,225,241749,village,GHORPARAN,5.01,ICD Patna,163.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,301.66,Jay Prakash Narayan International Airport (PAT),167.79,Jogbani ICP,188.37
Tola Nuniatanr,Banka,225,241750,village,GHORPARAN,5.45,ICD Patna,164.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,301.28,Jay Prakash Narayan International Airport (PAT),168.34,Jogbani ICP,188.11
Tola Bargoian,Banka,225,241753,village,GHORPARAN,5.98,ICD Patna,165.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,300.61,Jay Prakash Narayan International Airport (PAT),169.18,Jogbani ICP,187.93
Tola Raino Jharna,Banka,225,241757,village,SIMULTALA,6.55,ICD Patna,166.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,299.55,Jay Prakash Narayan International Airport (PAT),170.39,Jogbani ICP,187.98
Dumaria,Banka,225,241930,village,Deoghar,10.62,ICD Patna,191.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,273.77,Jay Prakash Narayan International Airport (PAT),195.8,Jogbani ICP,199.97
Domohan,Banka,225,241928,village,Deoghar,10.41,ICD Patna,192.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,273.11,Jay Prakash Narayan International Airport (PAT),196.46,Jogbani ICP,200.3
Gokhula,Banka,225,241929,village,Deoghar,10.95,ICD Patna,192.29,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,273.55,Jay Prakash Narayan International Airport (PAT),196.18,Jogbani ICP,199.72
Kamalpur,Banka,225,241514,village,GHORPARAN,25.74,ICD Patna,161.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,312.38,Jay Prakash Narayan International Airport (PAT),166.06,Jogbani ICP,167.54
Bhawanipur Shubkha,Banka,225,240731,village,Dhauni,4.16,ICD Patna,190.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,300.5,Jay Prakash Narayan International Airport (PAT),194.77,Jogbani ICP,152.09
Bansipur,Banka,225,240367,village,SULTANGANJ,13.84,ICD Patna,163.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,322.31,Jay Prakash Narayan International Airport (PAT),168.35,Jogbani ICP,147.7
Chatma Arazi,Banka,225,240369,village,SULTANGANJ,13.7,ICD Patna,164.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,321.9,Jay Prakash Narayan International Airport (PAT),169.13,Jogbani ICP,147.39
Tola Bhawanidih,Banka,225,242260,village,Mohanpur,13.93,ICD Patna,199.55,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,268.8,Jay Prakash Narayan International Airport (PAT),203.54,Jogbani ICP,197.05
Masudanpur,Banka,225,240397,village,KAMARGANJ,18.82,ICD Patna,163.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,319.06,Jay Prakash Narayan International Airport (PAT),167.72,Jogbani ICP,153.54
Harirampur Tola,Begusarai,222,237460,village,BARAIPURA HALT,4.95,ICD Patna,97.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,405.93,Jay Prakash Narayan International Airport (PAT),103.38,Jogbani ICP,133.75
Harpur,Begusarai,222,238314,village,SANHA HALT,5.04,ICD Patna,122.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,365.11,Jay Prakash Narayan International Airport (PAT),127.57,Jogbani ICP,140.08
Harrahabadh,Begusarai,222,237437,village,BARAIPURA HALT,0.5,ICD Patna,99.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,410.09,Jay Prakash Narayan International Airport (PAT),104.64,Jogbani ICP,130.35
Hasanpur,Begusarai,222,238163,village,IMLI,9.88,ICD Patna,105.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,385.82,Jay Prakash Narayan International Airport (PAT),111.06,Jogbani ICP,139.15
Hasanpur,Begusarai,222,238399,village,LAKHMINIA,8.29,ICD Patna,116.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,366.06,Jay Prakash Narayan International Airport (PAT),121.69,Jogbani ICP,146.87
HarirampurJadu,Begusarai,222,237926,village,BARAUNI FLAG,3.16,ICD Patna,82.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,393.41,Jay Prakash Narayan International Airport (PAT),87.63,Jogbani ICP,163.28
Nipania,Begusarai,222,237927,village,BARAUNI FLAG,2.88,ICD Patna,82.82,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,393.43,Jay Prakash Narayan International Airport (PAT),87.88,Jogbani ICP,162.9
Khakharua,Begusarai,222,237508,village,SONMA PRANPUR(H,2.3,ICD Patna,109.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,394.86,Jay Prakash Narayan International Airport (PAT),114.51,Jogbani ICP,127.84
Madanpur,Begusarai,222,238194,village,SONMA PRANPUR(H,2.09,ICD Patna,105.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,395.22,Jay Prakash Narayan International Airport (PAT),110.56,Jogbani ICP,132.15
Makaspur,Begusarai,222,238350,village,DANAULI PHLWRIA,4.21,ICD Patna,113.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,370.4,Jay Prakash Narayan International Airport (PAT),118.68,Jogbani ICP,145.6
Jokia,Begusarai,222,237685,village,BIHAT HALT,9.16,ICD Patna,90.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,395.36,Jay Prakash Narayan International Airport (PAT),95.84,Jogbani ICP,150.01
Kabia,Begusarai,222,237632,village,BACHWARA JN,9.29,ICD Patna,83.99,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,404.96,Jay Prakash Narayan International Airport (PAT),89.34,Jogbani ICP,150.71
Kadam Rasul,Begusarai,222,238334,village,DANAULI PHLWRIA,2.99,ICD Patna,113.88,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,373.48,Jay Prakash Narayan International Airport (PAT),118.99,Jogbani ICP,141.57
Kagjania,Begusarai,222,237913,village,BARAUNI FLAG,3.74,ICD Patna,78.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,397.99,Jay Prakash Narayan International Airport (PAT),83.89,Jogbani ICP,163.8
Kaith,Begusarai,222,238122,village,LAKHO,4.63,ICD Patna,106.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.33,Jay Prakash Narayan International Airport (PAT),111.53,Jogbani ICP,143.96
Begusarai (M Corp.),Begusarai,222,801346,village,BEGU SARAI,1.86,ICD Patna,99.04,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.96,Jay Prakash Narayan International Airport (PAT),104.08,Jogbani ICP,153.53
Kesabe,Begusarai,222,238044,village,SINGHAUL HALT,1.9,ICD Patna,94.81,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,384.4,Jay Prakash Narayan International Airport (PAT),99.86,Jogbani ICP,155.6
Kalyanpur,Begusarai,222,238290,village,UMESHNAGAR,2.91,ICD Patna,128.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,366.24,Jay Prakash Narayan International Airport (PAT),133.5,Jogbani ICP,131.31
Kamalpur,Begusarai,222,238397,village,LAKHMINIA,6.7,ICD Patna,116.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,367.61,Jay Prakash Narayan International Airport (PAT),121.08,Jogbani ICP,145.73
Kamalpur Darab,Begusarai,222,237951,village,BIHAT HALT,5.11,ICD Patna,87.98,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,394.02,Jay Prakash Narayan International Airport (PAT),93.17,Jogbani ICP,154.78
Kanausi,Begusarai,222,237494,village,Garhpura,4.49,ICD Patna,101.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,398.61,Jay Prakash Narayan International Airport (PAT),106.73,Jogbani ICP,134.28
Khusropur,Begusarai,222,237539,village,Garhpura,11.69,ICD Patna,96.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,396.89,Jay Prakash Narayan International Airport (PAT),101.59,Jogbani ICP,141.58
Masti Fatehpur,Begusarai,222,238154,village,DANAULI PHLWRIA,2.13,ICD Patna,109.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,375.14,Jay Prakash Narayan International Airport (PAT),114.34,Jogbani ICP,145.92
Mirza Chak,Begusarai,222,238393,village,DANAULI PHLWRIA,6.29,ICD Patna,114.76,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,368.38,Jay Prakash Narayan International Airport (PAT),119.77,Jogbani ICP,146.59
Karaitanr,Begusarai,222,238191,village,SALAUNA,5.16,ICD Patna,109.11,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,387.19,Jay Prakash Narayan International Airport (PAT),114.41,Jogbani ICP,133.83
Karanpur,Begusarai,222,238220,village,SALAUNA,5.32,ICD Patna,107.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,388.23,Jay Prakash Narayan International Airport (PAT),113.08,Jogbani ICP,134.55
Karkauli,Begusarai,222,238212,village,SONMA PRANPUR(H,2.91,ICD Patna,106.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,392.87,Jay Prakash Narayan International Airport (PAT),111.84,Jogbani ICP,132.36
Karor,Begusarai,222,237528,village,Garhpura,12.32,ICD Patna,94.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,398.81,Jay Prakash Narayan International Airport (PAT),99.99,Jogbani ICP,142.1
Chak Daud,Begusarai,222,237903,village,BARAUNI FLAG,2.8,ICD Patna,80.27,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,396.08,Jay Prakash Narayan International Airport (PAT),85.35,Jogbani ICP,163.7
Tola Alakjara,Banka,225,241854,village,TALWA BAZAR,8.71,ICD Patna,176.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.43,Jay Prakash Narayan International Airport (PAT),180.92,Jogbani ICP,191.04
Tola Akakura,Banka,225,241829,village,LAHABON,10.67,ICD Patna,179.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.06,Jay Prakash Narayan International Airport (PAT),183.07,Jogbani ICP,189.98
Tola Bagaia,Banka,225,241830,village,LAHABON,11.76,ICD Patna,179.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.43,Jay Prakash Narayan International Airport (PAT),183.14,Jogbani ICP,188.93
Tola Raghubardih,Banka,225,241828,village,LAHABON,9.94,ICD Patna,178.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.37,Jay Prakash Narayan International Airport (PAT),182.46,Jogbani ICP,190.47
Tola Patardih,Banka,225,241827,village,LAHABON,9.73,ICD Patna,177.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.07,Jay Prakash Narayan International Airport (PAT),181.62,Jogbani ICP,190.46
Tola Barne,Banka,225,241826,village,TALWA BAZAR,9.87,ICD Patna,177.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.54,Jay Prakash Narayan International Airport (PAT),181.3,Jogbani ICP,189.94
Tola Mahestaria,Banka,225,241825,village,LAHABON,10.53,ICD Patna,178.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,288.8,Jay Prakash Narayan International Airport (PAT),182.24,Jogbani ICP,189.84
Tola Naraindih,Banka,225,241822,village,TALWA BAZAR,11.79,ICD Patna,178.11,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.47,Jay Prakash Narayan International Airport (PAT),182.15,Jogbani ICP,188.38
Tola Agwani,Banka,225,241824,village,TALWA BAZAR,10.34,ICD Patna,177.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.59,Jay Prakash Narayan International Airport (PAT),181.46,Jogbani ICP,189.49
Tola Mathdih,Banka,225,241851,village,TALWA BAZAR,9.64,ICD Patna,176.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.28,Jay Prakash Narayan International Airport (PAT),180.62,Jogbani ICP,189.52
Tola Khargawan,Banka,225,241850,village,TALWA BAZAR,9.56,ICD Patna,176.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.72,Jay Prakash Narayan International Airport (PAT),180.22,Jogbani ICP,189.25
Tola Kanodih,Banka,225,241766,village,SIMULTALA,4.39,ICD Patna,167.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,297.52,Jay Prakash Narayan International Airport (PAT),171.86,Jogbani ICP,190.07
Tola Tahkwani,Banka,225,241767,village,SIMULTALA,3.37,ICD Patna,168.85,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,296.31,Jay Prakash Narayan International Airport (PAT),172.79,Jogbani ICP,191.19
Tola Paipartargaon,Banka,225,241778,village,SIMULTALA,4.11,ICD Patna,170.65,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,294.71,Jay Prakash Narayan International Airport (PAT),174.59,Jogbani ICP,191.33
Tola Bharwakura,Banka,225,241771,village,SIMULTALA,4.54,ICD Patna,170.89,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,294.59,Jay Prakash Narayan International Airport (PAT),174.84,Jogbani ICP,191.04
Tola Letwakura,Banka,225,241772,village,SIMULTALA,4.89,ICD Patna,171.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,294.08,Jay Prakash Narayan International Airport (PAT),175.41,Jogbani ICP,191.11
Tola Semarghata,Banka,225,241610,village,SIMULTALA,17.01,ICD Patna,174.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,295.93,Jay Prakash Narayan International Airport (PAT),178.68,Jogbani ICP,180.05
Tola Kasba,Banka,225,241869,village,LAHABON,5.73,ICD Patna,177.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,287.84,Jay Prakash Narayan International Airport (PAT),181.39,Jogbani ICP,194.28
Belari Milik,Banka,225,240423,village,SULTANGANJ,21.86,ICD Patna,169.11,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,313.74,Jay Prakash Narayan International Airport (PAT),173.76,Jogbani ICP,154.48
Belauni,Banka,225,241957,village,TALWA BAZAR,17.88,ICD Patna,180.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.63,Jay Prakash Narayan International Airport (PAT),184.64,Jogbani ICP,183.34
Bhalki Tola Beltikri,Banka,225,242436,village,Pandetola,11.95,ICD Patna,203.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,271.5,Jay Prakash Narayan International Airport (PAT),207.95,Jogbani ICP,184.98
Bhalki Tola Bhalsungia,Banka,225,242437,village,Pandetola,12.46,ICD Patna,202.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,272.51,Jay Prakash Narayan International Airport (PAT),206.93,Jogbani ICP,184.41
Bhalki Tola Charghara,Banka,225,242451,village,Kumradol,12.72,ICD Patna,204.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,269.77,Jay Prakash Narayan International Airport (PAT),208.91,Jogbani ICP,186.98
Bhalki Tola Chuapani,Banka,225,242461,village,Kumradol,11.15,ICD Patna,207.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,267.17,Jay Prakash Narayan International Airport (PAT),211.52,Jogbani ICP,188.49
Bhalki Tola Chunakoti,Banka,225,242435,village,Pandetola,12.75,ICD Patna,203.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,271.05,Jay Prakash Narayan International Airport (PAT),207.89,Jogbani ICP,185.89
Bhalki Tola Chunakoti Arazi,Banka,225,242434,village,Pandetola,12.91,ICD Patna,202.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,271.96,Jay Prakash Narayan International Airport (PAT),207.1,Jogbani ICP,185.21
Bhalki Tola Doarwe,Banka,225,242441,village,Pandetola,11.92,ICD Patna,204.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,270.89,Jay Prakash Narayan International Airport (PAT),208.45,Jogbani ICP,185.48
Bhalki Tola Ghusko,Banka,225,242459,village,Kumradol,13.43,ICD Patna,205.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,267.93,Jay Prakash Narayan International Airport (PAT),209.79,Jogbani ICP,189.31
Bhalki Tola Gogula,Banka,225,242466,village,Hansdiha,12.95,ICD Patna,207.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,265.08,Jay Prakash Narayan International Airport (PAT),212.09,Jogbani ICP,191.73
Bhalki Tola Gorara,Banka,225,242442,village,Pandetola,10.82,ICD Patna,205.13,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,270.44,Jay Prakash Narayan International Airport (PAT),209.38,Jogbani ICP,185.14
Bhalki Tola Hardiakurwa,Banka,225,242454,village,Kumradol,13.31,ICD Patna,205.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,268.83,Jay Prakash Narayan International Airport (PAT),209.21,Jogbani ICP,188.35
Dhauni,Banka,225,240922,village,Pipradih,1.25,ICD Patna,195.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,296.15,Jay Prakash Narayan International Airport (PAT),200.62,Jogbani ICP,153.15
Dhauri,Banka,225,241554,village,GHORPARAN,27.55,ICD Patna,163.51,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,311.68,Jay Prakash Narayan International Airport (PAT),167.95,Jogbani ICP,165.93
Dhabauni,Banka,225,241939,village,LAHABON,11.65,ICD Patna,187.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,278.32,Jay Prakash Narayan International Airport (PAT),191.72,Jogbani ICP,196.72
Dhobidih,Banka,225,240795,village,Tikani,2.27,ICD Patna,189.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,308.1,Jay Prakash Narayan International Airport (PAT),193.92,Jogbani ICP,142.19
Dhupsanda,Banka,225,241129,village,Barahat,8.22,ICD Patna,206.2,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,286.5,Jay Prakash Narayan International Airport (PAT),210.87,Jogbani ICP,158.51
Dhuraia,Banka,225,241116,village,Punsia,13.65,ICD Patna,208.83,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,289.04,Jay Prakash Narayan International Airport (PAT),213.58,Jogbani ICP,153.11
Dhusri,Banka,225,241318,village,Murahara,20.29,ICD Patna,172.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,308.91,Jay Prakash Narayan International Airport (PAT),176.68,Jogbani ICP,158.71
Domohan,Banka,225,241808,village,TALWA BAZAR,5.09,ICD Patna,174.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,290.72,Jay Prakash Narayan International Airport (PAT),178.5,Jogbani ICP,193.09
Domodih,Banka,225,241341,village,Dhauni,18.37,ICD Patna,175.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,310.25,Jay Prakash Narayan International Airport (PAT),180.49,Jogbani ICP,152.08
Domohan,Banka,225,241245,village,Banka,9.51,ICD Patna,193.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,282.48,Jay Prakash Narayan International Airport (PAT),198.02,Jogbani ICP,177.53
