village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
BHAGWANPUR,JALANDHAR,37,30403,village,JALANDHAR CITY,9.56,ICD Ludhiana,49.3,Deendayal Port (Kandla),1033.98,Sri Guru Ram Dass Jee International Airport (ATQ),85.15,Attari ICP,89.43
BHAKHU NANGAL,JALANDHAR,37,30536,village,KARTARPUR,2.56,ICD Ludhiana,68.78,Deendayal Port (Kandla),1047.09,Sri Guru Ram Dass Jee International Airport (ATQ),69.68,Kartarpur Sahib ICP,74.0
BHALLOWAL,JALANDHAR,37,30559,village,MACHROWAR,6.62,ICD Ludhiana,73.81,Deendayal Port (Kandla),1060.9,Sri Guru Ram Dass Jee International Airport (ATQ),75.0,Kartarpur Sahib ICP,72.47
BHATIJO RANDHAWA,JALANDHAR,37,30485,village,SURA NUSSI,4.35,ICD Ludhiana,63.37,Deendayal Port (Kandla),1049.91,Sri Guru Ram Dass Jee International Airport (ATQ),77.85,Kartarpur Sahib ICP,80.32
BHATNURA LABANA,JALANDHAR,37,30632,village,SANAURA,3.74,ICD Ludhiana,77.37,Deendayal Port (Kandla),1066.8,Sri Guru Ram Dass Jee International Airport (ATQ),77.03,Kartarpur Sahib ICP,71.7
BHATTE,JALANDHAR,37,30486,village,KARTARPUR,5.95,ICD Ludhiana,64.86,Deendayal Port (Kandla),1051.54,Sri Guru Ram Dass Jee International Airport (ATQ),77.34,Kartarpur Sahib ICP,79.11
BHATTIAN,JALANDHAR,37,30615,village,CHOLANG,2.96,ICD Ludhiana,78.9,Deendayal Port (Kandla),1072.61,Sri Guru Ram Dass Jee International Airport (ATQ),82.39,Kartarpur Sahib ICP,74.63
BHUNDIAN,JALANDHAR,37,30607,village,BHOGPUR SIRWAL,2.58,ICD Ludhiana,73.24,Deendayal Port (Kandla),1067.99,Sri Guru Ram Dass Jee International Airport (ATQ),83.93,Kartarpur Sahib ICP,78.37
BIN PAL KE,JALANDHAR,37,800170,village,BHOGPUR SIRWAL,1.89,ICD Ludhiana,72.76,Deendayal Port (Kandla),1066.57,Sri Guru Ram Dass Jee International Airport (ATQ),82.78,Kartarpur Sahib ICP,77.8
BRAHMNAWALI,JALANDHAR,37,30531,village,KHOJEWALA,5.35,ICD Ludhiana,66.84,Deendayal Port (Kandla),1042.92,Sri Guru Ram Dass Jee International Airport (ATQ),69.6,Kartarpur Sahib ICP,75.89
BULANDPUR,JALANDHAR,37,30474,village,BABA SODHAL NAGAR,3.71,ICD Ludhiana,58.01,Deendayal Port (Kandla),1047.93,Sri Guru Ram Dass Jee International Airport (ATQ),82.74,Kartarpur Sahib ICP,85.79
BUTRAN,JALANDHAR,37,30561,village,BHOGPUR SIRWAL,5.85,ICD Ludhiana,75.26,Deendayal Port (Kandla),1063.5,Sri Guru Ram Dass Jee International Airport (ATQ),75.95,Kartarpur Sahib ICP,72.17
CHAHRKE,JALANDHAR,37,30631,village,BHOGPUR SIRWAL,4.04,ICD Ludhiana,75.05,Deendayal Port (Kandla),1064.73,Sri Guru Ram Dass Jee International Airport (ATQ),77.59,Kartarpur Sahib ICP,73.28
CHAK HAMZA,JALANDHAR,37,30454,village,KHOJEWALA,1.83,ICD Ludhiana,60.89,Deendayal Port (Kandla),1041.82,Sri Guru Ram Dass Jee International Airport (ATQ),75.65,Kartarpur Sahib ICP,81.81
CHAK HUSSAINPUR,JALANDHAR,37,30418,village,D.A.V.C.H. JALANDHAR,8.67,ICD Ludhiana,51.08,Deendayal Port (Kandla),1034.94,Sri Guru Ram Dass Jee International Airport (ATQ),83.55,Attari ICP,88.94
CHAK RAM SINGHPUR,JALANDHAR,37,30525,village,SURA NUSSI,4.23,ICD Ludhiana,63.98,Deendayal Port (Kandla),1049.24,Sri Guru Ram Dass Jee International Airport (ATQ),76.64,Kartarpur Sahib ICP,79.46
CHAK SHAKUR,JALANDHAR,37,30628,village,SANAURA,2.78,ICD Ludhiana,79.42,Deendayal Port (Kandla),1069.91,Sri Guru Ram Dass Jee International Airport (ATQ),78.18,Kartarpur Sahib ICP,71.4
CHAKRALA,JALANDHAR,37,30498,village,KALA BAKRA,6.03,ICD Ludhiana,68.9,Deendayal Port (Kandla),1056.24,Sri Guru Ram Dass Jee International Airport (ATQ),76.5,Kartarpur Sahib ICP,76.16
CHAMIARA,JALANDHAR,37,30446,village,KHOJEWALA,3.68,ICD Ludhiana,58.05,Deendayal Port (Kandla),1037.95,Sri Guru Ram Dass Jee International Airport (ATQ),77.08,Kartarpur Sahib ICP,84.75
CHAMIARI,JALANDHAR,37,30617,village,SANAURA,1.93,ICD Ludhiana,77.94,Deendayal Port (Kandla),1071.12,Sri Guru Ram Dass Jee International Airport (ATQ),81.68,Kartarpur Sahib ICP,74.56
CHARAR,JALANDHAR,37,30623,village,SANAURA,1.23,ICD Ludhiana,77.2,Deendayal Port (Kandla),1068.52,Sri Guru Ram Dass Jee International Airport (ATQ),79.33,Kartarpur Sahib ICP,73.29
CHHOTAPIND,JALANDHAR,37,30552,village,KARTARPUR,6.75,ICD Ludhiana,70.96,Deendayal Port (Kandla),1055.03,Sri Guru Ram Dass Jee International Airport (ATQ),72.94,Kartarpur Sahib ICP,73.27
CHITTI,JALANDHAR,37,30396,village,KHOJEWALA,13.29,ICD Ludhiana,51.09,Deendayal Port (Kandla),1029.18,Sri Guru Ram Dass Jee International Airport (ATQ),82.2,Attari ICP,83.62
CHOGANWAN,JALANDHAR,37,30428,village,D.A.V.C.H. JALANDHAR,7.65,ICD Ludhiana,53.68,Deendayal Port (Kandla),1035.94,Sri Guru Ram Dass Jee International Airport (ATQ),81.09,Attari ICP,87.89
CHOHAR,JALANDHAR,37,30540,village,HAMIRA,3.32,ICD Ludhiana,69.35,Deendayal Port (Kandla),1045.46,Sri Guru Ram Dass Jee International Airport (ATQ),68.11,Kartarpur Sahib ICP,73.35
CHULANG,JALANDHAR,37,30627,village,CHOLANG,0.94,ICD Ludhiana,80.15,Deendayal Port (Kandla),1072.26,Sri Guru Ram Dass Jee International Airport (ATQ),80.26,Kartarpur Sahib ICP,72.49
DASUPUR,JALANDHAR,37,30494,village,KALA BAKRA,4.89,ICD Ludhiana,66.83,Deendayal Port (Kandla),1055.42,Sri Guru Ram Dass Jee International Airport (ATQ),78.29,Kartarpur Sahib ICP,78.29
DAFFARWAL,JALANDHAR,37,30493,village,BIASPIND,4.19,ICD Ludhiana,66.22,Deendayal Port (Kandla),1055.51,Sri Guru Ram Dass Jee International Airport (ATQ),79.13,Kartarpur Sahib ICP,79.06
DALLA,JALANDHAR,37,30562,village,MACHROWAR,2.56,ICD Ludhiana,73.04,Deendayal Port (Kandla),1064.75,Sri Guru Ram Dass Jee International Airport (ATQ),80.2,Kartarpur Sahib ICP,75.96
DARANWAN,JALANDHAR,37,30597,village,MACHROWAR,4.16,ICD Ludhiana,67.29,Deendayal Port (Kandla),1062.82,Sri Guru Ram Dass Jee International Airport (ATQ),85.55,Kartarpur Sahib ICP,82.3
DARYAPUR,JALANDHAR,37,30440,village,KHOJEWALA,5.56,ICD Ludhiana,57.83,Deendayal Port (Kandla),1035.26,Sri Guru Ram Dass Jee International Airport (ATQ),76.42,Attari ICP,84.06
DAUDPUR,JALANDHAR,37,30585,village,Sham Chaurasi,2.73,ICD Ludhiana,63.99,Deendayal Port (Kandla),1064.77,Sri Guru Ram Dass Jee International Airport (ATQ),92.77,Kartarpur Sahib ICP,88.89
DIALPUR,JALANDHAR,37,30542,village,HAMIRA,3.17,ICD Ludhiana,71.33,Deendayal Port (Kandla),1049.72,Sri Guru Ram Dass Jee International Airport (ATQ),68.47,Kartarpur Sahib ICP,71.6
DESALPUR,JALANDHAR,37,30443,village,KHOJEWALA,6.07,ICD Ludhiana,58.7,Deendayal Port (Kandla),1034.48,Sri Guru Ram Dass Jee International Airport (ATQ),75.29,Attari ICP,82.67
DEVIDASPURA,JALANDHAR,37,30554,village,KARTARPUR,9.14,ICD Ludhiana,73.96,Deendayal Port (Kandla),1057.14,Sri Guru Ram Dass Jee International Airport (ATQ),71.21,Kartarpur Sahib ICP,70.55
DHIROWAL,JALANDHAR,37,30579,village,Khurdpur,4.15,ICD Ludhiana,62.29,Deendayal Port (Kandla),1059.74,Sri Guru Ram Dass Jee International Airport (ATQ),88.69,Kartarpur Sahib ICP,86.76
DHIRPUR,JALANDHAR,37,30543,village,HAMIRA,3.32,ICD Ludhiana,74.24,Deendayal Port (Kandla),1051.03,Sri Guru Ram Dass Jee International Airport (ATQ),66.05,Kartarpur Sahib ICP,68.7
DHABALI,JALANDHAR,37,30602,village,MACHROWAR,6.74,ICD Ludhiana,69.5,Deendayal Port (Kandla),1067.09,Sri Guru Ram Dass Jee International Airport (ATQ),87.94,Kartarpur Sahib ICP,82.95
DINGRIAN,JALANDHAR,37,30582,village,Khurdpur,4.77,ICD Ludhiana,63.47,Deendayal Port (Kandla),1061.68,Sri Guru Ram Dass Jee International Airport (ATQ),89.42,Kartarpur Sahib ICP,86.71
DHOGRI,JALANDHAR,37,30479,village,DHOGRI,0.83,ICD Ludhiana,58.21,Deendayal Port (Kandla),1051.53,Sri Guru Ram Dass Jee International Airport (ATQ),85.49,Kartarpur Sahib ICP,86.94
DODE,JALANDHAR,37,30501,village,KALA BAKRA,4.11,ICD Ludhiana,68.71,Deendayal Port (Kandla),1057.83,Sri Guru Ram Dass Jee International Airport (ATQ),78.24,Kartarpur Sahib ICP,77.15
DUGRI,JALANDHAR,37,30491,village,BIASPIND,4.83,ICD Ludhiana,65.22,Deendayal Port (Kandla),1054.14,Sri Guru Ram Dass Jee International Airport (ATQ),79.11,Kartarpur Sahib ICP,79.66
FAZALPUR,JALANDHAR,37,30532,village,KARTARPUR,4.77,ICD Ludhiana,67.82,Deendayal Port (Kandla),1044.27,Sri Guru Ram Dass Jee International Airport (ATQ),69.19,Kartarpur Sahib ICP,74.88
FAZILPUR,JALANDHAR,37,30467,village,SURA NUSSI,1.99,ICD Ludhiana,60.23,Deendayal Port (Kandla),1047.48,Sri Guru Ram Dass Jee International Airport (ATQ),79.78,Kartarpur Sahib ICP,83.19
FARIDPUR,JALANDHAR,37,30490,village,BIASPIND,5.74,ICD Ludhiana,64.86,Deendayal Port (Kandla),1053.15,Sri Guru Ram Dass Jee International Airport (ATQ),78.68,Kartarpur Sahib ICP,79.68
FATAH JALAL,JALANDHAR,37,30527,village,KARTARPUR,3.27,ICD Ludhiana,65.12,Deendayal Port (Kandla),1045.11,Sri Guru Ram Dass Jee International Airport (ATQ),72.65,Kartarpur Sahib ICP,77.63
FATTAPUR,JALANDHAR,37,30580,village,Khurdpur,3.87,ICD Ludhiana,61.5,Deendayal Port (Kandla),1058.76,Sri Guru Ram Dass Jee International Airport (ATQ),88.63,Kartarpur Sahib ICP,87.09
GAKHAL,JALANDHAR,37,30429,village,D.A.V.C.H. JALANDHAR,6.1,ICD Ludhiana,54.73,Deendayal Port (Kandla),1037.61,Sri Guru Ram Dass Jee International Airport (ATQ),80.57,Kartarpur Sahib ICP,88.0
GAZIPUR,JALANDHAR,37,30448,village,KHOJEWALA,3.04,ICD Ludhiana,58.54,Deendayal Port (Kandla),1038.68,Sri Guru Ram Dass Jee International Airport (ATQ),76.84,Kartarpur Sahib ICP,84.23
GADAIPUR,JALANDHAR,37,30473,village,BABA SODHAL NAGAR,3.09,ICD Ludhiana,58.54,Deendayal Port (Kandla),1047.28,Sri Guru Ram Dass Jee International Airport (ATQ),81.64,Kartarpur Sahib ICP,85.02
GADDOWALI,JALANDHAR,37,30426,village,D.A.V.C.H. JALANDHAR,7.14,ICD Ludhiana,52.21,Deendayal Port (Kandla),1036.4,Sri Guru Ram Dass Jee International Airport (ATQ),82.84,Attari ICP,89.49
GARHI BAKHSH,JALANDHAR,37,30509,village,MACHROWAR,2.42,ICD Ludhiana,69.02,Deendayal Port (Kandla),1060.68,Sri Guru Ram Dass Jee International Airport (ATQ),80.8,Kartarpur Sahib ICP,78.42
GEHLAR,JALANDHAR,37,30606,village,BHOGPUR SIRWAL,3.64,ICD Ludhiana,71.98,Deendayal Port (Kandla),1067.35,Sri Guru Ram Dass Jee International Airport (ATQ),84.82,Kartarpur Sahib ICP,79.59
GHUMIARA,JALANDHAR,37,30521,village,KARTARPUR,6.32,ICD Ludhiana,68.2,Deendayal Port (Kandla),1054.02,Sri Guru Ram Dass Jee International Airport (ATQ),75.38,Kartarpur Sahib ICP,76.1
GHORAWAHI,JALANDHAR,37,30571,village,MACHROWAR,2.13,ICD Ludhiana,70.94,Deendayal Port (Kandla),1064.91,Sri Guru Ram Dass Jee International Airport (ATQ),83.16,Kartarpur Sahib ICP,78.94
GIGANWAL,JALANDHAR,37,30608,village,BHOGPUR SIRWAL,3.63,ICD Ludhiana,74.19,Deendayal Port (Kandla),1069.6,Sri Guru Ram Dass Jee International Airport (ATQ),84.75,Kartarpur Sahib ICP,78.52
GILL,JALANDHAR,37,30434,village,KHOJEWALA,5.47,ICD Ludhiana,56.5,Deendayal Port (Kandla),1036.5,Sri Guru Ram Dass Jee International Airport (ATQ),78.24,Attari ICP,86.29
GOBINDPUR,JALANDHAR,37,30411,village,KHOJEWALA,8.84,ICD Ludhiana,54.7,Deendayal Port (Kandla),1032.76,Sri Guru Ram Dass Jee International Airport (ATQ),79.08,Attari ICP,84.04
GOKALPUR,JALANDHAR,37,30400,village,JALANDHAR CITY,10.86,ICD Ludhiana,47.81,Deendayal Port (Kandla),1032.69,Sri Guru Ram Dass Jee International Airport (ATQ),86.35,Attari ICP,89.4
GONA CHAK,JALANDHAR,37,30436,village,KHOJEWALA,7.76,ICD Ludhiana,55.04,Deendayal Port (Kandla),1034.09,Sri Guru Ram Dass Jee International Airport (ATQ),79.06,Attari ICP,85.04
HIRAPUR,JALANDHAR,37,30456,village,SURA NUSSI,3.24,ICD Ludhiana,60.31,Deendayal Port (Kandla),1042.99,Sri Guru Ram Dass Jee International Airport (ATQ),76.9,Kartarpur Sahib ICP,82.44
HALER,JALANDHAR,37,30460,village,KHOJEWALA,3.05,ICD Ludhiana,62.14,Deendayal Port (Kandla),1043.49,Sri Guru Ram Dass Jee International Airport (ATQ),75.11,Kartarpur Sahib ICP,80.59
HASAN MANDA,JALANDHAR,37,30520,village,KARTARPUR,6.2,ICD Ludhiana,69.48,Deendayal Port (Kandla),1054.33,Sri Guru Ram Dass Jee International Airport (ATQ),74.12,Kartarpur Sahib ICP,74.73
HASSANPUR,JALANDHAR,37,30405,village,JALANDHAR CITY,8.81,ICD Ludhiana,50.51,Deendayal Port (Kandla),1034.84,Sri Guru Ram Dass Jee International Airport (ATQ),84.13,Attari ICP,89.29
HUSAINPUR,JALANDHAR,37,30406,village,D.A.V.C.H. JALANDHAR,10.03,ICD Ludhiana,50.27,Deendayal Port (Kandla),1033.62,Sri Guru Ram Dass Jee International Airport (ATQ),83.99,Attari ICP,88.3
ISPUR,JALANDHAR,37,30469,village,SURA NUSSI,3.57,ICD Ludhiana,61.66,Deendayal Port (Kandla),1049.29,Sri Guru Ram Dass Jee International Airport (ATQ),79.4,Kartarpur Sahib ICP,82.06
ITANBADHI,JALANDHAR,37,30600,village,MACHROWAR,5.08,ICD Ludhiana,69.59,Deendayal Port (Kandla),1066.02,Sri Guru Ram Dass Jee International Airport (ATQ),86.41,Kartarpur Sahib ICP,81.81
JAFAL JHANGAR,JALANDHAR,37,30575,village,KALA BAKRA,2.92,ICD Ludhiana,65.5,Deendayal Port (Kandla),1060.42,Sri Guru Ram Dass Jee International Airport (ATQ),85.12,Kartarpur Sahib ICP,82.89
JAGGAN,JALANDHAR,37,30421,village,JALANDHAR CITY,7.89,ICD Ludhiana,50.41,Deendayal Port (Kandla),1035.7,Sri Guru Ram Dass Jee International Airport (ATQ),84.54,Attari ICP,90.22
JALALWAL,JALANDHAR,37,30573,village,MACHROWAR,2.15,ICD Ludhiana,68.33,Deendayal Port (Kandla),1061.67,Sri Guru Ram Dass Jee International Airport (ATQ),82.8,Kartarpur Sahib ICP,80.01
JALLA SINGH,JALANDHAR,37,30524,village,KARTARPUR,4.37,ICD Ludhiana,65.13,Deendayal Port (Kandla),1050.33,Sri Guru Ram Dass Jee International Airport (ATQ),76.09,Kartarpur Sahib ICP,78.45
JALLOWAL,JALANDHAR,37,30508,village,MACHROWAR,2.25,ICD Ludhiana,68.42,Deendayal Port (Kandla),1061.03,Sri Guru Ram Dass Jee International Airport (ATQ),81.96,Kartarpur Sahib ICP,79.43
JAMALPUR,JALANDHAR,37,30564,village,MACHROWAR,3.26,ICD Ludhiana,72.85,Deendayal Port (Kandla),1063.01,Sri Guru Ram Dass Jee International Airport (ATQ),78.45,Kartarpur Sahib ICP,74.97
JANDASINGHA,JALANDHAR,37,30477,village,DHOGRI,3.01,ICD Ludhiana,55.68,Deendayal Port (Kandla),1050.69,Sri Guru Ram Dass Jee International Airport (ATQ),87.93,Kartarpur Sahib ICP,89.64
JANDER,JALANDHAR,37,30609,village,BHOGPUR SIRWAL,2.33,ICD Ludhiana,74.57,Deendayal Port (Kandla),1068.98,Sri Guru Ram Dass Jee International Airport (ATQ),83.41,Kartarpur Sahib ICP,77.37
JHANDE SARAL,JALANDHAR,37,30557,village,MACHROWAR,8.33,ICD Ludhiana,74.26,Deendayal Port (Kandla),1059.81,Sri Guru Ram Dass Jee International Airport (ATQ),73.36,Kartarpur Sahib ICP,71.36
KAHLWAN,JALANDHAR,37,30526,village,KARTARPUR,3.01,ICD Ludhiana,65.23,Deendayal Port (Kandla),1049.02,Sri Guru Ram Dass Jee International Airport (ATQ),75.01,Kartarpur Sahib ICP,78.03
KALA BAHIAN,JALANDHAR,37,30484,village,SURA NUSSI,5.01,ICD Ludhiana,62.93,Deendayal Port (Kandla),1050.74,Sri Guru Ram Dass Jee International Airport (ATQ),79.02,Kartarpur Sahib ICP,81.06
KALA KHERA,JALANDHAR,37,30551,village,KARTARPUR,5.89,ICD Ludhiana,70.8,Deendayal Port (Kandla),1054.15,Sri Guru Ram Dass Jee International Airport (ATQ),72.39,Kartarpur Sahib ICP,73.15
KALLIANPUR,JALANDHAR,37,30407,village,D.A.V.C.H. JALANDHAR,9.7,ICD Ludhiana,50.91,Deendayal Port (Kandla),1033.86,Sri Guru Ram Dass Jee International Airport (ATQ),83.38,Attari ICP,88.02
KANDHALA GURU,JALANDHAR,37,30504,village,MACHROWAR,3.34,ICD Ludhiana,69.57,Deendayal Port (Kandla),1060.07,Sri Guru Ram Dass Jee International Airport (ATQ),79.45,Kartarpur Sahib ICP,77.33
KARTARPUR,JALANDHAR,37,30549,village,KARTARPUR,1.56,ICD Ludhiana,68.05,Deendayal Port (Kandla),1049.83,Sri Guru Ram Dass Jee International Airport (ATQ),72.3,Kartarpur Sahib ICP,75.13
KHANKE FATEHGARH,JALANDHAR,37,30515,village,MACHROWAR,7.47,ICD Ludhiana,72.44,Deendayal Port (Kandla),1058.82,Sri Guru Ram Dass Jee International Airport (ATQ),74.61,Kartarpur Sahib ICP,73.08
KHARL KALAN,JALANDHAR,37,30616,village,CHOLANG,2.19,ICD Ludhiana,78.92,Deendayal Port (Kandla),1071.5,Sri Guru Ram Dass Jee International Airport (ATQ),80.88,Kartarpur Sahib ICP,73.52
KHERA MAJJA,JALANDHAR,37,30462,village,KHOJEWALA,1.28,ICD Ludhiana,62.78,Deendayal Port (Kandla),1041.07,Sri Guru Ram Dass Jee International Airport (ATQ),73.21,Kartarpur Sahib ICP,79.95
KHOJPUR,JALANDHAR,37,30633,village,CHOLANG,3.7,ICD Ludhiana,79.8,Deendayal Port (Kandla),1069.39,Sri Guru Ram Dass Jee International Airport (ATQ),77.05,Kartarpur Sahib ICP,70.45
KHUSRAPUR,JALANDHAR,37,30534,village,KARTARPUR,1.65,ICD Ludhiana,67.19,Deendayal Port (Kandla),1046.75,Sri Guru Ram Dass Jee International Airport (ATQ),71.28,Kartarpur Sahib ICP,75.61
KINGRA,JALANDHAR,37,30572,village,MACHROWAR,2.16,ICD Ludhiana,69.06,Deendayal Port (Kandla),1063.3,Sri Guru Ram Dass Jee International Airport (ATQ),83.74,Kartarpur Sahib ICP,80.24
KOHALA,JALANDHAR,37,30437,village,KHOJEWALA,7.78,ICD Ludhiana,56.21,Deendayal Port (Kandla),1033.27,Sri Guru Ram Dass Jee International Airport (ATQ),77.62,Attari ICP,83.37
KOHJA,JALANDHAR,37,30595,village,Sham Chaurasi,7.1,ICD Ludhiana,67.63,Deendayal Port (Kandla),1065.92,Sri Guru Ram Dass Jee International Airport (ATQ),89.03,Kartarpur Sahib ICP,84.57
KOTLAPUR,JALANDHAR,37,30430,village,D.A.V.C.H. JALANDHAR,4.92,ICD Ludhiana,55.72,Deendayal Port (Kandla),1039.01,Sri Guru Ram Dass Jee International Airport (ATQ),80.06,Kartarpur Sahib ICP,86.98
KOTLI BAGWANA,JALANDHAR,37,30529,village,KHOJEWALA,3.51,ICD Ludhiana,64.99,Deendayal Port (Kandla),1042.24,Sri Guru Ram Dass Jee International Airport (ATQ),71.31,Kartarpur Sahib ICP,77.73
KOTLI SAZAWAR,JALANDHAR,37,30566,village,MACHROWAR,1.88,ICD Ludhiana,71.92,Deendayal Port (Kandla),1063.16,Sri Guru Ram Dass Jee International Airport (ATQ),79.82,Kartarpur Sahib ICP,76.3
KOTLI VIRAN,JALANDHAR,37,30518,village,KARTARPUR,7.3,ICD Ludhiana,70.5,Deendayal Port (Kandla),1055.52,Sri Guru Ram Dass Jee International Airport (ATQ),73.92,Kartarpur Sahib ICP,73.98
KUDOWAL,JALANDHAR,37,30544,village,HAMIRA,4.4,ICD Ludhiana,74.13,Deendayal Port (Kandla),1052.08,Sri Guru Ram Dass Jee International Airport (ATQ),66.92,Kartarpur Sahib ICP,68.97
KURALA,JALANDHAR,37,30560,village,MACHROWAR,4.74,ICD Ludhiana,73.17,Deendayal Port (Kandla),1061.93,Sri Guru Ram Dass Jee International Airport (ATQ),76.87,Kartarpur Sahib ICP,73.87
KURALI,JALANDHAR,37,30413,village,KHOJEWALA,10.04,ICD Ludhiana,52.3,Deendayal Port (Kandla),1033.32,Sri Guru Ram Dass Jee International Airport (ATQ),81.75,Attari ICP,86.41
LALAPUR,JALANDHAR,37,30502,village,KALA BAKRA,4.44,ICD Ludhiana,69.33,Deendayal Port (Kandla),1058.28,Sri Guru Ram Dass Jee International Airport (ATQ),77.92,Kartarpur Sahib ICP,76.62
LAMBRI,JALANDHAR,37,30401,village,JALANDHAR CITY,9.97,ICD Ludhiana,47.81,Deendayal Port (Kandla),1033.62,Sri Guru Ram Dass Jee International Airport (ATQ),86.63,Attari ICP,90.28
LADHRA,JALANDHAR,37,30605,village,MACHROWAR,4.22,ICD Ludhiana,70.72,Deendayal Port (Kandla),1066.27,Sri Guru Ram Dass Jee International Airport (ATQ),85.16,Kartarpur Sahib ICP,80.41
LALLIAN KALAN,JALANDHAR,37,30409,village,KHOJEWALA,11.25,ICD Ludhiana,52.04,Deendayal Port (Kandla),1031.41,Sri Guru Ram Dass Jee International Airport (ATQ),81.58,Attari ICP,84.85
LALLIAN KHURD,JALANDHAR,37,30397,village,KHOJEWALA,12.58,ICD Ludhiana,50.45,Deendayal Port (Kandla),1030.91,Sri Guru Ram Dass Jee International Airport (ATQ),83.14,Attari ICP,85.65
LAROA,JALANDHAR,37,30621,village,SANAURA,1.34,ICD Ludhiana,75.97,Deendayal Port (Kandla),1067.95,Sri Guru Ram Dass Jee International Airport (ATQ),80.23,Kartarpur Sahib ICP,74.5
LAROI,JALANDHAR,37,800170,village,BHOGPUR SIRWAL,1.56,ICD Ludhiana,75.16,Deendayal Port (Kandla),1066.72,Sri Guru Ram Dass Jee International Airport (ATQ),79.79,Kartarpur Sahib ICP,74.61
MASAPUR,JALANDHAR,37,30496,village,KARTARPUR,6.55,ICD Ludhiana,66.96,Deendayal Port (Kandla),1053.58,Sri Guru Ram Dass Jee International Airport (ATQ),76.51,Kartarpur Sahib ICP,77.39
MADHOPUR,JALANDHAR,37,30613,village,SANAURA,2.82,ICD Ludhiana,76.16,Deendayal Port (Kandla),1070.53,Sri Guru Ram Dass Jee International Airport (ATQ),83.3,Kartarpur Sahib ICP,76.56
MALKO,JALANDHAR,37,30422,village,JALANDHAR CITY,6.86,ICD Ludhiana,50.83,Deendayal Port (Kandla),1036.74,Sri Guru Ram Dass Jee International Airport (ATQ),84.49,Attari ICP,90.93
MANAK RAI,JALANDHAR,37,30599,village,MACHROWAR,5.4,ICD Ludhiana,67.99,Deendayal Port (Kandla),1064.77,Sri Guru Ram Dass Jee International Airport (ATQ),87.0,Kartarpur Sahib ICP,82.96
MANGEKE,JALANDHAR,37,30556,village,KARTARPUR,9.14,ICD Ludhiana,72.65,Deendayal Port (Kandla),1057.41,Sri Guru Ram Dass Jee International Airport (ATQ),73.02,Kartarpur Sahib ICP,72.19
MARI HARNIA,JALANDHAR,37,30464,village,SURA NUSSI,3.49,ICD Ludhiana,63.56,Deendayal Port (Kandla),1048.04,Sri Guru Ram Dass Jee International Airport (ATQ),76.27,Kartarpur Sahib ICP,79.65
MACHROWAL,JALANDHAR,37,30569,village,MACHROWAR,0.81,ICD Ludhiana,70.94,Deendayal Port (Kandla),1063.89,Sri Guru Ram Dass Jee International Airport (ATQ),81.93,Kartarpur Sahib ICP,78.13
MADAR,JALANDHAR,37,30478,village,DHOGRI,2.35,ICD Ludhiana,57.07,Deendayal Port (Kandla),1052.66,Sri Guru Ram Dass Jee International Airport (ATQ),88.0,Kartarpur Sahib ICP,88.92
MALHI,JALANDHAR,37,30576,village,KALA BAKRA,4.03,ICD Ludhiana,65.62,Deendayal Port (Kandla),1061.34,Sri Guru Ram Dass Jee International Airport (ATQ),86.03,Kartarpur Sahib ICP,83.41
MALLIAN,JALANDHAR,37,30545,village,HAMIRA,5.01,ICD Ludhiana,73.37,Deendayal Port (Kandla),1052.43,Sri Guru Ram Dass Jee International Airport (ATQ),68.05,Kartarpur Sahib ICP,69.86
MANAN,JALANDHAR,37,30482,village,ALAWALPUR,4.41,ICD Ludhiana,62.16,Deendayal Port (Kandla),1052.34,Sri Guru Ram Dass Jee International Airport (ATQ),81.28,Kartarpur Sahib ICP,82.54
MANSARPUR,JALANDHAR,37,30577,village,BIASPIND,5.4,ICD Ludhiana,63.73,Deendayal Port (Kandla),1060.82,Sri Guru Ram Dass Jee International Airport (ATQ),87.99,Kartarpur Sahib ICP,85.62
MAUR,JALANDHAR,37,30487,village,SURA NUSSI,5.72,ICD Ludhiana,63.33,Deendayal Port (Kandla),1051.46,Sri Guru Ram Dass Jee International Airport (ATQ),79.12,Kartarpur Sahib ICP,80.84
MOGA,JALANDHAR,37,30610,village,BHOGPUR SIRWAL,1.2,ICD Ludhiana,75.11,Deendayal Port (Kandla),1068.46,Sri Guru Ram Dass Jee International Airport (ATQ),82.01,Kartarpur Sahib ICP,76.14
MOKAL,JALANDHAR,37,30634,village,CHOLANG,3.12,ICD Ludhiana,80.66,Deendayal Port (Kandla),1070.27,Sri Guru Ram Dass Jee International Airport (ATQ),77.04,Kartarpur Sahib ICP,70.0
MOKHE,JALANDHAR,37,30470,village,SURA NUSSI,4.95,ICD Ludhiana,61.86,Deendayal Port (Kandla),1050.58,Sri Guru Ram Dass Jee International Airport (ATQ),80.17,Kartarpur Sahib ICP,82.23
MOMANPUR,JALANDHAR,37,30516,village,MACHROWAR,8.19,ICD Ludhiana,72.44,Deendayal Port (Kandla),1058.21,Sri Guru Ram Dass Jee International Airport (ATQ),74.03,Kartarpur Sahib ICP,72.79
