village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Dhalabil,Khowai,652,271911,village,208,3.25,Belghoria Expressway,353.02,Teliamura,21.23,Bihara,148.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,364.51,ICD Amingaon,231.25,Srimantapur ICP,27.21,Lokpriya Gopinath Bordoloi International Airport (GAU),223.0,MMLP Silchar,146.31,Karimganj Terminal,117.7,FCI Depot Agartala,37.84
Maidanbari,Khowai,652,271932,village,208,8.06,Belghoria Expressway,367.54,Ambassa,17.84,Bihara,136.74,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,378.9,ICD Amingaon,231.33,Srimantapur ICP,38.7,Lokpriya Gopinath Bordoloi International Airport (GAU),223.75,MMLP Silchar,133.74,Karimganj Terminal,108.13,FCI Depot Agartala,51.14
Ratanpur,Khowai,652,271889,village,108B,6.79,Belghoria Expressway,346.41,Teliamura,22.84,Bihara,153.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,357.95,ICD Amingaon,232.4,Srimantapur ICP,23.14,Lokpriya Gopinath Bordoloi International Airport (GAU),223.88,MMLP Silchar,152.43,Karimganj Terminal,122.88,FCI Depot Agartala,32.24
Purba Belchhara,Khowai,652,271891,village,208,6.2,Belghoria Expressway,350.79,Teliamura,22.74,Bihara,149.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,362.32,ICD Amingaon,230.55,Srimantapur ICP,26.38,Lokpriya Gopinath Bordoloi International Airport (GAU),222.18,MMLP Silchar,148.16,Karimganj Terminal,118.95,FCI Depot Agartala,36.26
Ganki,Khowai,652,271907,village,208,0.73,Belghoria Expressway,357.5,Mungiakami,20.33,Bihara,144.38,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,368.96,ICD Amingaon,230.93,Srimantapur ICP,30.42,Lokpriya Gopinath Bordoloi International Airport (GAU),222.88,MMLP Silchar,142.29,Karimganj Terminal,114.47,FCI Depot Agartala,41.8
Paharmura,Khowai,652,271908,village,208,3.43,Belghoria Expressway,354.09,Teliamura,22.75,Bihara,146.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,365.61,ICD Amingaon,229.62,Srimantapur ICP,28.78,Lokpriya Gopinath Bordoloi International Airport (GAU),221.39,MMLP Silchar,145.02,Karimganj Terminal,116.19,FCI Depot Agartala,39.21
Gournagar,Khowai,652,271909,village,208,5.17,Belghoria Expressway,352.34,Teliamura,23.18,Bihara,148.1,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,363.87,ICD Amingaon,229.65,Srimantapur ICP,27.76,Lokpriya Gopinath Bordoloi International Airport (GAU),221.34,MMLP Silchar,146.6,Karimganj Terminal,117.45,FCI Depot Agartala,37.79
Paschim Belchhara,Khowai,652,271890,village,208,8.72,Belghoria Expressway,348.52,Teliamura,23.68,Bihara,151.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,360.07,ICD Amingaon,230.63,Srimantapur ICP,25.28,Lokpriya Gopinath Bordoloi International Airport (GAU),222.17,MMLP Silchar,150.22,Karimganj Terminal,120.61,FCI Depot Agartala,34.5
Khowai,Khowai,652,922868,village,208,2.0,Belghoria Expressway,356.34,Teliamura,23.89,Bihara,144.39,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,367.86,ICD Amingaon,228.2,Srimantapur ICP,30.95,Lokpriya Gopinath Bordoloi International Airport (GAU),220.04,MMLP Silchar,142.73,Karimganj Terminal,113.96,FCI Depot Agartala,41.5
Bagabil,Khowai,652,271888,village,108B,8.63,Belghoria Expressway,346.96,Teliamura,25.87,Bihara,152.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.55,ICD Amingaon,229.48,Srimantapur ICP,25.65,Lokpriya Gopinath Bordoloi International Airport (GAU),220.92,MMLP Silchar,151.45,Karimganj Terminal,121.28,FCI Depot Agartala,33.94
Purba Champachhara,Khowai,652,271930,village,208,6.73,Belghoria Expressway,364.29,Mungiakami,19.61,Bihara,138.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,375.71,ICD Amingaon,229.9,Srimantapur ICP,36.2,Lokpriya Gopinath Bordoloi International Airport (GAU),222.14,MMLP Silchar,136.12,Karimganj Terminal,109.42,FCI Depot Agartala,48.19
Khengrabari,Khowai,652,271887,village,108B,9.47,Belghoria Expressway,346.81,Teliamura,27.4,Bihara,152.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,358.43,ICD Amingaon,228.25,Srimantapur ICP,26.66,Lokpriya Gopinath Bordoloi International Airport (GAU),219.65,MMLP Silchar,151.41,Karimganj Terminal,120.9,FCI Depot Agartala,34.48
Paschim Singichhara,Khowai,652,271905,village,208,0.22,Belghoria Expressway,358.03,Mungiakami,23.37,Bihara,142.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,369.55,ICD Amingaon,227.97,Srimantapur ICP,32.17,Lokpriya Gopinath Bordoloi International Airport (GAU),219.89,MMLP Silchar,141.17,Karimganj Terminal,112.67,FCI Depot Agartala,42.98
Paschim Champachhara,Khowai,652,271929,village,208,4.59,Belghoria Expressway,362.71,Mungiakami,20.6,Bihara,139.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,374.16,ICD Amingaon,229.13,Srimantapur ICP,35.14,Lokpriya Gopinath Bordoloi International Airport (GAU),221.28,MMLP Silchar,137.3,Karimganj Terminal,110.05,FCI Depot Agartala,46.85
Sikaribari,Khowai,652,271931,village,208,4.83,Belghoria Expressway,368.62,Ambassa,20.62,Bihara,134.54,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.05,ICD Amingaon,227.97,Srimantapur ICP,40.44,Lokpriya Gopinath Bordoloi International Airport (GAU),220.38,MMLP Silchar,131.86,Karimganj Terminal,105.55,FCI Depot Agartala,52.52
Purba Singichhara,Khowai,652,271906,village,208,1.98,Belghoria Expressway,360.76,Mungiakami,22.23,Bihara,140.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,372.25,ICD Amingaon,228.05,Srimantapur ICP,34.06,Lokpriya Gopinath Bordoloi International Airport (GAU),220.1,MMLP Silchar,138.77,Karimganj Terminal,110.83,FCI Depot Agartala,45.32
Purba Bachaibari,Khowai,652,271928,village,208,2.61,Belghoria Expressway,365.99,Mungiakami,24.08,Bihara,135.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.49,ICD Amingaon,225.43,Srimantapur ICP,39.1,Lokpriya Gopinath Bordoloi International Airport (GAU),217.67,MMLP Silchar,133.55,Karimganj Terminal,105.95,FCI Depot Agartala,50.54
Remachhara,Khowai,652,271924,village,208,2.16,Belghoria Expressway,370.03,Ambassa,22.64,Bihara,132.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,381.5,ICD Amingaon,225.3,Srimantapur ICP,42.41,Lokpriya Gopinath Bordoloi International Airport (GAU),217.73,MMLP Silchar,129.95,Karimganj Terminal,103.18,FCI Depot Agartala,54.23
Paschim Bachaibari,Khowai,652,271927,village,208,0.05,Belghoria Expressway,363.19,Mungiakami,25.77,Bihara,137.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,374.73,ICD Amingaon,224.2,Srimantapur ICP,37.53,Lokpriya Gopinath Bordoloi International Airport (GAU),216.28,MMLP Silchar,135.81,Karimganj Terminal,107.29,FCI Depot Agartala,48.39
Purba Lakshmichhara,Khowai,652,271925,village,208,0.18,Belghoria Expressway,367.42,Mungiakami,26.71,Bihara,133.61,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,378.95,ICD Amingaon,222.78,Srimantapur ICP,41.24,Lokpriya Gopinath Bordoloi International Airport (GAU),215.03,MMLP Silchar,131.72,Karimganj Terminal,103.66,FCI Depot Agartala,52.4
Paschim Lakshmichhara,Khowai,652,271926,village,208,1.39,Belghoria Expressway,364.42,Mungiakami,27.81,Bihara,135.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,375.99,ICD Amingaon,222.06,Srimantapur ICP,39.42,Lokpriya Gopinath Bordoloi International Airport (GAU),214.15,MMLP Silchar,134.3,Karimganj Terminal,105.43,FCI Depot Agartala,50.04
Purba Karangichhara,Khowai,652,271922,village,208,1.76,Belghoria Expressway,369.26,Ambassa,27.91,Bihara,131.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.81,ICD Amingaon,220.85,Srimantapur ICP,43.43,Lokpriya Gopinath Bordoloi International Airport (GAU),213.16,MMLP Silchar,129.68,Karimganj Terminal,101.45,FCI Depot Agartala,54.48
Asharambari,Khowai,652,271920,village,208,4.85,Belghoria Expressway,366.95,Mungiakami,31.88,Bihara,132.49,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,378.59,ICD Amingaon,217.83,Srimantapur ICP,43.27,Lokpriya Gopinath Bordoloi International Airport (GAU),209.97,MMLP Silchar,131.31,Karimganj Terminal,101.74,FCI Depot Agartala,53.47
Paschim Karangichhara,Khowai,652,271921,village,208,3.24,Belghoria Expressway,365.84,Mungiakami,30.16,Bihara,133.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,377.45,ICD Amingaon,219.61,Srimantapur ICP,41.61,Lokpriya Gopinath Bordoloi International Airport (GAU),211.73,MMLP Silchar,132.6,Karimganj Terminal,103.32,FCI Depot Agartala,51.98
Banbazar,Khowai,652,271919,village,208,7.86,Belghoria Expressway,367.66,Mungiakami,34.88,Bihara,131.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,379.34,ICD Amingaon,214.89,Srimantapur ICP,45.34,Lokpriya Gopinath Bordoloi International Airport (GAU),207.0,MMLP Silchar,130.28,Karimganj Terminal,100.01,FCI Depot Agartala,55.1
Chamubasti,Khowai,652,271918,village,208,10.19,Belghoria Expressway,368.55,Mungiakami,37.25,Bihara,129.79,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,380.26,ICD Amingaon,212.53,Srimantapur ICP,47.24,Lokpriya Gopinath Bordoloi International Airport (GAU),204.63,MMLP Silchar,129.22,Karimganj Terminal,98.44,FCI Depot Agartala,56.72
Purba Simna,West Tripura,272,271869,village,108B,8.66,Belghoria Expressway,343.78,Jirania,28.35,Bihara,154.9,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.43,ICD Amingaon,228.42,Srimantapur ICP,26.05,Lokpriya Gopinath Bordoloi International Airport (GAU),219.69,MMLP Silchar,154.26,Karimganj Terminal,123.26,FCI Depot Agartala,32.64
Subalsing,West Tripura,272,271877,village,108B,2.73,Belghoria Expressway,342.63,Jirania,21.33,Bihara,157.86,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,354.13,ICD Amingaon,235.67,Srimantapur ICP,19.3,Lokpriya Gopinath Bordoloi International Airport (GAU),227.05,MMLP Silchar,156.43,Karimganj Terminal,127.0,FCI Depot Agartala,28.13
Athukthung Bari,West Tripura,272,271997,village,8,1.06,Belghoria Expressway,340.46,Teliamura,7.96,Bihara,167.75,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,351.53,ICD Amingaon,256.16,Srimantapur ICP,13.1,Lokpriya Gopinath Bordoloi International Airport (GAU),247.82,MMLP Silchar,164.27,Karimganj Terminal,139.21,FCI Depot Agartala,26.13
Champabari,West Tripura,272,272012,village,8,2.43,Belghoria Expressway,338.41,Teliamura,10.81,Bihara,170.99,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,349.42,ICD Amingaon,259.84,Srimantapur ICP,13.59,Lokpriya Gopinath Bordoloi International Airport (GAU),251.48,MMLP Silchar,167.31,Karimganj Terminal,142.65,FCI Depot Agartala,25.7
Ramdayalbari,Khowai,652,271903,village,208,3.12,Belghoria Expressway,348.35,Teliamura,11.09,Bihara,155.64,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.66,ICD Amingaon,241.89,Srimantapur ICP,19.3,Lokpriya Gopinath Bordoloi International Airport (GAU),233.63,MMLP Silchar,153.03,Karimganj Terminal,126.18,FCI Depot Agartala,31.81
Tuichingrambari,Khowai,652,271969,village,8,6.29,Belghoria Expressway,360.08,Mungiakami,7.09,Bihara,147.24,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,371.27,ICD Amingaon,242.4,Srimantapur ICP,30.51,Lokpriya Gopinath Bordoloi International Airport (GAU),234.65,MMLP Silchar,143.58,Karimganj Terminal,119.29,FCI Depot Agartala,43.76
Dakshin Pramodenagar,Khowai,652,271940,village,208,5.83,Belghoria Expressway,357.58,Mungiakami,8.6,Bihara,148.66,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,368.82,ICD Amingaon,241.58,Srimantapur ICP,28.01,Lokpriya Gopinath Bordoloi International Airport (GAU),233.72,MMLP Silchar,145.31,Karimganj Terminal,120.27,FCI Depot Agartala,41.12
Paglabari,Khowai,652,271904,village,208,6.1,Belghoria Expressway,345.77,Teliamura,12.8,Bihara,157.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,357.11,ICD Amingaon,241.69,Srimantapur ICP,17.24,Lokpriya Gopinath Bordoloi International Airport (GAU),233.32,MMLP Silchar,155.14,Karimganj Terminal,127.74,FCI Depot Agartala,29.32
Santinagar,Khowai,652,271917,village,208,3.32,Belghoria Expressway,356.78,Mungiakami,13.17,Bihara,147.58,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,368.1,ICD Amingaon,237.73,Srimantapur ICP,27.69,Lokpriya Gopinath Bordoloi International Airport (GAU),229.77,MMLP Silchar,144.73,Karimganj Terminal,118.54,FCI Depot Agartala,40.26
Akhrabari,Khowai,652,271899,village,208,3.3,Belghoria Expressway,350.39,Teliamura,13.88,Bihara,152.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,361.75,ICD Amingaon,238.64,Srimantapur ICP,21.97,Lokpriya Gopinath Bordoloi International Airport (GAU),230.42,MMLP Silchar,150.39,Karimganj Terminal,123.14,FCI Depot Agartala,34.01
Uttar Taidu,Gomati,654,272183,village,208,1.58,Belghoria Expressway,345.59,Teliamura,12.47,Bihara,168.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.42,ICD Amingaon,264.31,Srimantapur ICP,24.15,Lokpriya Gopinath Bordoloi International Airport (GAU),256.29,MMLP Silchar,163.97,Karimganj Terminal,141.71,FCI Depot Agartala,35.92
Brahmachhera,Khowai,652,271963,village,208,0.87,Belghoria Expressway,349.87,Teliamura,5.29,Bihara,161.28,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,360.85,ICD Amingaon,256.12,Srimantapur ICP,23.18,Lokpriya Gopinath Bordoloi International Airport (GAU),248.15,MMLP Silchar,157.05,Karimganj Terminal,133.87,FCI Depot Agartala,36.32
Dakshin Gakulnagar,Khowai,652,271965,village,208,3.28,Belghoria Expressway,351.37,Teliamura,10.39,Bihara,162.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,362.25,ICD Amingaon,260.15,Srimantapur ICP,27.02,Lokpriya Gopinath Bordoloi International Airport (GAU),252.3,MMLP Silchar,157.77,Karimganj Terminal,135.81,FCI Depot Agartala,39.72
Dakshin Maharani,Khowai,652,271953,village,8,4.2,Belghoria Expressway,355.33,Mungiakami,4.22,Bihara,152.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,366.46,ICD Amingaon,247.22,Srimantapur ICP,26.07,Lokpriya Gopinath Bordoloi International Airport (GAU),239.35,MMLP Silchar,149.18,Karimganj Terminal,125.07,FCI Depot Agartala,39.5
Dakshin Pulinpur,Khowai,652,271958,village,208,3.5,Belghoria Expressway,345.02,Teliamura,3.33,Bihara,163.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.11,ICD Amingaon,253.38,Srimantapur ICP,16.69,Lokpriya Gopinath Bordoloi International Airport (GAU),245.18,MMLP Silchar,159.65,Karimganj Terminal,134.86,FCI Depot Agartala,30.06
Durgapur,Khowai,652,271942,village,208,2.15,Belghoria Expressway,354.4,Mungiakami,11.03,Bihara,150.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,365.68,ICD Amingaon,241.08,Srimantapur ICP,24.96,Lokpriya Gopinath Bordoloi International Airport (GAU),233.07,MMLP Silchar,147.75,Karimganj Terminal,121.92,FCI Depot Agartala,37.86
Dwarikapur,Khowai,652,271941,village,208,0.7,Belghoria Expressway,351.5,Teliamura,11.18,Bihara,152.87,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,362.8,ICD Amingaon,240.9,Srimantapur ICP,22.3,Lokpriya Gopinath Bordoloi International Airport (GAU),232.77,MMLP Silchar,150.1,Karimganj Terminal,123.64,FCI Depot Agartala,34.96
Ghilatali,Khowai,652,271952,village,208,2.37,Belghoria Expressway,352.65,Teliamura,5.47,Bihara,154.85,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,363.8,ICD Amingaon,247.2,Srimantapur ICP,23.26,Lokpriya Gopinath Bordoloi International Airport (GAU),239.22,MMLP Silchar,151.3,Karimganj Terminal,126.61,FCI Depot Agartala,36.67
Hawaibari,Khowai,652,271960,village,8,0.11,Belghoria Expressway,343.75,Teliamura,6.28,Bihara,166.27,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,354.75,ICD Amingaon,257.72,Srimantapur ICP,17.57,Lokpriya Gopinath Bordoloi International Airport (GAU),249.53,MMLP Silchar,162.37,Karimganj Terminal,138.3,FCI Depot Agartala,30.41
Karaibari,Khowai,652,271970,village,8,4.15,Belghoria Expressway,363.84,Mungiakami,7.48,Bihara,144.94,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,374.99,ICD Amingaon,243.2,Srimantapur ICP,34.4,Lokpriya Gopinath Bordoloi International Airport (GAU),235.63,MMLP Silchar,140.88,Karimganj Terminal,117.63,FCI Depot Agartala,47.75
Krishnapur,Khowai,652,271954,village,208,1.41,Belghoria Expressway,350.6,Teliamura,2.26,Bihara,158.31,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,361.68,ICD Amingaon,251.33,Srimantapur ICP,22.0,Lokpriya Gopinath Bordoloi International Airport (GAU),243.32,MMLP Silchar,154.49,Karimganj Terminal,130.37,FCI Depot Agartala,35.44
Lakshmipur,Khowai,652,271957,village,8,1.57,Belghoria Expressway,354.15,Mungiakami,4.18,Bihara,156.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,365.17,ICD Amingaon,252.63,Srimantapur ICP,26.26,Lokpriya Gopinath Bordoloi International Airport (GAU),244.78,MMLP Silchar,152.29,Karimganj Terminal,129.22,FCI Depot Agartala,39.64
Madhya Kalyanpur,Khowai,652,271949,village,208,1.82,Belghoria Expressway,348.0,Teliamura,6.6,Bihara,157.7,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.22,ICD Amingaon,246.1,Srimantapur ICP,18.42,Lokpriya Gopinath Bordoloi International Airport (GAU),237.9,MMLP Silchar,154.64,Karimganj Terminal,128.75,FCI Depot Agartala,31.63
Maharanipur,Khowai,652,271944,village,208,5.88,Belghoria Expressway,356.4,Mungiakami,5.96,Bihara,150.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,367.58,ICD Amingaon,244.62,Srimantapur ICP,26.88,Lokpriya Gopinath Bordoloi International Airport (GAU),236.75,MMLP Silchar,147.34,Karimganj Terminal,122.82,FCI Depot Agartala,40.21
Moharchhara,Khowai,652,271955,village,208,0.39,Belghoria Expressway,348.79,Teliamura,0.59,Bihara,159.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.89,ICD Amingaon,251.45,Srimantapur ICP,20.09,Lokpriya Gopinath Bordoloi International Airport (GAU),243.37,MMLP Silchar,155.95,Karimganj Terminal,131.48,FCI Depot Agartala,33.54
Nunachhara RF,Khowai,652,271980,village,208,9.62,Belghoria Expressway,356.67,Mungiakami,14.69,Bihara,161.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,367.43,ICD Amingaon,263.7,Srimantapur ICP,34.56,Lokpriya Gopinath Bordoloi International Airport (GAU),256.1,MMLP Silchar,155.73,Karimganj Terminal,135.7,FCI Depot Agartala,47.02
Paschim Kalyanpur,Khowai,652,271948,village,208,4.54,Belghoria Expressway,345.24,Teliamura,7.36,Bihara,160.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.47,ICD Amingaon,247.17,Srimantapur ICP,15.66,Lokpriya Gopinath Bordoloi International Airport (GAU),238.87,MMLP Silchar,157.24,Karimganj Terminal,131.05,FCI Depot Agartala,28.87
Purba Kalyanpur,Khowai,652,271950,village,208,0.29,Belghoria Expressway,349.89,Teliamura,5.33,Bihara,156.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,361.08,ICD Amingaon,246.7,Srimantapur ICP,20.35,Lokpriya Gopinath Bordoloi International Airport (GAU),238.59,MMLP Silchar,153.32,Karimganj Terminal,127.95,FCI Depot Agartala,33.68
Ramkrishnapur,Khowai,652,271974,village,8,1.79,Belghoria Expressway,355.82,Mungiakami,2.13,Bihara,153.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,366.9,ICD Amingaon,249.55,Srimantapur ICP,27.09,Lokpriya Gopinath Bordoloi International Airport (GAU),241.74,MMLP Silchar,149.72,Karimganj Terminal,126.28,FCI Depot Agartala,40.54
Sardukarkari,Khowai,652,271961,village,8,2.56,Belghoria Expressway,342.86,Teliamura,8.57,Bihara,168.15,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,353.81,ICD Amingaon,260.17,Srimantapur ICP,18.33,Lokpriya Gopinath Bordoloi International Airport (GAU),251.99,MMLP Silchar,164.09,Karimganj Terminal,140.38,FCI Depot Agartala,30.68
Sriramkhara,Khowai,652,271971,village,8,2.17,Belghoria Expressway,359.53,Mungiakami,2.72,Bihara,149.84,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,370.64,ICD Amingaon,246.9,Srimantapur ICP,30.43,Lokpriya Gopinath Bordoloi International Airport (GAU),239.2,MMLP Silchar,145.74,Karimganj Terminal,122.46,FCI Depot Agartala,43.87
Teliamura,Khowai,652,271966,village,8,0.1,Belghoria Expressway,348.23,Teliamura,3.6,Bihara,162.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.24,ICD Amingaon,255.36,Srimantapur ICP,21.05,Lokpriya Gopinath Bordoloi International Airport (GAU),247.32,MMLP Silchar,157.98,Karimganj Terminal,134.29,FCI Depot Agartala,34.25
Teliamura RF,Khowai,652,271962,village,208,0.36,Belghoria Expressway,348.15,Teliamura,7.37,Bihara,163.93,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,359.09,ICD Amingaon,258.9,Srimantapur ICP,22.93,Lokpriya Gopinath Bordoloi International Airport (GAU),250.9,MMLP Silchar,159.57,Karimganj Terminal,136.66,FCI Depot Agartala,35.7
Tuichindrai,Khowai,652,271959,village,8,1.58,Belghoria Expressway,344.53,Teliamura,4.54,Bihara,164.73,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,355.56,ICD Amingaon,255.73,Srimantapur ICP,17.26,Lokpriya Gopinath Bordoloi International Airport (GAU),247.55,MMLP Silchar,160.96,Karimganj Terminal,136.61,FCI Depot Agartala,30.39
Uttar Gakulnagar,Khowai,652,271964,village,8,1.86,Belghoria Expressway,352.32,Teliamura,7.68,Bihara,159.91,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,363.27,ICD Amingaon,256.63,Srimantapur ICP,26.04,Lokpriya Gopinath Bordoloi International Airport (GAU),248.77,MMLP Silchar,155.43,Karimganj Terminal,132.89,FCI Depot Agartala,39.15
Uttar Ghilatali,Khowai,652,271945,village,208,2.77,Belghoria Expressway,353.28,Teliamura,8.48,Bihara,152.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,364.51,ICD Amingaon,243.7,Srimantapur ICP,23.7,Lokpriya Gopinath Bordoloi International Airport (GAU),235.69,MMLP Silchar,149.54,Karimganj Terminal,124.13,FCI Depot Agartala,36.86
Uttar Pulinpur,Khowai,652,271956,village,208,3.94,Belghoria Expressway,345.76,Teliamura,3.85,Bihara,161.27,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,356.91,ICD Amingaon,250.4,Srimantapur ICP,16.55,Lokpriya Gopinath Bordoloi International Airport (GAU),242.18,MMLP Silchar,157.95,Karimganj Terminal,132.62,FCI Depot Agartala,30.0
Sukhiabari,Khowai,652,271923,village,208,0.12,Belghoria Expressway,370.93,Ambassa,25.19,Bihara,130.68,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,382.44,ICD Amingaon,222.51,Srimantapur ICP,44.08,Lokpriya Gopinath Bordoloi International Airport (GAU),214.93,MMLP Silchar,128.51,Karimganj Terminal,101.12,FCI Depot Agartala,55.57
Jagnakobra Bari,Khowai,652,271939,village,8,7.69,Belghoria Expressway,363.65,Mungiakami,10.01,Bihara,143.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,374.88,ICD Amingaon,239.79,Srimantapur ICP,34.07,Lokpriya Gopinath Bordoloi International Airport (GAU),232.17,MMLP Silchar,139.74,Karimganj Terminal,115.56,FCI Depot Agartala,47.21
Purba Daluchhara,Dhalai,269,272460,village,8,7.78,Belghoria Expressway,372.37,Ambassa,7.41,Bihara,136.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,383.56,ICD Amingaon,238.51,Srimantapur ICP,42.81,Lokpriya Gopinath Bordoloi International Airport (GAU),231.25,MMLP Silchar,132.24,Karimganj Terminal,109.73,FCI Depot Agartala,56.04
Latiachhara,Dhalai,269,272464,village,8,5.82,Belghoria Expressway,378.86,SK Para,4.97,Bihara,133.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,389.96,ICD Amingaon,240.52,Srimantapur ICP,49.56,Lokpriya Gopinath Bordoloi International Airport (GAU),233.57,MMLP Silchar,127.97,Karimganj Terminal,107.63,FCI Depot Agartala,62.93
Paschim Daluchhara,Dhalai,269,272459,village,8,9.8,Belghoria Expressway,368.62,Ambassa,10.36,Bihara,139.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,379.84,ICD Amingaon,238.1,Srimantapur ICP,39.04,Lokpriya Gopinath Bordoloi International Airport (GAU),230.66,MMLP Silchar,135.1,Karimganj Terminal,111.59,FCI Depot Agartala,52.18
