village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Masanadi,GADCHIROLI,508.0,539064,village,930,29.23,Solapur–Chennai Economic Corridor,518.72,Rajuli,80.31,Ramagundam,176.51,Visakhapatnam Port,383.84,ICD Raipur,176.13,Sunauli ICP,858.11,Dr. Babasaheb Ambedkar International Airport (NAG),184.98,MMLP Nagpur (Sindi),178.65,Vedadri Terminal,346.13,FCI FSD Durg,149.22,BALOD Toll Plaza,114.23
Latzora,GADCHIROLI,508.0,539077,village,930,16.3,Solapur–Chennai Economic Corridor,505.17,Rajuli,56.33,Sindi,161.43,Visakhapatnam Port,403.06,ICD Nagpur (MIHAN),166.08,Sunauli ICP,865.39,Dr. Babasaheb Ambedkar International Airport (NAG),165.73,MMLP Nagpur (Sindi),155.77,Vedadri Terminal,346.99,FCI FSD Durg,162.86,CHANDRAPUR Toll Plaza,94.4
Sinsur,GADCHIROLI,508.0,539075,village,930,22.02,Solapur–Chennai Economic Corridor,509.98,Rajuli,66.79,Ramagundam,168.1,Visakhapatnam Port,394.05,ICD Nagpur (MIHAN),174.86,Sunauli ICP,863.24,Dr. Babasaheb Ambedkar International Airport (NAG),174.54,MMLP Nagpur (Sindi),165.93,Vedadri Terminal,345.3,FCI FSD Durg,157.59,CHANDRAPUR Toll Plaza,104.28
Cichoda,GADCHIROLI,508.0,539074,village,930,22.24,Solapur–Chennai Economic Corridor,511.88,Rajuli,68.7,Ramagundam,169.94,Visakhapatnam Port,392.95,ICD Nagpur (MIHAN),175.94,Sunauli ICP,861.76,Dr. Babasaheb Ambedkar International Airport (NAG),175.63,MMLP Nagpur (Sindi),167.59,Vedadri Terminal,346.13,FCI FSD Durg,155.68,CHANDRAPUR Toll Plaza,106.5
Kanhalgaon,GADCHIROLI,508.0,539080,village,930,16.65,Solapur–Chennai Economic Corridor,501.96,Rajuli,52.55,Sindi,158.43,Visakhapatnam Port,405.63,ICD Nagpur (MIHAN),163.79,Sunauli ICP,867.81,Dr. Babasaheb Ambedkar International Airport (NAG),163.42,MMLP Nagpur (Sindi),152.4,Vedadri Terminal,346.1,FCI Depot Nagpur,164.54,CHANDRAPUR Toll Plaza,90.17
Reche,GADCHIROLI,508.0,539069,village,930,27.76,Solapur–Chennai Economic Corridor,516.61,Rajuli,77.58,Ramagundam,174.42,Visakhapatnam Port,385.68,ICD Raipur,178.37,Sunauli ICP,859.5,Dr. Babasaheb Ambedkar International Airport (NAG),183.02,MMLP Nagpur (Sindi),176.15,Vedadri Terminal,345.55,FCI FSD Durg,151.18,CHANDRAPUR Toll Plaza,115.13
Rupingatta,GADCHIROLI,508.0,539062,village,930,31.95,Solapur–Chennai Economic Corridor,521.36,Dalli Rajhara,81.19,Ramagundam,179.15,Visakhapatnam Port,378.45,ICD Raipur,173.24,Sunauli ICP,857.41,Dr. Babasaheb Ambedkar International Airport (NAG),190.57,MMLP Nagpur (Sindi),184.74,Vedadri Terminal,345.11,FCI FSD Durg,147.18,BALOD Toll Plaza,109.98
Yedampayli Kh,GADCHIROLI,508.0,539084,village,930,19.45,Solapur–Chennai Economic Corridor,504.4,Rajuli,59.19,Ramagundam,162.92,Visakhapatnam Port,399.61,ICD Nagpur (MIHAN),169.57,Sunauli ICP,867.01,Dr. Babasaheb Ambedkar International Airport (NAG),169.22,MMLP Nagpur (Sindi),158.94,Vedadri Terminal,344.32,FCI FSD Durg,163.38,CHANDRAPUR Toll Plaza,96.2
Jambhalizora,GADCHIROLI,508.0,539085,village,930,20.81,Solapur–Chennai Economic Corridor,505.93,Rajuli,62.14,Ramagundam,164.26,Visakhapatnam Port,397.12,ICD Nagpur (MIHAN),171.94,Sunauli ICP,866.22,Dr. Babasaheb Ambedkar International Airport (NAG),171.6,MMLP Nagpur (Sindi),161.78,Vedadri Terminal,344.01,FCI FSD Durg,161.72,CHANDRAPUR Toll Plaza,99.09
Phustola,GADCHIROLI,508.0,539082,village,930,18.28,Solapur–Chennai Economic Corridor,502.7,Rajuli,55.75,Ramagundam,161.48,Visakhapatnam Port,402.54,ICD Nagpur (MIHAN),166.79,Sunauli ICP,867.88,Dr. Babasaheb Ambedkar International Airport (NAG),166.43,MMLP Nagpur (Sindi),155.63,Vedadri Terminal,344.79,FCI FSD Durg,165.29,CHANDRAPUR Toll Plaza,92.87
Gatta,GADCHIROLI,508.0,539076,village,930,22.4,Solapur–Chennai Economic Corridor,507.13,Rajuli,64.77,Ramagundam,165.31,Visakhapatnam Port,394.84,ICD Nagpur (MIHAN),174.16,Sunauli ICP,865.71,Dr. Babasaheb Ambedkar International Airport (NAG),173.82,MMLP Nagpur (Sindi),164.33,Vedadri Terminal,343.57,FCI FSD Durg,160.46,CHANDRAPUR Toll Plaza,101.59
Bhapada,GADCHIROLI,508.0,539083,village,930,19.84,Solapur–Chennai Economic Corridor,502.47,Rajuli,57.48,Ramagundam,161.08,Visakhapatnam Port,400.59,ICD Nagpur (MIHAN),168.74,Sunauli ICP,868.59,Dr. Babasaheb Ambedkar International Airport (NAG),168.38,MMLP Nagpur (Sindi),157.49,Vedadri Terminal,343.44,FCI FSD Durg,165.37,CHANDRAPUR Toll Plaza,94.07
Rondawahi,GADCHIROLI,508.0,539087,village,930,24.29,Solapur–Chennai Economic Corridor,510.02,Rajuli,69.17,Ramagundam,168.02,Visakhapatnam Port,391.46,ICD Nagpur (MIHAN),177.45,Sunauli ICP,863.94,Dr. Babasaheb Ambedkar International Airport (NAG),177.13,MMLP Nagpur (Sindi),168.46,Vedadri Terminal,343.8,FCI FSD Durg,157.55,CHANDRAPUR Toll Plaza,106.13
Kokadkasa,GADCHIROLI,508.0,539086,village,930,23.42,Solapur–Chennai Economic Corridor,508.26,Rajuli,66.67,Ramagundam,166.35,Visakhapatnam Port,393.31,ICD Nagpur (MIHAN),175.64,Sunauli ICP,865.08,Dr. Babasaheb Ambedkar International Airport (NAG),175.32,MMLP Nagpur (Sindi),166.15,Vedadri Terminal,343.53,FCI FSD Durg,159.31,CHANDRAPUR Toll Plaza,103.51
Bhimpur,GADCHIROLI,508.0,539090,village,930,24.4,Solapur–Chennai Economic Corridor,507.09,Rajuli,66.75,Ramagundam,165.15,Visakhapatnam Port,392.67,ICD Nagpur (MIHAN),176.32,Sunauli ICP,866.36,Dr. Babasaheb Ambedkar International Airport (NAG),175.99,MMLP Nagpur (Sindi),166.43,Vedadri Terminal,342.24,FCI FSD Durg,160.48,CHANDRAPUR Toll Plaza,103.09
Saranda Kh,GADCHIROLI,508.0,539093,village,930,22.24,Solapur–Chennai Economic Corridor,504.97,Rajuli,62.79,Ramagundam,163.23,Visakhapatnam Port,395.98,ICD Nagpur (MIHAN),173.14,Sunauli ICP,867.45,Dr. Babasaheb Ambedkar International Airport (NAG),172.79,MMLP Nagpur (Sindi),162.64,Vedadri Terminal,342.58,FCI FSD Durg,162.65,CHANDRAPUR Toll Plaza,99.18
Murgaon,GADCHIROLI,508.0,539089,village,930,26.01,Solapur–Chennai Economic Corridor,507.39,Rajuli,68.6,Ramagundam,165.36,Visakhapatnam Port,390.81,ICD Nagpur (MIHAN),178.17,Sunauli ICP,866.62,Dr. Babasaheb Ambedkar International Airport (NAG),177.84,MMLP Nagpur (Sindi),168.33,Vedadri Terminal,341.36,FCI FSD Durg,160.19,CHANDRAPUR Toll Plaza,104.64
RESERVED FOREST,GADCHIROLI,508.0,,village,930,22.38,Solapur–Chennai Economic Corridor,501.75,Rajuli,59.81,Ramagundam,160.15,Visakhapatnam Port,397.82,ICD Nagpur (MIHAN),171.55,Sunauli ICP,870.01,Dr. Babasaheb Ambedkar International Airport (NAG),171.19,MMLP Nagpur (Sindi),160.02,Vedadri Terminal,341.21,FCI FSD Durg,165.94,CHANDRAPUR Toll Plaza,95.5
Saranda Bk,GADCHIROLI,508.0,539091,village,930,23.55,Solapur–Chennai Economic Corridor,504.04,Rajuli,63.37,Ramagundam,162.23,Visakhapatnam Port,394.96,ICD Nagpur (MIHAN),174.21,Sunauli ICP,868.61,Dr. Babasaheb Ambedkar International Airport (NAG),173.86,MMLP Nagpur (Sindi),163.39,Vedadri Terminal,341.25,FCI FSD Durg,163.56,CHANDRAPUR Toll Plaza,99.22
Hanpayli,GADCHIROLI,508.0,539081,village,930,19.08,Solapur–Chennai Economic Corridor,500.74,Rajuli,54.28,Ramagundam,159.61,Visakhapatnam Port,403.28,ICD Nagpur (MIHAN),166.24,Sunauli ICP,869.56,Dr. Babasaheb Ambedkar International Airport (NAG),165.87,MMLP Nagpur (Sindi),154.42,Vedadri Terminal,343.74,FCI Depot Nagpur,167.03,CHANDRAPUR Toll Plaza,90.88
Yedampayli Buj.,GADCHIROLI,508.0,539092,village,930,24.27,Solapur–Chennai Economic Corridor,501.36,Rajuli,61.66,Ramagundam,159.62,Visakhapatnam Port,395.72,ICD Nagpur (MIHAN),173.66,Sunauli ICP,870.95,Dr. Babasaheb Ambedkar International Airport (NAG),173.3,MMLP Nagpur (Sindi),161.99,Vedadri Terminal,339.64,FCI FSD Durg,166.25,CHANDRAPUR Toll Plaza,96.74
Jappi,GADCHIROLI,508.0,539095,village,930,26.54,Solapur–Chennai Economic Corridor,505.87,Rajuli,67.97,Ramagundam,163.85,Visakhapatnam Port,390.82,ICD Nagpur (MIHAN),178.23,Sunauli ICP,868.05,Dr. Babasaheb Ambedkar International Airport (NAG),177.89,MMLP Nagpur (Sindi),167.91,Vedadri Terminal,340.19,FCI FSD Durg,161.7,CHANDRAPUR Toll Plaza,103.53
Bhendi Kanhar,GADCHIROLI,508.0,539094,village,930,25.49,Solapur–Chennai Economic Corridor,502.73,Rajuli,64.32,Ramagundam,160.84,Visakhapatnam Port,393.43,ICD Nagpur (MIHAN),175.83,Sunauli ICP,870.28,Dr. Babasaheb Ambedkar International Airport (NAG),175.48,MMLP Nagpur (Sindi),164.56,Vedadri Terminal,339.31,FCI FSD Durg,164.85,CHANDRAPUR Toll Plaza,99.39
Regadand,GADCHIROLI,508.0,539088,village,930,26.58,Solapur–Chennai Economic Corridor,509.01,Rajuli,70.63,Ramagundam,166.93,Visakhapatnam Port,389.37,ICD Nagpur (MIHAN),179.56,Sunauli ICP,865.51,Dr. Babasaheb Ambedkar International Airport (NAG),179.24,MMLP Nagpur (Sindi),170.19,Vedadri Terminal,341.77,FCI FSD Durg,158.6,CHANDRAPUR Toll Plaza,106.86
RESERVED FOREST,GADCHIROLI,508.0,,village,930,26.84,Solapur–Chennai Economic Corridor,503.7,Rajuli,66.58,Ramagundam,161.71,Visakhapatnam Port,391.4,ICD Nagpur (MIHAN),177.77,Sunauli ICP,869.94,Dr. Babasaheb Ambedkar International Airport (NAG),177.43,MMLP Nagpur (Sindi),166.78,Vedadri Terminal,338.85,FCI FSD Durg,163.87,CHANDRAPUR Toll Plaza,101.56
Wadsakala,GADCHIROLI,508.0,539490,village,930,26.64,Solapur–Chennai Economic Corridor,512.9,Rajuli,73.74,Ramagundam,170.76,Visakhapatnam Port,387.91,ICD Nagpur (MIHAN),180.99,Sunauli ICP,862.29,Dr. Babasaheb Ambedkar International Airport (NAG),180.68,MMLP Nagpur (Sindi),172.78,Vedadri Terminal,343.95,FCI FSD Durg,154.77,CHANDRAPUR Toll Plaza,110.77
Sirpur,GADCHIROLI,508.0,539492,village,930,31.43,Solapur–Chennai Economic Corridor,517.48,Rajuli,81.5,Ramagundam,175.25,Visakhapatnam Port,381.77,ICD Raipur,177.25,Sunauli ICP,859.92,Dr. Babasaheb Ambedkar International Airport (NAG),186.98,MMLP Nagpur (Sindi),180.19,Vedadri Terminal,343.96,FCI FSD Durg,150.64,BALOD Toll Plaza,114.75
Welmagad,GADCHIROLI,508.0,539493,village,930,32.88,Solapur–Chennai Economic Corridor,519.33,Dalli Rajhara,83.26,Ramagundam,177.12,Visakhapatnam Port,378.99,ICD Raipur,175.29,Sunauli ICP,859.11,Dr. Babasaheb Ambedkar International Airport (NAG),189.87,MMLP Nagpur (Sindi),183.49,Vedadri Terminal,343.82,FCI FSD Durg,149.11,BALOD Toll Plaza,112.11
Dindvi,GADCHIROLI,508.0,539491,village,930,29.8,Solapur–Chennai Economic Corridor,514.75,Rajuli,78.16,Ramagundam,172.54,Visakhapatnam Port,383.99,ICD Raipur,180.11,Sunauli ICP,861.76,Dr. Babasaheb Ambedkar International Airport (NAG),184.65,MMLP Nagpur (Sindi),177.15,Vedadri Terminal,343.11,FCI FSD Durg,153.15,CHANDRAPUR Toll Plaza,114.91
Jambulgatta,GADCHIROLI,508.0,539499,village,930,27.11,Solapur–Chennai Economic Corridor,510.19,Rajuli,72.13,Ramagundam,168.08,Visakhapatnam Port,388.3,ICD Nagpur (MIHAN),180.6,Sunauli ICP,864.71,Dr. Babasaheb Ambedkar International Airport (NAG),180.29,MMLP Nagpur (Sindi),171.57,Vedadri Terminal,342.07,FCI FSD Durg,157.45,CHANDRAPUR Toll Plaza,108.48
Gartawahi,GADCHIROLI,508.0,539494,village,930,36.18,Solapur–Chennai Economic Corridor,517.8,Dalli Rajhara,84.63,Ramagundam,175.64,Visakhapatnam Port,375.8,ICD Raipur,176.76,Sunauli ICP,861.58,Dr. Babasaheb Ambedkar International Airport (NAG),192.97,MMLP Nagpur (Sindi),186.01,Vedadri Terminal,340.79,FCI FSD Durg,151.03,BALOD Toll Plaza,112.72
Mangar (S),GADCHIROLI,508.0,539661,village,930,30.26,Solapur–Chennai Economic Corridor,513.15,Rajuli,77.41,Ramagundam,170.94,Visakhapatnam Port,383.98,ICD Raipur,181.71,Sunauli ICP,863.26,Dr. Babasaheb Ambedkar International Airport (NAG),184.62,MMLP Nagpur (Sindi),176.65,Vedadri Terminal,341.84,FCI FSD Durg,154.74,CHANDRAPUR Toll Plaza,113.74
Dolanda,GADCHIROLI,508.0,539496,village,930,32.73,Solapur–Chennai Economic Corridor,515.17,Rajuli,81.19,Ramagundam,172.95,Visakhapatnam Port,380.85,ICD Raipur,179.52,Sunauli ICP,862.37,Dr. Babasaheb Ambedkar International Airport (NAG),187.8,MMLP Nagpur (Sindi),180.3,Vedadri Terminal,341.61,FCI FSD Durg,153.01,BALOD Toll Plaza,116.7
Wadsa Kh,GADCHIROLI,508.0,539498,village,930,29.36,Solapur–Chennai Economic Corridor,511.46,Rajuli,75.28,Ramagundam,169.27,Visakhapatnam Port,385.47,ICD Nagpur (MIHAN),183.42,Sunauli ICP,864.39,Dr. Babasaheb Ambedkar International Airport (NAG),183.11,MMLP Nagpur (Sindi),174.69,Vedadri Terminal,341.39,FCI FSD Durg,156.33,CHANDRAPUR Toll Plaza,111.43
Hanapaili,GADCHIROLI,508.0,539514,village,930,34.06,Solapur–Chennai Economic Corridor,507.35,Rajuli,76.91,Ramagundam,165.12,Visakhapatnam Port,381.86,ICD Nagpur (MIHAN),187.11,Sunauli ICP,869.37,Dr. Babasaheb Ambedkar International Airport (NAG),186.78,MMLP Nagpur (Sindi),177.02,Vedadri Terminal,336.02,FCI FSD Durg,160.68,CHANDRAPUR Toll Plaza,111.14
Sarkheda,GADCHIROLI,508.0,539515,village,930,35.52,Solapur–Chennai Economic Corridor,509.95,Rajuli,80.2,Ramagundam,167.73,Visakhapatnam Port,379.42,ICD Raipur,184.68,Sunauli ICP,867.7,Dr. Babasaheb Ambedkar International Airport (NAG),189.17,MMLP Nagpur (Sindi),180.1,Vedadri Terminal,336.65,FCI FSD Durg,158.33,CHANDRAPUR Toll Plaza,114.75
Kasurwahi,GADCHIROLI,508.0,539517,village,930,33.02,Solapur–Chennai Economic Corridor,504.82,Rajuli,73.84,Ramagundam,162.62,Visakhapatnam Port,384.14,ICD Nagpur (MIHAN),184.94,Sunauli ICP,871.04,Dr. Babasaheb Ambedkar International Airport (NAG),184.6,MMLP Nagpur (Sindi),174.15,Vedadri Terminal,335.38,FCI FSD Durg,163.02,CHANDRAPUR Toll Plaza,107.71
Recha,GADCHIROLI,508.0,539516,village,930,35.54,Solapur–Chennai Economic Corridor,508.78,Rajuli,79.41,Ramagundam,166.56,Visakhapatnam Port,379.78,ICD Raipur,185.87,Sunauli ICP,868.69,Dr. Babasaheb Ambedkar International Airport (NAG),188.83,MMLP Nagpur (Sindi),179.43,Vedadri Terminal,335.93,FCI FSD Durg,159.46,CHANDRAPUR Toll Plaza,113.68
Reknar,GADCHIROLI,508.0,539519,village,930,30.77,Solapur–Chennai Economic Corridor,499.19,Rajuli,67.11,Ramagundam,157.13,Visakhapatnam Port,389.3,ICD Nagpur (MIHAN),180.25,Sunauli ICP,874.82,Dr. Babasaheb Ambedkar International Airport (NAG),179.89,MMLP Nagpur (Sindi),167.81,Vedadri Terminal,334.06,FCI FSD Durg,168.41,CHANDRAPUR Toll Plaza,100.03
Sinbhatti,GADCHIROLI,508.0,539505,village,930,38.19,Solapur–Chennai Economic Corridor,511.34,Rajuli,83.79,Ramagundam,169.17,Visakhapatnam Port,376.15,ICD Raipur,183.22,Sunauli ICP,867.47,Dr. Babasaheb Ambedkar International Airport (NAG),192.43,MMLP Nagpur (Sindi),183.65,Vedadri Terminal,335.85,FCI FSD Durg,157.35,CHANDRAPUR Toll Plaza,118.14
RESERVED FOREST,GADCHIROLI,508.0,,village,353C,27.77,Solapur–Chennai Economic Corridor,486.09,Mul Marora,59.88,Ramagundam,144.21,Visakhapatnam Port,392.73,ICD Nagpur (MIHAN),178.92,Sunauli ICP,886.38,Dr. Babasaheb Ambedkar International Airport (NAG),178.49,MMLP Nagpur (Sindi),162.37,Vedadri Terminal,325.9,FCI Depot Nagpur,180.16,CHANDRAPUR Toll Plaza,89.19
Kohaka,GADCHIROLI,508.0,539518,village,930,31.31,Solapur–Chennai Economic Corridor,502.51,Rajuli,70.35,Ramagundam,160.37,Visakhapatnam Port,386.99,ICD Nagpur (MIHAN),182.25,Sunauli ICP,872.35,Dr. Babasaheb Ambedkar International Airport (NAG),181.9,MMLP Nagpur (Sindi),170.81,Vedadri Terminal,335.27,FCI FSD Durg,165.17,CHANDRAPUR Toll Plaza,104.0
Wandoli,GADCHIROLI,508.0,539504,village,930,40.38,Solapur–Chennai Economic Corridor,511.57,Rajuli,86.06,Ramagundam,169.46,Visakhapatnam Port,373.8,ICD Raipur,182.99,Sunauli ICP,868.06,Dr. Babasaheb Ambedkar International Airport (NAG),194.79,MMLP Nagpur (Sindi),185.99,Vedadri Terminal,334.66,FCI FSD Durg,157.47,BALOD Toll Plaza,118.33
Alenga M,GADCHIROLI,508.0,539523,village,930,32.89,Solapur–Chennai Economic Corridor,500.68,Rajuli,70.65,Ramagundam,158.51,Visakhapatnam Port,386.07,ICD Nagpur (MIHAN),183.32,Sunauli ICP,874.37,Dr. Babasaheb Ambedkar International Airport (NAG),182.96,MMLP Nagpur (Sindi),171.29,Vedadri Terminal,333.27,FCI FSD Durg,167.04,CHANDRAPUR Toll Plaza,103.47
Mandoli Rithi,GADCHIROLI,508.0,539521,village,353C,31.28,Solapur–Chennai Economic Corridor,495.08,Rajuli,64.74,Ramagundam,153.08,Visakhapatnam Port,390.65,ICD Nagpur (MIHAN),179.41,Sunauli ICP,878.35,Dr. Babasaheb Ambedkar International Airport (NAG),179.03,MMLP Nagpur (Sindi),165.69,Vedadri Terminal,331.66,FCI FSD Durg,172.49,CHANDRAPUR Toll Plaza,96.31
Paidi,GADCHIROLI,508.0,539520,village,353C,26.79,Solapur–Chennai Economic Corridor,492.61,Rajuli,60.37,Ramagundam,150.82,Visakhapatnam Port,394.58,ICD Nagpur (MIHAN),175.9,Sunauli ICP,879.62,Dr. Babasaheb Ambedkar International Airport (NAG),175.5,MMLP Nagpur (Sindi),161.39,Vedadri Terminal,332.14,FCI FSD Durg,174.98,CHANDRAPUR Toll Plaza,91.67
Pendulwahi,GADCHIROLI,508.0,539525,village,930,36.23,Solapur–Chennai Economic Corridor,503.39,Rajuli,76.11,Ramagundam,161.17,Visakhapatnam Port,381.23,ICD Nagpur (MIHAN),187.92,Sunauli ICP,873.29,Dr. Babasaheb Ambedkar International Airport (NAG),187.58,MMLP Nagpur (Sindi),176.64,Vedadri Terminal,332.52,FCI FSD Durg,164.66,CHANDRAPUR Toll Plaza,108.95
Ropi,GADCHIROLI,508.0,539524,village,930,34.9,Solapur–Chennai Economic Corridor,501.71,Rajuli,73.51,Ramagundam,159.5,Visakhapatnam Port,383.41,ICD Nagpur (MIHAN),185.88,Sunauli ICP,874.21,Dr. Babasaheb Ambedkar International Airport (NAG),185.53,MMLP Nagpur (Sindi),174.13,Vedadri Terminal,332.48,FCI FSD Durg,166.17,CHANDRAPUR Toll Plaza,106.18
Medhari,GADCHIROLI,508.0,539566,village,930,34.09,Solapur–Chennai Economic Corridor,497.95,Rajuli,69.81,Ramagundam,155.78,Visakhapatnam Port,386.15,ICD Nagpur (MIHAN),183.51,Sunauli ICP,876.94,Dr. Babasaheb Ambedkar International Airport (NAG),183.14,MMLP Nagpur (Sindi),170.65,Vedadri Terminal,331.17,FCI FSD Durg,169.76,CHANDRAPUR Toll Plaza,101.63
Gadadapalli,GADCHIROLI,508.0,539536,village,353C,34.58,Solapur–Chennai Economic Corridor,494.72,Rajuli,68.13,Ramagundam,152.58,Visakhapatnam Port,387.11,ICD Nagpur (MIHAN),182.96,Sunauli ICP,879.73,Dr. Babasaheb Ambedkar International Airport (NAG),182.58,MMLP Nagpur (Sindi),169.12,Vedadri Terminal,329.2,FCI FSD Durg,172.94,CHANDRAPUR Toll Plaza,98.85
Jaweli Bk (S),GADCHIROLI,508.0,539529,village,930,38.17,Solapur–Chennai Economic Corridor,500.04,Rajuli,75.77,Ramagundam,157.82,Visakhapatnam Port,380.55,ICD Nagpur (MIHAN),188.86,Sunauli ICP,876.68,Dr. Babasaheb Ambedkar International Airport (NAG),188.5,MMLP Nagpur (Sindi),176.57,Vedadri Terminal,329.45,FCI FSD Durg,168.06,CHANDRAPUR Toll Plaza,107.31
Karka Kh,GADCHIROLI,508.0,539531,village,930,36.55,Solapur–Chennai Economic Corridor,497.77,Rajuli,72.41,Ramagundam,155.56,Visakhapatnam Port,383.42,ICD Nagpur (MIHAN),186.24,Sunauli ICP,877.94,Dr. Babasaheb Ambedkar International Airport (NAG),185.87,MMLP Nagpur (Sindi),173.3,Vedadri Terminal,329.37,FCI FSD Durg,170.1,CHANDRAPUR Toll Plaza,103.64
Karrem (M),GADCHIROLI,508.0,539528,village,930,40.62,Solapur–Chennai Economic Corridor,501.01,Rajuli,78.99,Ramagundam,158.82,Visakhapatnam Port,377.49,ICD Nagpur (MIHAN),191.83,Sunauli ICP,876.74,Dr. Babasaheb Ambedkar International Airport (NAG),191.47,MMLP Nagpur (Sindi),179.76,Vedadri Terminal,328.39,FCI FSD Durg,167.41,CHANDRAPUR Toll Plaza,110.31
Bhumkan,GADCHIROLI,508.0,539526,village,930,44.05,Solapur–Chennai Economic Corridor,504.57,Rajuli,85.11,Ramagundam,162.51,Visakhapatnam Port,372.18,ICD Raipur,190.01,Sunauli ICP,875.16,Dr. Babasaheb Ambedkar International Airport (NAG),196.55,MMLP Nagpur (Sindi),185.74,Vedadri Terminal,328.09,FCI FSD Durg,164.62,CHANDRAPUR Toll Plaza,116.69
Kothari,GADCHIROLI,508.0,539539,village,930,35.91,Solapur–Chennai Economic Corridor,496.23,Rajuli,70.47,Ramagundam,154.05,Visakhapatnam Port,385.04,ICD Nagpur (MIHAN),184.81,Sunauli ICP,878.91,Dr. Babasaheb Ambedkar International Airport (NAG),184.43,MMLP Nagpur (Sindi),171.42,Vedadri Terminal,329.14,FCI FSD Durg,171.53,CHANDRAPUR Toll Plaza,101.41
Gundam,GADCHIROLI,508.0,539527,village,930,42.14,Solapur–Chennai Economic Corridor,501.81,Rajuli,81.22,Ramagundam,159.66,Visakhapatnam Port,375.4,ICD Raipur,192.75,Sunauli ICP,876.67,Dr. Babasaheb Ambedkar International Airport (NAG),193.5,MMLP Nagpur (Sindi),181.98,Vedadri Terminal,327.78,FCI FSD Durg,166.88,CHANDRAPUR Toll Plaza,112.45
Koindul,GADCHIROLI,508.0,539537,village,353C,36.93,Solapur–Chennai Economic Corridor,494.17,Mul Marora,70.29,Ramagundam,151.97,Visakhapatnam Port,384.54,ICD Nagpur (MIHAN),185.59,Sunauli ICP,881.02,Dr. Babasaheb Ambedkar International Airport (NAG),185.2,MMLP Nagpur (Sindi),171.56,Vedadri Terminal,327.2,FCI FSD Durg,173.62,CHANDRAPUR Toll Plaza,100.55
Magdandi,GADCHIROLI,508.0,539538,village,930,38.35,Solapur–Chennai Economic Corridor,496.38,Rajuli,73.35,Ramagundam,154.16,Visakhapatnam Port,382.13,ICD Nagpur (MIHAN),187.69,Sunauli ICP,879.66,Dr. Babasaheb Ambedkar International Airport (NAG),187.31,MMLP Nagpur (Sindi),174.31,Vedadri Terminal,327.49,FCI FSD Durg,171.58,CHANDRAPUR Toll Plaza,103.8
Kotmi,GADCHIROLI,508.0,539534,village,353C,31.19,Solapur–Chennai Economic Corridor,489.31,Mul Marora,63.93,Ramagundam,147.27,Visakhapatnam Port,389.51,ICD Nagpur (MIHAN),181.46,Sunauli ICP,884.2,Dr. Babasaheb Ambedkar International Airport (NAG),181.05,MMLP Nagpur (Sindi),165.94,Vedadri Terminal,326.42,FCI FSD Durg,178.28,CHANDRAPUR Toll Plaza,93.67
Asawandi,GADCHIROLI,508.0,539532,village,353C,33.38,Solapur–Chennai Economic Corridor,490.9,Mul Marora,66.34,Ramagundam,148.78,Visakhapatnam Port,387.51,ICD Nagpur (MIHAN),183.14,Sunauli ICP,883.26,Dr. Babasaheb Ambedkar International Airport (NAG),182.74,MMLP Nagpur (Sindi),168.13,Vedadri Terminal,326.44,FCI FSD Durg,176.74,CHANDRAPUR Toll Plaza,96.22
Kanhalgaon (M),GADCHIROLI,508.0,539530,village,930,41.37,Solapur–Chennai Economic Corridor,496.7,Mul Marora,76.78,Ramagundam,154.49,Visakhapatnam Port,378.55,ICD Nagpur (MIHAN),191.2,Sunauli ICP,880.48,Dr. Babasaheb Ambedkar International Airport (NAG),190.83,MMLP Nagpur (Sindi),177.89,Vedadri Terminal,325.58,FCI FSD Durg,171.58,CHANDRAPUR Toll Plaza,106.84
Nainguda,GADCHIROLI,508.0,539535,village,353C,35.48,Solapur–Chennai Economic Corridor,491.97,Mul Marora,68.54,Ramagundam,149.8,Visakhapatnam Port,385.56,ICD Nagpur (MIHAN),184.9,Sunauli ICP,882.81,Dr. Babasaheb Ambedkar International Airport (NAG),184.5,MMLP Nagpur (Sindi),170.21,Vedadri Terminal,326.08,FCI FSD Durg,175.76,CHANDRAPUR Toll Plaza,98.42
Nawegaon,GADCHIROLI,508.0,539533,village,353C,29.24,Solapur–Chennai Economic Corridor,487.21,Mul Marora,61.59,Ramagundam,145.24,Visakhapatnam Port,391.29,ICD Nagpur (MIHAN),180.11,Sunauli ICP,885.72,Dr. Babasaheb Ambedkar International Airport (NAG),179.69,MMLP Nagpur (Sindi),163.93,Vedadri Terminal,325.87,FCI FSD Durg,180.36,CHANDRAPUR Toll Plaza,91.01
