village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Bargo,LEH,3.0,3559618935,village,93,115.57,Facia -Aesthetic Clinic,233.04,Anantnag,271.15,Samba,399.94,Deendayal Port (Kandla),1472.82,ICD Ludhiana,589.94,Kartarpur Sahib ICP,456.82,Sheikh ul-Alam International Airport (SXR),236.11,MMLP Jammu,373.71,Varanasi Multi-Modal Terminal,1442.71,FCI Depot Jammu,373.71,Thalichi Toll Plaza,68.99
Nahake,LEH,3.0,3559639582,village,701,91.07,Facia -Aesthetic Clinic,134.62,Anantnag,169.42,Samba,301.5,Deendayal Port (Kandla),1403.07,ICD Ludhiana,489.01,Kartarpur Sahib ICP,360.48,Sheikh ul-Alam International Airport (SXR),138.8,MMLP Jammu,277.93,Varanasi Multi-Modal Terminal,1337.47,FCI Depot Jammu,277.93,Thalichi Toll Plaza,38.91
Zaipur,LEH,3.0,3559639583,village,701,89.92,Facia -Aesthetic Clinic,133.42,Anantnag,168.28,Samba,300.32,Deendayal Port (Kandla),1401.86,ICD Ludhiana,487.87,Kartarpur Sahib ICP,359.29,Sheikh ul-Alam International Airport (SXR),137.59,MMLP Jammu,276.73,Varanasi Multi-Modal Terminal,1336.63,FCI Depot Jammu,276.73,Thalichi Toll Plaza,40.01
Churit,LEH,3.0,3559639584,village,701,91.06,Facia -Aesthetic Clinic,133.45,Anantnag,168.01,Samba,300.21,Deendayal Port (Kandla),1402.64,ICD Ludhiana,487.56,Kartarpur Sahib ICP,359.28,Sheikh ul-Alam International Airport (SXR),137.69,MMLP Jammu,276.78,Varanasi Multi-Modal Terminal,1335.49,FCI Depot Jammu,276.78,Thalichi Toll Plaza,40.49
Chugam,LEH,3.0,3559651034,village,701,88.33,Facia -Aesthetic Clinic,129.44,Anantnag,163.88,Samba,296.13,Deendayal Port (Kandla),1399.27,ICD Ludhiana,483.43,Kartarpur Sahib ICP,355.24,Sheikh ul-Alam International Airport (SXR),133.72,MMLP Jammu,272.78,Varanasi Multi-Modal Terminal,1331.61,FCI Depot Jammu,272.78,Thalichi Toll Plaza,44.64
Kulalot,LEH,3.0,3559655639,village,701,86.06,Facia -Aesthetic Clinic,126.22,Anantnag,160.61,Samba,292.88,Deendayal Port (Kandla),1396.47,ICD Ludhiana,480.15,Kartarpur Sahib ICP,352.01,Sheikh ul-Alam International Airport (SXR),130.52,MMLP Jammu,269.56,Varanasi Multi-Modal Terminal,1328.64,FCI Depot Jammu,269.56,Thalichi Toll Plaza,47.9
Rattu,LEH,3.0,3559655640,village,701,84.9,Facia -Aesthetic Clinic,124.62,Anantnag,158.99,Samba,291.26,Deendayal Port (Kandla),1395.05,ICD Ludhiana,478.54,Kartarpur Sahib ICP,350.4,Sheikh ul-Alam International Airport (SXR),128.93,MMLP Jammu,267.96,Varanasi Multi-Modal Terminal,1327.22,FCI Depot Jammu,267.96,Thalichi Toll Plaza,49.49
باشو,LEH,3.0,3559867858,village,1,113.67,Facia -Aesthetic Clinic,167.15,Anantnag,192.93,Samba,325.63,Deendayal Port (Kandla),1445.73,ICD Ludhiana,505.64,Demchok (planned/under development),380.62,Sheikh ul-Alam International Airport (SXR),172.59,MMLP Jammu,306.57,Varanasi Multi-Modal Terminal,1325.47,FCI Depot Jammu,306.57,Thalichi Toll Plaza,67.22
Zugur,LEH,3.0,3629332450,village,3,4.95,Facia -Aesthetic Clinic,276.98,BAIJNATH MANDIR,231.2,Chintpurni Marg,291.46,Deendayal Port (Kandla),1393.86,ICD Baddi,337.8,Demchok (planned/under development),144.08,Sheikh ul-Alam International Airport (SXR),281.22,MMLP Jammu,303.98,Varanasi Multi-Modal Terminal,1059.22,FCI Depot Jammu,303.98,KULLU Toll Plaza,211.83
Anche,LEH,3.0,3629332451,village,3,5.85,Facia -Aesthetic Clinic,277.69,BAIJNATH MANDIR,231.99,Chintpurni Marg,292.31,Deendayal Port (Kandla),1394.69,ICD Baddi,338.5,Demchok (planned/under development),143.21,Sheikh ul-Alam International Airport (SXR),281.95,MMLP Jammu,304.87,Varanasi Multi-Modal Terminal,1059.3,FCI Depot Jammu,304.87,KULLU Toll Plaza,212.55
Nakhlay,LEH,3.0,3629332452,village,3,7.9,Facia -Aesthetic Clinic,279.29,BAIJNATH MANDIR,233.83,Chintpurni Marg,294.23,Deendayal Port (Kandla),1396.6,ICD Baddi,340.12,Demchok (planned/under development),141.23,Sheikh ul-Alam International Airport (SXR),283.56,MMLP Jammu,306.88,Varanasi Multi-Modal Terminal,1059.55,FCI Depot Jammu,306.88,KULLU Toll Plaza,214.19
Buber,LEH,3.0,3655040578,village,93,102.34,Facia -Aesthetic Clinic,251.23,Anantnag,290.44,Samba,416.89,Deendayal Port (Kandla),1476.83,ICD Ludhiana,607.69,Kartarpur Sahib ICP,472.57,Sheikh ul-Alam International Airport (SXR),253.83,MMLP Jammu,389.61,Varanasi Multi-Modal Terminal,1466.7,FCI Depot Jammu,389.61,Thalichi Toll Plaza,94.39
Singal,LEH,3.0,3655040579,village,93,106.58,Facia -Aesthetic Clinic,246.24,Anantnag,285.4,Samba,412.01,Deendayal Port (Kandla),1473.44,ICD Ludhiana,602.77,Kartarpur Sahib ICP,467.79,Sheikh ul-Alam International Airport (SXR),248.88,MMLP Jammu,384.8,Varanasi Multi-Modal Terminal,1461.57,FCI Depot Jammu,384.8,Thalichi Toll Plaza,89.41
Ang,LEH,3.0,3698389681,village,1,3.9,Facia -Aesthetic Clinic,204.82,Anantnag,187.83,Samba,265.41,Deendayal Port (Kandla),1395.9,ICD Baddi,371.67,Demchok (planned/under development),209.16,Sheikh ul-Alam International Airport (SXR),209.9,MMLP Jammu,267.05,Varanasi Multi-Modal Terminal,1137.3,FCI Depot Jammu,267.05,Kachkoot,188.68
Merak,LEH,3.0,3720122027,village,3,70.98,Facia -Aesthetic Clinic,347.94,JOGINDER NAGAR,260.37,Chintpurni Marg,328.86,Deendayal Port (Kandla),1424.52,ICD Baddi,354.57,Demchok (planned/under development),89.15,Sheikh ul-Alam International Airport (SXR),352.08,MMLP Jammu,365.39,Varanasi Multi-Modal Terminal,1017.21,FCI Depot Jammu,365.39,KULLU Toll Plaza,233.68
Man,LEH,3.0,3720122028,village,3,65.17,Facia -Aesthetic Clinic,341.52,JOGINDER NAGAR,261.81,Chintpurni Marg,329.32,Deendayal Port (Kandla),1426.48,ICD Baddi,357.73,Demchok (planned/under development),89.33,Sheikh ul-Alam International Airport (SXR),345.75,MMLP Jammu,361.94,Varanasi Multi-Modal Terminal,1025.82,FCI Depot Jammu,361.94,KULLU Toll Plaza,235.84
فرنشاٹ,LEH,3.0,3732336453,village,1,25.31,Facia -Aesthetic Clinic,107.27,Anantnag,115.74,Samba,241.24,Deendayal Port (Kandla),1374.66,ICD Ludhiana,413.96,Kartarpur Sahib ICP,302.29,Sheikh ul-Alam International Airport (SXR),113.41,MMLP Jammu,227.25,Varanasi Multi-Modal Terminal,1233.6,FCI Depot Jammu,227.25,Kachkoot,106.05
Rama,LEH,3.0,3736366110,village,701,104.51,Facia -Aesthetic Clinic,147.15,Anantnag,181.06,Samba,313.6,Deendayal Port (Kandla),1416.64,ICD Ludhiana,500.43,Kartarpur Sahib ICP,372.86,Sheikh ul-Alam International Airport (SXR),151.48,MMLP Jammu,290.48,Varanasi Multi-Modal Terminal,1344.64,FCI Depot Jammu,290.48,Thalichi Toll Plaza,29.26
Dumussar,LEH,3.0,3736366111,village,701,97.34,Facia -Aesthetic Clinic,137.91,Anantnag,171.71,Samba,304.27,Deendayal Port (Kandla),1408.43,ICD Ludhiana,491.08,Kartarpur Sahib ICP,363.57,Sheikh ul-Alam International Airport (SXR),142.3,MMLP Jammu,281.23,Varanasi Multi-Modal Terminal,1336.34,FCI Depot Jammu,281.23,Thalichi Toll Plaza,38.05
Shain,LEH,3.0,3736444381,village,701,80.88,Facia -Aesthetic Clinic,119.05,Anantnag,153.39,Samba,285.65,Deendayal Port (Kandla),1390.04,ICD Ludhiana,472.94,Kartarpur Sahib ICP,344.8,Sheikh ul-Alam International Airport (SXR),123.38,MMLP Jammu,262.38,Varanasi Multi-Modal Terminal,1322.36,FCI Depot Jammu,262.38,Thalichi Toll Plaza,55.03
Faqirkot,LEH,3.0,3736444382,village,701,79.25,Facia -Aesthetic Clinic,115.95,Anantnag,150.13,Samba,282.46,Deendayal Port (Kandla),1387.53,ICD Ludhiana,469.67,Kartarpur Sahib ICP,341.66,Sheikh ul-Alam International Airport (SXR),120.33,MMLP Jammu,259.27,Varanasi Multi-Modal Terminal,1319.18,FCI Depot Jammu,259.27,Thalichi Toll Plaza,58.34
Darla Bala,LEH,3.0,3736444384,village,701,78.08,Facia -Aesthetic Clinic,112.95,Anantnag,146.88,Samba,279.31,Deendayal Port (Kandla),1385.26,ICD Ludhiana,466.39,Kartarpur Sahib ICP,338.57,Sheikh ul-Alam International Airport (SXR),117.39,MMLP Jammu,256.25,Varanasi Multi-Modal Terminal,1315.77,FCI Depot Jammu,256.25,Thalichi Toll Plaza,61.7
Chechri Kadal,LEH,3.0,3736444404,village,701,74.31,Facia -Aesthetic Clinic,104.21,Anantnag,137.61,Samba,270.2,Deendayal Port (Kandla),1378.08,ICD Ludhiana,457.05,Kartarpur Sahib ICP,329.6,Sheikh ul-Alam International Airport (SXR),108.79,MMLP Jammu,247.41,Varanasi Multi-Modal Terminal,1306.72,FCI Depot Jammu,247.41,Thalichi Toll Plaza,71.14
Karmanding,LEH,3.0,3763482011,village,1,93.7,Facia -Aesthetic Clinic,221.72,Anantnag,225.41,Samba,337.97,Deendayal Port (Kandla),1476.28,ICD Baddi,477.18,Demchok (planned/under development),259.21,Sheikh ul-Alam International Airport (SXR),227.85,MMLP Jammu,330.15,Varanasi Multi-Modal Terminal,1243.46,FCI Depot Jammu,330.15,Thalichi Toll Plaza,190.98
خورکنڈو,LEH,3.0,3763482012,village,1,97.19,Facia -Aesthetic Clinic,225.71,Anantnag,229.11,Samba,341.05,Deendayal Port (Kandla),1479.36,ICD Baddi,478.65,Demchok (planned/under development),256.25,Sheikh ul-Alam International Airport (SXR),231.83,MMLP Jammu,333.48,Varanasi Multi-Modal Terminal,1242.85,FCI Depot Jammu,333.48,Thalichi Toll Plaza,194.55
Kumik,KARGIL,4.0,3860512734,village,301,1.3,Facia -Aesthetic Clinic,205.08,CHAMUNDA MARG,160.39,Samba,200.81,Deendayal Port (Kandla),1313.02,ICD Baddi,279.22,Demchok (planned/under development),235.68,Sheikh ul-Alam International Airport (SXR),208.15,MMLP Jammu,212.11,Varanasi Multi-Modal Terminal,1062.82,FCI Depot Jammu,212.11,Yol Cannt Toll,154.34
Alchi,LEH,3.0,3864346257,village,1,1.84,Facia -Aesthetic Clinic,217.32,Anantnag,197.63,Samba,266.52,Deendayal Port (Kandla),1392.45,ICD Baddi,360.82,Demchok (planned/under development),195.64,Sheikh ul-Alam International Airport (SXR),222.17,MMLP Jammu,270.42,Varanasi Multi-Modal Terminal,1119.74,FCI Depot Jammu,270.42,Qazigund Toll Plaza,196.9
Hinju,LEH,3.0,3874183092,village,1,12.91,Facia -Aesthetic Clinic,195.12,Anantnag,175.42,Samba,248.28,Deendayal Port (Kandla),1378.08,ICD Baddi,355.26,Demchok (planned/under development),217.84,Sheikh ul-Alam International Airport (SXR),199.94,MMLP Jammu,250.71,Varanasi Multi-Modal Terminal,1127.69,FCI Depot Jammu,250.71,Qazigund Toll Plaza,175.05
Sumda Chenmo,LEH,3.0,3874206715,village,1,13.63,Facia -Aesthetic Clinic,208.67,Anantnag,187.11,Samba,252.58,Deendayal Port (Kandla),1378.18,ICD Baddi,348.22,Demchok (planned/under development),204.76,Sheikh ul-Alam International Airport (SXR),213.31,MMLP Jammu,256.97,Varanasi Multi-Modal Terminal,1113.6,FCI Depot Jammu,256.97,Qazigund Toll Plaza,185.43
Shyok,LEH,3.0,3900857339,village,3,45.19,Facia -Aesthetic Clinic,305.52,BAIJNATH MANDIR,271.8,Chintpurni Marg,332.88,Deendayal Port (Kandla),1435.03,ICD Baddi,375.67,Demchok (planned/under development),108.19,Sheikh ul-Alam International Airport (SXR),310.2,MMLP Jammu,343.11,Varanasi Multi-Modal Terminal,1072.84,FCI Depot Jammu,343.11,KULLU Toll Plaza,250.23
Bersat,LEH,3.0,3994644340,village,93,117.71,Facia -Aesthetic Clinic,306.25,Anantnag,347.5,Samba,459.65,Deendayal Port (Kandla),1456.5,ICD Ludhiana,649.89,Kartarpur Sahib ICP,508.82,Sheikh ul-Alam International Airport (SXR),306.95,MMLP Jammu,428.93,Varanasi Multi-Modal Terminal,1535.07,FCI Depot Jammu,428.93,Thalichi Toll Plaza,186.96
Teru,LEH,3.0,3994644817,village,93,122.31,Facia -Aesthetic Clinic,303.64,Anantnag,344.87,Samba,458.15,Deendayal Port (Kandla),1459.41,ICD Ludhiana,648.63,Kartarpur Sahib ICP,507.81,Sheikh ul-Alam International Airport (SXR),304.46,MMLP Jammu,427.61,Varanasi Multi-Modal Terminal,1532.23,FCI Depot Jammu,427.61,Thalichi Toll Plaza,181.62
Helti Teru,LEH,3.0,3994648233,village,93,120.41,Facia -Aesthetic Clinic,304.2,Anantnag,345.44,Samba,458.03,Deendayal Port (Kandla),1456.91,ICD Ludhiana,648.38,Kartarpur Sahib ICP,507.41,Sheikh ul-Alam International Airport (SXR),304.94,MMLP Jammu,427.39,Varanasi Multi-Modal Terminal,1532.94,FCI Depot Jammu,427.39,Thalichi Toll Plaza,184.02
Handrap,LEH,3.0,3994649679,village,93,125.61,Facia -Aesthetic Clinic,300.5,Anantnag,341.72,Samba,455.22,Deendayal Port (Kandla),1458.08,ICD Ludhiana,645.75,Kartarpur Sahib ICP,505.01,Sheikh ul-Alam International Airport (SXR),301.33,MMLP Jammu,424.72,Varanasi Multi-Modal Terminal,1529.04,FCI Depot Jammu,424.72,Thalichi Toll Plaza,178.39
Golukmuli Tori,LEH,3.0,3994649958,village,93,126.52,Facia -Aesthetic Clinic,300.8,Anantnag,342.0,Samba,456.03,Deendayal Port (Kandla),1460.53,ICD Ludhiana,646.65,Kartarpur Sahib ICP,506.03,Sheikh ul-Alam International Airport (SXR),301.7,MMLP Jammu,425.61,Varanasi Multi-Modal Terminal,1529.19,FCI Depot Jammu,425.61,Thalichi Toll Plaza,177.13
Shahimal Tirchshal,LEH,3.0,3994650041,village,93,129.78,Facia -Aesthetic Clinic,297.66,Anantnag,338.86,Samba,453.1,Deendayal Port (Kandla),1459.14,ICD Ludhiana,643.77,Kartarpur Sahib ICP,503.21,Sheikh ul-Alam International Airport (SXR),298.58,MMLP Jammu,422.72,Varanasi Multi-Modal Terminal,1526.0,FCI Depot Jammu,422.72,Thalichi Toll Plaza,173.94
Serbel,LEH,3.0,3994650052,village,93,134.2,Facia -Aesthetic Clinic,294.0,Anantnag,335.18,Samba,449.93,Deendayal Port (Kandla),1458.63,ICD Ludhiana,640.7,Kartarpur Sahib ICP,500.29,Sheikh ul-Alam International Airport (SXR),294.97,MMLP Jammu,419.65,Varanasi Multi-Modal Terminal,1522.18,FCI Depot Jammu,419.65,Thalichi Toll Plaza,169.45
Dalomal,LEH,3.0,3994650357,village,93,132.86,Facia -Aesthetic Clinic,295.01,Anantnag,336.2,Samba,450.76,Deendayal Port (Kandla),1458.57,ICD Ludhiana,641.49,Kartarpur Sahib ICP,501.03,Sheikh ul-Alam International Airport (SXR),295.97,MMLP Jammu,420.45,Varanasi Multi-Modal Terminal,1523.26,FCI Depot Jammu,420.45,Thalichi Toll Plaza,170.83
Phandar,LEH,3.0,3994651352,village,93,133.0,Facia -Aesthetic Clinic,294.4,Anantnag,335.57,Samba,450.62,Deendayal Port (Kandla),1460.17,ICD Ludhiana,641.42,Kartarpur Sahib ICP,501.09,Sheikh ul-Alam International Airport (SXR),295.41,MMLP Jammu,420.38,Varanasi Multi-Modal Terminal,1522.47,FCI Depot Jammu,420.38,Thalichi Toll Plaza,168.9
Chashi,LEH,3.0,3994652688,village,93,128.71,Facia -Aesthetic Clinic,292.11,Anantnag,333.23,Samba,449.16,Deendayal Port (Kandla),1462.25,ICD Ludhiana,640.1,Kartarpur Sahib ICP,500.02,Sheikh ul-Alam International Airport (SXR),293.22,MMLP Jammu,419.08,Varanasi Multi-Modal Terminal,1519.79,FCI Depot Jammu,419.08,Thalichi Toll Plaza,164.39
Shamaran,LEH,3.0,3994658959,village,93,126.5,Facia -Aesthetic Clinic,290.59,Anantnag,331.68,Samba,448.09,Deendayal Port (Kandla),1463.17,ICD Ludhiana,639.1,Kartarpur Sahib ICP,499.16,Sheikh ul-Alam International Airport (SXR),291.76,MMLP Jammu,418.1,Varanasi Multi-Modal Terminal,1518.04,FCI Depot Jammu,418.1,Thalichi Toll Plaza,161.69
Shingalath,LEH,3.0,3994661869,village,93,124.7,Facia -Aesthetic Clinic,290.53,Anantnag,331.59,Samba,448.32,Deendayal Port (Kandla),1464.49,ICD Ludhiana,639.37,Kartarpur Sahib ICP,499.52,Sheikh ul-Alam International Airport (SXR),291.73,MMLP Jammu,418.39,Varanasi Multi-Modal Terminal,1517.79,FCI Depot Jammu,418.39,Thalichi Toll Plaza,160.66
Kusundar,LEH,3.0,3994662519,village,93,123.31,Facia -Aesthetic Clinic,286.76,Anantnag,327.8,Samba,445.02,Deendayal Port (Kandla),1463.81,ICD Ludhiana,636.13,Kartarpur Sahib ICP,496.46,Sheikh ul-Alam International Airport (SXR),288.03,MMLP Jammu,415.2,Varanasi Multi-Modal Terminal,1513.77,FCI Depot Jammu,415.2,Thalichi Toll Plaza,156.03
Saleemabad,LEH,3.0,3994670974,village,93,123.27,Facia -Aesthetic Clinic,285.57,Anantnag,326.6,Samba,443.92,Deendayal Port (Kandla),1463.31,ICD Ludhiana,635.04,Kartarpur Sahib ICP,495.4,Sheikh ul-Alam International Airport (SXR),286.84,MMLP Jammu,414.11,Varanasi Multi-Modal Terminal,1512.54,FCI Depot Jammu,414.11,Thalichi Toll Plaza,154.76
Sosat Gipus,LEH,3.0,3994671602,village,93,121.25,Facia -Aesthetic Clinic,282.36,Anantnag,323.33,Samba,441.26,Deendayal Port (Kandla),1463.5,ICD Ludhiana,632.45,Kartarpur Sahib ICP,493.03,Sheikh ul-Alam International Airport (SXR),283.7,MMLP Jammu,411.58,Varanasi Multi-Modal Terminal,1508.96,FCI Depot Jammu,411.58,Thalichi Toll Plaza,150.21
Payokush,LEH,3.0,3994671603,village,93,119.22,Facia -Aesthetic Clinic,281.65,Anantnag,322.58,Samba,440.93,Deendayal Port (Kandla),1464.77,ICD Ludhiana,632.16,Kartarpur Sahib ICP,492.88,Sheikh ul-Alam International Airport (SXR),283.05,MMLP Jammu,411.34,Varanasi Multi-Modal Terminal,1507.95,FCI Depot Jammu,411.34,Thalichi Toll Plaza,148.29
Majtulasht,LEH,3.0,3994672779,village,93,116.95,Facia -Aesthetic Clinic,281.94,Anantnag,322.83,Samba,441.56,Deendayal Port (Kandla),1466.63,ICD Ludhiana,632.81,Kartarpur Sahib ICP,493.66,Sheikh ul-Alam International Airport (SXR),283.39,MMLP Jammu,412.04,Varanasi Multi-Modal Terminal,1507.93,FCI Depot Jammu,412.04,Thalichi Toll Plaza,147.33
Pingal,LEH,3.0,3994672859,village,93,122.34,Facia -Aesthetic Clinic,283.66,Anantnag,324.66,Samba,442.29,Deendayal Port (Kandla),1463.2,ICD Ludhiana,633.45,Kartarpur Sahib ICP,493.92,Sheikh ul-Alam International Airport (SXR),284.97,MMLP Jammu,412.55,Varanasi Multi-Modal Terminal,1510.45,FCI Depot Jammu,412.55,Thalichi Toll Plaza,152.23
Thingai,LEH,3.0,3994676729,village,93,118.92,Facia -Aesthetic Clinic,281.19,Anantnag,322.11,Samba,440.56,Deendayal Port (Kandla),1464.82,ICD Ludhiana,631.79,Kartarpur Sahib ICP,492.55,Sheikh ul-Alam International Airport (SXR),282.6,MMLP Jammu,410.99,Varanasi Multi-Modal Terminal,1507.42,FCI Depot Jammu,410.99,Thalichi Toll Plaza,147.62
Saralokutu,LEH,3.0,3994678843,village,93,116.21,Facia -Aesthetic Clinic,281.77,Anantnag,322.64,Samba,441.52,Deendayal Port (Kandla),1467.14,ICD Ludhiana,632.78,Kartarpur Sahib ICP,493.69,Sheikh ul-Alam International Airport (SXR),283.24,MMLP Jammu,412.04,Varanasi Multi-Modal Terminal,1507.64,FCI Depot Jammu,412.04,Thalichi Toll Plaza,146.72
Julijal,LEH,3.0,3994682810,village,93,111.08,Facia -Aesthetic Clinic,279.94,Anantnag,320.68,Samba,440.64,Deendayal Port (Kandla),1470.44,ICD Ludhiana,631.96,Kartarpur Sahib ICP,493.27,Sheikh ul-Alam International Airport (SXR),281.55,MMLP Jammu,411.39,Varanasi Multi-Modal Terminal,1504.87,FCI Depot Jammu,411.39,Thalichi Toll Plaza,141.72
Nolti,LEH,3.0,3994769910,village,93,114.68,Facia -Aesthetic Clinic,275.73,Anantnag,316.51,Samba,436.23,Deendayal Port (Kandla),1466.18,ICD Ludhiana,627.55,Kartarpur Sahib ICP,488.8,Sheikh ul-Alam International Airport (SXR),277.3,MMLP Jammu,406.95,Varanasi Multi-Modal Terminal,1500.97,FCI Depot Jammu,406.95,Thalichi Toll Plaza,138.98
Rahimabad,LEH,3.0,3994866113,village,93,115.87,Facia -Aesthetic Clinic,273.63,Anantnag,314.42,Samba,434.14,Deendayal Port (Kandla),1464.56,ICD Ludhiana,625.46,Kartarpur Sahib ICP,486.72,Sheikh ul-Alam International Airport (SXR),275.21,MMLP Jammu,404.86,Varanasi Multi-Modal Terminal,1498.91,FCI Depot Jammu,404.86,Thalichi Toll Plaza,137.26
Bathi,LEH,3.0,3994984646,village,93,118.19,Facia -Aesthetic Clinic,268.26,Anantnag,309.03,Samba,428.91,Deendayal Port (Kandla),1461.12,ICD Ludhiana,620.24,Kartarpur Sahib ICP,481.6,Sheikh ul-Alam International Airport (SXR),269.85,MMLP Jammu,399.69,Varanasi Multi-Modal Terminal,1493.49,FCI Depot Jammu,399.69,Thalichi Toll Plaza,132.35
Hamaran,LEH,3.0,3995083419,village,93,119.55,Facia -Aesthetic Clinic,264.69,Anantnag,305.44,Samba,425.49,Deendayal Port (Kandla),1459.09,ICD Ludhiana,616.82,Kartarpur Sahib ICP,478.28,Sheikh ul-Alam International Airport (SXR),266.3,MMLP Jammu,396.32,Varanasi Multi-Modal Terminal,1489.84,FCI Depot Jammu,396.32,Thalichi Toll Plaza,128.91
Khalti,LEH,3.0,3995219229,village,93,102.77,Facia -Aesthetic Clinic,280.79,Anantnag,321.32,Samba,442.65,Deendayal Port (Kandla),1477.23,ICD Ludhiana,634.01,Kartarpur Sahib ICP,495.87,Sheikh ul-Alam International Airport (SXR),282.6,MMLP Jammu,413.73,Varanasi Multi-Modal Terminal,1504.17,FCI Depot Jammu,413.73,Thalichi Toll Plaza,137.94
Alyabad Gamis,LEH,3.0,3995377372,village,93,102.58,Facia -Aesthetic Clinic,279.57,Anantnag,320.07,Samba,441.57,Deendayal Port (Kandla),1477.01,ICD Ludhiana,632.92,Kartarpur Sahib ICP,494.87,Sheikh ul-Alam International Airport (SXR),281.4,MMLP Jammu,412.69,Varanasi Multi-Modal Terminal,1502.78,FCI Depot Jammu,412.69,Thalichi Toll Plaza,136.36
Jandrote Bala and Payeen,LEH,3.0,3996619323,village,93,102.31,Facia -Aesthetic Clinic,278.9,Anantnag,319.38,Samba,441.0,Deendayal Port (Kandla),1477.03,ICD Ludhiana,632.36,Kartarpur Sahib ICP,494.36,Sheikh ul-Alam International Airport (SXR),280.75,MMLP Jammu,412.16,Varanasi Multi-Modal Terminal,1501.98,FCI Depot Jammu,412.16,Thalichi Toll Plaza,135.39
Bushating,LEH,3.0,3996667000,village,93,101.74,Facia -Aesthetic Clinic,278.37,Anantnag,318.82,Samba,440.61,Deendayal Port (Kandla),1477.33,ICD Ludhiana,631.96,Kartarpur Sahib ICP,494.04,Sheikh ul-Alam International Airport (SXR),280.24,MMLP Jammu,411.8,Varanasi Multi-Modal Terminal,1501.26,FCI Depot Jammu,411.8,Thalichi Toll Plaza,134.41
Chirmayon and Chartoi,LEH,3.0,3996677976,village,93,102.38,Facia -Aesthetic Clinic,277.11,Anantnag,317.56,Samba,439.37,Deendayal Port (Kandla),1476.47,ICD Ludhiana,630.72,Kartarpur Sahib ICP,492.82,Sheikh ul-Alam International Airport (SXR),278.98,MMLP Jammu,410.58,Varanasi Multi-Modal Terminal,1499.99,FCI Depot Jammu,410.58,Thalichi Toll Plaza,133.23
Hamardas,LEH,3.0,3996708298,village,93,101.1,Facia -Aesthetic Clinic,276.72,Anantnag,317.11,Samba,439.2,Deendayal Port (Kandla),1477.41,ICD Ludhiana,630.55,Kartarpur Sahib ICP,492.78,Sheikh ul-Alam International Airport (SXR),278.63,MMLP Jammu,410.48,Varanasi Multi-Modal Terminal,1499.24,FCI Depot Jammu,410.48,Thalichi Toll Plaza,131.97
Dodoshot,LEH,3.0,3996849227,village,93,101.76,Facia -Aesthetic Clinic,276.24,Anantnag,316.64,Samba,438.67,Deendayal Port (Kandla),1476.75,ICD Ludhiana,630.02,Kartarpur Sahib ICP,492.22,Sheikh ul-Alam International Airport (SXR),278.14,MMLP Jammu,409.93,Varanasi Multi-Modal Terminal,1498.86,FCI Depot Jammu,409.93,Thalichi Toll Plaza,131.77
گوپیس,LEH,3.0,3996942034,village,93,101.23,Facia -Aesthetic Clinic,274.54,Anantnag,314.89,Samba,437.22,Deendayal Port (Kandla),1476.78,ICD Ludhiana,628.56,Kartarpur Sahib ICP,490.92,Sheikh ul-Alam International Airport (SXR),276.48,MMLP Jammu,408.57,Varanasi Multi-Modal Terminal,1496.78,FCI Depot Jammu,408.57,Thalichi Toll Plaza,129.29
Gaut,LEH,3.0,3997246709,village,93,100.56,Facia -Aesthetic Clinic,273.2,Anantnag,313.49,Samba,436.12,Deendayal Port (Kandla),1477.07,ICD Ludhiana,627.44,Kartarpur Sahib ICP,489.96,Sheikh ul-Alam International Airport (SXR),275.19,MMLP Jammu,407.55,Varanasi Multi-Modal Terminal,1495.06,FCI Depot Jammu,407.55,Thalichi Toll Plaza,127.13
Hakis,LEH,3.0,3997249016,village,93,100.68,Facia -Aesthetic Clinic,271.24,Anantnag,311.48,Samba,434.35,Deendayal Port (Kandla),1476.61,ICD Ludhiana,625.66,Kartarpur Sahib ICP,488.31,Sheikh ul-Alam International Airport (SXR),273.26,MMLP Jammu,405.86,Varanasi Multi-Modal Terminal,1492.8,FCI Depot Jammu,405.86,Thalichi Toll Plaza,124.62
Rashon,LEH,3.0,3997251741,village,93,99.11,Facia -Aesthetic Clinic,270.49,Anantnag,310.64,Samba,433.93,Deendayal Port (Kandla),1477.9,ICD Ludhiana,625.21,Kartarpur Sahib ICP,488.07,Sheikh ul-Alam International Airport (SXR),272.58,MMLP Jammu,405.55,Varanasi Multi-Modal Terminal,1491.44,FCI Depot Jammu,405.55,Thalichi Toll Plaza,122.56
Somal,LEH,3.0,3997254051,village,93,95.12,Facia -Aesthetic Clinic,272.0,Anantnag,312.0,Samba,435.86,Deendayal Port (Kandla),1481.71,ICD Ludhiana,627.1,Kartarpur Sahib ICP,490.24,Sheikh ul-Alam International Airport (SXR),274.18,MMLP Jammu,407.64,Varanasi Multi-Modal Terminal,1491.95,FCI Depot Jammu,407.64,Thalichi Toll Plaza,121.93
