village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
GOLTHI,PITHORAGARH,62,049964,village,KATHGODAM,68.02,Dhamora,143.22,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1132.56,ICD Moradabad,153.56,Rupaidiha ICP,190.9,Indira Gandhi International Airport (DEL),306.18,MMLP Sangrur,397.92,Varanasi Multi-Modal Terminal,563.1,FCI Depot Dehradun,196.18
KHAIROLI,PITHORAGARH,62,049875,village,KATHGODAM,67.71,Dhamora,142.92,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1133.01,ICD Moradabad,153.16,Rupaidiha ICP,191.3,Indira Gandhi International Airport (DEL),305.68,MMLP Sangrur,397.35,Varanasi Multi-Modal Terminal,563.44,FCI Depot Dehradun,195.62
JATARI,PITHORAGARH,62,049832,village,KATHGODAM,61.5,Dhamora,136.53,Dahej Port,1134.87,ICD Moradabad,144.83,Rupaidiha ICP,198.68,Indira Gandhi International Airport (DEL),295.48,MMLP Sangrur,386.08,Varanasi Multi-Modal Terminal,569.66,FCI Depot Dehradun,184.82
KOTLI,PITHORAGARH,62,049839,village,KATHGODAM,61.83,Dhamora,136.92,Dahej Port,1135.38,ICD Moradabad,145.43,Rupaidiha ICP,197.88,Indira Gandhi International Airport (DEL),296.3,MMLP Sangrur,387.1,Varanasi Multi-Modal Terminal,568.96,FCI Depot Dehradun,185.83
KAPTAR,PITHORAGARH,62,050011,village,KATHGODAM,61.48,Dhamora,136.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1124.45,ICD Moradabad,148.41,Rupaidiha ICP,181.83,Indira Gandhi International Airport (DEL),303.52,MMLP Sangrur,401.18,Varanasi Multi-Modal Terminal,553.46,FCI Depot Dehradun,201.25
DYORA,PITHORAGARH,62,049518,village,Tanakpur,70.01,Dhamora,162.32,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1097.61,ICD Moradabad,178.98,Rupaidiha ICP,161.18,Chaudhary Charan Singh International Airport (LKO),319.56,MMLP Sangrur,437.09,Varanasi Multi-Modal Terminal,535.18,FCI Depot Dehradun,235.52
SURUN,PITHORAGARH,62,049387,village,Tanakpur,66.81,Dhamora,152.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1108.56,ICD Moradabad,167.38,Rupaidiha ICP,169.32,Chaudhary Charan Singh International Airport (LKO),322.92,MMLP Sangrur,423.04,Varanasi Multi-Modal Terminal,542.85,FCI Depot Dehradun,221.87
GAJARI,PITHORAGARH,62,049509,village,Tanakpur,70.65,Dhamora,161.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1100.54,ICD Moradabad,177.68,Rupaidiha ICP,163.84,Chaudhary Charan Singh International Airport (LKO),321.58,MMLP Sangrur,434.4,Varanasi Multi-Modal Terminal,537.81,FCI Depot Dehradun,232.66
KHAN PHAR,PITHORAGARH,62,049350,village,Tanakpur,66.81,Dhamora,147.67,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1114.83,ICD Moradabad,161.62,Rupaidiha ICP,174.44,Indira Gandhi International Airport (DEL),317.95,MMLP Sangrur,415.41,Varanasi Multi-Modal Terminal,547.53,FCI Depot Dehradun,214.4
BASAI MALLI,PITHORAGARH,62,050006,village,KATHGODAM,64.72,Dhamora,139.44,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1124.24,ICD Moradabad,151.62,Rupaidiha ICP,182.14,Indira Gandhi International Airport (DEL),306.53,MMLP Sangrur,403.07,Varanasi Multi-Modal Terminal,554.18,FCI Depot Dehradun,202.59
OLIYA GAON,PITHORAGARH,62,049860,village,KATHGODAM,63.98,Dhamora,139.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1137.75,ICD Moradabad,148.4,Rupaidiha ICP,195.3,Indira Gandhi International Airport (DEL),299.93,MMLP Sangrur,391.07,Varanasi Multi-Modal Terminal,566.81,FCI Depot Dehradun,189.61
NAIKARA,PITHORAGARH,62,049883,village,KATHGODAM,62.33,Dhamora,137.44,Dahej Port,1135.95,ICD Moradabad,146.02,Rupaidiha ICP,197.65,Indira Gandhi International Airport (DEL),296.94,MMLP Sangrur,387.66,Varanasi Multi-Modal Terminal,568.81,FCI Depot Dehradun,186.32
PABYA,PITHORAGARH,62,049738,village,KATHGODAM,70.47,Dhamora,145.56,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1129.85,ICD Moradabad,156.47,Rupaidiha ICP,188.7,Indira Gandhi International Airport (DEL),309.59,MMLP Sangrur,401.59,Varanasi Multi-Modal Terminal,561.23,FCI Depot Dehradun,199.68
GAURH,PITHORAGARH,62,049886,village,KATHGODAM,65.49,Dhamora,140.72,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1136.64,ICD Moradabad,150.17,Rupaidiha ICP,194.46,Indira Gandhi International Airport (DEL),301.9,MMLP Sangrur,392.91,Varanasi Multi-Modal Terminal,566.21,FCI Depot Dehradun,191.28
GAUL,PITHORAGARH,62,049867,village,KATHGODAM,66.22,Dhamora,141.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1135.1,ICD Moradabad,151.25,Rupaidiha ICP,193.08,Indira Gandhi International Airport (DEL),303.34,MMLP Sangrur,394.7,Varanasi Multi-Modal Terminal,564.98,FCI Depot Dehradun,193.05
RITHAYAT,PITHORAGARH,62,049949,village,KATHGODAM,60.98,Dhamora,136.06,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1129.29,ICD Moradabad,147.19,Rupaidiha ICP,186.57,Indira Gandhi International Airport (DEL),301.16,MMLP Sangrur,396.9,Varanasi Multi-Modal Terminal,558.02,FCI Depot Dehradun,196.6
DAULA,PITHORAGARH,62,049407,village,Tanakpur,71.4,Dhamora,158.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1106.81,ICD Moradabad,173.91,Rupaidiha ICP,169.24,Chaudhary Charan Singh International Airport (LKO),325.26,MMLP Sangrur,428.0,Varanasi Multi-Modal Terminal,543.1,FCI Depot Dehradun,226.06
NIRTOLI,PITHORAGARH,62,048904,village,Tanakpur,108.28,Dhamora,187.78,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1130.52,ICD Moradabad,198.42,Rupaidiha ICP,200.79,Indira Gandhi International Airport (DEL),348.85,MMLP Sangrur,426.67,Varanasi Multi-Modal Terminal,574.63,FCI Depot Dehradun,220.32
MATENA,PITHORAGARH,62,048954,village,Tanakpur,108.99,Dhamora,185.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1135.92,ICD Moradabad,195.18,Rupaidiha ICP,204.89,Indira Gandhi International Airport (DEL),344.42,MMLP Sangrur,420.7,Varanasi Multi-Modal Terminal,578.84,FCI Depot Dehradun,214.26
BELKOT PANDE,PITHORAGARH,62,049704,village,KATHGODAM,77.19,Dhamora,152.05,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1125.89,ICD Moradabad,163.7,Rupaidiha ICP,186.18,Indira Gandhi International Airport (DEL),317.32,MMLP Sangrur,408.64,Varanasi Multi-Modal Terminal,559.38,FCI Depot Dehradun,206.08
KHET BHARAR,PITHORAGARH,62,049057,village,Tanakpur,93.46,Dhamora,171.71,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.43,ICD Moradabad,182.91,Rupaidiha ICP,192.73,Indira Gandhi International Airport (DEL),334.93,MMLP Sangrur,419.0,Varanasi Multi-Modal Terminal,566.73,FCI Depot Dehradun,214.06
GUTHI,PITHORAGARH,62,049063,village,Tanakpur,93.5,Dhamora,172.5,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1126.33,ICD Moradabad,183.89,Rupaidiha ICP,191.93,Indira Gandhi International Airport (DEL),336.12,MMLP Sangrur,420.39,Varanasi Multi-Modal Terminal,565.94,FCI Depot Dehradun,215.45
OKHAR GAON,PITHORAGARH,62,049183,village,Tanakpur,84.7,Dhamora,160.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.79,ICD Moradabad,171.56,Rupaidiha ICP,189.95,Indira Gandhi International Airport (DEL),324.18,MMLP Sangrur,411.85,Varanasi Multi-Modal Terminal,563.62,FCI Depot Dehradun,208.09
DEWALI,PITHORAGARH,62,049185,village,Tanakpur,83.75,Dhamora,159.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.14,ICD Moradabad,170.95,Rupaidiha ICP,189.15,Indira Gandhi International Airport (DEL),323.78,MMLP Sangrur,411.96,Varanasi Multi-Modal Terminal,562.79,FCI Depot Dehradun,208.34
KHETI,PITHORAGARH,62,049742,village,KATHGODAM,75.46,Dhamora,150.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1128.3,ICD Moradabad,161.65,Rupaidiha ICP,188.17,Indira Gandhi International Airport (DEL),314.81,MMLP Sangrur,405.68,Varanasi Multi-Modal Terminal,561.19,FCI Depot Dehradun,203.17
SANGARI TALLI,PITHORAGARH,62,049427,village,Tanakpur,69.13,Dhamora,157.41,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1104.83,ICD Moradabad,172.96,Rupaidiha ICP,166.92,Chaudhary Charan Singh International Airport (LKO),322.76,MMLP Sangrur,428.79,Varanasi Multi-Modal Terminal,540.75,FCI Depot Dehradun,227.22
BALYANI CHAURA,PITHORAGARH,62,049412,village,Tanakpur,68.54,Dhamora,155.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1106.78,ICD Moradabad,170.79,Rupaidiha ICP,168.36,Chaudhary Charan Singh International Airport (LKO),323.3,MMLP Sangrur,426.2,Varanasi Multi-Modal Terminal,542.08,FCI Depot Dehradun,224.73
JAJULI,PITHORAGARH,62,049992,village,KATHGODAM,65.49,Dhamora,140.23,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1124.45,ICD Moradabad,152.35,Rupaidiha ICP,182.48,Indira Gandhi International Airport (DEL),307.15,MMLP Sangrur,403.32,Varanasi Multi-Modal Terminal,554.61,FCI Depot Dehradun,202.68
RAWAL KHET,PITHORAGARH,62,049813,village,Tanakpur,67.09,Dhamora,145.63,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1117.66,ICD Moradabad,159.06,Rupaidiha ICP,176.8,Indira Gandhi International Airport (DEL),314.95,MMLP Sangrur,411.97,Varanasi Multi-Modal Terminal,549.66,FCI Depot Dehradun,211.02
DAUJA WALIYA,PITHORAGARH,62,049814,village,Tanakpur,67.32,Dhamora,144.37,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1119.41,ICD Moradabad,157.47,Rupaidiha ICP,178.28,Indira Gandhi International Airport (DEL),313.08,MMLP Sangrur,409.82,Varanasi Multi-Modal Terminal,550.97,FCI Depot Dehradun,208.93
CHAUPATA,PITHORAGARH,62,049374,village,Tanakpur,68.83,Dhamora,152.77,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1111.4,ICD Moradabad,167.24,Rupaidiha ICP,172.22,Indira Gandhi International Airport (DEL),323.89,MMLP Sangrur,420.99,Varanasi Multi-Modal Terminal,545.73,FCI Depot Dehradun,219.51
MAHAT GAON,PITHORAGARH,62,049397,village,Tanakpur,72.86,Dhamora,161.01,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1105.79,ICD Moradabad,176.27,Rupaidiha ICP,168.87,Chaudhary Charan Singh International Airport (LKO),325.75,MMLP Sangrur,430.06,Varanasi Multi-Modal Terminal,542.8,FCI Depot Dehradun,227.91
JYULIYA KHET,PITHORAGARH,62,049914,village,KATHGODAM,60.09,Dhamora,135.33,Dahej Port,1134.46,ICD Moradabad,145.25,Rupaidiha ICP,191.7,Indira Gandhi International Airport (DEL),297.92,MMLP Sangrur,391.77,Varanasi Multi-Modal Terminal,562.84,FCI Depot Dehradun,191.19
KARI GAON,PITHORAGARH,62,049362,village,Tanakpur,71.34,Dhamora,153.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1114.85,ICD Moradabad,167.1,Rupaidiha ICP,175.73,Indira Gandhi International Airport (DEL),323.03,MMLP Sangrur,418.5,Varanasi Multi-Modal Terminal,549.22,FCI Depot Dehradun,216.64
BATLA GAON,PITHORAGARH,62,049768,village,KATHGODAM,69.57,Dhamora,144.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1126.23,ICD Moradabad,156.14,Rupaidiha ICP,184.98,Indira Gandhi International Airport (DEL),310.21,MMLP Sangrur,404.09,Varanasi Multi-Modal Terminal,557.5,FCI Depot Dehradun,202.63
LWESAR,PITHORAGARH,62,049939,village,KATHGODAM,65.34,Dhamora,140.34,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.76,ICD Moradabad,151.75,Rupaidiha ICP,185.74,Indira Gandhi International Airport (DEL),305.76,MMLP Sangrur,400.52,Varanasi Multi-Modal Terminal,557.78,FCI Depot Dehradun,199.61
MORADI,PITHORAGARH,62,049762,village,KATHGODAM,71.71,Dhamora,146.48,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1124.78,ICD Moradabad,158.44,Rupaidiha ICP,183.94,Indira Gandhi International Airport (DEL),312.7,MMLP Sangrur,406.45,Varanasi Multi-Modal Terminal,556.71,FCI Depot Dehradun,204.79
GONAI,PITHORAGARH,62,049907,village,KATHGODAM,62.72,Dhamora,137.95,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1134.21,ICD Moradabad,147.96,Rupaidiha ICP,191.67,Indira Gandhi International Airport (DEL),300.54,MMLP Sangrur,393.56,Varanasi Multi-Modal Terminal,563.17,FCI Depot Dehradun,192.56
BALANA,PITHORAGARH,62,049299,village,Tanakpur,72.86,Dhamora,153.96,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1116.48,ICD Moradabad,167.42,Rupaidiha ICP,177.48,Indira Gandhi International Airport (DEL),322.98,MMLP Sangrur,417.54,Varanasi Multi-Modal Terminal,550.99,FCI Depot Dehradun,215.45
NAINI,PITHORAGARH,62,049786,village,Tanakpur,72.51,Dhamora,148.97,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1122.07,ICD Moradabad,161.43,Rupaidiha ICP,181.81,Indira Gandhi International Airport (DEL),316.14,MMLP Sangrur,410.12,Varanasi Multi-Modal Terminal,554.85,FCI Depot Dehradun,208.3
KHOLA GAD,PITHORAGARH,62,049746,village,KATHGODAM,72.3,Dhamora,147.09,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1124.94,ICD Moradabad,159.0,Rupaidiha ICP,184.22,Indira Gandhi International Airport (DEL),313.19,MMLP Sangrur,406.65,Varanasi Multi-Modal Terminal,557.04,FCI Depot Dehradun,204.89
TUBKARI,PITHORAGARH,62,049919,village,KATHGODAM,59.79,Dhamora,134.97,Dahej Port,1133.71,ICD Moradabad,144.03,Rupaidiha ICP,195.28,Indira Gandhi International Airport (DEL),295.72,MMLP Sangrur,388.22,Varanasi Multi-Modal Terminal,566.2,FCI Depot Dehradun,187.45
SUKANA,PITHORAGARH,62,049967,village,KATHGODAM,69.42,Dhamora,144.53,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1130.27,ICD Moradabad,155.36,Rupaidiha ICP,188.91,Indira Gandhi International Airport (DEL),308.46,MMLP Sangrur,400.65,Varanasi Multi-Modal Terminal,561.33,FCI Depot Dehradun,198.87
PATAN,PITHORAGARH,62,049871,village,KATHGODAM,68.41,Dhamora,143.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1133.23,ICD Moradabad,153.82,Rupaidiha ICP,191.62,Indira Gandhi International Airport (DEL),306.23,MMLP Sangrur,397.56,Varanasi Multi-Modal Terminal,563.84,FCI Depot Dehradun,195.7
SYALBEY,PITHORAGARH,62,049281,village,Tanakpur,76.13,Dhamora,154.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1121.52,ICD Moradabad,166.68,Rupaidiha ICP,182.43,Indira Gandhi International Airport (DEL),321.14,MMLP Sangrur,413.52,Varanasi Multi-Modal Terminal,555.87,FCI Depot Dehradun,211.0
DIGAUTI,PITHORAGARH,62,049263,village,Tanakpur,76.69,Dhamora,153.17,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1123.65,ICD Moradabad,165.26,Rupaidiha ICP,184.26,Indira Gandhi International Airport (DEL),319.31,MMLP Sangrur,411.16,Varanasi Multi-Modal Terminal,557.59,FCI Depot Dehradun,208.62
UKHERA,PITHORAGARH,62,049708,village,KATHGODAM,76.18,Dhamora,151.08,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1126.42,ICD Moradabad,162.64,Rupaidiha ICP,186.48,Indira Gandhi International Airport (DEL),316.2,MMLP Sangrur,407.63,Varanasi Multi-Modal Terminal,559.6,FCI Depot Dehradun,205.17
SIMTOLA,PITHORAGARH,62,049698,village,KATHGODAM,77.6,Dhamora,152.52,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1126.9,ICD Moradabad,163.97,Rupaidiha ICP,187.26,Indira Gandhi International Airport (DEL),317.32,MMLP Sangrur,408.05,Varanasi Multi-Modal Terminal,560.47,FCI Depot Dehradun,205.35
JAJAR KHITOLI,PITHORAGARH,62,049695,village,Tanakpur,78.64,Dhamora,153.56,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1126.25,ICD Moradabad,165.13,Rupaidiha ICP,186.86,Indira Gandhi International Airport (DEL),318.56,MMLP Sangrur,409.19,Varanasi Multi-Modal Terminal,560.16,FCI Depot Dehradun,206.4
GADTIR,PITHORAGARH,62,049672,village,KATHGODAM,76.47,Dhamora,151.46,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.95,ICD Moradabad,162.71,Rupaidiha ICP,188.04,Indira Gandhi International Airport (DEL),315.88,MMLP Sangrur,406.55,Varanasi Multi-Modal Terminal,561.15,FCI Depot Dehradun,203.93
BIRTOLA,PITHORAGARH,62,049638,village,KATHGODAM,77.37,Dhamora,152.33,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1127.37,ICD Moradabad,163.68,Rupaidiha ICP,187.66,Indira Gandhi International Airport (DEL),316.93,MMLP Sangrur,407.54,Varanasi Multi-Modal Terminal,560.85,FCI Depot Dehradun,204.84
SAKUN KANDE,PITHORAGARH,62,049664,village,KATHGODAM,76.11,Dhamora,151.15,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1128.93,ICD Moradabad,162.21,Rupaidiha ICP,188.92,Indira Gandhi International Airport (DEL),315.16,MMLP Sangrur,405.54,Varanasi Multi-Modal Terminal,561.98,FCI Depot Dehradun,202.88
DARMA,PITHORAGARH,62,048875,village,Tanakpur,101.53,Dhamora,181.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1128.17,ICD Moradabad,192.11,Rupaidiha ICP,196.35,Indira Gandhi International Airport (DEL),343.44,MMLP Sangrur,424.26,Varanasi Multi-Modal Terminal,570.33,FCI Depot Dehradun,218.48
TARAKOT,PITHORAGARH,62,048989,village,KATHGODAM,99.03,Dhamora,174.26,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1138.75,ICD Moradabad,183.42,Rupaidiha ICP,203.99,Indira Gandhi International Airport (DEL),332.5,MMLP Sangrur,411.07,Varanasi Multi-Modal Terminal,577.97,FCI Depot Dehradun,205.29
SAMKOT,PITHORAGARH,62,049048,village,KATHGODAM,100.62,Dhamora,175.8,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1134.84,ICD Moradabad,185.67,Rupaidiha ICP,200.83,Indira Gandhi International Airport (DEL),335.67,MMLP Sangrur,415.37,Varanasi Multi-Modal Terminal,574.85,FCI Depot Dehradun,209.67
UPADIYA,PITHORAGARH,62,049002,village,KATHGODAM,97.03,Dhamora,172.24,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1142.54,ICD Moradabad,180.68,Rupaidiha ICP,206.91,Indira Gandhi International Airport (DEL),328.85,MMLP Sangrur,406.5,Varanasi Multi-Modal Terminal,580.81,FCI Depot Dehradun,200.71
KIMKHET,PITHORAGARH,62,049001,village,KATHGODAM,98.23,Dhamora,173.45,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1141.44,ICD Moradabad,182.1,Rupaidiha ICP,206.23,Indira Gandhi International Airport (DEL),330.52,MMLP Sangrur,408.23,Varanasi Multi-Modal Terminal,580.17,FCI Depot Dehradun,202.39
KHOYAM,PITHORAGARH,62,049003,village,KATHGODAM,95.91,Dhamora,171.07,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1144.57,ICD Moradabad,179.11,Rupaidiha ICP,208.46,Indira Gandhi International Airport (DEL),326.79,MMLP Sangrur,403.98,Varanasi Multi-Modal Terminal,582.29,FCI Depot Dehradun,198.2
ALAM,PITHORAGARH,62,048871,village,Tanakpur,104.78,Dhamora,184.18,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1129.52,ICD Moradabad,194.98,Rupaidiha ICP,198.64,Indira Gandhi International Airport (DEL),345.83,MMLP Sangrur,425.15,Varanasi Multi-Modal Terminal,572.56,FCI Depot Dehradun,219.08
BARAPATA,PITHORAGARH,62,048994,village,KATHGODAM,99.03,Dhamora,174.21,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1144.36,ICD Moradabad,182.33,Rupaidiha ICP,209.13,Indira Gandhi International Airport (DEL),329.91,MMLP Sangrur,406.18,Varanasi Multi-Modal Terminal,583.05,FCI Depot Dehradun,200.15
RUMI DOLA,PITHORAGARH,62,048995,village,KATHGODAM,99.68,Dhamora,174.89,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1143.06,ICD Moradabad,183.26,Rupaidiha ICP,208.13,Indira Gandhi International Airport (DEL),331.16,MMLP Sangrur,407.74,Varanasi Multi-Modal Terminal,582.08,FCI Depot Dehradun,201.72
BINDI,PITHORAGARH,62,048867,village,Tanakpur,107.63,Dhamora,187.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1129.3,ICD Moradabad,198.53,Rupaidiha ICP,199.66,Indira Gandhi International Airport (DEL),349.25,MMLP Sangrur,427.61,Varanasi Multi-Modal Terminal,573.47,FCI Depot Dehradun,221.31
HOKARA,PITHORAGARH,62,048993,village,KATHGODAM,97.18,Dhamora,172.3,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1146.08,ICD Moradabad,180.07,Rupaidiha ICP,210.18,Indira Gandhi International Airport (DEL),327.27,MMLP Sangrur,403.44,Varanasi Multi-Modal Terminal,584.03,FCI Depot Dehradun,197.48
BATA,PITHORAGARH,62,048905,village,Tanakpur,106.86,Dhamora,186.29,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1130.16,ICD Moradabad,196.99,Rupaidiha ICP,199.94,Indira Gandhi International Airport (DEL),347.58,MMLP Sangrur,426.0,Varanasi Multi-Modal Terminal,573.82,FCI Depot Dehradun,219.75
BIRTHI,PITHORAGARH,62,048975,village,KATHGODAM,101.91,Dhamora,177.12,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1142.87,ICD Moradabad,185.55,Rupaidiha ICP,208.59,Indira Gandhi International Airport (DEL),333.4,MMLP Sangrur,409.36,Varanasi Multi-Modal Terminal,582.59,FCI Depot Dehradun,203.18
DHEKUNA,PITHORAGARH,62,049010,village,KATHGODAM,93.47,Dhamora,168.69,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1140.58,ICD Moradabad,177.47,Rupaidiha ICP,204.13,Indira Gandhi International Airport (DEL),326.36,MMLP Sangrur,405.97,Varanasi Multi-Modal Terminal,577.95,FCI Depot Dehradun,200.59
KWITI,PITHORAGARH,62,049011,village,KATHGODAM,95.13,Dhamora,170.36,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1139.67,ICD Moradabad,179.31,Rupaidiha ICP,203.74,Indira Gandhi International Airport (DEL),328.36,MMLP Sangrur,407.8,Varanasi Multi-Modal Terminal,577.62,FCI Depot Dehradun,202.32
BAPHILA,PITHORAGARH,62,049661,village,KATHGODAM,76.51,Dhamora,151.57,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1129.3,ICD Moradabad,162.54,Rupaidiha ICP,189.37,Indira Gandhi International Airport (DEL),315.37,MMLP Sangrur,405.45,Varanasi Multi-Modal Terminal,562.45,FCI Depot Dehradun,202.71
BUDERA,PITHORAGARH,62,049660,village,KATHGODAM,76.18,Dhamora,151.27,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1129.87,ICD Moradabad,162.12,Rupaidiha ICP,189.85,Indira Gandhi International Airport (DEL),314.84,MMLP Sangrur,404.8,Varanasi Multi-Modal Terminal,562.89,FCI Depot Dehradun,202.06
MAITOLI,PITHORAGARH,62,049653,village,KATHGODAM,77.15,Dhamora,152.19,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1129.09,ICD Moradabad,163.2,Rupaidiha ICP,189.3,Indira Gandhi International Airport (DEL),316.05,MMLP Sangrur,405.99,Varanasi Multi-Modal Terminal,562.43,FCI Depot Dehradun,203.18
CHHALORI,PITHORAGARH,62,049633,village,KATHGODAM,75.48,Dhamora,150.62,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1131.19,ICD Moradabad,161.21,Rupaidiha ICP,190.99,Indira Gandhi International Airport (DEL),313.64,MMLP Sangrur,403.28,Varanasi Multi-Modal Terminal,563.94,FCI Depot Dehradun,200.54
PURANA THAL,PITHORAGARH,62,049691,village,KATHGODAM,78.86,Dhamora,153.76,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1126.53,ICD Moradabad,165.27,Rupaidiha ICP,187.17,Indira Gandhi International Airport (DEL),318.62,MMLP Sangrur,409.07,Varanasi Multi-Modal Terminal,560.48,FCI Depot Dehradun,206.24
HARIYAT NAGHAR,PITHORAGARH,62,049639,village,KATHGODAM,78.46,Dhamora,153.47,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1128.38,ICD Moradabad,164.61,Rupaidiha ICP,188.89,Indira Gandhi International Airport (DEL),317.54,MMLP Sangrur,407.33,Varanasi Multi-Modal Terminal,562.14,FCI Depot Dehradun,204.4
MASMOLI,PITHORAGARH,62,049249,village,Tanakpur,80.03,Dhamora,156.59,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1124.83,ICD Moradabad,168.4,Rupaidiha ICP,186.19,Indira Gandhi International Airport (DEL),321.96,MMLP Sangrur,412.14,Varanasi Multi-Modal Terminal,559.72,FCI Depot Dehradun,209.05
