state,district,district_code,pop_2011,is_island,highway_access_dist_km,highway_access_time_min,nearest_rail_station_name,rail_station_straight_km,rail_station_road_distance_km,rail_station_drive_time_hours,rail_station_drive_time_min,nearest_freight_terminal_name,freight_terminal_straight_km,freight_terminal_road_distance_km,freight_terminal_drive_time_hours,freight_terminal_drive_time_min,nearest_port_name,port_straight_km,port_road_distance_km,port_drive_time_hours,port_drive_time_min,nearest_icd_name,icd_straight_km,icd_road_distance_km,icd_drive_time_hours,icd_drive_time_min,nearest_mmlp_name,mmlp_straight_km,mmlp_road_distance_km,mmlp_drive_time_hours,mmlp_drive_time_min,nearest_air_cargo_name,air_cargo_straight_km,air_cargo_road_distance_km,air_cargo_drive_time_hours,air_cargo_drive_time_min,nearest_icp_name,icp_straight_km,icp_road_distance_km,icp_drive_time_hours,icp_drive_time_min,nearest_toll_plaza_name,toll_plaza_straight_km,toll_plaza_road_distance_km,toll_plaza_drive_time_hours,toll_plaza_drive_time_min,nearest_expressway_name,expressway_straight_km,expressway_road_distance_km,expressway_drive_time_hours,expressway_drive_time_min
Arunachal Pradesh,DIBANG VALLEY,257.0,7871,False,11.3,19.5,Powai,169.9,332.7,0.4,24.0,Khongsang,501.9,914.1,0.55,33.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,1017.9,2118.9,0.83,50.0,ICD Amingaon,507.9,1110.9,0.61,37.0,MMLP Jogighopa,595.4,1250.3,0.62,37.0,Lokpriya Gopinath Bordoloi International Airport (GAU),520.2,1120.7,0.62,37.0,Moreh ICP,529.0,919.7,0.57,34.0,LAKHIMPUR Toll Plaza,282.8,530.9,0.45,27.0,Belghoria Expressway,1005.3,2104.7,0.82,49.0
Arunachal Pradesh,EAST KAMENG,247.0,44539,False,33.3,57.0,SEPON,181.3,388.9,1.04,63.0,Khongsang,296.7,896.3,1.16,70.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,715.4,2101.0,1.45,87.0,ICD Amingaon,199.1,1093.1,1.23,74.0,MMLP Jogighopa,279.9,1232.5,1.24,74.0,Lokpriya Gopinath Bordoloi International Airport (GAU),211.3,1102.8,1.24,74.0,Moreh ICP,377.2,901.9,1.19,71.0,LAKHIMPUR Toll Plaza,91.1,201.4,1.0,60.0,Belghoria Expressway,702.5,2086.8,1.44,86.0
Arunachal Pradesh,EAST SIANG,251.0,41837,False,7.7,13.3,SEPON,116.1,176.0,0.27,16.0,Khongsang,398.2,683.5,0.39,23.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,920.9,1888.2,0.68,41.0,ICD Amingaon,417.3,880.2,0.45,27.0,MMLP Jogighopa,511.3,1019.6,0.46,28.0,Lokpriya Gopinath Bordoloi International Airport (GAU),429.4,890.0,0.46,28.0,Moreh ICP,427.8,689.0,0.42,25.0,LAKHIMPUR Toll Plaza,186.2,241.9,0.28,17.0,Belghoria Expressway,908.4,1874.0,0.67,40.0
Arunachal Pradesh,KAMLE,733.0,51100,False,6.4,11.0,SEPON,97.7,363.7,0.28,17.0,Khongsang,319.9,871.1,0.4,24.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,801.9,2075.9,0.68,41.0,ICD Amingaon,290.7,1067.9,0.46,28.0,MMLP Jogighopa,381.1,1207.3,0.47,28.0,Lokpriya Gopinath Bordoloi International Airport (GAU),302.9,1077.7,0.47,28.0,Moreh ICP,377.4,876.7,0.42,25.0,LAKHIMPUR Toll Plaza,74.5,176.3,0.23,14.0,Belghoria Expressway,789.3,2061.7,0.67,40.0
Arunachal Pradesh,KEYI PANYOR,789.0,42310,False,8.1,13.8,SEPON,121.4,291.6,0.31,18.0,Khongsang,292.2,799.0,0.43,26.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,756.8,2003.7,0.71,43.0,ICD Amingaon,244.2,995.7,0.49,29.0,MMLP Jogighopa,334.4,1135.2,0.5,30.0,Lokpriya Gopinath Bordoloi International Airport (GAU),256.5,1005.5,0.5,30.0,Moreh ICP,359.6,804.6,0.45,27.0,LAKHIMPUR Toll Plaza,49.3,104.1,0.26,15.0,Belghoria Expressway,744.0,1989.5,0.7,42.0
Arunachal Pradesh,KRA DAADI,721.0,31538,False,29.8,51.2,SEPON,139.2,365.3,0.94,56.0,Khongsang,339.5,872.7,1.06,64.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,795.4,2077.4,1.35,81.0,ICD Amingaon,279.9,1069.5,1.12,67.0,MMLP Jogighopa,362.4,1208.9,1.13,68.0,Lokpriya Gopinath Bordoloi International Airport (GAU),292.1,1079.2,1.14,68.0,Moreh ICP,404.9,878.3,1.09,65.0,LAKHIMPUR Toll Plaza,94.3,177.8,0.89,54.0,Belghoria Expressway,782.6,2063.3,1.34,80.0
Arunachal Pradesh,KURUNG KUMEY,256.0,62189,False,75.8,129.9,SEPON,189.0,384.4,2.25,135.0,Khongsang,344.2,891.9,2.37,142.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,760.3,2096.6,2.65,159.0,ICD Amingaon,244.5,1088.6,2.43,146.0,MMLP Jogighopa,316.7,1228.0,2.44,146.0,Lokpriya Gopinath Bordoloi International Airport (GAU),256.5,1098.4,2.44,147.0,Moreh ICP,420.7,897.5,2.39,144.0,LAKHIMPUR Toll Plaza,117.8,197.0,2.2,132.0,Belghoria Expressway,747.3,2082.4,2.64,159.0
Arunachal Pradesh,LEPA RADA,729.0,10341,False,12.5,21.4,SEPON,87.9,318.1,0.44,26.0,Khongsang,355.4,825.5,0.56,33.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,858.5,2030.2,0.84,51.0,ICD Amingaon,350.2,1022.2,0.62,37.0,MMLP Jogighopa,442.1,1161.6,0.63,38.0,Lokpriya Gopinath Bordoloi International Airport (GAU),362.4,1032.0,0.63,38.0,Moreh ICP,399.7,831.1,0.58,35.0,LAKHIMPUR Toll Plaza,123.6,372.7,0.45,27.0,Belghoria Expressway,845.9,2016.0,0.84,50.0
Arunachal Pradesh,LOHIT,259.0,93174,False,7.7,13.2,Powai,87.3,192.0,0.26,16.0,Khongsang,433.4,773.5,0.41,25.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,976.1,1978.2,0.7,42.0,ICD Amingaon,481.6,970.2,0.47,28.0,MMLP Jogighopa,579.4,1109.6,0.48,29.0,Lokpriya Gopinath Bordoloi International Airport (GAU),493.5,980.0,0.48,29.0,Moreh ICP,446.5,779.1,0.44,26.0,LAKHIMPUR Toll Plaza,248.8,390.3,0.31,19.0,Belghoria Expressway,963.8,1964.0,0.69,41.0
Arunachal Pradesh,LONGDING,680.0,48699,False,0.1,0.2,SAPEKHATI,30.2,58.5,0.03,2.0,Khongsang,286.8,593.8,0.15,9.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,839.0,1798.5,0.44,26.0,ICD Amingaon,365.4,790.6,0.21,13.0,MMLP Jogighopa,470.6,930.0,0.23,14.0,Lokpriya Gopinath Bordoloi International Airport (GAU),376.3,800.3,0.23,14.0,Moreh ICP,302.7,599.4,0.18,11.0,LAKHIMPUR Toll Plaza,147.3,279.1,0.07,4.0,Belghoria Expressway,827.0,1784.3,0.43,26.0
Arunachal Pradesh,LOWER DIBANG VALLEY,258.0,31748,False,0.1,0.3,Powai,94.9,145.3,0.04,2.0,Khongsang,431.4,726.7,0.18,11.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,960.4,1931.5,0.47,28.0,ICD Amingaon,458.0,923.5,0.25,15.0,MMLP Jogighopa,552.1,1062.9,0.26,16.0,Lokpriya Gopinath Bordoloi International Airport (GAU),470.1,933.3,0.26,16.0,Moreh ICP,454.7,732.3,0.21,13.0,LAKHIMPUR Toll Plaza,226.4,343.6,0.09,5.0,Belghoria Expressway,948.0,1917.3,0.46,28.0
Arunachal Pradesh,LOWER SIANG,723.0,30643,False,18.6,31.9,SEPON,80.1,357.7,0.62,37.0,Khongsang,340.9,865.1,0.74,44.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,842.0,2069.8,1.03,62.0,ICD Amingaon,334.0,1061.9,0.8,48.0,MMLP Jogighopa,426.6,1201.3,0.81,49.0,Lokpriya Gopinath Bordoloi International Airport (GAU),346.2,1071.6,0.82,49.0,Moreh ICP,387.6,870.7,0.77,46.0,LAKHIMPUR Toll Plaza,107.2,345.3,0.61,37.0,Belghoria Expressway,829.4,2055.6,1.02,61.0
Arunachal Pradesh,LOWER SUBANSIRI,255.0,8729,False,5.7,9.9,SEPON,105.8,307.1,0.24,15.0,Khongsang,299.5,814.5,0.36,22.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,774.5,2019.2,0.65,39.0,ICD Amingaon,263.2,1011.3,0.43,26.0,MMLP Jogighopa,354.3,1150.7,0.44,26.0,Lokpriya Gopinath Bordoloi International Airport (GAU),275.4,1021.0,0.44,26.0,Moreh ICP,362.1,820.1,0.39,23.0,LAKHIMPUR Toll Plaza,52.7,119.6,0.2,12.0,Belghoria Expressway,761.8,2005.1,0.64,38.0
Arunachal Pradesh,NAMSAI,724.0,47658,False,8.1,13.8,Powai,53.6,111.3,0.26,15.0,Khongsang,399.4,692.7,0.4,24.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,945.3,1897.4,0.69,41.0,ICD Amingaon,455.4,889.5,0.46,28.0,MMLP Jogighopa,555.2,1028.9,0.47,28.0,Lokpriya Gopinath Bordoloi International Airport (GAU),467.1,899.2,0.48,29.0,Moreh ICP,411.8,698.3,0.43,26.0,LAKHIMPUR Toll Plaza,223.2,309.5,0.31,18.0,Belghoria Expressway,933.1,1883.3,0.68,41.0
Arunachal Pradesh,PAKKE KESSANG,726.0,23662,False,0.4,0.7,SEPON,166.4,333.3,0.1,6.0,Khongsang,254.7,840.8,0.22,13.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,691.8,2045.5,0.51,30.0,ICD Amingaon,178.5,1037.5,0.28,17.0,MMLP Jogighopa,270.6,1176.9,0.29,18.0,Lokpriya Gopinath Bordoloi International Airport (GAU),190.8,1047.3,0.3,18.0,Moreh ICP,335.3,846.3,0.25,15.0,LAKHIMPUR Toll Plaza,67.9,145.9,0.05,3.0,Belghoria Expressway,679.0,2031.3,0.5,30.0
Arunachal Pradesh,PAPUMPARE,248.0,144822,False,5.2,9.0,SEPON,123.5,268.3,0.22,13.0,Khongsang,264.9,775.7,0.34,20.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,731.7,1980.4,0.63,38.0,ICD Amingaon,221.8,972.5,0.4,24.0,MMLP Jogighopa,316.0,1111.9,0.41,25.0,Lokpriya Gopinath Bordoloi International Airport (GAU),234.0,982.2,0.42,25.0,Moreh ICP,334.9,781.3,0.37,22.0,LAKHIMPUR Toll Plaza,31.0,80.8,0.17,10.0,Belghoria Expressway,719.1,1966.3,0.62,37.0
Arunachal Pradesh,SHI YOMI,730.0,35999,False,80.7,138.3,SEPON,187.9,483.0,2.41,145.0,Khongsang,432.0,990.5,2.53,152.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,889.9,2195.2,2.82,169.0,ICD Amingaon,373.7,1187.2,2.59,155.0,MMLP Jogighopa,448.2,1326.6,2.6,156.0,Lokpriya Gopinath Bordoloi International Airport (GAU),385.8,1197.0,2.6,156.0,Moreh ICP,488.9,996.1,2.56,153.0,LAKHIMPUR Toll Plaza,185.4,344.0,2.37,142.0,Belghoria Expressway,877.1,2181.0,2.81,168.0
Arunachal Pradesh,SIANG,722.0,150926,False,27.7,47.5,SEPON,148.6,282.7,0.86,52.0,Khongsang,417.4,790.1,0.98,59.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,908.5,1994.9,1.27,76.0,ICD Amingaon,395.1,986.9,1.04,63.0,MMLP Jogighopa,479.8,1126.3,1.05,63.0,Lokpriya Gopinath Bordoloi International Airport (GAU),407.4,996.7,1.06,63.0,Moreh ICP,462.3,795.7,1.01,60.0,LAKHIMPUR Toll Plaza,179.5,348.6,0.87,52.0,Belghoria Expressway,895.8,1980.7,1.26,75.0
Arunachal Pradesh,TAWANG,245.0,48527,False,86.9,149.0,Samaguri,163.5,213.5,2.52,151.0,Baihata,146.7,384.6,2.57,154.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,661.0,1368.3,2.79,168.0,ICD Amingaon,164.3,360.3,2.57,154.0,MMLP Jogighopa,204.9,499.7,2.58,155.0,Lokpriya Gopinath Bordoloi International Airport (GAU),173.9,370.1,2.58,155.0,Dawki ICP,270.0,479.6,2.58,155.0,NAGAON Toll Plaza,151.1,185.3,2.51,150.0,Belghoria Expressway,648.0,1354.1,2.79,167.0
Arunachal Pradesh,TIRAP,254.0,54464,False,2.5,4.3,BORDUBI ROAD,43.4,71.9,0.09,5.0,Khongsang,311.1,643.1,0.23,14.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,862.7,1847.8,0.52,31.0,ICD Amingaon,385.7,839.8,0.29,18.0,MMLP Jogighopa,490.0,979.3,0.31,18.0,Lokpriya Gopinath Bordoloi International Airport (GAU),396.8,849.6,0.31,18.0,Moreh ICP,325.0,648.7,0.26,16.0,LAKHIMPUR Toll Plaza,162.6,300.5,0.15,9.0,Belghoria Expressway,850.7,1833.6,0.51,31.0
Arunachal Pradesh,UPPER SIANG,252.0,32360,False,55.9,95.8,SEPON,178.3,298.3,1.66,100.0,Khongsang,449.8,805.8,1.78,107.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,939.1,2010.5,2.07,124.0,ICD Amingaon,424.7,1002.5,1.85,111.0,MMLP Jogighopa,507.0,1141.9,1.86,111.0,Lokpriya Gopinath Bordoloi International Airport (GAU),437.0,1012.3,1.86,112.0,Moreh ICP,493.3,811.4,1.81,109.0,LAKHIMPUR Toll Plaza,211.9,364.3,1.67,100.0,Belghoria Expressway,926.4,1996.3,2.06,124.0
Arunachal Pradesh,UPPER SUBANSIRI,249.0,73724,False,26.6,45.6,SEPON,142.5,428.9,0.86,52.0,Khongsang,374.2,936.4,0.98,59.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,839.5,2141.1,1.27,76.0,ICD Amingaon,324.0,1133.1,1.05,63.0,MMLP Jogighopa,405.3,1272.5,1.06,63.0,Lokpriya Gopinath Bordoloi International Airport (GAU),336.2,1142.9,1.06,64.0,Moreh ICP,433.1,942.0,1.01,61.0,LAKHIMPUR Toll Plaza,127.5,289.9,0.83,50.0,Belghoria Expressway,826.7,2126.9,1.26,76.0
Arunachal Pradesh,WEST KAMENG,246.0,58931,False,52.5,90.0,Samaguri,102.4,179.1,1.54,92.0,Baihata,125.4,350.2,1.59,95.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,655.2,1333.9,1.81,109.0,ICD Amingaon,140.5,325.9,1.59,95.0,MMLP Jogighopa,214.1,465.3,1.6,96.0,Lokpriya Gopinath Bordoloi International Airport (GAU),152.2,335.7,1.6,96.0,Dawki ICP,230.6,445.2,1.6,96.0,NAGAON Toll Plaza,88.4,150.9,1.52,91.0,Belghoria Expressway,642.3,1319.7,1.8,108.0
Arunachal Pradesh,WEST SIANG,250.0,17992,False,2.3,3.9,SEPON,116.2,266.3,0.14,8.0,Khongsang,385.1,773.7,0.26,15.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,882.9,1978.4,0.54,33.0,ICD Amingaon,371.8,970.5,0.32,19.0,MMLP Jogighopa,460.4,1109.9,0.33,20.0,Lokpriya Gopinath Bordoloi International Airport (GAU),384.1,980.2,0.33,20.0,Moreh ICP,429.4,779.3,0.28,17.0,LAKHIMPUR Toll Plaza,150.1,332.2,0.15,9.0,Belghoria Expressway,870.2,1964.2,0.53,32.0
Assam,BAJALI,771.0,347190,False,1.9,3.2,GHOGRAPUR,37.9,44.9,0.07,4.0,Baihata,54.8,65.7,0.09,5.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,515.0,934.6,0.28,17.0,ICD Amingaon,63.0,90.4,0.1,6.0,MMLP Jogighopa,65.3,100.1,0.08,5.0,Lokpriya Gopinath Bordoloi International Airport (GAU),61.4,105.0,0.11,7.0,Dawki ICP,167.6,264.0,0.12,7.0,BONGAIGAON Toll Plaza,44.2,60.6,0.07,4.0,Belghoria Expressway,502.1,920.4,0.27,16.0
Assam,BAKSA,324.0,644490,False,6.9,11.8,GHOGRAPUR,28.1,42.0,0.21,12.0,Baihata,46.4,62.8,0.23,14.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,533.2,969.8,0.43,26.0,ICD Amingaon,59.4,87.5,0.24,14.0,MMLP Jogighopa,84.7,135.4,0.23,14.0,Lokpriya Gopinath Bordoloi International Airport (GAU),61.7,102.1,0.25,15.0,Dawki ICP,170.0,261.1,0.26,16.0,BONGAIGAON Toll Plaza,62.1,95.8,0.22,13.0,Belghoria Expressway,520.2,955.6,0.42,25.0
Assam,BARPETA,303.0,1249015,False,4.0,6.8,AZARA,60.5,90.3,0.14,8.0,Baihata,61.1,101.0,0.15,9.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,493.7,1091.5,0.38,23.0,ICD Amingaon,63.3,78.7,0.15,9.0,MMLP Jogighopa,49.1,222.9,0.17,10.0,Lokpriya Gopinath Bordoloi International Airport (GAU),57.6,93.3,0.17,10.0,Dawki ICP,157.1,252.3,0.18,11.0,KAMRUP METRO Toll Plaza,89.4,112.9,0.14,8.0,Belghoria Expressway,480.7,1077.3,0.37,22.0
Assam,BISWANATH,734.0,802369,False,11.0,18.9,SEPON,156.3,274.2,0.39,23.0,Khongsang,213.7,781.7,0.51,30.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,674.8,1986.4,0.79,48.0,ICD Amingaon,171.5,978.4,0.57,34.0,MMLP Jogighopa,272.9,1117.8,0.58,35.0,Lokpriya Gopinath Bordoloi International Airport (GAU),183.3,988.2,0.58,35.0,Moreh ICP,293.2,787.3,0.53,32.0,LAKHIMPUR Toll Plaza,61.8,80.5,0.34,20.0,Belghoria Expressway,662.2,1972.2,0.78,47.0
Assam,BONGAIGAON,319.0,732606,False,0.8,1.4,KERKHABARI,4.4,5.0,0.03,2.0,Jogighopa,11.7,13.5,0.04,2.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,470.7,856.8,0.23,14.0,ICD Amingaon,105.1,159.3,0.08,5.0,MMLP Jogighopa,12.4,13.5,0.03,2.0,Lokpriya Gopinath Bordoloi International Airport (GAU),97.8,145.4,0.09,5.0,Golakganj ICP,82.0,107.0,0.1,6.0,BONGAIGAON Toll Plaza,17.1,28.1,0.04,2.0,Belghoria Expressway,457.7,842.6,0.22,13.0
Assam,CACHAR,316.0,1692478,False,4.7,8.0,SILCHAR,12.8,16.6,0.14,9.0,Baihata,209.6,436.4,0.25,15.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,514.0,1420.1,0.48,29.0,ICD Amingaon,195.5,412.1,0.25,15.0,MMLP Silchar,13.6,16.9,0.15,9.0,Lokpriya Gopinath Bordoloi International Airport (GAU),195.2,421.9,0.27,16.0,Dawki ICP,97.6,387.1,0.23,14.0,CACHAR Toll Plaza,24.8,40.5,0.14,9.0,Belghoria Expressway,502.7,1405.9,0.47,28.0
Assam,CHARAIDEO,704.0,430435,False,3.6,6.1,SAPEKHATI,13.6,22.6,0.11,7.0,Khongsang,285.6,528.0,0.23,14.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,825.6,1732.7,0.52,31.0,ICD Amingaon,341.4,724.8,0.3,18.0,MMLP Jogighopa,444.8,864.2,0.31,18.0,Lokpriya Gopinath Bordoloi International Airport (GAU),352.7,734.5,0.31,19.0,Moreh ICP,313.3,533.6,0.26,16.0,LAKHIMPUR Toll Plaza,116.1,243.2,0.16,10.0,Belghoria Expressway,813.4,1718.6,0.51,31.0
Assam,CHIRANG,320.0,484461,False,15.3,26.3,CHAPRAKATA,15.4,20.0,0.45,27.0,Jogighopa,42.9,47.7,0.46,27.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,498.3,882.1,0.65,39.0,ICD Amingaon,115.5,169.9,0.5,30.0,MMLP Jogighopa,43.6,47.6,0.45,27.0,Lokpriya Gopinath Bordoloi International Airport (GAU),111.1,179.6,0.51,31.0,Golakganj ICP,96.3,132.3,0.52,31.0,BONGAIGAON Toll Plaza,19.7,23.0,0.45,27.0,Belghoria Expressway,485.4,867.9,0.64,39.0
Assam,DARANG,325.0,879320,False,2.8,4.7,Samaguri,86.1,152.8,0.12,7.0,Baihata,29.8,323.9,0.17,10.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,556.1,1307.6,0.4,24.0,ICD Amingaon,39.9,299.6,0.17,10.0,MMLP Jogighopa,138.5,439.0,0.18,11.0,Lokpriya Gopinath Bordoloi International Airport (GAU),52.2,309.4,0.19,11.0,Dawki ICP,135.4,418.9,0.18,11.0,NAGAON Toll Plaza,89.1,124.7,0.11,6.0,Belghoria Expressway,543.2,1293.4,0.39,23.0
Assam,DHEMAJI,308.0,628833,False,0.5,0.8,SEPON,53.9,73.7,0.04,2.0,Khongsang,325.2,581.1,0.16,10.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,839.2,1785.8,0.45,27.0,ICD Amingaon,336.8,777.9,0.22,13.0,MMLP Jogighopa,433.2,917.3,0.23,14.0,Lokpriya Gopinath Bordoloi International Airport (GAU),348.8,787.6,0.23,14.0,Moreh ICP,366.4,586.7,0.19,11.0,LAKHIMPUR Toll Plaza,104.6,139.6,0.05,3.0,Belghoria Expressway,826.8,1771.7,0.44,26.0
Assam,DHUBRI,301.0,1536110,False,0.7,1.3,GAURIPUR,2.8,4.3,0.02,1.0,Jogighopa,61.0,103.3,0.06,3.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,418.0,766.8,0.21,13.0,ICD Amingaon,167.4,249.1,0.1,6.0,MMLP Jogighopa,60.7,103.3,0.05,3.0,Lokpriya Gopinath Bordoloi International Airport (GAU),157.8,235.2,0.11,7.0,Golakganj ICP,14.5,17.1,0.08,5.0,DHUBRI Toll Plaza,15.1,18.8,0.03,2.0,Belghoria Expressway,405.2,752.6,0.2,12.0
Assam,DIBRUGARH,310.0,1284755,False,8.9,15.2,Tinsukia Junction,27.9,41.0,0.27,16.0,Khongsang,319.2,574.5,0.4,24.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,851.2,1779.3,0.68,41.0,ICD Amingaon,358.0,771.3,0.46,28.0,MMLP Jogighopa,458.3,910.7,0.47,28.0,Lokpriya Gopinath Bordoloi International Airport (GAU),369.7,781.1,0.47,28.0,Moreh ICP,349.4,580.1,0.42,25.0,LAKHIMPUR Toll Plaza,126.1,191.4,0.3,18.0,Belghoria Expressway,838.9,1765.1,0.67,40.0
Assam,DIMA HASAO,315.0,208267,False,3.3,5.7,KALACHAND,12.0,91.3,0.12,7.0,Baihata,167.5,392.9,0.2,12.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,562.9,1376.6,0.43,26.0,ICD Amingaon,157.8,368.6,0.2,12.0,MMLP Silchar,67.3,135.7,0.14,9.0,Lokpriya Gopinath Bordoloi International Airport (GAU),161.9,378.4,0.22,13.0,Dawki ICP,102.8,487.9,0.22,13.0,CACHAR Toll Plaza,57.2,106.8,0.12,7.0,Belghoria Expressway,551.0,1362.4,0.42,25.0
Assam,GOALPARA,302.0,929871,False,0.2,0.3,JOGIGHOPA,21.4,27.9,0.02,1.0,Jogighopa,21.4,27.9,0.02,1.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,443.9,895.7,0.22,13.0,ICD Amingaon,103.9,119.1,0.06,3.0,MMLP Jogighopa,20.8,27.1,0.01,1.0,Lokpriya Gopinath Bordoloi International Airport (GAU),93.8,105.2,0.06,4.0,Mankachar ICP,75.1,174.5,0.08,5.0,BONGAIGAON Toll Plaza,46.9,67.0,0.03,2.0,Belghoria Expressway,431.0,881.5,0.22,13.0
Assam,GOLAGHAT,313.0,989342,False,10.5,18.0,RANGAPAHAR CRS,52.0,68.1,0.32,19.0,Baihata,224.2,339.9,0.39,24.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,692.4,1323.6,0.62,37.0,ICD Amingaon,225.0,315.6,0.4,24.0,MMLP Jogighopa,333.0,455.0,0.41,24.0,Lokpriya Gopinath Bordoloi International Airport (GAU),234.9,325.4,0.41,24.0,Dawki ICP,225.7,434.9,0.41,24.0,GOLAGHAT Toll Plaza,42.8,82.5,0.32,19.0,Belghoria Expressway,680.3,1309.4,0.61,37.0
Assam,HAILAKANDI,318.0,638555,False,4.1,7.0,Monacherra,14.5,18.9,0.12,7.0,Baihata,221.0,361.8,0.22,13.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,479.6,1345.6,0.44,27.0,ICD Amingaon,205.2,337.6,0.22,13.0,MMLP Silchar,39.2,162.0,0.17,10.0,Lokpriya Gopinath Bordoloi International Airport (GAU),202.7,347.3,0.23,14.0,Dawki ICP,96.2,240.8,0.18,11.0,SRIBHUMI Toll Plaza,43.5,73.7,0.13,8.0,Belghoria Expressway,468.6,1331.4,0.43,26.0
Assam,HOJAI,720.0,1004841,False,1.8,3.0,HATIKHALI,40.4,60.9,0.07,4.0,Baihata,132.5,204.8,0.12,7.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,592.3,1188.5,0.34,20.0,ICD Amingaon,128.6,180.5,0.12,7.0,MMLP Silchar,124.4,223.6,0.12,7.0,Lokpriya Gopinath Bordoloi International Airport (GAU),136.6,190.3,0.13,8.0,Dawki ICP,125.5,299.8,0.13,8.0,DIMA HASAO Toll Plaza,30.0,42.9,0.06,4.0,Belghoria Expressway,580.0,1174.3,0.33,20.0
Assam,JORHAT,312.0,661885,False,4.5,7.7,Duklangia,4.8,5.2,0.13,8.0,Baihata,253.5,346.1,0.23,14.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,737.9,1329.8,0.45,27.0,ICD Amingaon,257.1,321.9,0.23,14.0,MMLP Jogighopa,362.9,461.3,0.24,14.0,Lokpriya Gopinath Bordoloi International Airport (GAU),267.9,331.6,0.24,14.0,Dawki ICP,270.6,441.2,0.24,14.0,GOLAGHAT Toll Plaza,32.7,47.8,0.14,8.0,Belghoria Expressway,725.7,1315.7,0.44,27.0
Assam,KAMRUP METRO,322.0,938849,False,2.4,4.2,AZARA,27.1,41.0,0.08,5.0,Baihata,29.8,58.4,0.1,6.0,Kolkata Port (Syama Prasad Mookerjee Port) incl. Haldia Dock Complex,526.6,1042.1,0.32,19.0,ICD Amingaon,20.7,34.2,0.1,6.0,MMLP Jogighopa,129.1,173.6,0.11,7.0,Lokpriya Gopinath Bordoloi International Airport (GAU),29.8,43.9,0.11,7.0,Dawki ICP,103.9,153.5,0.11,7.0,KAMRUP METRO Toll Plaza,5.4,6.5,0.07,4.0,Belghoria Expressway,513.8,1027.9,0.31,19.0
