village,district,district_code,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
UNDI,NARMADA,487.0,521557,village,Sinor,30.01,ICD Surat (Sachana GIDC),97.04,Dahej Port,105.19,Surat Airport (STV),107.28,Attari ICP,1025.24
KHAPAR,NARMADA,487.0,521735,village,Malsar,27.76,ICD Surat (Sachana GIDC),94.75,Dahej Port,102.09,Surat Airport (STV),104.79,Attari ICP,1025.68
TUKNER,NARMADA,487.0,521558,village,Chandod,31.03,ICD Surat (Sachana GIDC),98.32,Dahej Port,107.03,Surat Airport (STV),108.67,Attari ICP,1025.14
DUMKHAL,NARMADA,487.0,521569,village,Chandod,48.82,ICD Surat (Sachana GIDC),118.77,Dahej Port,133.56,Surat Airport (STV),130.38,Attari ICP,1023.43
KOKAM,NARMADA,487.0,521570,village,Chandod,46.36,ICD Surat (Sachana GIDC),116.09,Dahej Port,130.38,Surat Airport (STV),127.59,Attari ICP,1023.77
NANI BHAMARI,NARMADA,487.0,521734,village,Malsar,25.82,ICD Surat (Sachana GIDC),94.36,Dahej Port,100.49,Surat Airport (STV),104.22,Attari ICP,1024.8
VAGHUMAR,NARMADA,487.0,521564,village,Chandod,39.12,ICD Surat (Sachana GIDC),111.2,Dahej Port,122.73,Surat Airport (STV),122.26,Attari ICP,1022.23
BOGAMA,NARMADA,487.0,521563,village,Chandod,37.28,ICD Surat (Sachana GIDC),109.41,Dahej Port,120.32,Surat Airport (STV),120.35,Attari ICP,1022.28
PANKHALA (MATHASAR),NARMADA,487.0,521565,village,Chandod,41.28,ICD Surat (Sachana GIDC),113.57,Dahej Port,125.68,Surat Airport (STV),124.76,Attari ICP,1021.93
KANJAL,NARMADA,487.0,521559,village,Chandod,29.03,ICD Surat (Sachana GIDC),100.36,Dahej Port,107.59,Surat Airport (STV),110.57,Attari ICP,1022.66
CHOPDI,NARMADA,487.0,521562,village,Chandod,34.44,ICD Surat (Sachana GIDC),107.42,Dahej Port,117.09,Surat Airport (STV),118.16,Attari ICP,1021.74
INGAVADI,NARMADA,487.0,521589,village,Chandod,44.49,ICD Surat (Sachana GIDC),114.33,Dahej Port,128.1,Surat Airport (STV),125.73,Attari ICP,1023.78
KANJI,NARMADA,487.0,521568,village,Chandod,44.18,ICD Surat (Sachana GIDC),119.4,Dahej Port,131.22,Surat Airport (STV),130.66,Attari ICP,1019.05
MATHASAR,NARMADA,487.0,521566,village,Chandod,39.15,ICD Surat (Sachana GIDC),115.77,Dahej Port,125.88,Surat Airport (STV),126.75,Attari ICP,1018.43
VAV,NARMADA,487.0,521561,village,Chandod,32.42,ICD Surat (Sachana GIDC),103.04,Dahej Port,112.25,Surat Airport (STV),113.6,Attari ICP,1023.34
KOLIWADA (BOGAJ),NARMADA,487.0,521599,village,Malsar,36.27,ICD Surat (Sachana GIDC),95.22,Dahej Port,108.27,Surat Airport (STV),106.07,Attari ICP,1031.01
KALVAT,NARMADA,487.0,521560,village,Chandod,31.32,ICD Surat (Sachana GIDC),100.42,Dahej Port,109.21,Surat Airport (STV),110.85,Attari ICP,1024.18
SURPAN,NARMADA,487.0,521547,village,Chandod,41.19,ICD Surat (Sachana GIDC),120.16,Dahej Port,129.9,Surat Airport (STV),131.19,Attari ICP,1015.95
DHIRKHADI,NARMADA,487.0,521529,village,Chandod,30.01,ICD Surat (Sachana GIDC),110.4,Dahej Port,116.61,Surat Airport (STV),120.75,Attari ICP,1016.43
MANDAN (GORVALUN),NARMADA,487.0,521528,village,Chandod,27.61,ICD Surat (Sachana GIDC),109.83,Dahej Port,114.7,Surat Airport (STV),119.98,Attari ICP,1015.3
MOKHDI,NARMADA,487.0,521530,village,Chandod,36.29,ICD Surat (Sachana GIDC),116.41,Dahej Port,124.59,Surat Airport (STV),127.16,Attari ICP,1015.71
THAVADIA,NARMADA,487.0,521502,village,Chandod,30.74,ICD Surat (Sachana GIDC),115.02,Dahej Port,120.3,Surat Airport (STV),125.35,Attari ICP,1013.02
GADKOI,NARMADA,487.0,521453,village,Chandod,30.57,ICD Surat (Sachana GIDC),122.08,Dahej Port,124.47,Surat Airport (STV),132.18,Attari ICP,1005.95
JETPOR (VAGHRALI),NARMADA,487.0,521457,village,Chandod,36.59,ICD Surat (Sachana GIDC),127.07,Dahej Port,130.9,Surat Airport (STV),137.47,Attari ICP,1005.01
SAMASHERPURA (KARELIWALU),NARMADA,487.0,521411,village,Chandod,32.48,ICD Surat (Sachana GIDC),125.15,Dahej Port,127.29,Surat Airport (STV),135.28,Attari ICP,1003.98
GALUPURA,NARMADA,487.0,521361,village,Chandod,20.76,ICD Surat (Sachana GIDC),121.7,Dahej Port,117.81,Surat Airport (STV),130.92,Attari ICP,999.48
ZER,NARMADA,487.0,521466,village,Chandod,33.53,ICD Surat (Sachana GIDC),120.85,Dahej Port,125.63,Surat Airport (STV),131.24,Attari ICP,1009.42
JUNVAD,NARMADA,487.0,521498,village,Chandod,22.57,ICD Surat (Sachana GIDC),108.18,Dahej Port,110.23,Surat Airport (STV),117.9,Attari ICP,1013.38
LIMDI,NARMADA,487.0,521501,village,Chandod,32.22,ICD Surat (Sachana GIDC),117.73,Dahej Port,122.95,Surat Airport (STV),128.12,Attari ICP,1011.55
UMARVA (JOSHIVALU),NARMADA,487.0,521503,village,Chandod,27.55,ICD Surat (Sachana GIDC),112.42,Dahej Port,116.56,Surat Airport (STV),122.54,Attari ICP,1013.14
SAKVA,NARMADA,487.0,521499,village,Chandod,24.43,ICD Surat (Sachana GIDC),110.33,Dahej Port,113.09,Surat Airport (STV),120.2,Attari ICP,1012.87
MOTA AMBA,NARMADA,487.0,521504,village,Chandod,23.79,ICD Surat (Sachana GIDC),109.75,Dahej Port,112.25,Surat Airport (STV),119.58,Attari ICP,1012.92
SAMARIA,NARMADA,487.0,521505,village,Chandod,23.01,ICD Surat (Sachana GIDC),109.39,Dahej Port,111.48,Surat Airport (STV),119.15,Attari ICP,1012.72
BHANADRA,NARMADA,487.0,521474,village,Chandod,23.55,ICD Surat (Sachana GIDC),112.17,Dahej Port,113.91,Surat Airport (STV),121.95,Attari ICP,1010.79
BHILVASHI,NARMADA,487.0,521500,village,Chandod,25.86,ICD Surat (Sachana GIDC),110.68,Dahej Port,114.25,Surat Airport (STV),120.68,Attari ICP,1013.48
NAVAGAM (LIMBDI),NARMADA,487.0,521469,village,Chandod,30.08,ICD Surat (Sachana GIDC),117.42,Dahej Port,121.44,Surat Airport (STV),127.64,Attari ICP,1010.33
BORIA,NARMADA,487.0,521472,village,Chandod,25.41,ICD Surat (Sachana GIDC),113.65,Dahej Port,116.1,Surat Airport (STV),123.56,Attari ICP,1010.69
NANA ZUNDA,NARMADA,487.0,521441,village,Chandod,19.35,ICD Surat (Sachana GIDC),108.96,Dahej Port,108.81,Surat Airport (STV),118.38,Attari ICP,1010.85
VELCHHANDI,NARMADA,487.0,521506,village,Chandod,20.61,ICD Surat (Sachana GIDC),107.86,Dahej Port,108.71,Surat Airport (STV),117.4,Attari ICP,1012.43
GORA,NARMADA,487.0,521471,village,Chandod,28.08,ICD Surat (Sachana GIDC),115.18,Dahej Port,118.78,Surat Airport (STV),125.29,Attari ICP,1011.07
NAVA VAGHPARA,NARMADA,487.0,521475,village,Chandod,20.4,ICD Surat (Sachana GIDC),109.82,Dahej Port,110.17,Surat Airport (STV),119.34,Attari ICP,1010.81
VAGADIA,NARMADA,487.0,521468,village,Chandod,28.76,ICD Surat (Sachana GIDC),117.57,Dahej Port,120.72,Surat Airport (STV),127.67,Attari ICP,1009.28
VASANTPARA,NARMADA,487.0,521470,village,Chandod,27.08,ICD Surat (Sachana GIDC),116.5,Dahej Port,119.01,Surat Airport (STV),126.5,Attari ICP,1009.16
MOTA PIPARIA,NARMADA,487.0,521450,village,Chandod,26.27,ICD Surat (Sachana GIDC),115.8,Dahej Port,118.06,Surat Airport (STV),125.74,Attari ICP,1009.29
MOTI RAVAL,NARMADA,487.0,521447,village,Chandod,22.69,ICD Surat (Sachana GIDC),112.82,Dahej Port,113.83,Surat Airport (STV),122.51,Attari ICP,1009.7
INDRAVARNA,NARMADA,487.0,521473,village,Chandod,24.62,ICD Surat (Sachana GIDC),114.68,Dahej Port,116.3,Surat Airport (STV),124.51,Attari ICP,1009.25
NANA PIPARIA,NARMADA,487.0,521449,village,Chandod,25.32,ICD Surat (Sachana GIDC),115.95,Dahej Port,117.57,Surat Airport (STV),125.81,Attari ICP,1008.52
VANSLA,NARMADA,487.0,521446,village,Chandod,23.09,ICD Surat (Sachana GIDC),114.1,Dahej Port,114.97,Surat Airport (STV),123.81,Attari ICP,1008.81
NANI RAVAL,NARMADA,487.0,521448,village,Chandod,22.1,ICD Surat (Sachana GIDC),113.47,Dahej Port,113.92,Surat Airport (STV),123.1,Attari ICP,1008.76
FULVADI,NARMADA,487.0,521445,village,Chandod,21.19,ICD Surat (Sachana GIDC),112.08,Dahej Port,112.37,Surat Airport (STV),121.65,Attari ICP,1009.43
SURVANI,NARMADA,487.0,521465,village,Chandod,37.45,ICD Surat (Sachana GIDC),126.22,Dahej Port,131.03,Surat Airport (STV),136.73,Attari ICP,1006.68
CHAPAT,NARMADA,487.0,521548,village,Chandod,42.09,ICD Surat (Sachana GIDC),130.32,Dahej Port,136.04,Surat Airport (STV),141.02,Attari ICP,1005.81
SENGPARA,NARMADA,487.0,521442,village,Chandod,19.03,ICD Surat (Sachana GIDC),111.28,Dahej Port,110.42,Surat Airport (STV),120.66,Attari ICP,1008.81
KALI MAKVANA,NARMADA,487.0,521440,village,Chandod,17.68,ICD Surat (Sachana GIDC),110.18,Dahej Port,108.72,Surat Airport (STV),119.44,Attari ICP,1008.94
GAMBHIRPARA,NARMADA,487.0,521443,village,Chandod,19.49,ICD Surat (Sachana GIDC),112.15,Dahej Port,111.35,Surat Airport (STV),121.56,Attari ICP,1008.35
SURAJVAD,NARMADA,487.0,521444,village,Chandod,20.06,ICD Surat (Sachana GIDC),112.45,Dahej Port,111.93,Surat Airport (STV),121.92,Attari ICP,1008.42
MANKAD KHADA,NARMADA,487.0,521461,village,Jabugam,46.84,ICD Surat (Sachana GIDC),134.12,Dahej Port,141.79,Surat Airport (STV),145.12,Attari ICP,1006.7
GADHER,NARMADA,487.0,521546,village,Chandod,43.03,ICD Surat (Sachana GIDC),129.14,Dahej Port,136.06,Surat Airport (STV),139.97,Attari ICP,1008.0
BHUMALIA,NARMADA,487.0,521452,village,Chandod,29.45,ICD Surat (Sachana GIDC),120.38,Dahej Port,122.81,Surat Airport (STV),130.45,Attari ICP,1006.95
GULVANI,NARMADA,487.0,521462,village,Chandod,40.15,ICD Surat (Sachana GIDC),128.73,Dahej Port,134.02,Surat Airport (STV),139.35,Attari ICP,1006.02
VANAZI,NARMADA,487.0,521463,village,Chandod,37.76,ICD Surat (Sachana GIDC),127.14,Dahej Port,131.69,Surat Airport (STV),137.63,Attari ICP,1005.89
KOTHI,NARMADA,487.0,521451,village,Chandod,26.81,ICD Surat (Sachana GIDC),119.08,Dahej Port,120.41,Surat Airport (STV),128.97,Attari ICP,1006.44
AKTESHWAR,NARMADA,487.0,521416,village,Chandod,21.46,ICD Surat (Sachana GIDC),115.53,Dahej Port,114.88,Surat Airport (STV),125.06,Attari ICP,1006.47
HARIPURA,NARMADA,487.0,521464,village,Chandod,37.5,ICD Surat (Sachana GIDC),128.17,Dahej Port,132.03,Surat Airport (STV),138.59,Attari ICP,1004.47
SANJROLI,NARMADA,487.0,521417,village,Chandod,20.01,ICD Surat (Sachana GIDC),114.63,Dahej Port,113.39,Surat Airport (STV),124.05,Attari ICP,1006.43
TIMRAVA,NARMADA,487.0,521455,village,Chandod,34.91,ICD Surat (Sachana GIDC),125.82,Dahej Port,129.19,Surat Airport (STV),136.13,Attari ICP,1005.11
GARUDESHWAR,NARMADA,487.0,521415,village,Chandod,23.46,ICD Surat (Sachana GIDC),116.82,Dahej Port,116.95,Surat Airport (STV),126.49,Attari ICP,1006.49
NAGHATPOR,NARMADA,487.0,521454,village,Chandod,33.03,ICD Surat (Sachana GIDC),123.92,Dahej Port,127.01,Surat Airport (STV),134.15,Attari ICP,1005.79
GABHANA,NARMADA,487.0,521414,village,Chandod,25.11,ICD Surat (Sachana GIDC),118.35,Dahej Port,118.9,Surat Airport (STV),128.11,Attari ICP,1006.04
PANCHLA,NARMADA,487.0,521459,village,Chandod,38.75,ICD Surat (Sachana GIDC),129.39,Dahej Port,133.43,Surat Airport (STV),139.86,Attari ICP,1004.07
AMADLA,NARMADA,487.0,521413,village,Chandod,27.44,ICD Surat (Sachana GIDC),120.77,Dahej Port,121.76,Surat Airport (STV),130.66,Attari ICP,1005.12
KARELI,NARMADA,487.0,521456,village,Chandod,34.25,ICD Surat (Sachana GIDC),126.44,Dahej Port,129.07,Surat Airport (STV),136.66,Attari ICP,1003.88
VADI,NARMADA,487.0,521412,village,Chandod,30.08,ICD Surat (Sachana GIDC),123.15,Dahej Port,124.72,Surat Airport (STV),133.17,Attari ICP,1004.42
KUMBHIA,NARMADA,487.0,521408,village,Chandod,34.27,ICD Surat (Sachana GIDC),127.43,Dahej Port,129.55,Surat Airport (STV),137.6,Attari ICP,1002.73
VAGHRALI,NARMADA,487.0,521458,village,Chandod,36.28,ICD Surat (Sachana GIDC),128.38,Dahej Port,131.33,Surat Airport (STV),138.68,Attari ICP,1003.23
DHAMADRA,NARMADA,487.0,521400,village,Chandod,27.46,ICD Surat (Sachana GIDC),122.38,Dahej Port,122.62,Surat Airport (STV),132.19,Attari ICP,1003.38
LIMKHETAR,NARMADA,487.0,521460,village,Bodeli,42.15,ICD Surat (Sachana GIDC),133.56,Dahej Port,138.66,Surat Airport (STV),144.24,Attari ICP,1003.36
UNDVA,NARMADA,487.0,521410,village,Chandod,31.11,ICD Surat (Sachana GIDC),125.12,Dahej Port,126.37,Surat Airport (STV),135.13,Attari ICP,1002.97
ZARIA,NARMADA,487.0,521401,village,Chandod,29.23,ICD Surat (Sachana GIDC),123.95,Dahej Port,124.56,Surat Airport (STV),133.85,Attari ICP,1002.9
KHADAGADA,NARMADA,487.0,521399,village,Chandod,25.76,ICD Surat (Sachana GIDC),120.79,Dahej Port,120.69,Surat Airport (STV),130.53,Attari ICP,1003.92
ORPA,NARMADA,487.0,521409,village,Chandod,32.51,ICD Surat (Sachana GIDC),126.46,Dahej Port,127.94,Surat Airport (STV),136.53,Attari ICP,1002.49
GADOD,NARMADA,487.0,521407,village,Chandod,33.75,ICD Surat (Sachana GIDC),127.95,Dahej Port,129.45,Surat Airport (STV),138.05,Attari ICP,1001.69
PICHHIPARA,NARMADA,487.0,521406,village,Sak Bahadurpur,38.3,ICD Surat (Sachana GIDC),130.74,Dahej Port,133.8,Surat Airport (STV),141.1,Attari ICP,1002.12
NASRI,NARMADA,487.0,521404,village,Chandod,35.6,ICD Surat (Sachana GIDC),129.56,Dahej Port,131.42,Surat Airport (STV),139.74,Attari ICP,1001.23
SANDHIA,NARMADA,487.0,521402,village,Chandod,29.4,ICD Surat (Sachana GIDC),125.17,Dahej Port,125.26,Surat Airport (STV),135.03,Attari ICP,1001.61
VALPOR,NARMADA,487.0,521403,village,Chandod,33.12,ICD Surat (Sachana GIDC),128.32,Dahej Port,129.19,Surat Airport (STV),138.34,Attari ICP,1000.73
SAJANPARA,NARMADA,487.0,521379,village,Chandod,29.4,ICD Surat (Sachana GIDC),126.09,Dahej Port,125.68,Surat Airport (STV),135.9,Attari ICP,1000.52
CHHINDIAPARA,NARMADA,487.0,521380,village,Chandod,27.17,ICD Surat (Sachana GIDC),123.82,Dahej Port,123.14,Surat Airport (STV),133.54,Attari ICP,1001.54
MANKAD AMBA,NARMADA,487.0,521405,village,Bodeli,38.57,ICD Surat (Sachana GIDC),133.17,Dahej Port,136.25,Surat Airport (STV),143.58,Attari ICP,1000.85
VAVIALA,NARMADA,487.0,521373,village,Chandod,25.44,ICD Surat (Sachana GIDC),123.01,Dahej Port,121.59,Surat Airport (STV),132.61,Attari ICP,1001.22
CHICHADIA,NARMADA,487.0,521378,village,Chandod,31.84,ICD Surat (Sachana GIDC),127.68,Dahej Port,128.04,Surat Airport (STV),137.62,Attari ICP,1000.49
SUKA,NARMADA,487.0,521374,village,Chandod,28.12,ICD Surat (Sachana GIDC),125.47,Dahej Port,124.53,Surat Airport (STV),135.19,Attari ICP,1000.28
PAN TALAVADI,NARMADA,487.0,521372,village,Chandod,24.14,ICD Surat (Sachana GIDC),123.11,Dahej Port,120.76,Surat Airport (STV),132.58,Attari ICP,1000.18
SONGAM,NARMADA,487.0,521375,village,Chandod,29.95,ICD Surat (Sachana GIDC),126.92,Dahej Port,126.42,Surat Airport (STV),136.73,Attari ICP,999.93
GUNETHA,NARMADA,487.0,521376,village,Chandod,31.19,ICD Surat (Sachana GIDC),128.15,Dahej Port,127.79,Surat Airport (STV),138.01,Attari ICP,999.38
BAKHAR,NARMADA,487.0,521371,village,Chandod,25.09,ICD Surat (Sachana GIDC),124.28,Dahej Port,121.93,Surat Airport (STV),133.78,Attari ICP,999.46
BORUTAR,NARMADA,487.0,521377,village,Sak Bahadurpur,32.01,ICD Surat (Sachana GIDC),129.34,Dahej Port,129.21,Surat Airport (STV),139.25,Attari ICP,998.97
MANKUVA,NARMADA,487.0,521369,village,Chandod,27.39,ICD Surat (Sachana GIDC),125.83,Dahej Port,124.18,Surat Airport (STV),135.46,Attari ICP,999.29
BILTHANA,NARMADA,487.0,521360,village,Chandod,21.99,ICD Surat (Sachana GIDC),122.08,Dahej Port,118.82,Surat Airport (STV),131.39,Attari ICP,999.89
DHOBISAL,NARMADA,487.0,521368,village,Chandod,27.6,ICD Surat (Sachana GIDC),126.32,Dahej Port,124.53,Surat Airport (STV),135.94,Attari ICP,998.85
DHANIALA,NARMADA,487.0,521367,village,Chandod,28.34,ICD Surat (Sachana GIDC),126.99,Dahej Port,125.33,Surat Airport (STV),136.64,Attari ICP,998.59
BHEKHADIA,NARMADA,487.0,521362,village,Chandod,24.19,ICD Surat (Sachana GIDC),124.39,Dahej Port,121.35,Surat Airport (STV),133.79,Attari ICP,998.67
NAVAPARA (GARUDESHWAR),NARMADA,487.0,521370,village,Chandod,25.95,ICD Surat (Sachana GIDC),125.7,Dahej Port,123.12,Surat Airport (STV),135.19,Attari ICP,998.37
PANISADADIA,NARMADA,487.0,521366,village,Sak Bahadurpur,28.83,ICD Surat (Sachana GIDC),127.81,Dahej Port,126.08,Surat Airport (STV),137.46,Attari ICP,998.03
VANZNITAD,NARMADA,487.0,521363,village,Chandod,26.18,ICD Surat (Sachana GIDC),126.28,Dahej Port,123.51,Surat Airport (STV),135.76,Attari ICP,997.8
MITHIVAV,NARMADA,487.0,521365,village,Chandod,27.39,ICD Surat (Sachana GIDC),127.24,Dahej Port,124.75,Surat Airport (STV),136.78,Attari ICP,997.53
DHEFA,NARMADA,487.0,521364,village,Sak Bahadurpur,24.22,ICD Surat (Sachana GIDC),128.07,Dahej Port,123.7,Surat Airport (STV),137.36,Attari ICP,995.01
BITADA,NARMADA,487.0,521545,village,Malsar,25.38,ICD Surat (Sachana GIDC),89.83,Dahej Port,96.98,Surat Airport (STV),99.66,Attari ICP,1028.12
PALSI,NARMADA,487.0,521544,village,Malsar,25.94,ICD Surat (Sachana GIDC),91.02,Dahej Port,98.27,Surat Airport (STV),100.91,Attari ICP,1027.57
MOTI BHAMRI,NARMADA,487.0,521543,village,Malsar,25.47,ICD Surat (Sachana GIDC),92.28,Dahej Port,98.83,Surat Airport (STV),102.12,Attari ICP,1026.29
MOJI,NARMADA,487.0,521542,village,Malsar,22.26,ICD Surat (Sachana GIDC),88.77,Dahej Port,93.84,Surat Airport (STV),98.25,Attari ICP,1027.03
KHUNTA AMBA,NARMADA,487.0,521541,village,Malsar,23.32,ICD Surat (Sachana GIDC),91.28,Dahej Port,96.58,Surat Airport (STV),100.9,Attari ICP,1025.8
NAMALGADH,NARMADA,487.0,521536,village,Malsar,20.26,ICD Surat (Sachana GIDC),87.21,Dahej Port,90.95,Surat Airport (STV),96.41,Attari ICP,1026.94
GAGAR,NARMADA,487.0,521537,village,Malsar,20.24,ICD Surat (Sachana GIDC),90.53,Dahej Port,93.75,Surat Airport (STV),99.8,Attari ICP,1024.59
AMLI,NARMADA,487.0,521538,village,Malsar,21.13,ICD Surat (Sachana GIDC),92.66,Dahej Port,95.99,Surat Airport (STV),102.04,Attari ICP,1023.44
GADIT,NARMADA,487.0,521539,village,Malsar,22.65,ICD Surat (Sachana GIDC),94.07,Dahej Port,98.05,Surat Airport (STV),103.6,Attari ICP,1023.15
MOTI CHIKHLI,NARMADA,487.0,521535,village,Malsar,19.62,ICD Surat (Sachana GIDC),94.77,Dahej Port,96.35,Surat Airport (STV),103.97,Attari ICP,1020.83
MAHUDIPADA,NARMADA,487.0,521524,village,Malsar,16.59,ICD Surat (Sachana GIDC),92.84,Dahej Port,92.82,Surat Airport (STV),101.72,Attari ICP,1020.81
NANI CHIKHLI,NARMADA,487.0,521525,village,Sinor,18.75,ICD Surat (Sachana GIDC),96.23,Dahej Port,96.8,Surat Airport (STV),105.33,Attari ICP,1019.16
BAMAN FALIYA,NARMADA,487.0,521523,village,Malsar,12.67,ICD Surat (Sachana GIDC),89.76,Dahej Port,87.2,Surat Airport (STV),98.1,Attari ICP,1021.09
MEDGAM,NARMADA,487.0,521522,village,Malsar,12.61,ICD Surat (Sachana GIDC),90.63,Dahej Port,87.98,Surat Airport (STV),99.0,Attari ICP,1020.46
KAKADVA,NARMADA,487.0,521520,village,Malsar,12.7,ICD Surat (Sachana GIDC),91.81,Dahej Port,89.1,Surat Airport (STV),100.22,Attari ICP,1019.64
KANPOR,NARMADA,487.0,521518,village,Malsar,14.62,ICD Surat (Sachana GIDC),94.71,Dahej Port,92.72,Surat Airport (STV),103.36,Attari ICP,1018.23
GHANTA,NARMADA,487.0,521519,village,Malsar,13.19,ICD Surat (Sachana GIDC),92.96,Dahej Port,90.4,Surat Airport (STV),101.44,Attari ICP,1018.99
CHITROL,NARMADA,487.0,521517,village,Sinor,15.41,ICD Surat (Sachana GIDC),95.31,Dahej Port,93.71,Surat Airport (STV),104.04,Attari ICP,1018.12
MAYASI,NARMADA,487.0,521516,village,Sinor,16.09,ICD Surat (Sachana GIDC),96.23,Dahej Port,94.91,Surat Airport (STV),105.04,Attari ICP,1017.74
GAMKUVA,NARMADA,487.0,521484,village,Malsar,9.64,ICD Surat (Sachana GIDC),92.52,Dahej Port,87.35,Surat Airport (STV),100.57,Attari ICP,1017.62
KHAMAR,NARMADA,487.0,521513,village,Sinor,17.83,ICD Surat (Sachana GIDC),98.71,Dahej Port,97.88,Surat Airport (STV),107.7,Attari ICP,1016.54
JUNARAJ,NARMADA,487.0,521532,village,Chandod,26.21,ICD Surat (Sachana GIDC),104.52,Dahej Port,109.49,Surat Airport (STV),114.54,Attari ICP,1018.24
PRATAPNAGAR,NARMADA,487.0,521521,village,Malsar,10.11,ICD Surat (Sachana GIDC),90.45,Dahej Port,85.73,Surat Airport (STV),98.47,Attari ICP,1019.32
MOTA HAIDVA,NARMADA,487.0,521515,village,Sinor,16.94,ICD Surat (Sachana GIDC),97.76,Dahej Port,96.61,Surat Airport (STV),106.66,Attari ICP,1016.9
NANA HAIDVA,NARMADA,487.0,521514,village,Sinor,15.58,ICD Surat (Sachana GIDC),98.85,Dahej Port,96.39,Surat Airport (STV),107.59,Attari ICP,1015.22
JITGADH,NARMADA,487.0,521509,village,Chandod,18.48,ICD Surat (Sachana GIDC),102.41,Dahej Port,102.06,Surat Airport (STV),111.59,Attari ICP,1014.65
KHOJALVASA,NARMADA,487.0,521485,village,Malsar,10.9,ICD Surat (Sachana GIDC),94.85,Dahej Port,90.1,Surat Airport (STV),103.08,Attari ICP,1016.29
DHARIKHEDA,NARMADA,487.0,521486,village,Malsar,9.84,ICD Surat (Sachana GIDC),93.97,Dahej Port,88.68,Surat Airport (STV),102.06,Attari ICP,1016.56
VANZAR,NARMADA,487.0,521510,village,Chandod,18.91,ICD Surat (Sachana GIDC),101.09,Dahej Port,100.92,Surat Airport (STV),110.26,Attari ICP,1015.6
SUNDARPURA,NARMADA,487.0,521508,village,Chandod,18.84,ICD Surat (Sachana GIDC),103.67,Dahej Port,103.65,Surat Airport (STV),112.94,Attari ICP,1014.16
JETPOR (RAMGADH),NARMADA,487.0,521493,village,Chandod,16.76,ICD Surat (Sachana GIDC),101.46,Dahej Port,99.6,Surat Airport (STV),110.39,Attari ICP,1014.01
REL,NARMADA,487.0,521482,village,Malsar,5.55,ICD Surat (Sachana GIDC),91.85,Dahej Port,83.17,Surat Airport (STV),99.3,Attari ICP,1016.13
NANI DABERI,NARMADA,487.0,521540,village,Sinor,24.32,ICD Surat (Sachana GIDC),95.44,Dahej Port,100.16,Surat Airport (STV),105.13,Attari ICP,1022.99
MANDAN (GADITVALUN),NARMADA,487.0,521534,village,Sinor,22.44,ICD Surat (Sachana GIDC),96.38,Dahej Port,99.51,Surat Airport (STV),105.87,Attari ICP,1021.12
MOVI,NARMADA,487.0,521527,village,Sinor,21.65,ICD Surat (Sachana GIDC),98.78,Dahej Port,100.58,Surat Airport (STV),108.16,Attari ICP,1018.61
JITNAGAR,NARMADA,487.0,521496,village,Chandod,20.82,ICD Surat (Sachana GIDC),102.75,Dahej Port,104.15,Surat Airport (STV),112.21,Attari ICP,1015.93
NANA LIMATVADA,NARMADA,487.0,521495,village,Chandod,17.05,ICD Surat (Sachana GIDC),102.49,Dahej Port,101.05,Surat Airport (STV),111.52,Attari ICP,1013.7
VERISALPARA,NARMADA,487.0,521492,village,Chandod,16.54,ICD Surat (Sachana GIDC),101.14,Dahej Port,99.01,Surat Airport (STV),110.02,Attari ICP,1014.01
KUMASGAM,NARMADA,487.0,521479,village,Sinor,10.26,ICD Surat (Sachana GIDC),95.91,Dahej Port,90.42,Surat Airport (STV),104.07,Attari ICP,1015.09
UMARVA,NARMADA,487.0,521483,village,Malsar,5.37,ICD Surat (Sachana GIDC),90.79,Dahej Port,81.21,Surat Airport (STV),98.03,Attari ICP,1016.46
RAMGADH,NARMADA,487.0,521494,village,Chandod,16.09,ICD Surat (Sachana GIDC),102.22,Dahej Port,99.96,Surat Airport (STV),111.12,Attari ICP,1013.22
TIMBI,NARMADA,487.0,521480,village,Malsar,7.5,ICD Surat (Sachana GIDC),94.0,Dahej Port,86.95,Surat Airport (STV),101.81,Attari ICP,1015.48
RAJUVADIA,NARMADA,487.0,521481,village,Malsar,6.63,ICD Surat (Sachana GIDC),91.88,Dahej Port,84.23,Surat Airport (STV),99.5,Attari ICP,1016.66
MOTA RAYPARA,NARMADA,487.0,521507,village,Chandod,20.71,ICD Surat (Sachana GIDC),106.16,Dahej Port,107.3,Surat Airport (STV),115.69,Attari ICP,1013.69
RINGNI,NARMADA,487.0,521490,village,Sinor,15.01,ICD Surat (Sachana GIDC),100.14,Dahej Port,96.79,Surat Airport (STV),108.8,Attari ICP,1013.73
NAVAGAM (RAMGADH),NARMADA,487.0,521491,village,Chandod,15.76,ICD Surat (Sachana GIDC),100.71,Dahej Port,97.73,Surat Airport (STV),109.44,Attari ICP,1013.64
TAROPA,NARMADA,487.0,521488,village,Sinor,12.75,ICD Surat (Sachana GIDC),97.94,Dahej Port,93.78,Surat Airport (STV),106.38,Attari ICP,1014.6
AMLETHA,NARMADA,487.0,521487,village,Sinor,11.34,ICD Surat (Sachana GIDC),97.02,Dahej Port,92.1,Surat Airport (STV),105.31,Attari ICP,1014.7
AKUVADA,NARMADA,487.0,521432,village,Sinor,8.24,ICD Surat (Sachana GIDC),95.99,Dahej Port,88.97,Surat Airport (STV),103.9,Attari ICP,1014.09
