village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Shanah,KULLU,26.0,8007632376,village,5,0.41,Delhi-Dehradun Expressway,129.74,Shimla,47.79,Chintpurni Marg,145.47,Deendayal Port (Kandla),1154.95,ICD Baddi,85.16,Kartarpur Sahib ICP,247.21,Sri Guru Ram Dass Jee International Airport (ATQ),260.64,MMLP Sangrur,204.17,Varanasi Multi-Modal Terminal,843.44,FCI Depot Dehradun,125.76,MANDI Toll Plaza,56.4
Piptudhar,KULLU,26.0,8007632377,village,5,1.69,Delhi-Dehradun Expressway,130.15,Shimla,46.56,Chintpurni Marg,144.01,Deendayal Port (Kandla),1153.9,ICD Baddi,83.82,Kartarpur Sahib ICP,245.76,Sri Guru Ram Dass Jee International Airport (ATQ),259.13,MMLP Sangrur,202.9,Varanasi Multi-Modal Terminal,844.34,FCI Depot Dehradun,126.24,MANDI Toll Plaza,55.58
Anas,KULLU,26.0,8007632378,village,5,0.91,Delhi-Dehradun Expressway,128.84,Shimla,46.04,Chintpurni Marg,144.71,Deendayal Port (Kandla),1153.18,ICD Baddi,83.46,Kartarpur Sahib ICP,246.48,Sri Guru Ram Dass Jee International Airport (ATQ),259.7,MMLP Sangrur,202.44,Varanasi Multi-Modal Terminal,843.14,FCI Depot Dehradun,124.94,MANDI Toll Plaza,56.82
Bajauri,KULLU,26.0,8007632379,village,5,1.1,Delhi-Dehradun Expressway,129.21,Shimla,46.35,Chintpurni Marg,144.66,Deendayal Port (Kandla),1153.53,ICD Baddi,83.73,Kartarpur Sahib ICP,246.42,Sri Guru Ram Dass Jee International Airport (ATQ),259.7,MMLP Sangrur,202.74,Varanasi Multi-Modal Terminal,843.42,FCI Depot Dehradun,125.29,MANDI Toll Plaza,56.52
Chibari,KULLU,26.0,8007632380,village,5,1.21,Delhi-Dehradun Expressway,128.97,Shimla,45.76,Chintpurni Marg,144.35,Deendayal Port (Kandla),1152.95,ICD Baddi,83.15,Kartarpur Sahib ICP,246.12,Sri Guru Ram Dass Jee International Airport (ATQ),259.33,MMLP Sangrur,202.15,Varanasi Multi-Modal Terminal,843.38,FCI Depot Dehradun,125.08,MANDI Toll Plaza,56.61
Shohchh,KULLU,26.0,8007632381,village,5,0.63,Delhi-Dehradun Expressway,128.28,Shimla,45.53,Chintpurni Marg,144.76,Deendayal Port (Kandla),1152.6,ICD Baddi,83.0,Kartarpur Sahib ICP,246.53,Sri Guru Ram Dass Jee International Airport (ATQ),259.67,MMLP Sangrur,201.95,Varanasi Multi-Modal Terminal,842.73,FCI Depot Dehradun,124.39,MANDI Toll Plaza,57.28
Bhoti,KULLU,26.0,8007632382,village,5,0.84,Delhi-Dehradun Expressway,127.99,Shimla,44.7,Chintpurni Marg,144.29,Deendayal Port (Kandla),1151.78,ICD Baddi,82.18,Kartarpur Sahib ICP,246.07,Sri Guru Ram Dass Jee International Airport (ATQ),259.12,MMLP Sangrur,201.11,Varanasi Multi-Modal Terminal,842.73,FCI Depot Dehradun,124.15,MANDI Toll Plaza,57.37
Dehra,KULLU,26.0,8007632383,village,5,2.05,Delhi-Dehradun Expressway,129.54,Shimla,45.34,Chintpurni Marg,143.48,Deendayal Port (Kandla),1152.67,ICD Baddi,82.63,Kartarpur Sahib ICP,245.25,Sri Guru Ram Dass Jee International Airport (ATQ),258.48,MMLP Sangrur,201.7,Varanasi Multi-Modal Terminal,844.14,FCI Depot Dehradun,125.68,MANDI Toll Plaza,55.9
Charmala,KULLU,26.0,8007632384,village,5,1.96,Delhi-Dehradun Expressway,129.14,Shimla,44.81,Chintpurni Marg,143.37,Deendayal Port (Kandla),1152.1,ICD Baddi,82.13,Kartarpur Sahib ICP,245.14,Sri Guru Ram Dass Jee International Airport (ATQ),258.3,MMLP Sangrur,201.17,Varanasi Multi-Modal Terminal,843.91,FCI Depot Dehradun,125.31,MANDI Toll Plaza,56.18
Dhanah,KULLU,26.0,8007632885,village,5,1.61,Delhi-Dehradun Expressway,128.81,Shimla,44.8,Chintpurni Marg,143.67,Deendayal Port (Kandla),1152.04,ICD Baddi,82.18,Kartarpur Sahib ICP,245.44,Sri Guru Ram Dass Jee International Airport (ATQ),258.57,MMLP Sangrur,201.19,Varanasi Multi-Modal Terminal,843.55,FCI Depot Dehradun,124.97,MANDI Toll Plaza,56.53
Dhar,KULLU,26.0,8007632886,village,5,1.62,Delhi-Dehradun Expressway,128.56,Shimla,44.36,Chintpurni Marg,143.5,Deendayal Port (Kandla),1151.59,ICD Baddi,81.75,Kartarpur Sahib ICP,245.28,Sri Guru Ram Dass Jee International Airport (ATQ),258.35,MMLP Sangrur,200.75,Varanasi Multi-Modal Terminal,843.45,FCI Depot Dehradun,124.74,MANDI Toll Plaza,56.69
Gharoli,KULLU,26.0,8007632887,village,5,2.18,Delhi-Dehradun Expressway,129.06,Shimla,44.3,Chintpurni Marg,143.0,Deendayal Port (Kandla),1151.62,ICD Baddi,81.61,Kartarpur Sahib ICP,244.77,Sri Guru Ram Dass Jee International Airport (ATQ),257.88,MMLP Sangrur,200.66,Varanasi Multi-Modal Terminal,844.01,FCI Depot Dehradun,125.26,MANDI Toll Plaza,56.14
Unnamed Isolated_dwelling,KULLU,26.0,8007632888,village,5,0.76,Delhi-Dehradun Expressway,127.47,Shimla,43.67,Chintpurni Marg,143.87,Deendayal Port (Kandla),1150.74,ICD Baddi,81.18,Kartarpur Sahib ICP,245.65,Sri Guru Ram Dass Jee International Airport (ATQ),258.58,MMLP Sangrur,200.09,Varanasi Multi-Modal Terminal,842.54,FCI Depot Dehradun,123.67,MANDI Toll Plaza,57.67
Kanon,KULLU,26.0,8007648654,village,5,4.61,Delhi-Dehradun Expressway,134.15,Shimla,52.13,Chintpurni Marg,145.5,Deendayal Port (Kandla),1159.67,ICD Baddi,89.06,Kartarpur Sahib ICP,247.13,Sri Guru Ram Dass Jee International Airport (ATQ),261.23,MMLP Sangrur,208.31,Varanasi Multi-Modal Terminal,846.53,FCI Depot Dehradun,130.01,MANDI Toll Plaza,53.26
Unnamed Isolated_dwelling,KULLU,26.0,8007648655,village,5,4.17,Delhi-Dehradun Expressway,133.73,Shimla,52.15,Chintpurni Marg,145.91,Deendayal Port (Kandla),1159.63,ICD Baddi,89.15,Kartarpur Sahib ICP,247.55,Sri Guru Ram Dass Jee International Airport (ATQ),261.62,MMLP Sangrur,208.37,Varanasi Multi-Modal Terminal,846.06,FCI Depot Dehradun,129.58,MANDI Toll Plaza,53.73
Unnamed Isolated_dwelling,KULLU,26.0,8007648656,village,5,3.78,Delhi-Dehradun Expressway,133.34,Shimla,52.0,Chintpurni Marg,146.12,Deendayal Port (Kandla),1159.43,ICD Baddi,89.05,Kartarpur Sahib ICP,247.77,Sri Guru Ram Dass Jee International Airport (ATQ),261.79,MMLP Sangrur,208.25,Varanasi Multi-Modal Terminal,845.7,FCI Depot Dehradun,129.2,MANDI Toll Plaza,54.09
Shahur,KULLU,26.0,8007648657,village,5,4.12,Delhi-Dehradun Expressway,133.61,Shimla,51.66,Chintpurni Marg,145.54,Deendayal Port (Kandla),1159.15,ICD Baddi,88.65,Kartarpur Sahib ICP,247.19,Sri Guru Ram Dass Jee International Airport (ATQ),261.21,MMLP Sangrur,207.87,Varanasi Multi-Modal Terminal,846.14,FCI Depot Dehradun,129.5,MANDI Toll Plaza,53.64
Maidhar,KULLU,26.0,8007648658,village,5,3.44,Delhi-Dehradun Expressway,133.01,Shimla,52.04,Chintpurni Marg,146.46,Deendayal Port (Kandla),1159.42,ICD Baddi,89.15,Kartarpur Sahib ICP,248.12,Sri Guru Ram Dass Jee International Airport (ATQ),262.12,MMLP Sangrur,208.32,Varanasi Multi-Modal Terminal,845.31,FCI Depot Dehradun,128.85,MANDI Toll Plaza,54.48
Satangidhar,KULLU,26.0,8007648659,village,5,3.03,Delhi-Dehradun Expressway,132.6,Shimla,51.76,Chintpurni Marg,146.57,Deendayal Port (Kandla),1159.1,ICD Baddi,88.92,Kartarpur Sahib ICP,248.24,Sri Guru Ram Dass Jee International Airport (ATQ),262.18,MMLP Sangrur,208.06,Varanasi Multi-Modal Terminal,844.97,FCI Depot Dehradun,128.45,MANDI Toll Plaza,54.81
Kulu,KULLU,26.0,8007648660,village,5,2.72,Delhi-Dehradun Expressway,132.28,Shimla,52.08,Chintpurni Marg,147.16,Deendayal Port (Kandla),1159.33,ICD Baddi,89.29,Kartarpur Sahib ICP,248.82,Sri Guru Ram Dass Jee International Airport (ATQ),262.76,MMLP Sangrur,208.41,Varanasi Multi-Modal Terminal,844.49,FCI Depot Dehradun,128.11,MANDI Toll Plaza,55.3
Jadani,KULLU,26.0,8007648661,village,5,2.7,Delhi-Dehradun Expressway,132.27,Shimla,51.9,Chintpurni Marg,147.0,Deendayal Port (Kandla),1159.17,ICD Baddi,89.11,Kartarpur Sahib ICP,248.67,Sri Guru Ram Dass Jee International Airport (ATQ),262.6,MMLP Sangrur,208.23,Varanasi Multi-Modal Terminal,844.55,FCI Depot Dehradun,128.11,MANDI Toll Plaza,55.23
Bag,KULLU,26.0,8007648662,village,5,2.78,Delhi-Dehradun Expressway,132.33,Shimla,51.58,Chintpurni Marg,146.64,Deendayal Port (Kandla),1158.89,ICD Baddi,88.76,Kartarpur Sahib ICP,248.31,Sri Guru Ram Dass Jee International Airport (ATQ),262.22,MMLP Sangrur,207.9,Varanasi Multi-Modal Terminal,844.76,FCI Depot Dehradun,128.19,MANDI Toll Plaza,55.02
Unnamed Hamlet,KULLU,26.0,8007648663,village,5,2.25,Delhi-Dehradun Expressway,131.82,Shimla,51.54,Chintpurni Marg,147.06,Deendayal Port (Kandla),1158.76,ICD Baddi,88.79,Kartarpur Sahib ICP,248.74,Sri Guru Ram Dass Jee International Airport (ATQ),262.6,MMLP Sangrur,207.89,Varanasi Multi-Modal Terminal,844.21,FCI Depot Dehradun,127.67,MANDI Toll Plaza,55.57
Shishu,KULLU,26.0,8007648664,village,5,2.51,Delhi-Dehradun Expressway,132.06,Shimla,52.07,Chintpurni Marg,147.35,Deendayal Port (Kandla),1159.29,ICD Baddi,89.32,Kartarpur Sahib ICP,249.02,Sri Guru Ram Dass Jee International Airport (ATQ),262.94,MMLP Sangrur,208.42,Varanasi Multi-Modal Terminal,844.25,FCI Depot Dehradun,127.88,MANDI Toll Plaza,55.54
Dero,KULLU,26.0,8007648665,village,5,2.26,Delhi-Dehradun Expressway,131.68,Shimla,52.37,Chintpurni Marg,147.97,Deendayal Port (Kandla),1159.49,ICD Baddi,89.68,Kartarpur Sahib ICP,249.64,Sri Guru Ram Dass Jee International Airport (ATQ),263.55,MMLP Sangrur,208.74,Varanasi Multi-Modal Terminal,843.71,FCI Depot Dehradun,127.48,MANDI Toll Plaza,56.09
Baland Hagi,KULLU,26.0,8007648666,village,5,1.81,Delhi-Dehradun Expressway,131.29,Shimla,51.98,Chintpurni Marg,147.95,Deendayal Port (Kandla),1159.06,ICD Baddi,89.33,Kartarpur Sahib ICP,249.63,Sri Guru Ram Dass Jee International Airport (ATQ),263.48,MMLP Sangrur,208.37,Varanasi Multi-Modal Terminal,843.44,FCI Depot Dehradun,127.1,MANDI Toll Plaza,56.34
Devidhar,KULLU,26.0,8007648667,village,5,1.4,Delhi-Dehradun Expressway,130.98,Shimla,51.26,Chintpurni Marg,147.55,Deendayal Port (Kandla),1158.35,ICD Baddi,88.62,Kartarpur Sahib ICP,249.25,Sri Guru Ram Dass Jee International Airport (ATQ),263.02,MMLP Sangrur,207.65,Varanasi Multi-Modal Terminal,843.4,FCI Depot Dehradun,126.82,MANDI Toll Plaza,56.37
Dharopa,KULLU,26.0,8007648668,village,5,0.56,Delhi-Dehradun Expressway,130.13,Shimla,50.96,Chintpurni Marg,148.02,Deendayal Port (Kandla),1157.91,ICD Baddi,88.41,Kartarpur Sahib ICP,249.73,Sri Guru Ram Dass Jee International Airport (ATQ),263.41,MMLP Sangrur,207.38,Varanasi Multi-Modal Terminal,842.61,FCI Depot Dehradun,125.98,MANDI Toll Plaza,57.16
Bael,KULLU,26.0,8007648669,village,5,0.63,Delhi-Dehradun Expressway,129.96,Shimla,52.02,Chintpurni Marg,149.14,Deendayal Port (Kandla),1158.83,ICD Baddi,89.54,Kartarpur Sahib ICP,250.84,Sri Guru Ram Dass Jee International Airport (ATQ),264.58,MMLP Sangrur,208.46,Varanasi Multi-Modal Terminal,841.99,FCI Depot Dehradun,125.75,MANDI Toll Plaza,57.8
Vaera,KULLU,26.0,8007648670,village,5,0.54,Delhi-Dehradun Expressway,128.39,Shimla,53.78,Chintpurni Marg,152.1,Deendayal Port (Kandla),1160.01,ICD Baddi,91.52,Kartarpur Sahib ICP,253.8,Sri Guru Ram Dass Jee International Airport (ATQ),267.5,MMLP Sangrur,210.23,Varanasi Multi-Modal Terminal,839.56,FCI Depot Dehradun,124.05,MANDI Toll Plaza,60.29
Talai,SHIMLA,33.0,8007648671,village,5,0.22,Delhi-Dehradun Expressway,127.65,Shimla,53.31,Chintpurni Marg,152.26,Deendayal Port (Kandla),1159.41,ICD Baddi,91.1,Kartarpur Sahib ICP,253.98,Sri Guru Ram Dass Jee International Airport (ATQ),267.59,MMLP Sangrur,209.75,Varanasi Multi-Modal Terminal,838.98,FCI Depot Dehradun,123.33,MANDI Toll Plaza,60.85
Alamu,SHIMLA,33.0,8007648672,village,5,0.19,Delhi-Dehradun Expressway,127.6,Shimla,54.03,Chintpurni Marg,152.96,Deendayal Port (Kandla),1160.02,ICD Baddi,91.84,Kartarpur Sahib ICP,254.67,Sri Guru Ram Dass Jee International Airport (ATQ),268.32,MMLP Sangrur,210.46,Varanasi Multi-Modal Terminal,838.62,FCI Depot Dehradun,123.24,MANDI Toll Plaza,61.24
Matrail,SHIMLA,33.0,8007648673,village,5,0.64,Delhi-Dehradun Expressway,127.95,Shimla,55.2,Chintpurni Marg,153.78,Deendayal Port (Kandla),1161.14,ICD Baddi,93.02,Kartarpur Sahib ICP,255.47,Sri Guru Ram Dass Jee International Airport (ATQ),269.22,MMLP Sangrur,211.64,Varanasi Multi-Modal Terminal,838.48,FCI Depot Dehradun,123.53,MANDI Toll Plaza,61.46
Kumsu,SHIMLA,33.0,8007648674,village,5,0.95,Delhi-Dehradun Expressway,127.56,Shimla,55.19,Chintpurni Marg,154.07,Deendayal Port (Kandla),1161.02,ICD Baddi,93.04,Kartarpur Sahib ICP,255.77,Sri Guru Ram Dass Jee International Airport (ATQ),269.49,MMLP Sangrur,211.61,Varanasi Multi-Modal Terminal,838.08,FCI Depot Dehradun,123.14,MANDI Toll Plaza,61.86
Naltinal,SHIMLA,33.0,8007648675,village,5,1.54,Delhi-Dehradun Expressway,127.82,Shimla,56.07,Chintpurni Marg,154.69,Deendayal Port (Kandla),1161.85,ICD Baddi,93.92,Kartarpur Sahib ICP,256.38,Sri Guru Ram Dass Jee International Airport (ATQ),270.17,MMLP Sangrur,212.49,Varanasi Multi-Modal Terminal,837.97,FCI Depot Dehradun,123.35,MANDI Toll Plaza,62.05
Unnamed Hamlet,SHIMLA,33.0,8007648676,village,5,1.98,Delhi-Dehradun Expressway,127.18,Shimla,55.97,Chintpurni Marg,155.11,Deendayal Port (Kandla),1161.58,ICD Baddi,93.87,Kartarpur Sahib ICP,256.8,Sri Guru Ram Dass Jee International Airport (ATQ),270.53,MMLP Sangrur,212.37,Varanasi Multi-Modal Terminal,837.33,FCI Depot Dehradun,122.71,MANDI Toll Plaza,62.67
Unnamed Isolated_dwelling,SHIMLA,33.0,8007648677,village,5,2.8,Delhi-Dehradun Expressway,127.05,Shimla,56.76,Chintpurni Marg,155.95,Deendayal Port (Kandla),1162.22,ICD Baddi,94.68,Kartarpur Sahib ICP,257.63,Sri Guru Ram Dass Jee International Airport (ATQ),271.39,MMLP Sangrur,213.14,Varanasi Multi-Modal Terminal,836.84,FCI Depot Dehradun,122.53,MANDI Toll Plaza,63.22
Baroli,SHIMLA,33.0,8007648678,village,5,3.19,Delhi-Dehradun Expressway,126.83,Shimla,56.98,Chintpurni Marg,156.33,Deendayal Port (Kandla),1162.34,ICD Baddi,94.92,Kartarpur Sahib ICP,258.02,Sri Guru Ram Dass Jee International Airport (ATQ),271.77,MMLP Sangrur,213.35,Varanasi Multi-Modal Terminal,836.51,FCI Depot Dehradun,122.3,MANDI Toll Plaza,63.58
Kamlau,SHIMLA,33.0,8007648679,village,5,2.9,Delhi-Dehradun Expressway,126.46,Shimla,56.33,Chintpurni Marg,156.01,Deendayal Port (Kandla),1161.67,ICD Baddi,94.28,Kartarpur Sahib ICP,257.71,Sri Guru Ram Dass Jee International Airport (ATQ),271.39,MMLP Sangrur,212.69,Varanasi Multi-Modal Terminal,836.41,FCI Depot Dehradun,121.96,MANDI Toll Plaza,63.61
Chhalaot,SHIMLA,33.0,8007648680,village,5,3.27,Delhi-Dehradun Expressway,126.14,Shimla,56.44,Chintpurni Marg,156.36,Deendayal Port (Kandla),1161.67,ICD Baddi,94.42,Kartarpur Sahib ICP,258.06,Sri Guru Ram Dass Jee International Airport (ATQ),271.72,MMLP Sangrur,212.78,Varanasi Multi-Modal Terminal,836.02,FCI Depot Dehradun,121.62,MANDI Toll Plaza,64.0
Gartor,SHIMLA,33.0,8007648681,village,5,4.01,Delhi-Dehradun Expressway,126.12,Shimla,57.26,Chintpurni Marg,157.13,Deendayal Port (Kandla),1162.36,ICD Baddi,95.25,Kartarpur Sahib ICP,258.83,Sri Guru Ram Dass Jee International Airport (ATQ),272.53,MMLP Sangrur,213.58,Varanasi Multi-Modal Terminal,835.64,FCI Depot Dehradun,121.56,MANDI Toll Plaza,64.46
Masarna,SHIMLA,33.0,8007648682,village,5,4.17,Delhi-Dehradun Expressway,125.81,Shimla,57.16,Chintpurni Marg,157.28,Deendayal Port (Kandla),1162.18,ICD Baddi,95.18,Kartarpur Sahib ICP,258.99,Sri Guru Ram Dass Jee International Airport (ATQ),272.65,MMLP Sangrur,213.47,Varanasi Multi-Modal Terminal,835.35,FCI Depot Dehradun,121.25,MANDI Toll Plaza,64.73
Unnamed Isolated_dwelling,SHIMLA,33.0,8007648683,village,5,5.36,Delhi-Dehradun Expressway,125.22,Shimla,57.95,Chintpurni Marg,158.47,Deendayal Port (Kandla),1162.65,ICD Baddi,96.01,Kartarpur Sahib ICP,260.17,Sri Guru Ram Dass Jee International Airport (ATQ),273.82,MMLP Sangrur,214.19,Varanasi Multi-Modal Terminal,834.37,FCI Depot Dehradun,120.61,MANDI Toll Plaza,65.78
Rasindli,SHIMLA,33.0,8007648684,village,5,4.94,Delhi-Dehradun Expressway,125.25,Shimla,57.5,Chintpurni Marg,158.02,Deendayal Port (Kandla),1162.28,ICD Baddi,95.55,Kartarpur Sahib ICP,259.73,Sri Guru Ram Dass Jee International Airport (ATQ),273.36,MMLP Sangrur,213.76,Varanasi Multi-Modal Terminal,834.61,FCI Depot Dehradun,120.67,MANDI Toll Plaza,65.49
Kareri,SHIMLA,33.0,8007663785,village,5,5.31,Delhi-Dehradun Expressway,124.85,Shimla,57.54,Chintpurni Marg,158.36,Deendayal Port (Kandla),1162.17,ICD Baddi,95.61,Kartarpur Sahib ICP,260.07,Sri Guru Ram Dass Jee International Airport (ATQ),273.66,MMLP Sangrur,213.76,Varanasi Multi-Modal Terminal,834.18,FCI Depot Dehradun,120.26,MANDI Toll Plaza,65.92
Dimni,SHIMLA,33.0,8007663787,village,5,9.77,Delhi-Dehradun Expressway,124.19,Shimla,61.88,Chintpurni Marg,162.94,Deendayal Port (Kandla),1165.54,ICD Baddi,100.03,Kartarpur Sahib ICP,264.62,Sri Guru Ram Dass Jee International Airport (ATQ),278.37,MMLP Sangrur,217.9,Varanasi Multi-Modal Terminal,831.45,FCI Depot Dehradun,119.36,MANDI Toll Plaza,69.16
Barshol,SHIMLA,33.0,8007663788,village,5,10.03,Delhi-Dehradun Expressway,124.59,Shimla,62.47,Chintpurni Marg,163.21,Deendayal Port (Kandla),1166.17,ICD Baddi,100.61,Kartarpur Sahib ICP,264.88,Sri Guru Ram Dass Jee International Airport (ATQ),278.7,MMLP Sangrur,218.51,Varanasi Multi-Modal Terminal,831.58,FCI Depot Dehradun,119.74,MANDI Toll Plaza,69.13
Ketu,SHIMLA,33.0,8007663789,village,5,10.01,Delhi-Dehradun Expressway,123.77,Shimla,61.8,Chintpurni Marg,163.16,Deendayal Port (Kandla),1165.32,ICD Baddi,99.97,Kartarpur Sahib ICP,264.85,Sri Guru Ram Dass Jee International Airport (ATQ),278.56,MMLP Sangrur,217.78,Varanasi Multi-Modal Terminal,831.06,FCI Depot Dehradun,118.94,MANDI Toll Plaza,69.52
Narog,SHIMLA,33.0,8007663790,village,5,10.45,Delhi-Dehradun Expressway,123.91,Shimla,62.39,Chintpurni Marg,163.62,Deendayal Port (Kandla),1165.85,ICD Baddi,100.56,Kartarpur Sahib ICP,265.3,Sri Guru Ram Dass Jee International Airport (ATQ),279.06,MMLP Sangrur,218.36,Varanasi Multi-Modal Terminal,830.91,FCI Depot Dehradun,119.05,MANDI Toll Plaza,69.76
Syarla,SHIMLA,33.0,8007663791,village,5,10.34,Delhi-Dehradun Expressway,123.58,Shimla,62.0,Chintpurni Marg,163.48,Deendayal Port (Kandla),1165.41,ICD Baddi,100.18,Kartarpur Sahib ICP,265.18,Sri Guru Ram Dass Jee International Airport (ATQ),278.88,MMLP Sangrur,217.96,Varanasi Multi-Modal Terminal,830.76,FCI Depot Dehradun,118.74,MANDI Toll Plaza,69.84
Majhali,SHIMLA,33.0,8007663792,village,5,11.18,Delhi-Dehradun Expressway,123.27,Shimla,62.67,Chintpurni Marg,164.34,Deendayal Port (Kandla),1165.83,ICD Baddi,100.86,Kartarpur Sahib ICP,266.03,Sri Guru Ram Dass Jee International Airport (ATQ),279.73,MMLP Sangrur,218.56,Varanasi Multi-Modal Terminal,830.11,FCI Depot Dehradun,118.39,MANDI Toll Plaza,70.57
Seri,SHIMLA,33.0,8007663793,village,5,10.83,Delhi-Dehradun Expressway,123.26,Shimla,62.27,Chintpurni Marg,163.97,Deendayal Port (Kandla),1165.51,ICD Baddi,100.46,Kartarpur Sahib ICP,265.66,Sri Guru Ram Dass Jee International Airport (ATQ),279.34,MMLP Sangrur,218.18,Varanasi Multi-Modal Terminal,830.3,FCI Depot Dehradun,118.4,MANDI Toll Plaza,70.32
Damrali,SHIMLA,33.0,8007663794,village,5,9.09,Delhi-Dehradun Expressway,123.58,Shimla,60.66,Chintpurni Marg,162.21,Deendayal Port (Kandla),1164.31,ICD Baddi,98.82,Kartarpur Sahib ICP,263.91,Sri Guru Ram Dass Jee International Airport (ATQ),277.55,MMLP Sangrur,216.66,Varanasi Multi-Modal Terminal,831.41,FCI Depot Dehradun,118.81,MANDI Toll Plaza,69.01
Chikhri,SHIMLA,33.0,8007663795,village,5,8.31,Delhi-Dehradun Expressway,124.36,Shimla,60.44,Chintpurni Marg,161.44,Deendayal Port (Kandla),1164.42,ICD Baddi,98.57,Kartarpur Sahib ICP,263.14,Sri Guru Ram Dass Jee International Airport (ATQ),276.84,MMLP Sangrur,216.53,Varanasi Multi-Modal Terminal,832.32,FCI Depot Dehradun,119.61,MANDI Toll Plaza,68.1
Theda,SHIMLA,33.0,8007663796,village,5,7.85,Delhi-Dehradun Expressway,124.17,Shimla,59.79,Chintpurni Marg,160.97,Deendayal Port (Kandla),1163.81,ICD Baddi,97.92,Kartarpur Sahib ICP,262.67,Sri Guru Ram Dass Jee International Airport (ATQ),276.32,MMLP Sangrur,215.88,Varanasi Multi-Modal Terminal,832.43,FCI Depot Dehradun,119.45,MANDI Toll Plaza,67.89
Chokaru,SHIMLA,33.0,8007663797,village,5,7.76,Delhi-Dehradun Expressway,123.41,Shimla,59.01,Chintpurni Marg,160.78,Deendayal Port (Kandla),1162.89,ICD Baddi,97.17,Kartarpur Sahib ICP,262.5,Sri Guru Ram Dass Jee International Airport (ATQ),276.04,MMLP Sangrur,215.06,Varanasi Multi-Modal Terminal,832.01,FCI Depot Dehradun,118.72,MANDI Toll Plaza,68.2
Unnamed Village,KULLU,26.0,8016496817,village,5,0.95,Delhi-Dehradun Expressway,129.2,Shimla,54.49,Chintpurni Marg,152.09,Deendayal Port (Kandla),1160.85,ICD Baddi,92.17,Kartarpur Sahib ICP,253.77,Sri Guru Ram Dass Jee International Airport (ATQ),267.59,MMLP Sangrur,210.95,Varanasi Multi-Modal Terminal,840.13,FCI Depot Dehradun,124.84,MANDI Toll Plaza,59.78
Unnamed Village,KULLU,26.0,8016496818,village,5,0.35,Delhi-Dehradun Expressway,128.83,Shimla,54.93,Chintpurni Marg,152.8,Deendayal Port (Kandla),1161.14,ICD Baddi,92.66,Kartarpur Sahib ICP,254.48,Sri Guru Ram Dass Jee International Airport (ATQ),268.3,MMLP Sangrur,211.38,Varanasi Multi-Modal Terminal,839.55,FCI Depot Dehradun,124.44,MANDI Toll Plaza,60.39
Unnamed Village,KULLU,26.0,8016496819,village,5,0.97,Delhi-Dehradun Expressway,129.31,Shimla,53.64,Chintpurni Marg,151.21,Deendayal Port (Kandla),1160.13,ICD Baddi,91.29,Kartarpur Sahib ICP,252.9,Sri Guru Ram Dass Jee International Airport (ATQ),266.68,MMLP Sangrur,210.1,Varanasi Multi-Modal Terminal,840.61,FCI Depot Dehradun,124.99,MANDI Toll Plaza,59.25
Shatahl,KULLU,26.0,8016496820,village,5,0.77,Delhi-Dehradun Expressway,129.67,Shimla,54.68,Chintpurni Marg,151.88,Deendayal Port (Kandla),1161.13,ICD Baddi,92.32,Kartarpur Sahib ICP,253.56,Sri Guru Ram Dass Jee International Airport (ATQ),267.43,MMLP Sangrur,211.14,Varanasi Multi-Modal Terminal,840.54,FCI Depot Dehradun,125.3,MANDI Toll Plaza,59.38
Nogli,SHIMLA,33.0,8016496821,village,5,0.3,Delhi-Dehradun Expressway,128.89,Shimla,55.68,Chintpurni Marg,153.46,Deendayal Port (Kandla),1161.81,ICD Baddi,93.42,Kartarpur Sahib ICP,255.14,Sri Guru Ram Dass Jee International Airport (ATQ),269.0,MMLP Sangrur,212.12,Varanasi Multi-Modal Terminal,839.27,FCI Depot Dehradun,124.46,MANDI Toll Plaza,60.72
Unnamed Hamlet,SHIMLA,33.0,8016496822,village,5,1.7,Delhi-Dehradun Expressway,128.02,Shimla,56.43,Chintpurni Marg,154.88,Deendayal Port (Kandla),1162.23,ICD Baddi,94.28,Kartarpur Sahib ICP,256.55,Sri Guru Ram Dass Jee International Airport (ATQ),270.38,MMLP Sangrur,212.86,Varanasi Multi-Modal Terminal,838.02,FCI Depot Dehradun,123.54,MANDI Toll Plaza,62.03
Khakhrola,SHIMLA,33.0,8016496823,village,5,2.48,Delhi-Dehradun Expressway,127.7,Shimla,56.99,Chintpurni Marg,155.66,Deendayal Port (Kandla),1162.61,ICD Baddi,94.87,Kartarpur Sahib ICP,257.33,Sri Guru Ram Dass Jee International Airport (ATQ),271.16,MMLP Sangrur,213.39,Varanasi Multi-Modal Terminal,837.42,FCI Depot Dehradun,123.18,MANDI Toll Plaza,62.68
