village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km,nearest_toll_plaza,dist_toll_plaza_km
Petman Island,SOUTH ANDAMANS,640,,village,4,4.72,Acharya Jagadish Chandra Bose Flyover,1243.76,Paradip,1116.49,Paradeep,1116.91,Paradip Port,1110.4,ICD Bhubaneswar,1165.48,Zorinpui ICP,1204.31,Biju Patnaik International Airport (BBI),1164.77,MMLP Visakhapatnam,1195.19,Paradip Terminal,1110.4,FCI Depot Bhubaneswar,1168.68,Pipili Toll Gate,1154.55
Unnamed,SOUTH ANDAMANS,640,,village,4,4.46,Acharya Jagadish Chandra Bose Flyover,1245.72,Paradip,1118.09,Paradeep,1118.52,Paradip Port,1112.02,ICD Bhubaneswar,1166.99,Zorinpui ICP,1206.64,Biju Patnaik International Airport (BBI),1166.28,MMLP Visakhapatnam,1196.02,Paradip Terminal,1112.02,FCI Depot Bhubaneswar,1170.19,Pipili Toll Gate,1156.04
Mangrove swamp,SOUTH ANDAMANS,640,,village,4,3.14,Acharya Jagadish Chandra Bose Flyover,1246.69,Paradip,1118.53,Paradeep,1118.95,Paradip Port,1112.47,ICD Bhubaneswar,1167.29,Zorinpui ICP,1208.38,Biju Patnaik International Airport (BBI),1166.57,MMLP Visakhapatnam,1195.53,Paradip Terminal,1112.47,FCI Depot Bhubaneswar,1170.49,Pipili Toll Gate,1156.32
James Island,SOUTH ANDAMANS,640,,village,4,2.69,Acharya Jagadish Chandra Bose Flyover,1246.34,Paradip,1118.12,Paradeep,1118.55,Paradip Port,1112.07,ICD Bhubaneswar,1166.88,Zorinpui ICP,1208.18,Biju Patnaik International Airport (BBI),1166.16,MMLP Visakhapatnam,1195.08,Paradip Terminal,1112.07,FCI Depot Bhubaneswar,1170.08,Pipili Toll Gate,1155.91
Petrie Island,SOUTH ANDAMANS,640,,village,4,11.28,Acharya Jagadish Chandra Bose Flyover,1238.15,Paradip,1107.08,Paradeep,1107.5,Paradip Port,1101.08,ICD Bhubaneswar,1155.23,Zorinpui ICP,1205.86,Biju Patnaik International Airport (BBI),1154.48,MMLP Visakhapatnam,1180.65,Paradip Terminal,1101.08,FCI Depot Bhubaneswar,1158.44,Pipili Toll Gate,1144.18
Defence Island,SOUTH ANDAMANS,640,,village,4,8.48,Acharya Jagadish Chandra Bose Flyover,1241.66,Paradip,1110.64,Paradeep,1111.06,Paradip Port,1104.64,ICD Bhubaneswar,1158.78,Zorinpui ICP,1208.85,Biju Patnaik International Airport (BBI),1158.02,MMLP Visakhapatnam,1183.86,Paradip Terminal,1104.64,FCI Depot Bhubaneswar,1161.98,Pipili Toll Gate,1147.72
Unnamed,SOUTH ANDAMANS,640,,village,4,7.19,Acharya Jagadish Chandra Bose Flyover,1244.0,Paradip,1112.85,Paradeep,1113.27,Paradip Port,1106.86,ICD Bhubaneswar,1160.93,Zorinpui ICP,1211.11,Biju Patnaik International Airport (BBI),1160.18,MMLP Visakhapatnam,1185.6,Paradip Terminal,1106.86,FCI Depot Bhubaneswar,1164.14,Srikakulam Toll Plaza,1149.74
Unnamed,SOUTH ANDAMANS,640,,village,4,2.03,Acharya Jagadish Chandra Bose Flyover,1278.47,Paradip,1145.75,Paradeep,1146.17,Paradip Port,1139.81,ICD Bhubaneswar,1193.19,Zorinpui ICP,1244.07,Biju Patnaik International Airport (BBI),1192.39,MMLP Visakhapatnam,1212.05,Paradip Terminal,1139.81,FCI Depot Bhubaneswar,1196.4,Srikakulam Toll Plaza,1179.02
Unnamed,SOUTH ANDAMANS,640,,village,4,2.26,Acharya Jagadish Chandra Bose Flyover,1277.73,Paradip,1145.1,Paradeep,1145.51,Paradip Port,1139.16,ICD Bhubaneswar,1192.56,Zorinpui ICP,1243.26,Biju Patnaik International Airport (BBI),1191.77,MMLP Visakhapatnam,1211.62,Paradip Terminal,1139.16,FCI Depot Bhubaneswar,1195.77,Srikakulam Toll Plaza,1178.5
Unnamed,SOUTH ANDAMANS,640,,village,4,5.37,Acharya Jagadish Chandra Bose Flyover,1238.27,Paradip,1111.87,Paradeep,1112.3,Paradip Port,1105.76,ICD Bhubaneswar,1161.11,Zorinpui ICP,1198.04,Biju Patnaik International Airport (BBI),1160.41,MMLP Visakhapatnam,1192.55,Paradip Terminal,1105.76,FCI Depot Bhubaneswar,1164.3,Pipili Toll Gate,1150.21
Unnamed,SOUTH ANDAMANS,640,,village,4,7.76,Acharya Jagadish Chandra Bose Flyover,1241.9,Paradip,1115.53,Paradeep,1115.96,Paradip Port,1109.43,ICD Bhubaneswar,1164.75,Zorinpui ICP,1201.15,Biju Patnaik International Airport (BBI),1164.06,MMLP Visakhapatnam,1195.83,Paradip Terminal,1109.43,FCI Depot Bhubaneswar,1167.95,Pipili Toll Gate,1153.85
North Sentinel Island (SA),SOUTH ANDAMANS,640,,village,4,46.58,Acharya Jagadish Chandra Bose Flyover,1270.11,Paradip,1126.69,Paradeep,1127.08,Paradip Port,1120.99,ICD Bhubaneswar,1171.55,Zorinpui ICP,1255.08,Biju Patnaik International Airport (BBI),1170.62,MMLP Visakhapatnam,1176.96,Paradip Terminal,1120.99,FCI Depot Bhubaneswar,1174.78,Srikakulam Toll Plaza,1149.21
Unnamed,SOUTH ANDAMANS,640,,village,4,47.11,Acharya Jagadish Chandra Bose Flyover,1265.79,Paradip,1122.43,Paradeep,1122.82,Paradip Port,1116.73,ICD Bhubaneswar,1167.34,Zorinpui ICP,1251.16,Biju Patnaik International Airport (BBI),1166.41,MMLP Visakhapatnam,1173.31,Paradip Terminal,1116.73,FCI Depot Bhubaneswar,1170.57,Srikakulam Toll Plaza,1145.28
Unnamed,SOUTH ANDAMANS,640,,village,4,49.46,Acharya Jagadish Chandra Bose Flyover,1265.46,Paradip,1121.59,Paradeep,1121.98,Paradip Port,1115.91,ICD Bhubaneswar,1166.38,Zorinpui ICP,1251.75,Biju Patnaik International Airport (BBI),1165.44,MMLP Visakhapatnam,1171.7,Paradip Terminal,1115.91,FCI Depot Bhubaneswar,1169.61,Srikakulam Toll Plaza,1143.92
Unnamed,SOUTH ANDAMANS,640,,village,4,47.2,Acharya Jagadish Chandra Bose Flyover,1274.39,Paradip,1130.66,Paradeep,1131.04,Paradip Port,1124.97,ICD Bhubaneswar,1175.4,Zorinpui ICP,1259.39,Biju Patnaik International Airport (BBI),1174.46,MMLP Visakhapatnam,1179.92,Paradip Terminal,1124.97,FCI Depot Bhubaneswar,1178.63,Srikakulam Toll Plaza,1152.6
Unnamed,SOUTH ANDAMANS,640,,village,4,45.46,Acharya Jagadish Chandra Bose Flyover,1275.27,Paradip,1131.89,Paradeep,1132.28,Paradip Port,1126.2,ICD Bhubaneswar,1176.72,Zorinpui ICP,1259.55,Biju Patnaik International Airport (BBI),1175.79,MMLP Visakhapatnam,1181.63,Paradip Terminal,1126.2,FCI Depot Bhubaneswar,1179.95,Srikakulam Toll Plaza,1154.16
Unnamed,SOUTH ANDAMANS,640,,village,4,43.96,Acharya Jagadish Chandra Bose Flyover,1275.26,Paradip,1132.21,Paradeep,1132.6,Paradip Port,1126.51,ICD Bhubaneswar,1177.13,Zorinpui ICP,1258.98,Biju Patnaik International Airport (BBI),1176.2,MMLP Visakhapatnam,1182.48,Paradip Terminal,1126.51,FCI Depot Bhubaneswar,1180.35,Srikakulam Toll Plaza,1154.84
Unnamed,SOUTH ANDAMANS,640,,village,4,42.66,Acharya Jagadish Chandra Bose Flyover,1269.56,Paradip,1127.02,Paradeep,1127.41,Paradip Port,1121.31,ICD Bhubaneswar,1172.11,Zorinpui ICP,1253.07,Biju Patnaik International Airport (BBI),1171.19,MMLP Visakhapatnam,1178.79,Paradip Terminal,1121.31,FCI Depot Bhubaneswar,1175.34,Srikakulam Toll Plaza,1150.52
Unnamed,SOUTH ANDAMANS,640,,village,4,42.59,Acharya Jagadish Chandra Bose Flyover,1267.64,Paradip,1125.2,Paradeep,1125.58,Paradip Port,1119.47,ICD Bhubaneswar,1170.32,Zorinpui ICP,1251.21,Biju Patnaik International Airport (BBI),1169.4,MMLP Visakhapatnam,1177.33,Paradip Terminal,1119.47,FCI Depot Bhubaneswar,1173.55,Srikakulam Toll Plaza,1148.91
Unnamed,SOUTH ANDAMANS,640,,village,4,6.01,Acharya Jagadish Chandra Bose Flyover,1267.38,Paradip,1133.25,Paradeep,1133.66,Paradip Port,1127.34,ICD Bhubaneswar,1180.43,Zorinpui ICP,1236.72,Biju Patnaik International Airport (BBI),1179.62,MMLP Visakhapatnam,1198.61,Paradip Terminal,1127.34,FCI Depot Bhubaneswar,1183.64,Srikakulam Toll Plaza,1165.69
Tirur (JA),SOUTH ANDAMANS,640,645509,village,4,4.48,Acharya Jagadish Chandra Bose Flyover,1265.86,Paradip,1132.55,Paradeep,1132.96,Paradip Port,1126.61,ICD Bhubaneswar,1179.94,Zorinpui ICP,1233.97,Biju Patnaik International Airport (BBI),1179.14,MMLP Visakhapatnam,1199.36,Paradip Terminal,1126.61,FCI Depot Bhubaneswar,1183.15,Srikakulam Toll Plaza,1165.92
Caddlegunj (RV) (incl. Sona Pahar & Hazari Bagh (J,SOUTH ANDAMANS,640,645465,village,4,0.12,Acharya Jagadish Chandra Bose Flyover,1270.0,Paradip,1136.98,Paradeep,1137.39,Paradip Port,1131.04,ICD Bhubaneswar,1184.41,Zorinpui ICP,1237.11,Biju Patnaik International Airport (BBI),1183.61,MMLP Visakhapatnam,1203.78,Paradip Terminal,1131.04,FCI Depot Bhubaneswar,1187.62,Srikakulam Toll Plaza,1170.42
Bambooflat (CT),SOUTH ANDAMANS,640,,village,4,3.69,Acharya Jagadish Chandra Bose Flyover,1270.67,Paradip,1139.44,Paradeep,1139.85,Paradip Port,1133.46,ICD Bhubaneswar,1187.29,Zorinpui ICP,1234.66,Biju Patnaik International Airport (BBI),1186.51,MMLP Visakhapatnam,1208.93,Paradip Terminal,1133.46,FCI Depot Bhubaneswar,1190.49,Srikakulam Toll Plaza,1174.67
Jirkatang No. 2 (RV)*,SOUTH ANDAMANS,640,645442,village,4,0.08,Acharya Jagadish Chandra Bose Flyover,1255.66,Paradip,1124.55,Paradeep,1124.97,Paradip Port,1118.56,ICD Bhubaneswar,1172.55,Zorinpui ICP,1221.26,Biju Patnaik International Airport (BBI),1171.78,MMLP Visakhapatnam,1195.97,Paradip Terminal,1118.56,FCI Depot Bhubaneswar,1175.75,Srikakulam Toll Plaza,1160.78
North Brother Island,SOUTH ANDAMANS,640,,village,4,68.4,Acharya Jagadish Chandra Bose Flyover,1344.91,Paradip,1204.98,Paradeep,1205.37,Paradip Port,1199.24,ICD Bhubaneswar,1250.15,Zorinpui ICP,1315.5,Biju Patnaik International Airport (BBI),1249.23,MMLP Visakhapatnam,1252.55,Paradip Terminal,1199.24,FCI Depot Visakhapatnam,1252.55,Srikakulam Toll Plaza,1227.08
Unnamed,SOUTH ANDAMANS,640,,village,4,9.94,Acharya Jagadish Chandra Bose Flyover,1290.4,Paradip,1156.27,Paradeep,1156.68,Paradip Port,1150.37,ICD Bhubaneswar,1203.27,Zorinpui ICP,1257.02,Biju Patnaik International Airport (BBI),1202.45,MMLP Visakhapatnam,1219.01,Paradip Terminal,1150.37,FCI Depot Bhubaneswar,1206.49,Srikakulam Toll Plaza,1187.4
Unnamed,SOUTH ANDAMANS,640,,village,4,2.49,Acharya Jagadish Chandra Bose Flyover,1283.87,Paradip,1150.71,Paradeep,1151.12,Paradip Port,1144.78,ICD Bhubaneswar,1198.0,Zorinpui ICP,1249.58,Biju Patnaik International Airport (BBI),1197.19,MMLP Visakhapatnam,1215.71,Paradip Terminal,1144.78,FCI Depot Bhubaneswar,1201.21,Srikakulam Toll Plaza,1183.21
Dhanikhari (RV),SOUTH ANDAMANS,640,645481,village,4,0.45,Acharya Jagadish Chandra Bose Flyover,1280.78,Paradip,1147.38,Paradeep,1147.79,Paradip Port,1141.46,ICD Bhubaneswar,1194.64,Zorinpui ICP,1247.28,Biju Patnaik International Airport (BBI),1193.83,MMLP Visakhapatnam,1212.34,Paradip Terminal,1141.46,FCI Depot Bhubaneswar,1197.85,Srikakulam Toll Plaza,1179.81
Unnamed,SOUTH ANDAMANS,640,,village,4,1.68,Acharya Jagadish Chandra Bose Flyover,1245.46,Paradip,1115.75,Paradeep,1116.17,Paradip Port,1109.72,ICD Bhubaneswar,1164.16,Zorinpui ICP,1209.95,Biju Patnaik International Airport (BBI),1163.42,MMLP Visakhapatnam,1190.52,Paradip Terminal,1109.72,FCI Depot Bhubaneswar,1167.36,Pipili Toll Gate,1153.14
Unnamed,SOUTH ANDAMANS,640,,village,4,10.11,Acharya Jagadish Chandra Bose Flyover,1261.2,Paradip,1132.04,Paradeep,1132.47,Paradip Port,1126.02,ICD Bhubaneswar,1180.46,Zorinpui ICP,1222.81,Biju Patnaik International Airport (BBI),1179.72,MMLP Visakhapatnam,1205.82,Paradip Terminal,1126.02,FCI Depot Bhubaneswar,1183.66,Pipili Toll Gate,1169.44
Unnamed,SOUTH ANDAMANS,640,,village,4,2.9,Acharya Jagadish Chandra Bose Flyover,1269.82,Paradip,1137.9,Paradeep,1138.32,Paradip Port,1131.94,ICD Bhubaneswar,1185.6,Zorinpui ICP,1235.08,Biju Patnaik International Airport (BBI),1184.81,MMLP Visakhapatnam,1206.43,Paradip Terminal,1131.94,FCI Depot Bhubaneswar,1188.8,Srikakulam Toll Plaza,1172.48
Unnamed,SOUTH ANDAMANS,640,,village,4,3.99,Acharya Jagadish Chandra Bose Flyover,1269.99,Paradip,1138.31,Paradeep,1138.73,Paradip Port,1132.35,ICD Bhubaneswar,1186.06,Zorinpui ICP,1234.82,Biju Patnaik International Airport (BBI),1185.29,MMLP Visakhapatnam,1207.2,Paradip Terminal,1132.35,FCI Depot Bhubaneswar,1189.27,Srikakulam Toll Plaza,1173.13
Unnamed,SOUTH ANDAMANS,640,,village,4,4.06,Acharya Jagadish Chandra Bose Flyover,1270.67,Paradip,1139.06,Paradeep,1139.48,Paradip Port,1133.09,ICD Bhubaneswar,1186.82,Zorinpui ICP,1235.3,Biju Patnaik International Airport (BBI),1186.04,MMLP Visakhapatnam,1207.97,Paradip Terminal,1133.09,FCI Depot Bhubaneswar,1190.03,Srikakulam Toll Plaza,1173.91
Unnamed,SOUTH ANDAMANS,640,,village,4,3.54,Acharya Jagadish Chandra Bose Flyover,1272.01,Paradip,1140.14,Paradeep,1140.56,Paradip Port,1134.18,ICD Bhubaneswar,1187.83,Zorinpui ICP,1236.93,Biju Patnaik International Airport (BBI),1187.05,MMLP Visakhapatnam,1208.49,Paradip Terminal,1134.18,FCI Depot Bhubaneswar,1191.04,Srikakulam Toll Plaza,1174.64
Unnamed,SOUTH ANDAMANS,640,,village,4,6.95,Acharya Jagadish Chandra Bose Flyover,1286.95,Paradip,1152.86,Paradeep,1153.27,Paradip Port,1146.95,ICD Bhubaneswar,1199.9,Zorinpui ICP,1253.92,Biju Patnaik International Airport (BBI),1199.08,MMLP Visakhapatnam,1216.03,Paradip Terminal,1146.95,FCI Depot Bhubaneswar,1203.11,Srikakulam Toll Plaza,1184.22
Babby Island,SOUTH ANDAMANS,640,,village,4,4.0,Acharya Jagadish Chandra Bose Flyover,1222.29,Paradip,1097.02,Paradeep,1097.46,Paradip Port,1090.89,ICD Bhubaneswar,1146.66,Zorinpui ICP,1182.19,Biju Patnaik International Airport (BBI),1145.99,MMLP Visakhapatnam,1181.34,Paradip Terminal,1090.89,FCI Depot Bhubaneswar,1149.85,Pipili Toll Gate,1135.83
Oralkaicha Island,SOUTH ANDAMANS,640,,village,4,0.87,Acharya Jagadish Chandra Bose Flyover,1224.54,Paradip,1099.87,Paradeep,1100.31,Paradip Port,1093.72,ICD Bhubaneswar,1149.62,Zorinpui ICP,1183.14,Biju Patnaik International Airport (BBI),1148.96,MMLP Visakhapatnam,1184.81,Paradip Terminal,1093.72,FCI Depot Bhubaneswar,1152.81,Pipili Toll Gate,1138.81
Unnamed,SOUTH ANDAMANS,640,,village,4,0.36,Acharya Jagadish Chandra Bose Flyover,1225.13,Paradip,1100.38,Paradeep,1100.82,Paradip Port,1094.24,ICD Bhubaneswar,1150.11,Zorinpui ICP,1183.78,Biju Patnaik International Airport (BBI),1149.45,MMLP Visakhapatnam,1185.14,Paradip Terminal,1094.24,FCI Depot Bhubaneswar,1153.3,Pipili Toll Gate,1139.3
Bonig Island,SOUTH ANDAMANS,640,,village,4,1.37,Acharya Jagadish Chandra Bose Flyover,1227.77,Paradip,1102.58,Paradeep,1103.01,Paradip Port,1096.44,ICD Bhubaneswar,1152.18,Zorinpui ICP,1186.85,Biju Patnaik International Airport (BBI),1151.51,MMLP Visakhapatnam,1186.33,Paradip Terminal,1096.44,FCI Depot Bhubaneswar,1155.37,Pipili Toll Gate,1141.34
Unnamed,SOUTH ANDAMANS,640,,village,4,32.94,Acharya Jagadish Chandra Bose Flyover,1242.63,Paradip,1125.03,Paradeep,1125.48,Paradip Port,1118.74,ICD Bhubaneswar,1176.23,Zorinpui ICP,1186.99,Biju Patnaik International Airport (BBI),1175.64,MMLP Visakhapatnam,1218.34,Paradip Terminal,1118.74,FCI Depot Bhubaneswar,1179.4,Pipili Toll Gate,1165.63
Unnamed,SOUTH ANDAMANS,640,,village,4,31.13,Acharya Jagadish Chandra Bose Flyover,1233.89,Paradip,1117.34,Paradeep,1117.8,Paradip Port,1111.03,ICD Bhubaneswar,1168.85,Zorinpui ICP,1177.61,Biju Patnaik International Airport (BBI),1168.28,MMLP Visakhapatnam,1213.22,Paradip Terminal,1111.03,FCI Depot Bhubaneswar,1172.01,Pipili Toll Gate,1158.29
Unnamed,SOUTH ANDAMANS,640,,village,4,31.06,Acharya Jagadish Chandra Bose Flyover,1233.61,Paradip,1117.08,Paradeep,1117.54,Paradip Port,1110.77,ICD Bhubaneswar,1168.59,Zorinpui ICP,1177.33,Biju Patnaik International Airport (BBI),1168.02,MMLP Visakhapatnam,1213.01,Paradip Terminal,1110.77,FCI Depot Bhubaneswar,1171.76,Pipili Toll Gate,1158.04
Unnamed,SOUTH ANDAMANS,640,,village,4,30.0,Acharya Jagadish Chandra Bose Flyover,1233.0,Paradip,1116.27,Paradeep,1116.73,Paradip Port,1109.97,ICD Bhubaneswar,1167.74,Zorinpui ICP,1177.12,Biju Patnaik International Airport (BBI),1167.17,MMLP Visakhapatnam,1211.99,Paradip Terminal,1109.97,FCI Depot Bhubaneswar,1170.91,Pipili Toll Gate,1157.19
Unnamed,SOUTH ANDAMANS,640,,village,4,34.77,Acharya Jagadish Chandra Bose Flyover,1243.0,Paradip,1125.87,Paradeep,1126.33,Paradip Port,1119.58,ICD Bhubaneswar,1177.18,Zorinpui ICP,1186.52,Biju Patnaik International Airport (BBI),1176.6,MMLP Visakhapatnam,1219.84,Paradip Terminal,1119.58,FCI Depot Bhubaneswar,1180.35,Pipili Toll Gate,1166.59
Unnamed,SOUTH ANDAMANS,640,,village,4,29.35,Acharya Jagadish Chandra Bose Flyover,1242.94,Paradip,1124.1,Paradeep,1124.55,Paradip Port,1117.84,ICD Bhubaneswar,1175.02,Zorinpui ICP,1189.36,Biju Patnaik International Airport (BBI),1174.42,MMLP Visakhapatnam,1215.54,Paradip Terminal,1117.84,FCI Depot Bhubaneswar,1178.19,Pipili Toll Gate,1164.37
West Sister Island,SOUTH ANDAMANS,640,,village,4,51.24,Acharya Jagadish Chandra Bose Flyover,1330.83,Paradip,1193.71,Paradeep,1194.11,Paradip Port,1187.9,ICD Bhubaneswar,1239.68,Zorinpui ICP,1298.07,Biju Patnaik International Airport (BBI),1238.8,MMLP Visakhapatnam,1247.29,Paradip Terminal,1187.9,FCI Depot Bhubaneswar,1242.9,Srikakulam Toll Plaza,1219.52
Clyde Island,SOUTH ANDAMANS,640,,village,4,7.4,Acharya Jagadish Chandra Bose Flyover,1245.67,Paradip,1114.14,Paradeep,1114.55,Paradip Port,1108.15,ICD Bhubaneswar,1162.11,Zorinpui ICP,1213.23,Biju Patnaik International Airport (BBI),1161.35,MMLP Visakhapatnam,1186.08,Paradip Terminal,1108.15,FCI Depot Bhubaneswar,1165.32,Srikakulam Toll Plaza,1150.53
Montgomery Island,SOUTH ANDAMANS,640,,village,4,11.61,Acharya Jagadish Chandra Bose Flyover,1240.96,Paradip,1109.16,Paradeep,1109.58,Paradip Port,1103.18,ICD Bhubaneswar,1157.11,Zorinpui ICP,1209.57,Biju Patnaik International Airport (BBI),1156.34,MMLP Visakhapatnam,1181.25,Paradip Terminal,1103.18,FCI Depot Bhubaneswar,1160.31,Srikakulam Toll Plaza,1145.56
South Andaman RF,SOUTH ANDAMANS,640,,village,4,4.4,Acharya Jagadish Chandra Bose Flyover,1249.87,Paradip,1121.15,Paradeep,1121.58,Paradip Port,1115.11,ICD Bhubaneswar,1169.76,Zorinpui ICP,1212.13,Biju Patnaik International Airport (BBI),1169.03,MMLP Visakhapatnam,1196.93,Paradip Terminal,1115.11,FCI Depot Bhubaneswar,1172.96,Pipili Toll Gate,1158.77
RF,SOUTH ANDAMANS,640,,village,4,2.32,Acharya Jagadish Chandra Bose Flyover,1242.87,Paradip,1115.11,Paradeep,1115.53,Paradip Port,1109.04,ICD Bhubaneswar,1163.99,Zorinpui ICP,1204.37,Biju Patnaik International Airport (BBI),1163.28,MMLP Visakhapatnam,1193.17,Paradip Terminal,1109.04,FCI Depot Bhubaneswar,1167.19,Pipili Toll Gate,1153.05
Unnamed,SOUTH ANDAMANS,640,,village,4,9.5,Acharya Jagadish Chandra Bose Flyover,1217.24,Paradip,1091.27,Paradeep,1091.7,Paradip Port,1085.14,ICD Bhubaneswar,1140.78,Zorinpui ICP,1178.99,Biju Patnaik International Airport (BBI),1140.1,MMLP Visakhapatnam,1175.14,Paradip Terminal,1085.14,FCI Depot Bhubaneswar,1143.97,Pipili Toll Gate,1129.93
Stewart Island,NORTH AND MIDDLE ANDAMAN,639,645291,village,4,8.72,Acharya Jagadish Chandra Bose Flyover,1146.23,Paradip,1036.75,Paradeep,1037.23,Paradip Port,1030.25,ICD Bhubaneswar,1090.5,Zorinpui ICP,1090.3,Biju Patnaik International Airport (BBI),1090.07,MMLP Kolkata,1148.34,Paradip Terminal,1030.25,FCI Depot Bhubaneswar,1093.64,Pipili Toll Gate,1080.34
Nabagram (RV),NORTH AND MIDDLE ANDAMAN,639,645232,village,4,2.23,Acharya Jagadish Chandra Bose Flyover,1131.72,Paradip,1024.79,Paradeep,1025.28,Paradip Port,1018.24,ICD Bhubaneswar,1079.2,Zorinpui ICP,1073.77,Biju Patnaik International Airport (BBI),1078.81,MMLP Kolkata,1133.81,Paradip Terminal,1018.24,FCI Depot Bhubaneswar,1082.33,Pipili Toll Gate,1069.16
Kishori Nagar (RV),NORTH AND MIDDLE ANDAMAN,639,645234,village,4,0.39,Acharya Jagadish Chandra Bose Flyover,1126.87,Paradip,1018.87,Paradeep,1019.35,Paradip Port,1012.32,ICD Bhubaneswar,1073.1,Zorinpui ICP,1071.45,Biju Patnaik International Airport (BBI),1072.69,MMLP Kolkata,1128.97,Paradip Terminal,1012.32,FCI Depot Bhubaneswar,1076.23,Pipili Toll Gate,1063.02
Sitanagar (RV),NORTH AND MIDDLE ANDAMAN,639,645220,village,4,0.82,Acharya Jagadish Chandra Bose Flyover,1124.08,Paradip,1018.17,Paradeep,1018.66,Paradip Port,1011.59,ICD Bhubaneswar,1072.86,Zorinpui ICP,1065.63,Biju Patnaik International Airport (BBI),1072.49,MMLP Kolkata,1126.16,Paradip Terminal,1011.59,FCI Depot Bhubaneswar,1075.98,Pipili Toll Gate,1062.86
Khudirampur (RV),NORTH AND MIDDLE ANDAMAN,639,645231,village,4,1.72,Acharya Jagadish Chandra Bose Flyover,1126.89,Paradip,1021.64,Paradeep,1022.13,Paradip Port,1015.04,ICD Bhubaneswar,1076.43,Zorinpui ICP,1066.93,Biju Patnaik International Airport (BBI),1076.06,MMLP Kolkata,1128.96,Paradip Terminal,1015.04,FCI Depot Bhubaneswar,1079.55,Pipili Toll Gate,1066.45
Ramakrishnagram (RV),NORTH AND MIDDLE ANDAMAN,639,645224,village,4,0.57,Acharya Jagadish Chandra Bose Flyover,1125.25,Paradip,1020.69,Paradeep,1021.19,Paradip Port,1014.09,ICD Bhubaneswar,1075.65,Zorinpui ICP,1064.38,Biju Patnaik International Airport (BBI),1075.29,MMLP Kolkata,1127.31,Paradip Terminal,1014.09,FCI Depot Bhubaneswar,1078.76,Pipili Toll Gate,1065.7
Diglipur (RV),NORTH AND MIDDLE ANDAMAN,639,645223,village,4,0.31,Acharya Jagadish Chandra Bose Flyover,1124.35,Paradip,1019.44,Paradeep,1019.93,Paradip Port,1012.84,ICD Bhubaneswar,1074.32,Zorinpui ICP,1064.22,Biju Patnaik International Airport (BBI),1073.96,MMLP Kolkata,1126.42,Paradip Terminal,1012.84,FCI Depot Bhubaneswar,1077.44,Pipili Toll Gate,1064.36
Subhashgram (RV),NORTH AND MIDDLE ANDAMAN,639,645222,village,4,1.18,Acharya Jagadish Chandra Bose Flyover,1123.48,Paradip,1018.32,Paradeep,1018.81,Paradip Port,1011.72,ICD Bhubaneswar,1073.16,Zorinpui ICP,1063.89,Biju Patnaik International Airport (BBI),1072.8,MMLP Kolkata,1125.55,Paradip Terminal,1011.72,FCI Depot Bhubaneswar,1076.28,Pipili Toll Gate,1063.19
Madhupur (RV),NORTH AND MIDDLE ANDAMAN,639,645218,village,4,2.92,Acharya Jagadish Chandra Bose Flyover,1121.72,Paradip,1016.96,Paradeep,1017.45,Paradip Port,1010.35,ICD Bhubaneswar,1071.89,Zorinpui ICP,1061.77,Biju Patnaik International Airport (BBI),1071.54,MMLP Kolkata,1123.79,Paradip Terminal,1010.35,FCI Depot Bhubaneswar,1075.01,Pipili Toll Gate,1061.95
Rabindrapalli (RV),NORTH AND MIDDLE ANDAMAN,639,645221,village,4,2.49,Acharya Jagadish Chandra Bose Flyover,1122.51,Paradip,1017.1,Paradeep,1017.59,Paradip Port,1010.5,ICD Bhubaneswar,1071.9,Zorinpui ICP,1063.49,Biju Patnaik International Airport (BBI),1071.53,MMLP Kolkata,1124.59,Paradip Terminal,1010.5,FCI Depot Bhubaneswar,1075.02,Pipili Toll Gate,1061.93
Raglachang (RV),NORTH AND MIDDLE ANDAMAN,639,645381,village,4,2.96,Acharya Jagadish Chandra Bose Flyover,1228.75,Paradip,1104.95,Paradeep,1105.39,Paradip Port,1098.79,ICD Bhubaneswar,1154.87,Zorinpui ICP,1185.34,Biju Patnaik International Airport (BBI),1154.21,MMLP Visakhapatnam,1190.69,Paradip Terminal,1098.79,FCI Depot Bhubaneswar,1158.05,Pipili Toll Gate,1144.08
Wrafter's Creek (RV),NORTH AND MIDDLE ANDAMAN,639,645384,village,4,5.91,Acharya Jagadish Chandra Bose Flyover,1233.97,Paradip,1108.54,Paradeep,1108.98,Paradip Port,1102.42,ICD Bhubaneswar,1158.04,Zorinpui ICP,1192.64,Biju Patnaik International Airport (BBI),1157.36,MMLP Visakhapatnam,1191.21,Paradip Terminal,1102.42,FCI Depot Bhubaneswar,1161.23,Pipili Toll Gate,1147.19
