village,district,district_code,village_code,unit,nearest_nh,dist_nh_km,nearest_expressway,dist_expressway_km,nearest_rail_station,dist_rail_station_km,nearest_freight_terminal,dist_freight_terminal_km,nearest_port,dist_port_km,nearest_icd,dist_icd_km,nearest_icp,dist_icp_km,nearest_air_cargo,dist_air_cargo_km,nearest_mmlp,dist_mmlp_km,nearest_iw_terminal,dist_iw_terminal_km,nearest_fci_depot,dist_fci_depot_km
Domala Madaram,JAYASHANKAR BHUPALPALLI,687,571925,village,353C,4.67,Solapur–Chennai Economic Corridor,353.99,POTKAPALLI,43.63,Ramagundam,51.57,Visakhapatnam Port,361.39,ICD Hyderabad (Sanathnagar),187.96,Sunauli ICP,1034.64,Rajiv Gandhi International Airport (HYD),206.96,MMLP Hyderabad,191.21,Vedadri Terminal,186.09,FCI Depot Hyderabad,191.21
Nallagunta,JAYASHANKAR BHUPALPALLI,687,571838,village,353C,2.04,Solapur–Chennai Economic Corridor,366.73,POTKAPALLI,55.42,Ramagundam,57.26,Visakhapatnam Port,354.18,ICD Hyderabad (Sanathnagar),200.71,Sunauli ICP,1023.57,Rajiv Gandhi International Airport (HYD),219.7,MMLP Hyderabad,203.97,Vedadri Terminal,192.13,FCI Depot Hyderabad,203.97
Kishtapur,JAYASHANKAR BHUPALPALLI,687,571895,village,163,8.11,Solapur–Chennai Economic Corridor,391.09,POTKAPALLI,86.99,Ramagundam,89.41,Visakhapatnam Port,322.44,ICD Hyderabad (Sanathnagar),227.17,Petrapole ICP,1001.12,Rajiv Gandhi International Airport (HYD),244.68,MMLP Hyderabad,229.81,Vedadri Terminal,188.46,FCI Depot Hyderabad,229.81
Bheemanpalle,JAYASHANKAR BHUPALPALLI,687,571885,village,63,11.08,Solapur–Chennai Economic Corridor,385.68,POTKAPALLI,78.68,Ramagundam,79.96,Visakhapatnam Port,331.91,ICD Hyderabad (Sanathnagar),220.93,Petrapole ICP,1007.82,Rajiv Gandhi International Airport (HYD),238.96,MMLP Hyderabad,223.78,Vedadri Terminal,191.15,FCI Depot Hyderabad,223.78
Pochampalle,JAYASHANKAR BHUPALPALLI,687,571834,village,353C,0.53,Solapur–Chennai Economic Corridor,368.52,RAMGUNDAM,55.86,Ramagundam,55.86,Visakhapatnam Port,355.61,ICD Hyderabad (Sanathnagar),202.28,Sunauli ICP,1020.77,Rajiv Gandhi International Airport (HYD),221.47,MMLP Hyderabad,205.63,Vedadri Terminal,195.36,FCI Depot Hyderabad,205.63
Tallagadda,JAYASHANKAR BHUPALPALLI,687,571849,village,353C,7.08,Solapur–Chennai Economic Corridor,368.26,RAMGUNDAM,41.15,Ramagundam,41.15,Visakhapatnam Port,371.74,ICD Hyderabad (Sanathnagar),201.03,Sunauli ICP,1013.44,Rajiv Gandhi International Airport (HYD),221.42,MMLP Hyderabad,204.94,Vedadri Terminal,210.35,FCI Depot Hyderabad,204.94
Morepalle,JAYASHANKAR BHUPALPALLI,687,571835,village,353C,3.99,Solapur–Chennai Economic Corridor,372.15,RAMGUNDAM,59.48,Ramagundam,59.48,Visakhapatnam Port,352.11,ICD Hyderabad (Sanathnagar),206.05,Sunauli ICP,1018.41,Rajiv Gandhi International Airport (HYD),225.11,MMLP Hyderabad,209.35,Vedadri Terminal,195.74,FCI Depot Hyderabad,209.35
Kishtaraopet,JAYASHANKAR BHUPALPALLI,687,571876,village,63,7.44,Solapur–Chennai Economic Corridor,378.08,RAMGUNDAM,65.04,Ramagundam,65.04,Visakhapatnam Port,346.95,ICD Hyderabad (Sanathnagar),212.16,Sunauli ICP,1014.33,Rajiv Gandhi International Airport (HYD),231.07,MMLP Hyderabad,215.39,Vedadri Terminal,197.03,FCI Depot Hyderabad,215.39
Neelampalle,JAYASHANKAR BHUPALPALLI,687,571893,village,163,4.31,Solapur–Chennai Economic Corridor,396.12,RAMGUNDAM,89.74,Ramagundam,89.74,Visakhapatnam Port,323.1,ICD Hyderabad (Sanathnagar),231.74,Petrapole ICP,996.83,Rajiv Gandhi International Airport (HYD),249.54,MMLP Hyderabad,234.5,Vedadri Terminal,194.64,FCI Depot Hyderabad,234.5
Burugugudem,JAYASHANKAR BHUPALPALLI,687,571892,village,163,3.61,Solapur–Chennai Economic Corridor,397.57,RAMGUNDAM,89.01,Ramagundam,89.01,Visakhapatnam Port,324.4,ICD Hyderabad (Sanathnagar),232.93,Petrapole ICP,995.83,Rajiv Gandhi International Airport (HYD),250.9,MMLP Hyderabad,235.76,Vedadri Terminal,197.37,FCI Depot Hyderabad,235.76
Peddampet,JAYASHANKAR BHUPALPALLI,687,571880,village,63,7.98,Solapur–Chennai Economic Corridor,379.18,RAMGUNDAM,68.13,Ramagundam,68.13,Visakhapatnam Port,343.75,ICD Hyderabad (Sanathnagar),213.52,Sunauli ICP,1014.79,Rajiv Gandhi International Airport (HYD),232.22,MMLP Hyderabad,216.65,Vedadri Terminal,195.2,FCI Depot Hyderabad,216.65
Pankena,JAYASHANKAR BHUPALPALLI,687,571883,village,63,7.23,Solapur–Chennai Economic Corridor,388.5,RAMGUNDAM,79.58,Ramagundam,79.58,Visakhapatnam Port,332.85,ICD Hyderabad (Sanathnagar),223.46,Petrapole ICP,1005.59,Rajiv Gandhi International Airport (HYD),241.7,MMLP Hyderabad,226.4,Vedadri Terminal,195.09,FCI Depot Hyderabad,226.4
Sarvaipet,JAYASHANKAR BHUPALPALLI,687,571888,village,63,7.38,Solapur–Chennai Economic Corridor,392.61,RAMGUNDAM,83.48,Ramagundam,83.48,Visakhapatnam Port,329.43,ICD Hyderabad (Sanathnagar),227.7,Petrapole ICP,1001.25,Rajiv Gandhi International Airport (HYD),245.85,MMLP Hyderabad,230.61,Vedadri Terminal,196.44,FCI Depot Hyderabad,230.61
Ambatpalle,JAYASHANKAR BHUPALPALLI,687,571879,village,63,4.68,Solapur–Chennai Economic Corridor,380.95,RAMGUNDAM,66.57,Ramagundam,66.57,Visakhapatnam Port,345.85,ICD Hyderabad (Sanathnagar),215.0,Sunauli ICP,1011.62,Rajiv Gandhi International Airport (HYD),233.93,MMLP Hyderabad,218.24,Vedadri Terminal,199.0,FCI Depot Hyderabad,218.24
Palimela,JAYASHANKAR BHUPALPALLI,687,571887,village,63,6.72,Solapur–Chennai Economic Corridor,391.13,RAMGUNDAM,81.78,Ramagundam,81.78,Visakhapatnam Port,330.99,ICD Hyderabad (Sanathnagar),226.14,Petrapole ICP,1002.89,Rajiv Gandhi International Airport (HYD),244.34,MMLP Hyderabad,229.07,Vedadri Terminal,196.24,FCI Depot Hyderabad,229.07
Gundrathpalle,JAYASHANKAR BHUPALPALLI,687,571819,village,353C,6.36,Solapur–Chennai Economic Corridor,367.72,RAMGUNDAM,42.98,Ramagundam,42.98,Visakhapatnam Port,369.4,ICD Hyderabad (Sanathnagar),200.6,Sunauli ICP,1015.06,Rajiv Gandhi International Airport (HYD),220.81,MMLP Hyderabad,204.43,Vedadri Terminal,207.66,FCI Depot Hyderabad,204.43
Dammur,JAYASHANKAR BHUPALPALLI,687,571891,village,163,2.97,Solapur–Chennai Economic Corridor,398.45,RAMGUNDAM,88.26,Ramagundam,88.26,Visakhapatnam Port,325.6,ICD Hyderabad (Sanathnagar),233.62,Petrapole ICP,995.32,Rajiv Gandhi International Airport (HYD),251.72,MMLP Hyderabad,236.5,Vedadri Terminal,199.37,FCI Depot Hyderabad,236.5
Damerakunta,JAYASHANKAR BHUPALPALLI,687,571818,village,353C,9.99,Solapur–Chennai Economic Corridor,363.94,RAMGUNDAM,41.28,Ramagundam,41.28,Visakhapatnam Port,370.47,ICD Hyderabad (Sanathnagar),196.85,Sunauli ICP,1018.82,Rajiv Gandhi International Airport (HYD),217.01,MMLP Hyderabad,200.65,Vedadri Terminal,205.02,FCI Depot Hyderabad,200.65
Suraram,JAYASHANKAR BHUPALPALLI,687,571877,village,63,5.12,Solapur–Chennai Economic Corridor,379.51,RAMGUNDAM,62.96,Ramagundam,62.96,Visakhapatnam Port,349.61,ICD Hyderabad (Sanathnagar),213.3,Sunauli ICP,1011.29,Rajiv Gandhi International Airport (HYD),232.47,MMLP Hyderabad,216.65,Vedadri Terminal,200.98,FCI Depot Hyderabad,216.65
Mallaram,JAYASHANKAR BHUPALPALLI,687,571820,village,353C,6.7,Solapur–Chennai Economic Corridor,367.25,RAMGUNDAM,44.6,Ramagundam,44.6,Visakhapatnam Port,367.44,ICD Hyderabad (Sanathnagar),200.24,Sunauli ICP,1016.47,Rajiv Gandhi International Airport (HYD),220.29,MMLP Hyderabad,203.99,Vedadri Terminal,205.36,FCI Depot Hyderabad,203.99
Raghupalle,JAYASHANKAR BHUPALPALLI,687,571821,village,353C,5.55,Solapur–Chennai Economic Corridor,369.72,RAMGUNDAM,49.06,Ramagundam,49.06,Visakhapatnam Port,363.01,ICD Hyderabad (Sanathnagar),202.89,Sunauli ICP,1015.75,Rajiv Gandhi International Airport (HYD),222.7,MMLP Hyderabad,206.53,Vedadri Terminal,203.61,FCI Depot Hyderabad,206.53
Bommapur,JAYASHANKAR BHUPALPALLI,687,571869,village,353C,1.72,Solapur–Chennai Economic Corridor,377.18,RAMGUNDAM,58.32,Ramagundam,58.32,Visakhapatnam Port,354.34,ICD Hyderabad (Sanathnagar),210.69,Sunauli ICP,1011.54,Rajiv Gandhi International Airport (HYD),230.13,MMLP Hyderabad,214.16,Vedadri Terminal,202.97,FCI Depot Hyderabad,214.16
Elkeswaram,JAYASHANKAR BHUPALPALLI,687,571870,village,353C,3.59,Solapur–Chennai Economic Corridor,378.62,RAMGUNDAM,60.28,Ramagundam,60.28,Visakhapatnam Port,352.47,ICD Hyderabad (Sanathnagar),212.22,Sunauli ICP,1010.84,Rajiv Gandhi International Airport (HYD),231.57,MMLP Hyderabad,215.65,Vedadri Terminal,202.71,FCI Depot Hyderabad,215.65
Beglur,JAYASHANKAR BHUPALPALLI,687,571871,village,63,3.9,Solapur–Chennai Economic Corridor,380.39,RAMGUNDAM,61.81,Ramagundam,61.81,Visakhapatnam Port,351.22,ICD Hyderabad (Sanathnagar),214.01,Sunauli ICP,1009.48,Rajiv Gandhi International Airport (HYD),233.33,MMLP Hyderabad,217.42,Vedadri Terminal,203.34,FCI Depot Hyderabad,217.42
Brahmanapalle,JAYASHANKAR BHUPALPALLI,687,571868,village,353C,1.95,Solapur–Chennai Economic Corridor,378.91,RAMGUNDAM,58.68,Ramagundam,58.68,Visakhapatnam Port,354.46,ICD Hyderabad (Sanathnagar),212.35,Sunauli ICP,1009.53,Rajiv Gandhi International Airport (HYD),231.86,MMLP Hyderabad,215.85,Vedadri Terminal,204.82,FCI Depot Hyderabad,215.85
Nagepalle,JAYASHANKAR BHUPALPALLI,687,571852,village,353C,4.06,Solapur–Chennai Economic Corridor,374.35,MANCHIRYAL,43.68,Ramagundam,44.55,Visakhapatnam Port,370.33,ICD Hyderabad (Sanathnagar),207.07,Sunauli ICP,1007.32,Rajiv Gandhi International Airport (HYD),227.54,MMLP Hyderabad,211.03,Vedadri Terminal,214.83,FCI Depot Hyderabad,211.03
Kaleswaram,JAYASHANKAR BHUPALPALLI,687,571859,village,353C,0.35,Solapur–Chennai Economic Corridor,375.4,MANCHIRYAL,48.01,Ramagundam,48.34,Visakhapatnam Port,365.87,ICD Hyderabad (Sanathnagar),208.28,Sunauli ICP,1008.1,Rajiv Gandhi International Airport (HYD),228.48,MMLP Hyderabad,212.1,Vedadri Terminal,211.77,FCI Depot Hyderabad,212.1
Majeedpalle,JAYASHANKAR BHUPALPALLI,687,571858,village,353C,0.72,Solapur–Chennai Economic Corridor,378.39,MANCHIRYAL,47.95,Ramagundam,49.21,Visakhapatnam Port,366.44,ICD Hyderabad (Sanathnagar),211.2,Sunauli ICP,1004.55,Rajiv Gandhi International Airport (HYD),231.52,MMLP Hyderabad,215.08,Vedadri Terminal,215.15,FCI Depot Hyderabad,215.08
Palgula,JAYASHANKAR BHUPALPALLI,687,571854,village,63,3.68,Solapur–Chennai Economic Corridor,375.72,RAVINDRAKHANI,40.86,Ramagundam,42.98,Visakhapatnam Port,373.6,ICD Hyderabad (Sanathnagar),208.33,Sunauli ICP,1004.47,Rajiv Gandhi International Airport (HYD),229.05,MMLP Hyderabad,212.41,Vedadri Terminal,219.05,FCI Depot Hyderabad,212.41
Kuntlam,JAYASHANKAR BHUPALPALLI,687,571855,village,63,1.51,Solapur–Chennai Economic Corridor,377.69,RAVINDRAKHANI,40.52,Ramagundam,43.74,Visakhapatnam Port,374.18,ICD Hyderabad (Sanathnagar),210.28,Sunauli ICP,1002.08,Rajiv Gandhi International Airport (HYD),231.07,MMLP Hyderabad,214.4,Vedadri Terminal,221.39,FCI Depot Hyderabad,214.4
Boyapalmela,JAYASHANKAR BHUPALPALLI,687,571889,village,63,6.75,Solapur–Chennai Economic Corridor,394.63,RAMGUNDAM,84.76,Ramagundam,84.76,Visakhapatnam Port,328.52,ICD Hyderabad (Sanathnagar),229.7,Petrapole ICP,999.29,Rajiv Gandhi International Airport (HYD),247.87,MMLP Hyderabad,232.62,Vedadri Terminal,197.82,FCI Depot Hyderabad,232.62
Kancherlapalle,JAYASHANKAR BHUPALPALLI,687,571866,village,353C,3.88,Solapur–Chennai Economic Corridor,371.76,RAMGUNDAM,52.2,Ramagundam,52.2,Visakhapatnam Port,359.94,ICD Hyderabad (Sanathnagar),205.06,Sunauli ICP,1014.91,Rajiv Gandhi International Airport (HYD),224.72,MMLP Hyderabad,208.63,Vedadri Terminal,202.75,FCI Depot Hyderabad,208.63
Kothapeta,JAYASHANKAR BHUPALPALLI,687,571865,village,353C,2.74,Solapur–Chennai Economic Corridor,373.84,RAMGUNDAM,53.21,Ramagundam,53.21,Visakhapatnam Port,359.3,ICD Hyderabad (Sanathnagar),207.12,Sunauli ICP,1012.87,Rajiv Gandhi International Airport (HYD),226.8,MMLP Hyderabad,210.7,Vedadri Terminal,204.22,FCI Depot Hyderabad,210.7
Kannepalle,JAYASHANKAR BHUPALPALLI,687,571860,village,353C,0.39,Solapur–Chennai Economic Corridor,378.05,MANCHIRYAL,49.88,Ramagundam,50.64,Visakhapatnam Port,364.25,ICD Hyderabad (Sanathnagar),210.95,Sunauli ICP,1005.89,Rajiv Gandhi International Airport (HYD),231.12,MMLP Hyderabad,214.76,Vedadri Terminal,212.86,FCI Depot Hyderabad,214.76
Balijapur,JAYASHANKAR BHUPALPALLI,687,571856,village,63,3.13,Solapur–Chennai Economic Corridor,376.5,RAVINDRAKHANI,43.25,Ramagundam,44.98,Visakhapatnam Port,371.2,ICD Hyderabad (Sanathnagar),209.16,Sunauli ICP,1004.61,Rajiv Gandhi International Airport (HYD),229.75,MMLP Hyderabad,213.18,Vedadri Terminal,217.62,FCI Depot Hyderabad,213.18
Konaraopet,JAYASHANKAR BHUPALPALLI,687,578072,village,163,4.6,Solapur–Chennai Economic Corridor,328.28,VANCHANGIRI,33.12,Ramagundam,75.01,Visakhapatnam Port,356.34,ICD Hyderabad (Sanathnagar),165.79,Petrapole ICP,1062.43,Rajiv Gandhi International Airport (HYD),182.3,MMLP Hyderabad,167.95,Vedadri Terminal,151.69,FCI Depot Hyderabad,167.95
Tirumalagiri,JAYASHANKAR BHUPALPALLI,687,578060,village,353C,1.46,Solapur–Chennai Economic Corridor,327.86,UPPAL,34.5,Ramagundam,68.57,Visakhapatnam Port,361.5,ICD Hyderabad (Sanathnagar),164.3,Petrapole ICP,1063.8,Rajiv Gandhi International Airport (HYD),181.45,MMLP Hyderabad,166.73,Vedadri Terminal,157.61,FCI Depot Hyderabad,166.73
Kamalapur,JAYASHANKAR BHUPALPALLI,687,577829,village,353C,3.39,Solapur–Chennai Economic Corridor,352.58,BISUGIRSHARIF,47.07,Ramagundam,60.02,Visakhapatnam Port,354.51,ICD Hyderabad (Sanathnagar),187.45,Sunauli ICP,1040.15,Rajiv Gandhi International Airport (HYD),205.72,MMLP Hyderabad,190.38,Vedadri Terminal,177.39,FCI Depot Hyderabad,190.38
Kalvapalle,JAYASHANKAR BHUPALPALLI,687,577792,village,353C,20.74,Solapur–Chennai Economic Corridor,334.15,POTKAPALLI,21.37,Ramagundam,39.64,Visakhapatnam Port,380.59,ICD Hyderabad (Sanathnagar),167.4,Sunauli ICP,1048.24,Rajiv Gandhi International Airport (HYD),187.13,MMLP Hyderabad,170.97,Vedadri Terminal,186.18,FCI Depot Hyderabad,170.97
Budharam,JAYASHANKAR BHUPALPALLI,687,577838,village,353C,16.22,Solapur–Chennai Economic Corridor,361.86,BISUGIRSHARIF,60.1,Ramagundam,72.63,Visakhapatnam Port,340.8,ICD Hyderabad (Sanathnagar),197.88,Petrapole ICP,1030.33,Rajiv Gandhi International Airport (HYD),215.38,MMLP Hyderabad,200.49,Vedadri Terminal,173.27,FCI Depot Hyderabad,200.49
Rampur,JAYASHANKAR BHUPALPALLI,687,577830,village,353C,13.41,Solapur–Chennai Economic Corridor,357.83,BISUGIRSHARIF,55.92,Ramagundam,69.95,Visakhapatnam Port,344.3,ICD Hyderabad (Sanathnagar),193.7,Petrapole ICP,1034.54,Rajiv Gandhi International Airport (HYD),211.28,MMLP Hyderabad,196.34,Vedadri Terminal,172.37,FCI Depot Hyderabad,196.34
Nandigama,JAYASHANKAR BHUPALPALLI,687,577836,village,353C,19.1,Solapur–Chennai Economic Corridor,364.8,BISUGIRSHARIF,63.46,Ramagundam,75.24,Visakhapatnam Port,337.76,ICD Hyderabad (Sanathnagar),201.01,Petrapole ICP,1027.17,Rajiv Gandhi International Airport (HYD),218.39,MMLP Hyderabad,203.57,Vedadri Terminal,173.47,FCI Depot Hyderabad,203.57
Ramakistapur (V),JAYASHANKAR BHUPALPALLI,687,577804,village,353C,22.64,Solapur–Chennai Economic Corridor,326.49,BISUGIRSHARIF,15.99,Ramagundam,42.32,Visakhapatnam Port,383.98,ICD Hyderabad (Sanathnagar),159.82,Sunauli ICP,1055.6,Rajiv Gandhi International Airport (HYD),179.46,MMLP Hyderabad,163.35,Vedadri Terminal,182.31,FCI Depot Hyderabad,163.35
Vajinepalle,JAYASHANKAR BHUPALPALLI,687,577823,village,353C,8.37,Solapur–Chennai Economic Corridor,336.76,BISUGIRSHARIF,30.01,Ramagundam,51.6,Visakhapatnam Port,368.97,ICD Hyderabad (Sanathnagar),171.02,Sunauli ICP,1051.11,Rajiv Gandhi International Airport (HYD),189.75,MMLP Hyderabad,174.14,Vedadri Terminal,176.13,FCI Depot Hyderabad,174.14
Velchal,JAYASHANKAR BHUPALPALLI,687,577801,village,353C,21.51,Solapur–Chennai Economic Corridor,327.25,BISUGIRSHARIF,16.98,Ramagundam,42.93,Visakhapatnam Port,382.83,ICD Hyderabad (Sanathnagar),160.64,Sunauli ICP,1055.27,Rajiv Gandhi International Airport (HYD),180.21,MMLP Hyderabad,164.14,Vedadri Terminal,181.79,FCI Depot Hyderabad,164.14
Raghavapur,JAYASHANKAR BHUPALPALLI,687,577796,village,353C,19.1,Solapur–Chennai Economic Corridor,331.33,POTKAPALLI,20.8,Ramagundam,42.82,Visakhapatnam Port,379.82,ICD Hyderabad (Sanathnagar),164.78,Sunauli ICP,1051.93,Rajiv Gandhi International Airport (HYD),184.28,MMLP Hyderabad,168.25,Vedadri Terminal,182.53,FCI Depot Hyderabad,168.25
Neredpalle,JAYASHANKAR BHUPALPALLI,687,577822,village,353C,10.49,Solapur–Chennai Economic Corridor,337.8,BISUGIRSHARIF,29.68,Ramagundam,48.89,Visakhapatnam Port,370.58,ICD Hyderabad (Sanathnagar),171.8,Sunauli ICP,1048.98,Rajiv Gandhi International Airport (HYD),190.76,MMLP Hyderabad,175.02,Vedadri Terminal,179.0,FCI Depot Hyderabad,175.02
Gudipahad,JAYASHANKAR BHUPALPALLI,687,577782,village,353C,13.49,Solapur–Chennai Economic Corridor,317.26,JAMIKUNTA,15.06,Ramagundam,54.74,Visakhapatnam Port,381.35,ICD Hyderabad (Sanathnagar),151.52,Sunauli ICP,1068.1,Rajiv Gandhi International Airport (HYD),170.24,MMLP Hyderabad,154.61,Vedadri Terminal,169.94,FCI Depot Hyderabad,154.61
Pandipampula,JAYASHANKAR BHUPALPALLI,687,577840,village,163,20.34,Solapur–Chennai Economic Corridor,364.23,BISUGIRSHARIF,67.55,Ramagundam,82.9,Visakhapatnam Port,331.31,ICD Hyderabad (Sanathnagar),201.64,Petrapole ICP,1026.49,Rajiv Gandhi International Airport (HYD),218.33,MMLP Hyderabad,203.92,Vedadri Terminal,165.99,FCI Depot Hyderabad,203.92
Kundanpalle,JAYASHANKAR BHUPALPALLI,687,577802,village,353C,24.7,Solapur–Chennai Economic Corridor,325.31,POTKAPALLI,14.09,Ramagundam,41.11,Visakhapatnam Port,386.06,ICD Hyderabad (Sanathnagar),158.52,Sunauli ICP,1056.0,Rajiv Gandhi International Airport (HYD),178.3,MMLP Hyderabad,162.11,Vedadri Terminal,183.46,FCI Depot Hyderabad,162.11
Chinnakodepaka,JAYASHANKAR BHUPALPALLI,687,578067,village,353C,3.29,Solapur–Chennai Economic Corridor,320.3,VANCHANGIRI,27.89,Ramagundam,70.64,Visakhapatnam Port,365.83,ICD Hyderabad (Sanathnagar),156.97,Petrapole ICP,1071.14,Rajiv Gandhi International Airport (HYD),173.96,MMLP Hyderabad,159.32,Vedadri Terminal,154.23,FCI Depot Hyderabad,159.32
Kothapalle,JAYASHANKAR BHUPALPALLI,687,577825,village,353C,2.95,Solapur–Chennai Economic Corridor,334.94,BISUGIRSHARIF,32.77,Ramagundam,58.8,Visakhapatnam Port,364.28,ICD Hyderabad (Sanathnagar),170.01,Sunauli ICP,1056.01,Rajiv Gandhi International Airport (HYD),188.11,MMLP Hyderabad,172.85,Vedadri Terminal,168.87,FCI Depot Hyderabad,172.85
Ramakistapur (T),JAYASHANKAR BHUPALPALLI,687,577807,village,353C,16.58,Solapur–Chennai Economic Corridor,326.7,BISUGIRSHARIF,19.43,Ramagundam,49.09,Visakhapatnam Port,378.0,ICD Hyderabad (Sanathnagar),160.63,Sunauli ICP,1058.4,Rajiv Gandhi International Airport (HYD),179.65,MMLP Hyderabad,163.87,Vedadri Terminal,175.8,FCI Depot Hyderabad,163.87
Gundlakarthi,JAYASHANKAR BHUPALPALLI,687,577780,village,353C,15.52,Solapur–Chennai Economic Corridor,314.66,JAMIKUNTA,11.97,Ramagundam,54.23,Visakhapatnam Port,384.32,ICD Hyderabad (Sanathnagar),148.74,Sunauli ICP,1069.68,Rajiv Gandhi International Airport (HYD),167.62,MMLP Hyderabad,151.91,Vedadri Terminal,170.78,FCI Depot Hyderabad,151.91
Issipet,JAYASHANKAR BHUPALPALLI,687,577786,village,353C,10.23,Solapur–Chennai Economic Corridor,318.37,JAMIKUNTA,18.14,Ramagundam,57.37,Visakhapatnam Port,378.09,ICD Hyderabad (Sanathnagar),152.99,Sunauli ICP,1068.56,Rajiv Gandhi International Airport (HYD),171.41,MMLP Hyderabad,155.95,Vedadri Terminal,167.2,FCI Depot Hyderabad,155.95
Jadalapet,JAYASHANKAR BHUPALPALLI,687,577814,village,353C,11.47,Solapur–Chennai Economic Corridor,331.58,BISUGIRSHARIF,25.03,Ramagundam,50.89,Visakhapatnam Port,372.89,ICD Hyderabad (Sanathnagar),165.75,Sunauli ICP,1055.23,Rajiv Gandhi International Airport (HYD),184.56,MMLP Hyderabad,168.9,Vedadri Terminal,175.08,FCI Depot Hyderabad,168.9
Kompalle (Part),JAYASHANKAR BHUPALPALLI,687,577827,village,353C,1.76,Solapur–Chennai Economic Corridor,341.76,BISUGIRSHARIF,36.96,Ramagundam,56.83,Visakhapatnam Port,361.9,ICD Hyderabad (Sanathnagar),176.54,Sunauli ICP,1049.02,Rajiv Gandhi International Airport (HYD),194.86,MMLP Hyderabad,179.48,Vedadri Terminal,173.64,FCI Depot Hyderabad,179.48
Dudekulapalle,JAYASHANKAR BHUPALPALLI,687,577839,village,163,21.5,Solapur–Chennai Economic Corridor,362.64,BISUGIRSHARIF,64.24,Ramagundam,79.02,Visakhapatnam Port,335.08,ICD Hyderabad (Sanathnagar),199.55,Petrapole ICP,1028.55,Rajiv Gandhi International Airport (HYD),216.52,MMLP Hyderabad,201.94,Vedadri Terminal,168.13,FCI Depot Hyderabad,201.94
Tekumatla,JAYASHANKAR BHUPALPALLI,687,577806,village,353C,18.48,Solapur–Chennai Economic Corridor,328.52,BISUGIRSHARIF,19.21,Ramagundam,45.25,Visakhapatnam Port,379.83,ICD Hyderabad (Sanathnagar),162.13,Sunauli ICP,1055.26,Rajiv Gandhi International Airport (HYD),181.47,MMLP Hyderabad,165.52,Vedadri Terminal,179.72,FCI Depot Hyderabad,165.52
Gorlavedu,JAYASHANKAR BHUPALPALLI,687,577824,village,353C,5.49,Solapur–Chennai Economic Corridor,339.01,BISUGIRSHARIF,33.08,Ramagundam,53.79,Visakhapatnam Port,365.87,ICD Hyderabad (Sanathnagar),173.49,Sunauli ICP,1050.11,Rajiv Gandhi International Airport (HYD),192.04,MMLP Hyderabad,176.53,Vedadri Terminal,175.08,FCI Depot Hyderabad,176.53
Chain Paka,JAYASHANKAR BHUPALPALLI,687,577795,village,353C,15.57,Solapur–Chennai Economic Corridor,331.85,BISUGIRSHARIF,22.94,Ramagundam,46.23,Visakhapatnam Port,376.57,ICD Hyderabad (Sanathnagar),165.59,Sunauli ICP,1052.95,Rajiv Gandhi International Airport (HYD),184.8,MMLP Hyderabad,168.92,Vedadri Terminal,179.47,FCI Depot Hyderabad,168.92
Empedu,JAYASHANKAR BHUPALPALLI,687,577799,village,353C,26.21,Solapur–Chennai Economic Corridor,325.54,POTKAPALLI,12.93,Ramagundam,39.35,Visakhapatnam Port,387.44,ICD Hyderabad (Sanathnagar),158.64,Sunauli ICP,1055.07,Rajiv Gandhi International Airport (HYD),178.57,MMLP Hyderabad,162.3,Vedadri Terminal,185.22,FCI Depot Hyderabad,162.3
Bhupalpally (M),JAYASHANKAR BHUPALPALLI,687,804137,village,353C,1.45,Solapur–Chennai Economic Corridor,345.56,BISUGIRSHARIF,39.61,Ramagundam,56.02,Visakhapatnam Port,360.7,ICD Hyderabad (Sanathnagar),180.18,Sunauli ICP,1045.09,Rajiv Gandhi International Airport (HYD),198.63,MMLP Hyderabad,183.18,Vedadri Terminal,176.43,FCI Depot Hyderabad,183.18
Kothapallygori,JAYASHANKAR BHUPALPALLI,687,578071,village,163,4.84,Solapur–Chennai Economic Corridor,323.78,VANCHANGIRI,28.35,Ramagundam,77.12,Visakhapatnam Port,358.17,ICD Hyderabad (Sanathnagar),161.67,Petrapole ICP,1066.67,Rajiv Gandhi International Airport (HYD),177.94,MMLP Hyderabad,163.73,Vedadri Terminal,148.57,FCI Depot Hyderabad,163.73
Jamshedbaigpet,JAYASHANKAR BHUPALPALLI,687,578070,village,353C,5.99,Solapur–Chennai Economic Corridor,323.82,VANCHANGIRI,29.67,Ramagundam,73.12,Visakhapatnam Port,361.12,ICD Hyderabad (Sanathnagar),160.98,Petrapole ICP,1067.19,Rajiv Gandhi International Airport (HYD),177.68,MMLP Hyderabad,163.21,Vedadri Terminal,152.39,FCI Depot Hyderabad,163.21
Dubyala,JAYASHANKAR BHUPALPALLI,687,577771,village,353C,22.54,Solapur–Chennai Economic Corridor,320.69,BISUGIRSHARIF,11.0,Ramagundam,45.28,Visakhapatnam Port,386.5,ICD Hyderabad (Sanathnagar),154.1,Sunauli ICP,1061.26,Rajiv Gandhi International Airport (HYD),173.65,MMLP Hyderabad,157.58,Vedadri Terminal,179.4,FCI Depot Hyderabad,157.58
